科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"1,104,766,688.00","2,272,838,790.00","3,665,545,191.00","5,165,724,714.00","1,336,644,425.00","2,897,743,260.00","4,427,934,194.00","5,716,965,598.00","1,059,125,359.00","2,546,568,229.00","4,143,864,789.00","6,079,369,191.00","1,752,584,873.00","3,888,003,668.00","6,079,472,798.00","8,508,037,837.00","2,230,670,059.00","4,657,317,896.00","7,101,029,788.00","9,689,410,198.00","2,257,348,904.00","4,874,089,645.00","7,545,999,235.00","10,247,391,495.00","2,600,275,465.00","5,545,483,373.00","8,440,581,401.00","11,501,209,769.00","2,902,869,314.00","6,181,149,124.00","9,358,415,273.00","12,928,181,657.00","3,223,767,646.00","6,591,325,462.00","9,695,288,530.00","13,573,495,055.00","3,567,039,473.00","7,584,424,956.00","11,590,552,414.00","16,621,336,273.00","4,197,598,309.00","8,713,962,625.00","13,399,533,416.00","18,715,608,755.00"
二、营业利润,"174,961,773.00","442,040,643.00","703,417,274.00","962,068,881.00","215,969,732.00","472,206,767.00","649,270,997.00","281,034,565.00","118,222,727.00","257,432,409.00","703,899,187.00","1,473,430,149.00","478,777,863.00","988,824,773.00","1,483,435,594.00","1,992,292,482.00","438,234,315.00","894,196,080.00","1,300,324,380.00","1,709,104,208.00","428,924,079.00","906,719,466.00","1,392,194,140.00","1,811,339,063.00","485,212,846.00","1,073,992,395.00","1,630,459,804.00","2,258,072,386.00","577,614,675.00","1,267,065,624.00","1,899,085,854.00","2,591,600,730.00","629,552,203.00","1,339,533,947.00","2,115,081,491.00","3,051,239,940.00","705,786,348.00","1,760,183,160.00","2,623,932,435.00","3,839,860,288.00","849,987,155.00","1,680,622,879.00","2,610,133,486.00","3,669,926,656.00"
减:营业成本,"714,493,840.00","1,416,249,072.00","2,339,079,040.00","3,296,528,210.00","896,215,951.00","1,917,842,176.00","2,976,554,821.00","3,926,338,923.00","699,905,208.00","1,564,708,738.00","2,439,133,504.00","3,522,853,470.00","983,738,872.00","2,277,677,513.00","3,634,773,417.00","5,068,869,982.00","1,395,458,481.00","2,930,643,922.00","4,499,134,140.00","6,146,669,406.00","1,373,334,509.00","2,983,084,313.00","4,645,356,393.00","6,337,915,953.00","1,577,020,346.00","3,314,287,306.00","5,038,349,425.00","6,739,506,330.00","1,669,092,218.00","3,585,679,830.00","5,408,432,500.00","7,456,555,171.00","1,857,513,610.00","3,782,275,860.00","5,613,713,565.00","7,814,343,237.00","1,991,303,838.00","4,306,529,720.00","6,606,873,612.00","9,463,313,931.00","2,344,169,420.00","4,968,612,177.00","7,662,875,073.00","10,712,611,816.00"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"120,077.00","229,081.00","1,134,803.00","2,690,928.00","902,462.00","1,607,324.00","2,362,151.00","3,125,621.00","299,821.00","1,028,121.00","1,670,304.00","2,507,512.00","881,707.00","1,925,389.00","2,715,827.00","6,726,681.00","9,673,912.00","21,376,597.00","38,285,145.00","56,865,963.00","13,522,347.00","31,333,128.00","49,209,208.00","67,787,191.00","20,876,186.00","41,076,242.00","64,668,857.00","86,169,090.00","24,308,786.00","43,562,746.00","69,190,095.00","98,136,348.00","26,882,667.00","51,623,318.00","78,198,119.00","112,453,855.00","32,750,204.00","68,541,873.00","97,520,649.00","174,265,074.00","47,680,613.00","95,722,841.00","144,640,541.00","200,263,617.00"
营业外收入,"320,277.00","2,356,167.00","4,823,462.00","27,090,714.00","1,837,767.00","12,306,988.00","16,408,161.00","46,279,994.00","5,075,115.00","25,797,824.00","27,898,682.00","29,970,514.00","8,611,167.00","12,034,222.00","17,076,457.00","39,309,586.00","30,519,643.00","34,869,330.00","50,819,820.00","77,292,751.00","3,726,286.00","8,458,351.00","39,272,930.00","82,084,680.00","6,984,878.00","26,091,395.00","86,127,323.00","208,443,456.00","7,946,068.00","25,776,420.00","45,891,283.00","71,480,934.00","14,210,995.00","41,431,209.00","71,272,094.00","129,935,252.00","8,699,079.00","30,346,824.00","65,543,225.00","115,204,091.00","26,774,830.00","29,130,759.00","32,630,860.00","27,172,108.00"
销售费用,"77,531,622.00","160,705,947.00","246,553,262.00","353,703,415.00","92,647,874.00","205,755,797.00","310,128,371.00","420,215,230.00","76,992,873.00","179,442,581.00","288,638,645.00","410,988,218.00","129,534,978.00","278,589,989.00","425,437,694.00","621,634,518.00","173,066,160.00","350,608,676.00","537,193,555.00","743,523,855.00","176,879,445.00","368,477,702.00","568,289,501.00","778,540,137.00","206,440,684.00","420,595,140.00","639,801,424.00","876,776,071.00","231,613,679.00","474,651,858.00","724,632,138.00","982,164,821.00","247,421,385.00","494,712,812.00","731,209,380.00","1,020,584,621.00","285,242,655.00","561,681,499.00","851,557,177.00","1,184,740,033.00","314,753,365.00","611,652,140.00","900,916,965.00","1,274,308,845.00"
减:营业外支出,"479,985.00","650,199.00","2,600,905.00","9,568,067.00","3,777,210.00","1,398,304.00","2,018,766.00","12,425,992.00","393,771.00","1,010,537.00","3,322,960.00","221,107,369.00","1,600,712.00","2,733,507.00","6,617,674.00","19,771,104.00","1,485,547.00","1,759,679.00","6,374,231.00","14,066,835.00","4,148,213.00","10,210,207.00","12,515,903.00","30,840,746.00","3,801,655.00","55,386,774.00","65,200,282.00","87,475,381.00","2,973,641.00","5,822,417.00","15,124,769.00","24,233,341.00","49,049,906.00","62,911,461.00","83,932,582.00","138,450,464.00","3,988,416.00","11,279,897.00","14,242,764.00","35,438,675.00","14,652,169.00","23,384,673.00","41,366,635.00","17,376,997.00"
管理费用,"87,410,452.00","153,235,869.00","224,357,500.00","347,921,552.00","76,143,304.00","169,941,520.00","271,873,536.00","376,653,614.00","97,671,056.00","221,995,548.00","347,370,079.00","483,483,172.00","120,333,359.00","256,512,207.00","416,923,326.00","661,674,141.00","182,637,717.00","379,689,666.00","577,104,578.00","802,632,567.00","211,454,864.00","448,932,132.00","706,959,660.00","995,163,549.00","254,703,773.00","573,616,201.00","880,427,634.00","1,294,180,997.00","331,142,799.00","717,971,250.00","1,092,814,438.00","1,538,930,152.00","417,754,637.00","848,771,482.00","1,330,392,836.00","1,873,364,984.00","500,257,443.00","1,036,446,989.00","1,593,582,055.00","2,392,097,806.00","609,978,100.00","1,228,118,775.00","1,873,057,882.00","2,600,820,616.00"
其中:非流动资产处置净损失,"263,445.00","405,321.00","564,501.00",,"65,726.00","614,354.00","573,599.00",,"274,096.00","544,365.00","2,158,632.00","219,895,803.00","224,365.00","940,032.00","4,439,028.00","10,884,669.00","1,079,047.00","1,239,098.00","3,921,533.00","6,275,074.00","938,019.00","4,696,847.00","6,873,490.00","13,909,655.00","3,108,185.00","55,027,675.00","58,095,394.00","79,684,790.00","2,828,532.00","5,484,926.00","8,061,916.00","16,058,463.00","3,874,917.00","18,974,873.00","39,679,698.00","72,832,606.00","3,424,351.00","7,567,935.00","10,424,576.00","31,627,218.00","14,445,250.00","22,054,844.00","32,199,050.00",
