科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"97,568,957.98","127,313,102.14","99,264,163.35","79,562,785.94","45,710,402.51","64,056,251.49","53,544,381.48","74,129,964.27","259,127,822.69","205,672,869.47","143,561,255.17","121,719,184.18","108,896,063.61","133,673,858.01","146,903,499.96","182,775,643.84","197,800,209.11","247,765,490.49","186,932,266.60","431,570,359.81","328,471,040.37","307,220,494.58","217,216,081.31","153,524,750.56","163,534,546.10","190,095,093.04","230,896,458.34","198,906,767.22","325,706,060.59","190,503,970.31","216,593,695.06","222,220,877.24","269,733,344.95","257,404,691.24","205,556,038.11","192,482,954.01","3,351,756,038.15","3,043,077,772.27","1,905,235,572.27","2,564,189,721.67","2,094,512,001.83","2,424,641,759.06","2,068,333,536.30","2,416,715,769.65"
短期借款,"157,160,000.00","104,160,000.00","91,160,000.00","229,160,000.00","248,160,000.00","268,160,000.00","305,160,000.00","385,160,000.00","407,160,000.00","377,160,000.00","377,160,000.00","381,728,000.00","381,728,000.00","380,215,350.00","440,210,050.00","462,993,435.00","500,366,730.00","535,186,187.23","563,393,653.93","767,792,711.94","830,121,557.14","904,827,803.81","929,072,528.33","880,895,076.13","887,300,867.30","933,046,394.74","867,026,432.69","810,166,611.52","810,506,036.96","716,381,034.93","802,471,717.64","785,398,563.18","832,684,929.87","821,546,261.95","677,609,007.33","742,253,999.50","4,824,721,057.29","4,945,431,835.99","5,572,043,345.14","5,299,256,951.48","5,422,281,083.75","6,530,252,623.51","7,048,740,478.64","7,496,575,835.08"
交易性金融资产,,,,,,,"10,548.33","3,977.50","6,204.90","7,079.95","6,539.01","8,782.32","8,066.37","5,902.61","6,729.93","6,729.93","8,257.29","10,230.13","8,209.56","6,029.89","6,554.92","6,252.63","4,868.46","5,154.84","5,918.52","4,470.71","5,298.03","5,838.97","13,889.43","11,757.49","13,173.48","18,964.72","23,833.18","23,833.18","23,833.18","23,833.18",,,,"18,894,348.18",,,,
交易性金融负债,,,,,,,,,,,,,"9,864,065.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,"155,881.00","10,818,697.41","26,664,445.98","37,535,404.40"
应收票据,"12,120,232.00","17,057,279.00","31,228,414.00","34,026,367.50","39,956,700.00","9,205,000.00","100,000.00","8,187,671.00","4,070,000.00","7,258,836.66","30,950,000.00","54,220,095.00","46,529,351.55","37,347,204.66","19,452,000.00","87,967,087.99","41,505,665.94","25,034,518.60","24,675,000.00","34,147,216.50","14,894,448.99","22,776,600.00","30,608,000.00","46,026,000.00","54,283,350.24","33,432,900.00","27,050,000.00","61,476,739.77","37,540,479.77","34,438,000.00","48,420,700.00","36,718,401.65","14,531,866.53","2,886,725.29","4,276,600.00","31,524,352.80","2,532,009,060.37","3,017,778,514.07","3,624,240,843.70","3,656,821,813.30","2,777,827,706.57","3,771,156,505.68","4,704,281,263.38","3,321,665,978.41"
应付票据,"48,431,538.32","57,688,117.20","65,642,491.90","52,270,699.48","52,241,831.93","40,989,158.47","49,821,214.51","56,500,645.43","43,878,531.80","21,244,391.27","10,492,774.00","4,918,625.20","124,256,393.53","10,651,186.80","10,182,496.30","37,845,365.00","67,227,703.67","37,406,990.17","69,549,393.10","65,549,393.10","10,740,900.00","43,599,037.15","63,197,950.31","54,289,813.16","82,943,015.26","95,808,785.93","69,008,137.36","74,276,615.09","64,266,109.17","97,111,603.68","110,956,737.91","134,316,551.00","156,212,980.93","218,492,804.93","215,310,289.74","140,694,360.85","4,256,567,930.48","4,209,182,203.41","4,448,725,000.00","4,623,169,835.60","4,605,411,599.12","4,201,075,833.22","2,814,833,146.22","1,540,895,311.65"
应收账款,"114,019,779.40","125,694,292.75","129,188,587.91","129,623,355.96","151,202,087.17","163,807,192.13","173,371,003.05","182,553,387.69","162,835,119.27","168,002,380.95","178,235,685.99","209,704,691.81","207,133,806.37","201,137,963.65","220,386,824.85","251,988,167.72","252,075,852.66","329,698,754.58","344,459,872.20","355,271,776.35","405,892,715.91","420,459,445.63","467,599,011.37","469,948,351.46","418,130,550.65","365,095,171.37","379,948,571.61","360,629,656.80","326,745,979.72","296,158,115.05","302,338,549.29","298,726,219.34","261,610,449.48","304,137,935.70","297,640,316.49","301,719,847.99","180,879,538.50","119,532,549.89","145,624,940.18","65,595,431.81","107,876,752.53","119,929,737.24","74,742,434.22","44,048,030.78"
应付账款,"54,795,249.30","50,543,940.36","51,754,315.24","58,434,101.69","49,527,152.51","77,408,256.60","85,214,434.07","91,122,397.84","79,503,228.00","81,662,154.96","92,487,894.59","124,101,612.66","83,661,853.46","143,804,942.58","149,630,772.24","168,342,203.10","147,132,234.51","217,014,716.59","182,755,909.38","214,900,617.26","255,739,776.78","256,521,761.77","264,758,293.23","344,141,127.25","316,060,549.57","323,037,730.01","335,492,025.34","372,623,418.17","358,234,641.69","403,944,907.28","396,707,930.59","416,110,954.48","437,035,215.08","464,931,190.13","446,322,895.87","496,862,863.08","1,009,073,464.22","605,761,838.44","875,464,522.45","494,663,663.41","1,069,556,875.16","721,342,228.86","683,387,177.33","719,374,657.30"
预付款项,"11,317,214.69","10,681,906.09","11,278,321.99","12,439,196.59","12,681,449.59","12,686,349.59","12,688,549.59","13,774,521.52","12,094,276.22","13,133,443.10","15,915,310.83","12,961,209.88","15,012,065.03","14,521,242.78","15,401,522.24","20,230,895.04","17,218,575.51","45,536,736.98","39,356,357.86","71,106,413.76","88,974,963.52","62,974,474.60","77,188,540.62","46,352,576.62","53,158,388.55","42,337,127.38","47,633,133.23","26,974,062.83","42,253,506.30","44,330,295.03","54,672,443.85","46,806,635.30","73,559,153.86","56,307,635.02","21,169,342.14","34,525,987.42","117,565,261.82","428,936,726.00","135,385,106.23","217,724,830.20","269,113,024.93","395,859,972.10","229,001,022.40","281,958,094.43"
预收款项,"58,265,995.84","70,128,578.63","86,531,206.02","68,726,752.87","75,687,658.89","88,499,659.61","98,500,801.75","82,807,106.55","73,859,365.44","89,782,308.53","48,757,434.97","48,905,226.05",,"97,851,327.73","120,328,869.46","207,223,215.23","196,561,358.78","291,839,077.38","357,230,582.04","316,762,347.52","350,400,957.02","309,564,815.93","302,929,132.15","194,260,606.92","188,866,189.17","186,904,349.04","178,090,875.69","134,123,291.63","161,878,678.20","204,724,635.33","216,088,246.75","244,804,268.67","208,025,101.17","209,970,579.26","196,598,724.96","175,506,591.12","258,378,999.18","174,194,897.47","320,793,035.90","369,919,626.76","287,657,074.16","415,639,940.88","556,604,355.96","443,221,282.06"
