科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"16,426,798.58","20,946,669.54","18,682,312.10","24,039,989.61","16,684,031.23","25,077,231.90","30,369,133.02","29,739,111.63","21,034,250.86","48,001,268.56","37,401,067.41","34,631,398.11","26,531,783.82","27,851,032.55","27,849,436.37","28,832,592.76","38,506,227.18","47,323,825.21","47,165,116.36","52,459,477.88","44,219,997.63","46,022,759.71","52,038,320.15","49,052,497.14","26,730,275.04","44,037,879.95","44,825,203.89","90,978,866.67","84,675,501.56","80,812,981.50","91,611,911.53","98,135,833.27","102,690,112.25","105,419,763.37","80,129,584.41","98,086,779.68","72,220,855.45","76,226,217.94","106,954,587.15"
应付职工薪酬,"4,960,103.78","2,748,671.88","3,355,024.06","3,364,871.79","3,624,931.95","3,757,433.95","3,878,418.60","3,974,528.85","5,718,465.02","5,258,006.16","4,341,268.66","4,228,256.05","4,502,093.44","4,218,865.09","4,104,990.29","4,327,461.17","4,173,617.07","4,153,390.53","3,786,432.87","3,763,961.17","7,182,280.58","3,074,848.88","4,666,332.66","9,715,231.98","18,917,719.94","13,640,582.15","14,815,982.84","15,144,994.88","12,626,771.17","4,585,221.12","6,426,331.56","10,247,790.36","16,262,312.90","4,677,563.68","8,390,673.01","10,635,541.44","20,443,036.22","6,334,364.62","14,471,578.95"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"7,835,938.07","6,133,038.37","6,349,087.24","7,204,070.81","6,738,159.63","2,413,456.09","5,181,236.37","5,269,227.62","5,715,569.86","5,370,161.25","12,826,102.19","10,074,082.90","10,813,780.24","10,705,264.94","26,406,789.12","13,976,125.26","24,858,374.17","11,737,835.63","13,273,463.22","12,057,827.42","16,776,973.18","5,692,941.85","6,847,428.61","11,964,496.23","16,302,307.59","8,709,018.64","5,828,956.85","40,571,045.64","59,682,607.72","36,855,571.62","34,976,623.57","38,443,198.23","38,398,746.18","29,895,731.78","34,038,490.53","28,552,340.94","38,445,865.51","30,276,949.84","25,800,075.68"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"597,923.89","207,048.17","390,973.22","108,424.66","83,219.18","512,572.61","249,512.33","325,705.48",,"592,087.67","425,303.24"
应付利息,"388,378.28","412,845.88","424,991.18","568,640.85","218,981.05","163,588.55","432,059.43","782,722.43","563,062.50","622,830.85","781,120.64","1,239,399.22","1,041,956.31","1,006,752.82","855,018.47","1,907,231.81","4,081,046.12","5,951,681.70","7,993,198.36","2,063,865.05","4,386,708.33","6,351,745.90","8,632,703.34","2,722,519.17","4,520,775.97","7,927,990.29","8,293,740.68","1,125,921.32","1,590,025.16","1,490,575.57","1,171,065.80","1,152,399.79","201,474.32","50,300.35","576,503.35","633,247.22","652,201.38","1,263,492.19","785,492.61"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,"1,505,010.60",,,,,"2,397,093.22",,,,,,,,,,,,,,,"2,185,915.60","2,185,915.60","2,257,317.61",,,
存货,"230,623,295.83","275,173,525.07","303,310,161.45","290,189,678.79","324,902,984.01","341,521,126.08","375,506,669.80","411,992,379.34","469,582,038.48","440,093,654.80","439,888,789.22","455,863,819.14","466,082,430.16","458,249,061.51","415,349,282.22","418,157,591.53","421,323,545.31","483,055,721.06","507,404,818.32","558,499,972.15","519,424,692.14","557,596,792.78","573,078,112.05","577,950,100.21","575,149,728.83","593,511,293.12","610,147,519.58","892,598,388.77","834,833,176.62","879,259,051.59","888,048,225.61","920,659,803.13","888,635,790.07","897,982,699.67","916,456,059.99","970,418,066.96","1,150,428,526.42","1,358,450,216.24","1,463,026,039.87"
其他应付款,"4,008,475.10","6,209,836.13","3,314,697.40","4,335,222.37","2,276,241.74","11,019,009.48","3,645,150.03","6,008,027.93","4,452,177.74","4,828,314.16","5,761,461.39","7,990,618.57","3,453,147.92","6,204,616.79","6,357,523.43","4,488,352.98","5,470,893.27","3,359,802.24","3,110,790.07","1,859,621.48","4,561,230.38","3,459,035.88","2,111,639.58","3,037,168.61","6,968,499.05","7,131,096.24","6,929,302.10","9,800,151.56","8,280,083.76","8,698,983.97","9,292,604.44","9,015,813.51","10,586,234.48","16,870,291.62","12,396,570.00","16,072,406.78","16,024,207.42","26,515,428.00","41,406,031.29"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"15,000,000.00",,,,,,,,,,,,"2,800,000.00","2,100,000.00","1,400,000.00","2,800,000.00","18,800,000.00",,,,,,,"147,748,493.97","148,462,081.53","149,175,669.09","149,889,256.65",,"49,646,779.49","65,646,779.49","56,646,779.49","6,646,779.49","8,798,031.63","9,277,031.63","9,298,031.63","9,798,031.63","19,000,000.00","21,000,000.00","16,000,000.00"
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,778,797.89","17,308,621.72","40,983,581.64","17,438,612.36","59,910,554.68","33,729,752.09","92,879,961.11","69,332,019.29","67,238,910.17","32,277,421.06","292,422,926.37","116,324,761.56"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"462,877,504.00","512,010,766.97","584,461,032.67","843,079,538.82","754,734,117.02","730,160,652.37","840,554,751.99","864,414,045.22","1,009,238,710.89","1,027,617,873.59","1,123,586,655.18","1,162,237,688.01","1,154,593,171.59","1,198,226,675.10","1,752,805,224.03","1,545,597,315.86","1,692,396,631.44","1,566,871,350.19","1,682,849,504.39","1,765,931,908.94","1,795,984,599.92","1,738,107,016.12","1,874,443,162.57","1,673,588,993.87","1,641,206,788.83","1,534,083,793.25","1,605,751,202.31","2,375,561,339.68","2,587,361,717.32","2,517,160,579.37","2,476,417,085.41","3,584,541,553.27","2,929,699,208.40","2,739,787,553.88","3,269,032,387.29","3,381,817,526.76","3,474,682,572.81","3,928,615,939.40","3,852,853,354.45"
流动负债合计,"416,223,259.79","395,715,306.71","450,124,818.94","502,291,485.33","402,708,165.04","372,147,762.83","485,521,715.11","528,965,026.65","666,253,642.71","688,880,347.13","819,178,823.36","874,331,546.59","841,368,704.78","828,460,219.80","854,756,393.46","554,726,243.31","696,951,969.41","597,331,895.04","670,146,636.33","752,938,691.31","833,472,608.81","771,071,248.05","876,696,360.42","878,737,085.35","801,309,882.96","692,416,074.86","743,399,380.84","1,488,638,540.04","1,577,004,476.71","1,546,812,103.50","1,508,573,784.30","1,469,051,597.92","1,004,456,307.77","786,022,258.62","1,221,381,517.33","1,323,682,800.33","1,164,875,330.84","1,443,075,425.03","1,399,344,958.90"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,"6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","11,500,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","21,808,282.06"
长期借款,,"45,000,000.00","45,000,000.00",,,,,,,,,"14,000,000.00","48,500,000.00","98,500,000.00","98,500,000.00","24,400,000.00","7,700,000.00",,,,,,"40,000,000.00","73,000,000.00","121,000,000.00","121,000,000.00","89,000,000.00","139,000,000.00","358,000,000.00","294,000,000.00","269,000,000.00","288,000,000.00","16,000,000.00","12,000,000.00","12,000,000.00","8,000,000.00","4,000,000.00","102,000,000.00","102,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,"142,678,537.50","143,147,260.54","143,765,975.38","144,384,690.22","145,041,526.11","145,705,986.21","146,370,446.31","147,034,906.41",,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64,302,564.08","67,380,117.50","69,401,535.71","71,422,953.92","73,444,372.13","75,465,790.34","76,963,812.02","63,205,958.28","64,703,979.96","26,515,722.32","1,697,136.03","2,758,124.12"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,000,000.00","47,000,000.00","47,000,000.00","47,000,000.00","47,000,000.00","37,000,000.00","37,000,000.00","37,000,000.00"
长期股权投资,"4,000,000.00","9,000,000.00","9,000,000.00","9,000,000.00","9,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","25,854,558.57","25,115,138.03","44,480,505.07","43,074,388.85","39,467,709.45","39,117,455.31","37,802,236.69","36,176,980.62","33,111,207.44","31,627,710.67","30,591,926.39","22,985,392.30","26,069,598.77","24,927,775.87","23,559,689.49","22,132,547.91","21,473,141.69","20,458,346.26","19,571,655.43","18,489,760.93","23,390,196.11","22,500,780.36","21,380,230.57","24,808,931.14","22,773,197.89","21,555,367.21","21,666,032.46"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,"700,000.00",,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,422,753.90","13,182,520.26","13,099,928.17","12,938,515.30","12,777,102.43","12,615,689.56","12,454,276.69","12,292,863.82","94,538,276.98","93,920,056.99","91,351,827.88"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"57,112,424.85","55,705,332.58","53,736,625.53","52,649,909.66","54,744,377.65","56,326,111.33","56,042,020.19","56,247,150.19","57,833,880.97","59,019,265.90","150,685,154.78","218,369,076.07","230,756,100.52","235,412,178.85","238,244,537.08","236,560,731.03","234,434,189.87","231,848,802.67","228,720,471.44","223,601,874.20","302,584,336.29","300,825,591.12","296,648,539.43","322,160,313.19","321,371,396.05","315,115,854.85","398,138,593.62","730,145,997.29","743,360,099.29","727,606,618.82","714,277,408.77","755,158,357.96","739,691,756.71","723,992,176.39","708,055,571.52","702,192,838.45","605,834,082.13","591,937,486.95","580,704,147.29"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,"3,115,127.61","3,005,773.03","2,896,418.44","2,787,063.86","20,068,998.31","19,600,952.95","19,132,907.61","18,664,862.26","18,351,098.91","17,921,078.08","17,491,057.26","17,061,036.43","15,713,586.94","15,341,344.48","14,969,102.02"
在建工程,"1,237,564.99","388,961.00","1,156,109.00","1,184,109.00","152,356.60","211,388.60","12,916,594.65","40,348,379.79","45,777,610.50","55,424,550.56","9,414,768.80","5,700.00",,,,"1,209,000.00","13,522,191.15","23,471,862.35","49,937,981.80","67,892,247.33","59,598,987.48","65,541,160.25","69,982,795.52","76,284,919.32","90,046,982.82","101,498,061.14","33,360,576.00","34,590,605.68","35,762,213.00","39,775,725.36","39,826,658.84","3,494,710.84","2,557,465.74","2,426,318.15","5,514,181.84",,,,
其他非流动负债,"500,000.00",,,,,,,,,,,,,,,,,,,,"20,887,713.22","20,786,898.37","20,686,083.52","21,585,268.67",,,,,,,,,,,,,"138,129,840.68","138,129,840.68","132,785,634.84"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235,704.70"
非流动负债合计,"500,000.00","45,000,000.00","45,000,000.00",,,,,,,,,"14,000,000.00","48,500,000.00","98,500,000.00","98,500,000.00","167,078,537.50","150,847,260.54","143,765,975.38","144,384,690.22","145,041,526.11","166,593,699.43","167,157,344.68","207,720,989.93","94,585,268.67","148,707,321.41","149,628,521.98","117,159,722.54","168,176,489.78","405,038,533.23","340,153,543.04","315,682,902.87","381,831,339.69","108,865,831.69","104,189,116.03","103,288,587.30","98,409,058.56","222,714,996.64","319,893,246.27","313,727,290.06"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"416,723,259.79","440,715,306.71","495,124,818.94","502,291,485.33","402,708,165.04","372,147,762.83","485,521,715.11","528,965,026.65","666,253,642.71","688,880,347.13","819,178,823.36","888,331,546.59","889,868,704.78","926,960,219.80","953,256,393.46","721,804,780.81","847,799,229.95","741,097,870.42","814,531,326.55","897,980,217.42","1,000,066,308.24","938,228,592.73","1,084,417,350.35","973,322,354.02","950,017,204.37","842,044,596.84","860,559,103.38","1,656,815,029.82","1,982,043,009.94","1,886,965,646.54","1,824,256,687.17","1,850,882,937.61","1,113,322,139.46","890,211,374.65","1,324,670,104.63","1,422,091,858.89","1,387,590,327.48","1,762,968,671.30","1,713,072,248.96"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"82,000,000.00","82,000,000.00","82,000,000.00","110,000,000.00","110,000,000.00","110,000,000.00","165,000,000.00","165,000,000.00","165,000,000.00","165,000,000.00","165,000,000.00","165,000,000.00","165,000,000.00","165,000,000.00","408,869,000.00","408,869,000.00","408,869,000.00","408,869,000.00","413,848,300.00","413,848,300.00","413,848,300.00","413,848,300.00","413,848,300.00","413,848,300.00","413,848,300.00","413,848,300.00","421,380,300.00","632,918,760.00","632,918,760.00","632,918,760.00","632,918,760.00","703,960,660.00","703,960,660.00","703,960,660.00","703,960,660.00","703,960,660.00","703,960,660.00","703,960,660.00","703,960,660.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"14,471,518.16","14,471,518.16","14,471,518.16","226,575,202.96","226,611,234.10","226,611,234.10","171,611,234.10","171,611,234.10","171,611,234.10","171,611,234.10","172,082,756.10","173,497,322.10","174,911,888.10","176,326,454.10","482,382,643.61","483,608,096.45","484,880,825.61","486,153,556.74","520,439,046.87","521,711,778.00","514,694,436.86","514,694,436.86","514,694,436.86","514,694,436.86","517,051,810.07","517,051,810.07","567,438,570.07","1,936,065,923.91","1,942,277,395.46","1,942,277,395.46","1,942,277,395.46","2,902,380,716.69","2,902,710,165.81","2,902,710,165.81","2,902,710,165.81","2,902,710,165.81","2,902,710,165.81","2,902,710,165.81","2,902,710,165.81"
无形资产,"40,029,270.27","39,113,718.91","38,656,973.95","38,493,017.42","38,263,021.01","38,033,024.60","37,803,328.19","37,573,331.78","37,451,725.68","37,218,948.27","37,087,024.98","48,551,682.57","48,032,864.38","47,496,668.14","46,960,473.64","46,498,442.24","46,084,057.12","88,276,161.11","87,528,823.10","88,523,741.14","87,771,838.95","87,014,940.33","86,262,208.32","86,874,585.79","85,993,733.78","85,156,721.52","96,233,486.16","103,214,046.45","115,731,659.46","114,183,344.59","112,685,353.33","111,292,707.06","109,785,099.35","108,285,229.06","106,733,664.10","105,259,052.24","102,946,964.73","101,352,008.58","97,674,739.20"
盈余公积,"13,091,795.89","15,450,990.51","15,450,990.51","15,450,990.51","18,201,742.57","18,201,742.57","18,201,742.57","18,201,742.57","21,448,598.97","21,448,598.97","21,448,598.97","21,448,598.97","26,629,640.59","26,629,640.59","26,629,640.59","26,629,640.59","34,741,070.53","34,741,070.53","34,741,070.53","34,741,070.53","42,462,337.50","42,462,337.50","42,462,337.50","42,462,337.50","43,564,661.41","43,564,661.41","43,564,661.41","43,564,661.41","43,564,661.41","43,564,661.41","43,564,661.41","43,564,661.41","46,685,529.33","46,685,529.33","46,685,529.33","46,685,529.33","48,480,839.94","48,480,839.94","48,480,839.94"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,748,203.45"
商誉,,,,,,,,,,,,,,,,,,,,,,,,"75,941,380.42","78,884,309.82","78,884,309.82","78,884,309.82","1,277,560,393.94","1,465,424,211.79","1,465,424,211.79","1,465,424,211.79","1,465,424,211.79","1,465,424,211.79","1,465,424,211.79","1,465,424,211.79","1,465,424,211.79","1,465,424,211.79","1,465,424,211.79","1,500,521,434.79"
未分配利润,"37,074,268.21","62,500,053.71","78,766,778.33","88,800,852.71","97,735,849.73","102,135,483.64","111,816,246.95","119,775,780.49","130,624,580.94","137,183,276.73","148,046,595.94","169,719,412.09","184,946,442.81","193,907,372.78","195,028,385.39","216,094,443.58","235,051,872.69","263,716,757.45","289,265,113.55","300,162,724.31","306,639,964.47","308,283,495.14","299,615,366.37","302,747,244.18","306,051,489.11","308,255,695.78","315,300,734.06","326,398,730.18","372,400,284.04","402,158,045.39","425,033,338.05","455,644,492.43","504,823,850.00","527,510,345.71","586,210,804.93","593,439,376.14","647,085,150.91","686,663,999.22","731,237,273.86"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,"1,970,330.45","1,781,789.12","1,593,247.79","1,404,706.46","5,038,108.11","4,855,853.79","4,514,894.86","4,384,558.42","4,098,443.66","5,611,146.35","5,141,998.87","5,522,492.04","5,638,720.76","5,817,051.30","5,441,110.62","5,821,420.36"
少数股东权益,"3,108,642.57","2,006,956.41","2,103,846.72","2,195,254.90","2,701,900.56","2,699,973.48","2,701,209.12","2,741,588.20","3,040,288.00","3,071,087.48","3,205,064.84","19,701,305.86","20,774,798.90","20,650,254.37","20,543,905.87","20,336,783.10","19,839,430.27","19,978,740.48","19,662,875.59","19,759,205.71","16,718,941.60","16,604,865.36","16,505,761.57","36,919,597.97","40,266,055.73","39,530,283.19","51,866,489.70","51,837,117.52","122,283,984.79","115,172,507.17","119,815,439.91","137,191,661.53","147,346,656.45","143,536,722.66","150,901,064.57","153,073,351.34","171,585,084.92","170,074,256.81","175,340,379.34"
递延所得税资产,"1,212,720.51","926,046.04","907,211.51","907,211.51","1,065,019.72","1,065,019.72","1,535,452.83","1,712,465.03","1,676,416.68","1,913,906.09","2,188,235.47","2,534,038.96","2,894,780.12","3,223,281.52","4,219,229.10","4,402,866.55","5,276,650.02","4,971,363.99","5,648,715.67","6,076,543.74","11,356,224.47","11,005,609.10","11,685,559.42","11,712,769.77","16,534,519.21","16,206,888.45","16,777,294.76","29,054,619.70","31,493,602.77","32,668,343.95","33,053,460.50","39,462,496.73","46,152,469.41","49,182,473.66","49,520,800.73","52,302,816.59","55,124,706.69","57,173,583.09","59,967,604.73"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,"4,023,094.12",,"1,929,361.00","6,475,585.42","2,910,402.29","828,694.60",,,"3,222,725.13","12,680,895.00","31,703,007.42","13,780,000.00","2,294,554.42","2,294,554.42","2,294,554.42","1,520,000.00","1,755,442.42","1,741,692.42","1,690,692.42"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"103,591,980.62","105,134,058.53","103,456,919.99","102,234,247.59","103,224,774.98","101,635,544.25","114,297,395.86","141,881,326.79","148,739,633.83","159,576,670.82","205,375,184.03","275,460,497.60","307,538,303.59","311,247,266.54","333,904,744.89","331,745,428.67","338,784,797.61","387,685,645.43","409,638,228.70","422,271,387.03","498,445,688.75","496,015,011.47","497,100,390.08","610,405,276.66","629,592,731.86","630,211,554.04","654,358,656.31","2,272,038,883.16","2,508,126,378.32","2,505,896,436.60","2,511,449,196.59","2,509,083,576.40","2,489,149,792.65","2,474,827,244.28","2,446,105,941.98","2,440,143,414.75","2,386,729,656.25","2,346,242,653.68","2,384,200,010.01"
所有者权益(或股东权益)合计,"149,746,224.83","176,429,518.79","192,793,133.72","443,022,301.08","455,250,726.96","459,648,433.79","469,330,432.74","477,330,345.36","491,724,702.01","498,314,197.28","509,783,015.85","549,366,639.02","572,262,770.40","582,513,721.84","1,133,453,575.46","1,155,537,963.72","1,183,382,199.10","1,213,459,125.20","1,277,956,406.54","1,290,223,078.55","1,294,363,980.43","1,295,893,434.86","1,287,126,202.30","1,310,671,916.51","1,320,782,316.32","1,322,250,750.45","1,399,550,755.24","2,990,785,193.02","3,113,445,085.70","3,136,091,369.43","3,163,609,594.83","4,242,742,192.06","4,305,526,861.59","4,324,403,423.51","4,390,468,224.64","4,399,869,082.62","4,473,821,901.58","4,511,889,921.78","4,523,981,115.50"
资产总计,"566,469,484.62","617,144,825.50","687,917,952.66","945,313,786.41","857,958,892.00","831,796,196.62","954,852,147.85","1,006,295,372.01","1,157,978,344.72","1,187,194,544.41","1,328,961,839.21","1,437,698,185.61","1,462,131,475.18","1,509,473,941.64","2,086,709,968.92","1,877,342,744.53","2,031,181,429.05","1,954,556,995.62","2,092,487,733.09","2,188,203,295.97","2,294,430,288.67","2,234,122,027.59","2,371,543,552.65","2,283,994,270.53","2,270,799,520.69","2,164,295,347.29","2,260,109,858.62","4,647,600,222.84","5,095,488,095.64","5,023,057,015.97","4,987,866,282.00","6,093,625,129.67","5,418,849,001.05","5,214,614,798.16","5,715,138,329.27","5,821,960,941.51","5,861,412,229.06","6,274,858,593.08","6,237,053,364.46"
