科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"39,160,721.77","53,088,610.49","63,888,110.04","93,417,478.43","31,286,803.24","44,496,527.58","55,658,086.87","85,044,480.33","13,619,537.98","19,508,025.12","28,377,578.06","78,754,648.84","19,094,168.80","29,189,665.02","42,831,222.98","64,378,540.60","24,464,448.79","42,970,845.07","69,549,574.44","104,771,210.65","29,692,589.34","55,881,962.18","87,105,921.28","133,926,274.57","23,728,069.22","40,545,251.30","62,254,928.47","107,885,090.36","17,763,488.95","31,201,569.68","49,017,077.17","57,268,193.02","18,293,732.70","27,948,600.44","57,652,866.82","104,519,918.05","30,402,538.47","63,108,632.41","148,575,195.93","177,828,067.36","9,788,966.37","38,106,783.33","40,635,731.73","47,605,091.18","7,675,862.10"
二、营业利润,"910,135.36","-11,578,936.45","-19,961,119.69","-39,135,785.87","1,097,893.60","-6,354,052.39","-11,503,233.32","-62,180,287.86","-6,660,935.42","-30,197,223.44","-41,330,603.00","-46,844,860.74","1,563,310.36","-16,407,287.69","-20,159,212.34","-51,196,610.03","-4,209,865.60","-23,339,628.65","-17,835,828.50","-22,190,733.43","4,450,094.25","10,472,334.82","15,707,008.14","19,317,503.48","2,258,061.30","1,494,710.24","-1,186,568.08","1,344,371.80","-3,259,492.78","-4,818,593.47","-9,242,063.71","-33,159,483.03","-2,820,525.56","-9,358,923.91","-690,052.91","1,706,122.81","-3,925,778.50","-18,920,803.27","-33,743,760.83","-101,117,052.21","-13,121,269.97","-30,244,014.01","-40,682,833.82","-161,794,944.82","-13,083,235.23"
减:营业成本,"29,058,516.81","45,978,260.87","58,232,915.82","73,494,411.47","21,353,999.92","30,314,044.77","38,766,882.90","72,964,379.09","11,897,283.35","16,129,812.71","23,861,234.75","63,180,846.54","5,026,992.55","13,720,270.75","21,177,981.27","32,380,675.58","14,079,672.54","25,529,109.29","35,322,978.96","51,776,267.43","10,932,248.72","20,132,107.05","30,983,397.44","52,038,117.75","7,269,373.06","12,503,087.31","22,024,950.16","38,807,307.09","7,053,091.70","10,821,492.39","19,790,216.66","22,726,593.57","8,157,423.64","10,965,138.78","17,812,453.28","42,940,862.45","19,013,130.82","49,036,692.23","122,320,977.13","144,511,576.72","5,099,821.26","24,761,165.85","26,205,091.16","30,433,577.49","7,664,296.40"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"2,221,314.14","3,416,669.85","4,212,143.71","5,670,086.38","2,186,447.79","3,541,888.61","4,385,598.79","5,554,366.46","1,382,642.93","2,294,709.45","3,288,471.57","5,154,166.88","3,414,582.37","5,179,105.00","7,247,489.02","10,283,951.94","4,541,149.09","8,562,805.64","11,996,819.02","17,160,328.52","4,487,845.15","7,843,728.38","12,839,318.63","21,674,075.39","3,601,457.48","6,153,272.16","9,777,285.59","16,782,172.14","2,808,934.29","4,419,716.37","7,085,509.10","8,686,103.01","2,971,914.84","4,721,472.84","7,123,409.73","11,898,614.43","1,763,126.73","3,123,785.56","6,501,446.51","9,472,419.06","3,392,381.78","7,355,986.47","7,814,271.50","13,585,297.45","1,270,226.22"
营业外收入,"15,706.41","15,996.41","151,962.46","230,589.74","5,135.32","94,600.54","188,141.45","119,729.29",,"307,551.19","392,351.52","53,436,291.94","30,798.54","31,001.34","290,698.34","143,023.68","30,636,349.56","30,663,610.99","30,963,340.46","31,072,542.01","20,234.83","77,624.18","83,850.07","192,258.60","55,421.19","114,932.75","127,858.51","233,123.77","7,179.97","413,147.05","418,863.25","1,226,691.63","7,474.04","634,219.23","638,179.44","3,755,354.51","216,526.23","335,065.48","347,788.06","365,456.00","40,056.13","51,702.96","1,049,267.70","13,933,361.98","9,101.45"
销售费用,"1,335,144.72","2,011,244.34","2,716,635.69","5,344,883.19","1,076,043.84","2,022,470.59","2,703,604.48","4,925,599.51","1,881,290.25","3,480,297.83","5,102,051.59","7,750,442.06","1,869,108.07","2,524,448.17","4,603,001.43","10,954,813.66","4,611,390.99","11,623,036.68","14,734,240.18","22,277,190.01","4,476,429.21","8,030,592.05","10,892,890.61","17,314,192.52","4,378,383.30","8,329,805.04","13,442,219.66","21,264,179.41","5,293,316.56","9,326,348.73","14,376,399.65","20,011,439.44","3,887,188.51","8,403,094.64","12,773,979.32","19,169,397.71","5,208,052.39","12,752,680.39","27,859,009.81","36,395,472.94","5,006,176.96","8,880,793.27","13,058,318.08","19,965,939.94","999,943.22"
减:营业外支出,"1,259.52","2,257.79","20,237.38","9,108,130.97",577.76,"1,022,055.76","1,049,449.52","1,147,141.41","1,237.35","8,362.35","15,355.97","162,281.70","34,358.00","45,282.83","258,524.32","8,056,701.89","104,689.32","400,936.71","477,418.79","151,636.69","25,962.29","45,562.00","237,830.10","1,613,974.89","100,045.83","109,849.65","23,523,766.80","26,615,397.44","29,364.32","413,938.06","721,591.91","7,326,448.59","43,855.85","575,812.93","579,134.68","787,857.08","42,703.38","177,385.72","74,851,831.08","20,104,126.11","317,494.40","24,433,048.57","24,518,316.63","36,517,089.62","7,817.17"
管理费用,"3,472,412.87","7,228,802.11","10,558,712.18","17,298,690.51","3,490,925.86","7,536,360.54","11,863,782.13","25,309,653.07","4,737,311.69","8,852,657.50","12,990,445.71","26,455,419.06","6,749,125.17","12,478,176.93","17,293,485.26","24,455,283.37","5,349,463.06","10,485,211.34","15,217,422.89","20,579,698.17","3,584,598.28","5,766,470.97","10,996,519.60","15,652,665.75","3,558,973.56","6,882,307.75","10,222,442.24","14,930,205.98","3,527,638.03","6,864,351.56","10,082,901.62","15,669,304.69","2,891,881.38","6,277,572.15","10,461,693.16","16,499,950.88","4,104,231.10","10,134,461.06","17,450,060.47","24,571,313.07","8,748,772.76","19,319,971.38","24,347,712.61","30,312,644.14","6,943,544.89"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,,,,,,,,,,,"100,041.28","100,041.28",,,,"1,662.45","7,840,443.43",,"541,874.40","541,874.40",403.85,,,,,,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"2,163,197.87","4,284,318.22","6,380,570.78","9,797,538.67","2,081,492.23","4,162,666.76","6,168,303.19","8,271,785.38","381,945.18","3,787,369.02","6,101,991.62","8,639,883.10","471,050.28","1,427,491.43","2,401,017.91","3,995,864.91","92,638.71","94,315.25","97,946.37","4,675,820.41","1,761,373.73","3,534,824.37","5,517,761.10","7,811,962.85","2,559,184.35","5,085,969.20","7,761,309.62","10,177,967.57","2,340,001.15","4,576,181.57","6,888,431.72","11,427,236.05","2,943,520.51","6,716,150.53","9,898,836.89","13,688,862.53","3,754,740.24","6,295,498.31","8,006,667.21","18,030,293.04","1,915,097.70","5,912,446.50","7,810,410.93","13,730,200.51","3,881,086.60"
