科目,2011-12-31,2012-12-31,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"15,542,136.81","10,184,218.43","8,618,227.03","8,687,089.18","7,829,713.97","8,653,918.54","9,173,678.47","9,769,270.63","11,824,990.64","15,186,205.92","10,757,584.60","13,929,287.33","14,967,244.08","53,066,621.45","18,011,544.13","12,775,579.60","9,928,014.90","11,707,580.36","12,653,287.70","10,858,748.03"
应付职工薪酬,"5,172,348.36","6,314,497.63","7,381,469.21","8,890,326.35","9,056,427.60","8,631,649.92","10,440,330.22","9,679,808.13","10,785,807.37","8,617,438.02","9,405,022.49","9,671,414.97","9,418,846.77","6,164,492.75","6,268,814.65","6,574,651.29","6,348,082.12","6,436,473.91","6,053,051.83","5,365,869.25"
应收关联公司款,,,,,,,,,,,,,,,,,,,,
应交税费,"2,883,183.92","9,638,018.20","13,437,344.49","15,113,809.90","13,430,391.99","5,356,760.39","4,514,746.18","19,277,878.22","6,619,232.08","24,398,520.46","595,512.02","1,271,138.33","1,458,827.89","1,166,179.30","1,333,809.81","3,155,517.93","1,957,009.95","1,383,764.80","1,336,068.77","779,232.40"
应收利息,,,,,,"909,293.48","1,290,153.67","209,908.33","190,895.83","99,130.00",,,,,,,,,,
应付利息,"561,589.92","616,985.44","594,244.19","564,411.07","599,911.07","687,269.60","696,853.17","630,314.78","604,897.70","559,586.57","544,475.34","457,170.30","472,114.24","416,362.90","385,558.81","342,472.22","359,086.80","370,677.09","437,239.12","446,512.50"
应收股利,,,,,,,,,,,,,,"2,177,388.44","2,177,388.44",,,,,
应付股利,,,,,,,,"8,484,000.00",,,,"1,464,000.00",,,,,,,,"1,505,350.00"
存货,"331,985,681.13","344,828,544.69","288,873,128.60","303,747,058.75","300,997,135.25","328,623,319.59","401,200,391.89","337,243,868.45","334,223,011.37","274,418,897.70","317,311,899.37","353,190,605.47","386,152,364.18","318,811,392.28","320,152,422.32","279,546,069.44","306,047,872.12","271,396,099.36","436,831,418.53","444,381,758.24"
其他应付款,"2,510,286.81","4,990,041.78","8,061,292.79","6,096,376.73","12,744,363.01","3,597,592.23","3,058,956.53","3,694,902.51","4,867,739.54","3,053,892.02","3,999,836.01","3,360,429.40","3,806,287.22","3,044,090.85","3,225,615.66","1,525,860.66","1,221,114.67","6,863,979.58","8,517,260.10","3,308,094.37"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,"80,000,000.00","60,000,000.00","50,000,000.00","70,000,000.00","100,000,000.00","80,000,000.00","50,000,000.00"
其他流动资产,,,,,,"4,152,554.89","16,220,196.49","893,012.04",,,"3,841,162.56","10,359,817.71","16,160,014.90","15,803,424.40","16,548,944.57","14,684,066.30","9,575,787.04","4,185,734.07","21,233,492.55","21,579,832.90"
其他流动负债,,,,,,,,,,,,,,,,,,,,
流动资产合计,"725,027,457.25","728,193,835.44","815,176,820.82","856,161,944.32","1,087,357,801.78","1,076,608,797.86","1,049,858,100.72","1,024,622,262.07","959,953,858.49","956,625,341.84","920,062,765.66","909,259,357.41","901,605,405.24","801,011,858.99","719,159,996.08","695,265,806.36","750,452,903.03","763,634,226.18","953,188,365.82","997,356,634.83"
流动负债合计,"756,474,631.45","705,239,750.01","726,815,798.68","741,369,771.89","761,626,668.46","778,855,099.24","820,761,052.63","806,939,261.35","762,489,174.02","665,651,535.82","646,690,198.76","636,594,550.16","657,471,347.76","604,182,210.80","552,956,456.49","549,481,544.29","627,819,687.80","655,546,655.15","859,024,500.92","896,142,119.53"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,"130,000,000.00","150,000,000.00","180,000,000.00","180,000,000.00","100,000,000.00","80,000,000.00","50,000,000.00","30,000,000.00",,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,"6,420,000.00","7,370,000.00","7,370,000.00","7,370,000.00",,,
投资性房地产,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,
固定资产,"352,801,109.00","348,969,279.94","335,937,875.11","324,395,935.21","318,426,520.78","313,387,918.01","309,015,206.23","304,595,939.69","304,781,666.83","300,541,632.97","296,212,652.13","295,353,824.56","290,765,566.43","372,836,184.04","368,871,618.47","364,302,471.78","357,768,685.23","380,564,353.93","381,658,484.85","384,764,825.78"
递延所得税负债,,,,,,,,,,,,,,,,,,,,
在建工程,,"459,316.25","245,500.00","5,058,360.79","8,345,570.96","16,614,403.06","72,767,445.17","103,752,328.10","105,690,780.01","125,912,592.60","137,751,570.16","154,805,265.24","158,578,952.44","44,015,220.99","59,529,638.51","55,684,097.52","56,159,794.07","32,200,814.56","31,606,112.94","31,866,312.94"
其他非流动负债,"45,917,779.60","40,697,913.76","34,978,047.92","32,368,115.00","30,063,148.54",,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"45,917,779.60","40,697,913.76","34,978,047.92","32,368,115.00","30,063,148.54","31,058,182.08","29,753,215.62","28,448,239.16","27,143,262.70","158,216,629.57","176,766,038.11","205,315,446.65","203,864,855.19","128,834,263.73","118,333,672.27","76,883,080.81","55,432,489.35","26,853,231.22","25,329,639.76","23,806,048.30"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"802,392,411.05","745,937,663.77","761,793,846.60","773,737,886.89","791,689,817.00","809,913,281.32","850,514,268.25","835,387,500.51","789,632,436.72","823,868,165.39","823,456,236.87","841,909,996.81","861,336,202.95","733,016,474.53","671,290,128.76","626,364,625.10","683,252,177.15","682,399,886.37","884,354,140.68","919,948,167.83"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"151,000,000.00","151,000,000.00","151,000,000.00","151,000,000.00","202,000,000.00","202,000,000.00","202,000,000.00","202,000,000.00","202,000,000.00","202,000,000.00","202,000,000.00","202,000,000.00","202,000,000.00","202,000,000.00","202,000,000.00","202,000,000.00","202,000,000.00","202,000,000.00","202,000,000.00","202,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"75,531,978.32","75,531,978.32","75,531,978.32","75,531,978.32","224,216,664.96","224,216,664.96","224,216,664.96","224,216,664.96","224,216,664.96","224,216,664.96","224,216,664.96","224,216,664.96","224,216,664.96","224,216,664.96","224,216,664.96","224,216,664.96","224,216,664.96","224,216,664.96","224,216,664.96","224,216,664.96"
无形资产,"62,565,193.06","61,254,780.67","59,597,585.53","58,736,204.60","58,390,816.24","57,987,919.64","57,666,585.07","57,250,066.75","56,812,306.45","56,454,382.81","56,027,035.74","55,671,931.26","104,434,969.75","99,413,913.33","98,762,584.36","98,111,765.39","97,811,231.42","97,198,477.49","96,595,394.60","96,001,363.46"
盈余公积,"14,526,709.01","19,838,147.98","25,366,216.76","25,366,216.76","25,366,216.76","30,006,721.90","30,006,721.90","30,006,721.90","30,006,721.90","31,909,211.22","31,909,211.22","31,909,211.22","31,909,211.22","31,909,211.22","31,909,211.22","31,909,211.22","31,909,211.22","32,963,034.82","32,963,034.82","32,963,034.82"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,
未分配利润,"101,402,571.28","151,486,531.67","203,339,616.04","225,028,090.34","235,614,778.71","244,898,585.76","225,205,954.70","238,440,915.13","220,808,934.56","238,682,269.50","210,132,375.38","178,894,548.90","150,222,017.92","137,047,185.18","127,135,189.09","138,609,559.54","132,701,628.34","146,531,597.62","133,498,819.28","146,725,098.22"
长期待摊费用,,,,,,,,,,,,,,,,,,,,
少数股东权益,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"4,459,910.35","4,917,109.44","6,073,876.26","6,311,727.39","6,366,767.67","7,032,877.72","6,628,272.62","7,034,181.60","7,953,725.80","8,445,765.15","8,445,765.15","9,619,837.16","10,191,261.86","9,805,215.62","9,301,991.80","9,735,919.77","11,887,067.92","9,943,919.30","8,629,339.47","9,166,512.07"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,"39,403,337.65","36,008,000.00","32,797,024.29","31,472,420.56","72,696,595.70","73,214,699.59","54,220,206.26","4,107,941.33","1,107,142.92","925,364.81",,,"4,569,392.31","5,354,962.06","6,697,316.75"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"419,826,212.41","415,600,486.30","401,854,836.90","394,502,227.99","391,529,675.65","434,426,456.08","482,085,509.09","505,429,540.43","506,710,899.65","564,050,969.23","571,651,722.77","569,671,064.48","568,078,691.81","527,177,676.90","537,391,197.95","527,834,254.46","523,626,778.64","524,476,957.59","523,844,293.92","528,496,331.00"
所有者权益(或股东权益)合计,"342,461,258.61","397,856,657.97","455,237,811.12","476,926,285.42","687,197,660.43","701,121,972.62","681,429,341.56","694,664,301.99","677,032,321.42","696,808,145.68","668,258,251.56","637,020,425.08","608,347,894.10","595,173,061.36","585,261,065.27","596,735,435.72","590,827,504.52","605,711,297.40","592,678,519.06","605,904,798.00"
资产总计,"1,144,853,669.66","1,143,794,321.74","1,217,031,657.72","1,250,664,172.31","1,478,887,477.43","1,511,035,253.94","1,531,943,609.81","1,530,051,802.50","1,466,664,758.14","1,520,676,311.07","1,491,714,488.43","1,478,930,421.89","1,469,684,097.05","1,328,189,535.89","1,256,551,194.03","1,223,100,060.82","1,274,079,681.67","1,288,111,183.77","1,477,032,659.74","1,525,852,965.83"
负债和所有者(或股东权益)合计,"1,144,853,669.66","1,143,794,321.74","1,217,031,657.72","1,250,664,172.31","1,478,887,477.43","1,511,035,253.94","1,531,943,609.81","1,530,051,802.50","1,466,664,758.14","1,520,676,311.07","1,491,714,488.43","1,478,930,421.89","1,469,684,097.05","1,328,189,535.89","1,256,551,194.03","1,223,100,060.82","1,274,079,681.67","1,288,111,183.77","1,477,032,659.74","1,525,852,965.83"
