科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,"732,663,781.72","1,708,070,904.76","2,690,372,873.72","3,909,050,625.09","1,202,372,257.95","2,414,101,139.10","3,546,527,960.92","4,908,578,471.35","1,113,715,374.70","2,228,522,373.75","3,249,547,992.35","4,419,658,670.71","1,131,567,795.31","2,282,806,687.13","3,482,019,793.22","5,070,303,446.03","1,312,056,574.55","2,749,078,353.93","3,940,966,503.95","5,608,240,450.91","1,729,948,031.37","3,242,586,701.19","4,975,895,420.54","6,833,941,593.89","1,541,013,683.03"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"166,670,063.33",,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,"775,062.62","775,062.62","775,062.62",,,,,,"811,526.26","1,536,839.43","2,212,366.82","255,135.96","897,031.48","3,544,801.16","3,544,801.16","334,851.60","412,694.84","3,894,215.38","3,894,215.38",,"327,342.84","1,962,118.17","269,737.25",
支付其他与投资活动有关的现金,,,,,,,,"94,660.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"413,473.09","927,728.62","1,437,828.94","5,191,651.89","512,182.60","1,076,525.78","1,285,980.64","2,341,112.65","920,937.42","1,724,890.99","1,725,647.82","2,878,205.33","463,492.74","1,096,697.82","1,148,183.16","1,891,522.59","1,135,345.14","1,216,792.49","4,661,689.31","5,800,521.41","285,311.29","401,490.30","2,219,995.74","22,705.06","77,988,902.86","100,360,431.11","118,124,313.41","124,296,218.85","85,265,878.50","92,299,137.29","98,263,285.80","112,479,144.71","85,465,841.36","95,135,042.86","109,765,292.52","124,150,830.44","12,990,515.08","96,532,874.72","128,728,339.44","145,399,602.60","80,070,760.07","91,652,624.80","110,947,438.94","129,255,751.16","11,795,989.06","29,859,742.49","49,476,022.22","40,343,726.79","59,946,463.86"
投资活动现金流出小计,,,,,,,,"99,160.00",,,,,,,,"2,080.00",,,,,,,,,"29,917,537.29","72,860,663.48","122,099,738.39","282,159,687.14","31,175,425.05","62,297,830.84","108,651,653.19","146,989,809.96","27,009,698.95","43,357,809.69","79,700,441.98","312,637,671.96","52,362,706.34","121,550,535.59","256,302,011.64","392,620,175.57","73,956,210.09","132,143,001.54","248,398,081.45","363,256,632.32","63,674,645.85","214,505,604.74","445,455,871.20","604,327,306.93","182,581,033.75"
经营活动现金流入小计,"413,473.09","927,728.62","1,437,828.94","5,191,651.89","512,182.60","1,076,525.78","1,285,980.64","2,341,112.65","920,937.42","1,724,890.99","1,725,647.82","2,878,205.33","463,492.74","1,096,697.82","1,148,183.16","1,891,522.59","1,135,345.14","1,216,792.49","4,661,689.31","5,800,521.41","285,311.29","401,490.30","2,219,995.74","22,705.06","810,652,684.58","1,809,206,398.49","2,809,272,249.75","4,034,121,906.56","1,287,638,136.45","2,506,400,276.39","3,644,791,246.72","5,021,057,616.06","1,199,181,216.06","2,324,468,942.87","3,360,850,124.30","4,546,021,867.97","1,144,813,446.35","2,380,236,593.33","3,614,292,933.82","5,219,247,849.79","1,392,462,186.22","2,841,143,673.57","4,055,808,158.27","5,741,390,417.45","1,741,744,020.43","3,272,773,786.52","5,027,333,560.93","6,874,555,057.93","1,600,960,146.89"
投资活动产生的现金流量净额,,,,"3,104,000.00",,,,"402,140.00",,,,"160,000.00",,"120,000.00","120,000.00","-2,080.00",,,,"120,000.00",,"140,000.00","140,000.00",,"-16,203,173.67","33,772,932.47","41,474,879.29","-18,837,414.42","-4,155,572.82","161,448,002.82","141,597,154.65","249,056,518.45","75,170,246.32","256,808,971.97","526,574,748.05","433,302,955.62","59,838,553.68","154,419,244.01","55,755,446.99","-15,805,225.10","-67,104,707.41","284,902,363.42","236,079,667.11","130,420,260.21","24,687,011.56","165,607,124.89","-15,093,788.54","-142,536,700.72","-171,594,309.42"
购买商品、接受劳务支付的现金,,,,,,,,,,,,,,,,,,,,,,,,,"691,711,996.81","1,415,208,240.73","2,221,270,755.28","2,934,889,734.75","867,145,040.91","1,728,162,864.27","2,520,526,073.48","3,426,640,742.21","849,562,451.56","1,541,235,593.25","2,349,952,656.85","3,075,822,505.99","777,797,064.02","1,565,300,899.31","2,282,556,723.10","3,187,804,370.39","921,568,317.04","1,788,206,360.99","2,521,076,661.45","3,473,986,419.70","1,157,003,124.44","2,321,805,740.52","3,585,144,815.67","4,777,284,076.31","1,289,144,437.42"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76,875,000.00","76,875,000.00","61,875,000.00"
