科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"354,119,701.38","1,142,228,939.54","1,514,180,619.90","2,291,759,295.59","410,220,899.25","999,804,668.40","1,267,561,654.55","1,560,431,557.87","324,803,090.61","854,890,631.01","1,380,797,610.77","2,044,714,699.06","806,396,926.75","1,470,954,614.58","2,274,212,605.43","2,827,533,019.44","747,464,524.98","1,375,083,242.02","2,307,396,308.47","2,804,983,006.77","746,111,207.97","1,251,757,604.51","2,349,427,782.65","2,966,688,485.99","810,910,267.84","2,099,952,034.43","3,137,117,457.71","5,140,220,399.94","853,100,046.00","2,233,836,193.81","3,292,716,712.22","4,211,392,744.61","1,221,509,032.90","2,395,330,620.19","3,338,317,727.45","4,910,881,720.37","1,182,719,290.92","2,718,357,746.89","3,898,790,015.23","4,420,933,841.81","1,098,498,248.75","3,044,661,301.07","4,986,365,029.91"
二、营业利润,"26,513,377.22","27,792,141.58","36,590,634.62","139,252,457.90","10,329,835.85","15,542,416.99","24,816,274.48","70,092,365.55","15,308,269.92","34,017,470.32","78,664,166.16","147,626,965.00","77,805,175.37","87,746,467.15","143,437,052.79","174,353,698.95","44,012,378.45","70,887,288.74","88,965,857.29","141,760,414.19","18,805,586.84","98,353,668.94","113,971,071.67","107,219,536.05","86,503,976.62","129,902,098.16","203,382,598.93","241,639,872.04","-31,184,525.48","154,474,204.91","182,902,974.04","248,028,802.86","13,497,949.94","227,769,023.87","38,661,553.79","73,849,719.06","-118,939,507.26","-32,673,816.89","61,785,071.49","163,917,496.13","39,108,023.05","3,173,812.91","18,644,663.95"
减:营业成本,"299,221,617.93","1,061,052,051.65","1,402,324,733.94","2,007,083,692.70","380,941,174.33","948,468,950.56","1,196,774,554.27","1,426,667,246.52","290,124,771.97","778,065,542.87","1,262,694,428.32","1,864,690,904.58","724,083,966.88","1,386,521,909.39","2,120,754,648.80","2,587,397,572.53","682,185,275.21","1,277,217,928.81","2,176,232,608.10","2,612,744,915.52","713,425,696.83","1,145,510,740.47","2,194,756,045.77","2,815,148,021.38","689,446,869.57","1,888,114,409.71","2,791,044,332.68","4,449,746,703.06","708,495,628.26","1,693,990,080.48","2,544,395,269.86","3,194,408,645.71","1,140,759,434.81","2,217,772,428.64","2,882,550,192.90","4,385,672,748.63","1,030,644,046.05","2,489,004,992.96","3,624,240,725.15","4,142,128,931.21","996,658,453.61","2,787,991,039.11","4,593,069,165.13"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"6,380,151.61","11,206,641.91","14,188,870.26","77,747,085.43","4,048,230.74","6,463,229.34","7,905,334.76","17,331,779.53","3,546,041.40","15,007,351.31","-5,273,626.02","43,002,749.31","-11,116,421.13","-11,282,538.83","-1,019,103.87","25,836,884.00","8,314,679.51","13,066,172.00","26,254,098.23","42,171,041.87","3,017,349.31","11,703,991.30","22,532,540.83","37,180,387.26","24,210,449.67","41,036,447.03","80,374,193.31","156,245,223.70","18,672,285.18","84,777,659.63","111,444,129.57","167,169,917.29","31,174,887.39","63,584,256.83","73,187,865.16","127,913,471.57","37,346,145.81","76,260,073.42","88,049,127.43","109,071,872.45","9,616,286.19","33,199,592.52","45,975,874.92"
营业外收入,"124,834.80","653,611.76","3,092,676.19","4,700,636.86","240,606.98","505,659.30","692,265.73","6,852,678.50","211,106.49","615,589.48","623,313.51","1,219,469.71","82,978.74","12,228,851.65","12,336,030.34","12,813,865.62","55,055.06","268,764.26","346,390.83","420,080.55","508,059.87","582,443.35","646,621.88","986,513.97","46,603.28","386,764.66","481,903.98","1,572,363.76","69,690.33","612,493.98","988,791.30","1,055,562.70","5,246,519.12","5,350,056.28","6,014,291.83","15,635,265.84","166,569.02","864,910.26","1,202,689.39","10,145,155.53","2,363,447.88","5,369,341.01","5,800,969.48"
销售费用,"3,248,877.45","5,983,174.09","8,654,211.80","12,657,031.67","3,024,431.16","6,000,741.98","8,615,341.68","11,311,316.54","3,300,936.38","6,383,852.28","9,075,618.44","14,498,832.77","4,401,378.14","6,700,706.94","9,439,937.78","15,472,841.99","5,635,322.42","10,228,336.70","15,468,625.84","27,339,266.20","3,914,192.65","9,458,990.98","14,335,108.14","23,539,779.66","5,881,426.70","10,379,197.93","16,711,343.24","26,407,487.67","8,833,242.57","13,376,267.69","17,996,285.73","31,210,596.11","8,435,580.49","11,564,475.08","15,980,300.13","21,541,086.74","7,028,910.98","11,154,601.64","16,370,390.36","25,683,008.89","6,623,307.19","11,983,902.13","18,820,065.40"
减:营业外支出,"22,393.18","59,727.54","690,222.29","2,101,653.18","136,951.82","666,001.11","1,873,406.37","945,125.25","12,827.18","323,415.45","1,375,620.76","3,161,209.85","447,974.38","1,111,389.52","2,092,027.22","3,395,761.16","500,833.34","1,223,990.64","4,766,514.98","5,555,938.53","170,947.21","381,220.91","2,683,753.43","3,079,042.82","118,500.70","380,787.73","1,239,513.68","2,152,441.37","123,797.23","2,689,995.37","2,282,334.62","3,372,065.55","56,168.94","81,571.03","96,270.00","297,576.73","42,680.29","328,469.49","876,277.85","4,073,565.49","496,001.04","1,767,777.54","2,289,578.18"
管理费用,"12,549,527.21","25,693,835.25","35,725,192.62","54,215,231.00","15,172,891.01","28,783,962.01","34,839,962.04","53,655,834.54","15,707,903.85","25,489,156.66","40,308,136.81","63,154,710.93","24,320,034.60","37,828,200.73","50,311,848.79","68,276,411.53","19,897,742.34","38,904,880.19","53,770,100.02","70,053,955.32","19,633,092.12","40,147,749.49","52,516,771.25","75,143,577.67","21,657,157.00","44,339,189.80","65,201,809.42","164,498,655.52","41,009,521.27","64,488,910.35","106,418,218.31","212,274,337.07","45,751,930.83","87,291,087.28","123,802,695.58","177,432,308.02","46,163,624.70","71,018,215.76","112,765,111.13","184,809,715.44","63,569,792.60","122,835,038.05","180,499,489.20"
其中:非流动资产处置净损失,,,,,,,,,,,,"-67,636.80",,,,"130,774.18","59,525.82","61,175.81",,"159,029.52","20,402.96","-42,980.93","-323,279.66","102,533.12",,"10,073.09","2,415.67","19,390.86",,,,"16,296.05",,,,"5,002.99",,,,"18,119.53",,,
