科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"88,095,165.71","79,059,005.33","170,245,396.73","160,456,983.86","161,181,424.36","162,491,843.55","122,856,720.60","184,146,351.22","145,669,787.39","92,146,549.91","148,213,382.88","165,407,942.86","168,106,179.33","133,861,299.06","167,779,655.37","146,667,289.90","153,567,514.87","167,126,397.35","179,405,497.85","657,392,811.84","640,587,957.58","589,245,017.47","627,672,051.49","765,094,175.80","1,565,052,457.66","1,319,010,453.30","1,159,332,384.62","1,166,087,083.11","1,102,173,586.04","2,436,664,446.04","2,734,792,706.46","2,770,764,365.67","2,795,588,636.14","3,412,976,462.11","3,962,426,406.53","5,965,035,024.44","4,712,032,147.43","4,876,449,245.20","6,288,832,682.17","6,032,888,544.19","5,749,471,286.50","4,769,699,992.40","5,997,680,948.95","7,706,396,812.51","7,274,346,384.63","5,370,991,061.60","4,728,326,327.98","4,348,893,611.56","4,835,951,157.54"
短期借款,"194,200,000.00","205,700,000.00","166,700,000.00","176,700,000.00","251,200,000.00","269,700,000.00","219,700,000.00","121,600,000.00","130,500,000.00","126,500,000.00","121,500,000.00","84,200,000.00","97,200,000.00","94,500,000.00","129,500,000.00","114,500,000.00","182,000,000.00","182,000,000.00","197,000,000.00","632,725,955.88","640,725,955.88","923,224,531.05","1,053,380,282.69","1,303,575,988.67","1,063,361,007.06","1,180,479,629.95","1,151,531,298.03","1,465,934,695.67","2,060,181,612.10","2,799,803,292.50","2,832,173,096.85","2,767,649,450.98","2,961,845,772.63","3,443,541,595.09","2,594,390,799.97","2,521,683,501.58","2,829,129,014.91","3,966,949,470.24","5,670,297,502.63","5,140,126,463.20","5,980,738,721.09","6,266,641,547.46","6,147,898,996.26","5,508,690,040.98","5,940,591,376.40","5,244,193,040.00","5,036,648,480.00","4,773,173,360.00","5,249,079,370.00"
交易性金融资产,"95,008,233.24","83,415,258.70",,,,,,,,,,,"3,550,620.00","4,616,440.00","94,630.00","242,360.00","98,570.00",,"3,162,000.00",,,"100,800,000.00","84,900,000.00","87,900,000.00","85,020,000.00","69,540,000.00","198,960,000.00","79,200,000.00","66,960,000.00","64,800,000.00","102,300,000.00","2,763,238.70",,"2,573,098.80","493,368.80",,,,,,,"1,793,883.79","2,041,131.96","196,484.75","781,310.38","13,946,068.00",,,"992,417,118.70"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,209,491.40","10,631,552.49","18,060,291.42","23,047,779.20","42,021,559.69","37,599,527.12","26,999,773.92","13,474,947.80","10,559,931.38","7,091,461.62","1,779,077.61","484,980.05","1,084,200.00","2,299,362.00","18,351,646.65","26,405,033.12","11,782,824.16","4,907,588.61"
应收票据,,"50,000.00","17,100.00","11,434,779.90","4,551,421.78","4,293,921.78",,"10,768,599.23","322,241.50","242,821.00","242,821.00","11,592,900.81","3,510,669.87","16,631,805.64","26,918,420.28","15,254,339.11","17,546,820.68","28,160,797.79","39,692,835.83","34,867,219.98","65,208,863.47","45,330,156.68","46,950,004.45","34,358,305.80","40,025,771.31","61,129,690.39","64,319,347.04","69,621,646.18","55,177,183.16","202,629,967.92","202,094,964.49","174,607,808.41","316,489,366.10","363,015,380.56","337,024,815.72","282,163,279.28","320,901,692.70","307,462,316.70","340,098,896.81","314,375,019.14","313,490,226.98","360,166,904.60","339,354,040.09","330,438,044.35","344,567,739.01","327,531,805.64","312,546,667.71","293,876,549.65","299,633,354.43"
应付票据,,,,"67,950.00","67,950.00",,"2,606,425.00","30,410,435.00","28,600,000.00","38,600,000.00","38,600,000.00",,"20,000,000.00","48,570,000.00","78,570,000.00","50,000,000.00",,"10,000,000.00","10,000,000.00","259,797,688.29","304,726,769.29","345,648,656.00","431,660,000.00","471,385,100.00","410,018,247.50","430,798,537.50","468,323,849.80","537,331,813.25","502,206,910.95","554,955,630.85","597,079,197.07","733,400,206.60","694,807,457.31","640,392,369.82","679,868,012.37","694,875,668.40","637,161,465.00","657,059,039.60","892,341,961.20","978,457,273.40","939,127,103.80","1,060,606,950.00","985,350,784.00","1,068,068,348.00","1,242,154,205.31","1,092,300,342.44",,"999,543,974.39",
应收账款,"76,680,696.62","96,782,190.98","85,466,891.22","56,115,867.41","76,389,363.66","112,329,506.92","121,274,454.68","66,173,431.19","81,691,240.72","105,654,422.73","103,412,599.83","60,959,939.02","62,624,592.24","94,682,341.92","84,815,158.99","69,560,644.96","78,259,682.33","97,680,812.47","94,687,969.37","532,565,867.13","493,761,866.15","810,144,154.84","761,196,854.31","1,004,658,530.02","1,017,110,054.63","1,128,035,706.43","905,736,268.83","1,131,357,788.57","1,193,812,628.35","1,322,390,289.03","981,745,068.86","981,517,716.66","1,157,612,846.45","1,553,291,785.14","1,503,144,753.32","1,571,712,379.92","1,658,450,920.08","1,865,121,091.31","1,971,677,582.49","2,283,630,265.36","2,331,517,539.96","2,627,019,318.57","2,351,928,661.82","2,670,060,534.01","2,643,819,683.92","2,339,413,894.04","2,291,486,476.69","2,504,907,145.09","2,423,446,169.29"
应付账款,"33,318,193.19","37,246,668.13","25,563,619.15","33,944,630.16","25,793,270.90","38,965,872.13","27,557,074.25","47,024,102.30","53,456,981.15","19,086,386.12","33,646,574.28","40,733,737.79","43,823,697.90","31,526,561.14","20,187,869.07","25,683,349.31","30,101,022.34","28,636,440.47","31,586,949.16","405,312,849.17","397,627,628.51","556,105,779.49","347,398,817.03","562,403,574.21","510,614,387.56","426,650,860.97","426,820,756.93","494,647,297.96","508,917,072.75","420,026,257.90","363,264,545.10","527,888,523.90","543,829,754.91","791,741,374.98","487,099,844.87","484,022,660.59","586,350,807.36","524,225,385.48","531,960,481.97","752,056,973.23","701,119,607.49","797,239,987.08","600,712,013.34","888,122,044.02","834,490,389.07","623,960,450.85",,"763,167,082.32",
预付款项,"14,140,851.29","43,493,089.18","55,866,233.56","92,241,773.42","116,444,577.40","40,479,311.01","29,796,846.59","30,446,005.40","24,777,951.99","36,712,656.20","59,066,429.96","47,575,740.53","54,751,314.39","60,885,972.20","25,212,634.69","16,667,484.62","14,429,243.39","17,981,223.47","48,549,167.00","122,713,846.16","178,687,829.34","154,570,881.19","123,916,022.19","133,591,625.04","94,718,111.49","163,948,868.71","161,105,900.80","136,110,760.93","135,082,557.32","253,920,897.47","310,990,254.59","109,908,038.74","196,153,094.59","230,966,845.49","273,852,834.82","131,362,608.54","248,351,780.97","206,121,934.82","233,673,084.43","265,228,101.88","336,210,361.63","362,822,515.61","471,589,217.35","292,589,536.58","345,236,179.92","251,439,317.19","327,259,636.65","198,159,157.13","255,212,049.61"
预收款项,"6,771,530.13","7,874,441.26","7,740,232.66","3,327,837.77","3,820,054.52","82,842.03","899,377.40","8,818,698.54","3,498,991.42","2,827,678.33","2,598,470.10","7,770,091.95","12,053,490.43","5,825,230.00","9,672,156.02","11,308,086.63","11,988,783.95","9,184,236.82","9,136,766.65","29,767,576.13","15,224,748.41","13,516,288.86","23,005,095.29","46,291,497.66","36,555,153.30","37,614,328.66","40,430,645.11","18,816,642.06","39,634,057.05","34,256,192.19","38,037,210.88","46,862,305.70","87,483,224.56","62,073,082.64","53,501,337.56","66,437,418.32","84,035,039.33","86,543,752.14","56,966,624.06","91,043,304.30","98,384,484.73","82,698,861.39","97,759,243.18","269,557,539.07","152,836,433.37","137,164,653.10","227,856,862.82","172,386,932.40","144,041,266.14"
其他应收款,"19,401,273.62","18,880,146.92","18,840,557.92","66,057,119.13","43,673,404.72","43,121,127.37","46,940,210.41","9,288,858.16","14,728,496.91","14,965,924.91","14,389,162.09","11,327,295.84","18,279,769.01","44,044,373.79","48,478,242.69","34,307,191.43","47,031,306.15","39,320,575.14","33,516,888.14","126,474,908.23","149,659,648.19","180,520,830.91","205,996,464.48","158,256,845.54","115,474,247.47","118,379,645.77","189,774,739.09","110,889,077.72","120,827,970.42","147,526,047.56","112,980,156.75","108,358,030.07","106,275,605.92","211,134,085.49","280,199,040.60","163,847,029.09","269,526,587.56","164,670,434.87","295,334,529.39","208,555,220.85","245,980,715.16","233,815,222.00","309,556,305.01","369,617,188.97","278,483,854.28","299,544,073.19","396,233,685.53","279,981,864.46","315,953,947.78"
应付职工薪酬,"22,949,566.24","24,421,272.15","22,393,226.03","7,725,666.04","6,359,013.88","7,209,906.32","6,076,547.87","7,973,378.47","7,051,366.34","7,798,660.84","7,576,205.60","10,718,150.05","8,169,419.48","9,879,945.21","9,362,518.82","10,350,340.86","8,004,691.56","9,288,366.41","8,998,212.76","23,593,181.38","16,654,112.77","19,035,696.57","20,898,389.71","61,183,096.48","44,702,966.05","44,728,106.09","36,881,016.74","55,195,230.25","39,734,044.50","39,348,696.91","45,130,105.14","56,028,255.92","33,678,219.15","35,408,146.78","36,414,690.52","58,163,945.15","30,522,824.24","43,054,653.97","44,176,535.27","86,549,635.53","43,791,389.49","46,796,280.85","50,191,159.22","192,611,956.42","80,111,280.38","90,673,488.45","95,725,435.12","223,696,249.13","98,485,477.48"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"9,326,846.37","12,386,046.66","24,482,404.74","20,074,403.97","26,105,797.24","26,822,485.95","30,795,875.98","21,506,246.99","20,362,548.95","20,134,861.59","26,107,235.86","21,144,555.19","18,198,405.47","18,184,418.13","14,950,900.20","21,234,366.24","22,381,226.95","17,153,637.35","21,503,532.77","11,620,737.83","19,453,253.07","15,921,045.15","19,641,994.66","-24,275,456.03","-23,040,848.35","-2,087,246.35","-15,080,987.05","-20,559,264.80","-6,241,001.99","-3,780,102.58","-20,202,692.76","61,756,567.69","70,614,823.83","76,984,909.21","84,314,804.81","89,352,084.12","74,038,374.30","103,616,120.16","116,025,116.35","89,318,565.65","83,026,087.92","105,268,731.18","104,469,818.97","157,155,769.59","158,969,044.28","171,479,205.05","178,986,326.93","206,833,541.24","172,934,941.44"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"834,548.61","1,134,722.22",,,"47,019,130.13","17,801,332.09","31,177,020.19","31,543,946.74","46,085,311.97","24,787,624.45","26,511,464.58",,"21,943,174.34","18,795,328.90"
应付利息,"292,095.00","292,095.00","292,095.00",,,,,,,,,,,,,,,,,"319,870.84","1,037,517.59","327,000.00","2,565,715.80","438,221.89","28,663.56","6,453,209.24","14,977,507.52","20,239,052.35","531,607.99","4,085,066.04","24,581,276.90","32,093,855.54","46,036,195.57","9,878,152.92","75,058,957.17","58,978,715.87","97,842,522.85","73,039,244.50","45,260,276.48","76,661,015.45","122,758,209.62","89,216,037.90","38,102,426.98","82,961,394.21","147,276,963.83","119,596,523.90",,"71,163,031.03","121,371,974.77"
应收股利,,,,,,,,"9,162,000.00",,,,"3,000,000.00",,,,"355,664.06","355,664.06","355,664.06",,,,"1,029,533.68",,,,,,"6,963,450.00",,,,"5,400,929.18","917,437.69","917,437.69","18,767,437.69","630,151.84","630,151.84","630,151.84","630,151.84","562,632.55","7,141,500.00",,,,,"6,963,450.00",,,
应付股利,,,,,,,,"324,638.70","324,638.70","3,205,664.70","2,524,165.70","2,414,177.40","2,357,595.20","712,786.20","13,796,440.20","1,963,744.70","1,949,512.70","3,738,304.70","3,578,304.70","2,992,150.20",,"2,979,937.20","4,859,357.20","4,109,716.20","1,471,624.20","175,333,175.20","4,917,344.20","3,484,704.20","1,409,864.20","3,852,070.20","3,836,012.60","5,259,572.13","5,259,572.13","17,071,236.22","14,816,678.01","11,559,293.49","4,723,062.29","10,410,284.29","4,905,884.26","3,492,487.56","2,024,809.56","5,738,589.56","40,096,479.56","5,738,589.56","4,273,036.76","15,291,595.06",,"7,793,186.76","7,038,810.62"
存货,"90,159,042.08","90,430,697.33","84,915,094.18","93,837,612.95","91,351,062.54","88,691,307.97","97,707,269.28","105,357,783.85","121,806,599.78","125,137,332.71","92,071,658.53","116,487,960.76","139,807,620.29","124,644,668.86","146,264,387.27","144,597,402.46","142,781,671.64","136,651,881.25","140,613,581.86","399,984,579.61","394,926,048.85","444,420,382.95","517,526,718.04","551,467,358.38","668,432,845.67","561,574,475.00","606,512,803.82","675,621,247.56","692,816,154.91","796,423,193.06","898,130,588.66","942,267,929.05","1,091,421,683.78","1,187,066,752.73","1,002,872,359.39","1,212,481,649.80","1,229,004,265.32","1,334,273,581.31","1,349,492,484.61","1,502,600,293.84","1,398,145,136.36","1,678,615,270.08","1,651,230,200.06","1,933,835,288.73","2,050,146,104.36","2,228,935,093.19","2,090,577,156.94","1,949,877,226.32","1,943,126,528.17"
其他应付款,"43,657,732.29","44,291,161.95","54,467,718.68","49,534,195.99","47,494,434.40","69,286,982.20","74,053,509.32","40,032,163.94","32,936,227.23","50,330,704.87","54,369,465.74","49,270,166.21","47,682,102.31","54,126,459.44","67,933,169.46","64,957,568.80","46,551,969.31","64,911,441.69","67,475,223.39","120,952,466.59","153,251,998.92","176,746,867.98","118,988,223.74","306,007,768.79","141,500,502.56","151,318,300.06","172,270,514.23","315,139,281.67","221,674,140.76","217,795,777.71","229,528,696.71","174,005,276.80","180,995,253.64","158,775,964.92","138,994,294.89","292,335,924.84","276,814,524.42","254,796,892.03","220,298,828.47","347,956,230.23","368,971,275.45","349,682,976.16","424,058,186.05","612,706,408.20","563,682,591.48","621,738,504.63","1,130,548,155.99","900,742,718.53","887,364,302.32"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
