科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"490,680,751.51","1,098,134,409.93","1,696,309,765.26","2,405,425,495.26","659,669,687.34","1,389,578,210.74","2,121,231,816.74","2,603,845,977.58","344,233,644.04","813,426,714.73","1,589,173,559.76","2,376,425,255.23","790,576,631.22","1,788,667,559.27","2,764,571,334.26","3,858,842,249.16","1,055,886,950.41","2,115,605,238.74","3,193,174,610.25","4,052,485,416.56","796,761,581.02","1,966,869,492.81","2,960,452,300.43","4,659,738,731.35","1,105,106,029.49","2,594,611,896.91","3,881,017,405.02","5,361,953,338.12","1,356,657,040.50","2,989,096,259.55","4,742,614,322.37","6,663,576,949.66","1,698,471,928.89","3,495,027,547.21","6,870,610,783.81","11,790,383,329.16","3,692,874,821.53","7,249,907,411.72","12,654,457,704.27","19,563,296,531.91","5,243,960,864.51","10,498,075,319.67","16,564,768,620.41","25,094,596,750.41","5,416,180,516.25"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,742,955,208.45","3,952,186,249.03",,,,,,,,,
收到的税费返还,"3,332,741.10","18,060,670.20","28,324,598.91","40,710,784.71","18,349,239.98","32,073,809.62","41,763,567.29","58,664,774.12","1,366,147.03","15,963,496.36","40,431,233.23","64,440,084.40","28,916,327.66","59,630,258.24","77,500,123.67","114,963,463.03","25,318,695.03","51,946,772.53","82,086,738.56","97,803,554.01","18,504,919.09","59,684,742.66","85,834,739.29","117,783,532.23","45,673,640.45","86,139,259.87","131,524,237.09","182,031,137.91","52,263,261.57","120,894,443.73","189,917,005.90","222,584,942.64","84,175,520.06","149,536,900.67","209,496,272.41","255,215,727.42","65,916,212.12","175,495,153.43","221,113,228.91","368,028,724.64","80,953,930.58","202,040,109.46","379,644,956.35","429,081,724.91","130,142,187.05"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,"1,993,577.50",,,,"36,712,612.54",,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"2,506,010.95","3,993,825.04","13,464,030.60","15,801,274.98","8,714,837.67","17,971,636.53","32,811,798.45","38,374,268.05","5,714,828.86","16,511,244.08","45,600,428.74","23,791,391.38","3,804,933.94","10,062,749.33","13,564,987.89","15,819,528.93","2,400,067.38","6,534,283.81","12,011,426.66","8,716,305.16","2,439,390.41","7,508,090.64","10,067,449.79","53,430,889.25","6,770,445.95","6,479,096.68","11,100,371.32","19,863,450.90","4,370,842.12","9,340,961.98","21,306,500.27","33,054,402.35","14,870,302.88","28,377,089.37","141,705,041.71","89,939,591.61","170,031,129.32","41,973,369.72","57,695,254.09","67,791,407.47","56,560,638.84","113,356,348.07","141,909,328.66","164,114,704.74","18,396,019.32"
投资活动现金流出小计,"96,953,145.28","236,113,666.85","324,386,884.77","772,360,433.17","333,017,086.71","690,481,960.48","726,726,254.67","943,672,860.73","58,278,470.74","174,951,833.68","249,528,158.74","358,823,012.17","214,506,205.89","252,598,077.74","499,455,822.67","686,644,985.11","418,730,993.86","834,202,264.56","1,179,525,743.37","1,582,274,525.12","263,901,072.88","451,238,740.36","939,089,054.81","1,075,934,029.81","295,374,530.39","373,062,171.27","711,219,311.92","1,156,455,513.03","113,439,407.54","491,447,860.12","600,202,588.05","2,020,225,102.48","373,396,029.04","1,092,816,720.45","4,289,867,084.10","6,688,391,215.45","872,279,446.87","3,060,434,257.41","3,676,422,353.77","4,987,753,318.43","589,763,129.53","1,961,793,571.83","3,044,834,296.31","4,668,130,352.97","807,926,719.27"
经营活动现金流入小计,"496,519,503.56","1,120,188,905.17","1,738,098,394.77","2,461,937,554.95","686,733,764.99","1,439,623,656.89","2,195,807,182.48","2,700,885,019.75","351,314,619.93","845,901,455.17","1,675,205,221.73","2,464,656,731.01","823,297,892.82","1,858,360,566.84","2,855,636,445.82","3,989,625,241.12","1,083,605,712.82","2,174,086,295.08","3,287,272,775.47","4,159,005,275.73","817,705,890.52","2,034,062,326.11","3,056,354,489.51","4,830,953,152.83","1,157,550,115.89","2,687,230,253.46","4,023,642,013.43","5,563,847,926.93","1,413,291,144.19","3,119,331,665.26","4,953,837,828.54","6,919,216,294.65","1,797,517,751.83","3,672,941,537.25","7,221,812,097.93","12,135,538,648.19","3,928,822,162.97","7,467,375,934.87","12,933,266,187.27","19,999,116,664.02","5,381,475,433.93","10,813,471,777.20","17,086,322,905.42","25,687,793,180.06","5,564,718,722.62"
投资活动产生的现金流量净额,"-96,738,145.28","-235,703,727.85","-323,924,945.77","-729,000,740.44","-314,822,449.34","-674,550,565.04","-710,794,859.23","-830,309,897.31","-52,599,270.74","-164,644,609.03","-233,481,143.09","-331,797,476.31","-209,497,009.92","-225,955,051.39","-472,519,961.58","-438,887,002.64","-418,730,993.86","-787,507,264.56","-1,132,807,103.37","-1,413,416,269.31","-210,813,786.15","-397,944,888.59","-885,780,203.04","-1,019,524,499.70","-295,374,530.39","-365,796,725.27","-703,946,665.91","-1,144,526,295.77","-113,367,078.80","-491,101,408.15","-598,103,761.62","-1,454,759,947.19","-371,549,946.84","-1,029,390,833.53","-4,186,173,648.90","-6,210,572,434.46","-773,085,939.14","-2,905,106,588.75","-3,325,453,720.48","-4,296,867,982.67","-574,764,061.11","-1,801,591,931.97","-2,878,726,647.86","-3,623,042,855.86","-754,548,982.32"
购买商品、接受劳务支付的现金,"168,005,173.25","396,021,055.33","826,887,689.63","1,379,313,994.22","350,149,257.00","725,255,596.50","1,205,701,844.97","1,444,656,848.42","268,707,515.39","478,105,759.47","1,058,327,634.44","1,732,431,547.80","458,904,017.54","1,063,856,544.37","1,737,939,905.37","2,734,175,419.45","704,993,135.01","1,331,973,138.98","1,987,892,309.71","2,739,188,151.63","401,056,382.24","1,170,442,514.36","1,842,773,452.08","3,268,430,096.79","829,221,021.80","1,874,791,662.81","2,733,347,231.61","3,470,048,318.50","1,078,089,751.63","2,332,003,794.78","3,331,207,472.49","4,554,295,268.59","1,328,079,512.31","2,381,621,194.21","4,724,619,248.31","7,604,078,323.54","2,666,236,282.48","4,534,748,596.03","8,473,903,799.21","12,437,523,470.10","4,019,994,261.51","7,054,912,565.06","10,847,562,224.81","17,012,381,091.33","4,212,049,944.96"
吸收投资收到的现金,"634,800,000.00","634,800,000.00","642,305,000.00","640,220,800.00",,,,,,,,,,,,"596,711,581.93",,"7,312,500.00","14,625,000.00","14,625,000.00",,,,,,,,,,,"1,186,332,625.62","1,186,332,625.62",,"1,633,354,400.00","1,614,984,053.30","2,838,427,510.17",,,,,,"2,612,864,970.13","2,612,864,970.13","2,612,864,970.13",
