科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"3,838,823.30","2,766,718.03","5,108,307.54","16,492,316.41","4,386,261.75","5,562,707.82","3,586,250.50","21,211,827.45","10,961,942.59","7,448,725.55","1,949,244.78","15,184,863.80","13,692,161.78","44,141,315.24","22,016,632.00","20,097,616.86","8,841,962.11","19,182,522.48","77,352,264.42","25,823,473.90","62,045,416.55","124,161,646.63","126,245,813.85","138,916,798.72","201,052,124.81","140,382,006.50","229,219,792.08","291,767,661.95","111,618,600.90","77,619,026.77","66,285,995.92","43,119,349.33","67,624,346.80","83,720,835.84","61,459,577.45","40,179,265.05","58,918,203.07","59,751,459.47","56,681,563.02","75,317,763.16","97,745,215.91","63,835,136.75","68,997,544.76"
短期借款,"123,000,000.00","92,000,000.00","107,000,000.00","89,000,000.00","75,000,000.00","34,000,000.00","40,000,000.00",,"235,000,000.00","244,000,000.00","232,000,000.00","158,000,000.00","158,000,000.00","158,000,000.00","38,000,000.00","200,000,000.00","150,000,000.00","199,500,000.00","199,500,000.00","129,500,000.00","99,500,000.00","85,000,000.00","100,000,000.00","85,000,000.00","85,000,000.00",,"81,000,000.00","81,000,000.00","41,000,000.00","141,000,000.00","100,000,000.00","30,000,000.00","30,000,000.00","44,900,000.00","60,000,000.00","90,000,000.00","69,000,000.00","39,000,000.00",,,"50,000,000.00","147,626,000.00","547,626,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,,,"250,000,000.00","250,000,000.00",,,,,"55,000,000.00","55,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"9,092,261.76","8,584,247.70","7,345,009.43","14,153,960.70","10,941,643.45","10,888,168.85","11,111,591.37","8,912,140.54","6,766,435.62","6,586,874.19","15,804,928.92","7,500,879.99","6,795,787.57","4,748,075.74","5,085,359.16","4,565,805.12","4,136,778.98","4,218,749.89","11,780,276.29","7,561,905.65","5,394,344.47","6,172,617.55","6,660,248.56","3,895,576.50","12,210,383.77","3,704,607.74","4,388,632.73","4,463,887.19","2,085,419.52","2,209,009.44","4,408,962.83","2,766,798.53","4,256,297.96","4,187,115.40","2,174,612.44","4,318,812.85","4,063,527.59","4,207,440.27","4,371,021.68","6,022,753.93","4,410,288.06","4,279,150.05","7,330,730.24"
应付账款,"24,272,441.15","37,432,102.15","21,206,467.15","52,012,901.92","44,760,719.75","44,027,162.27","45,868,828.95","58,831,777.30","62,210,431.48","90,170,036.67","84,766,945.89","87,099,081.83","95,059,152.50","115,386,057.54","279,376,130.57","62,706,228.13","97,858,880.55","60,447,691.98","101,828,635.04","58,870,711.90","90,182,310.76","94,295,207.81","68,529,471.33","42,059,487.18","59,773,482.19","57,528,430.54","41,063,629.14","31,056,587.53","83,193,459.29","74,199,726.00","76,550,150.94","45,370,886.18","60,497,532.43","54,707,238.38","42,684,966.29","42,651,598.42","47,641,380.45","80,266,022.56","166,329,385.73","127,936,630.45","125,946,718.74","95,228,716.36","96,039,926.47"
预付款项,"16,305,074.84","16,705,162.56","7,345,922.14","32,322,310.24","52,028,590.34","56,226,536.80","61,037,345.02","726,400.00","19,273,219.60","21,229,022.08","18,875,420.17",,,"50,000.00",,,,,"1,600,000.00",,"3,278,167.09",,,,"35,000.00","648,004.71","6,350,851.14",,"250,000,000.00","401,596,860.24",,"220,383.50","143,383.50","8,682,312.98","8,538,929.48","402,310.28","134,380.80","1,454,380.80","11,354,380.80","134,380.80","1,564,380.80","16,984,380.80","22,326,659.47"
预收款项,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
