科目,2009年度,2010年度,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"43,702,708.15","59,321,664.46","108,237,287.43","51,226,580.29","76,855,292.61","114,688,053.65","167,367,139.62","31,542,748.38","63,425,195.46","113,774,617.10","158,789,419.47","78,610,657.08","123,560,807.38","188,325,399.17","248,577,856.44","95,531,807.96","148,713,234.19","219,436,306.05","277,635,052.08","89,188,792.07","139,757,904.03","205,664,427.69","264,753,190.84","95,056,672.09","151,015,393.88","226,012,539.45","298,265,108.60","114,392,742.35","173,893,076.12","253,698,216.17","327,149,355.92","123,973,067.17"
取得借款收到的现金,"26,000,000.00","29,000,000.00",,"64,900,000.00",,,,"150,000,000.00",,,"150,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00",,,"100,000,000.00","100,000,000.00","90,000,000.00","448,000,000.00","938,000,000.00","768,000,000.00",,"138,000,000.00","660,400,000.00","714,200,000.00","474,800,000.00","614,800,000.00","905,734,165.00","1,080,077,537.22","200,800,000.00"
支付的各项税费,"31,736,760.08","51,236,393.76","72,032,370.34","23,194,191.49","41,600,332.76","71,921,121.05","92,431,613.68","31,789,384.79","57,760,821.68","97,589,514.56","134,168,022.94","36,202,403.59","71,494,305.39","120,994,742.70","162,769,518.40","40,310,569.41","72,941,576.60","115,581,485.40","154,055,171.90","22,548,061.16","64,559,237.23","95,102,894.34","135,975,570.04","47,252,261.59","91,577,248.89","129,354,342.28","167,936,264.40","54,190,442.22","84,021,475.66","127,972,599.36","182,383,288.85","38,185,274.49"
收到其他与筹资活动有关的现金,"8,931,881.85",,,"139,419.98","3,309,278.04","8,266,198.69","636,655.36","95,692.04",,,"5,014,773.33",,"196,807.29",,"17,612,180.27",,,"13,591,066.81","35,276,938.04",,"30,000,250.00","67,811,225.08","397,812,925.08",,"620,374,438.51","850,442,038.51","940,285,835.18","75,000,000.00","125,039,242.63","175,155,998.30","218,165,736.93","70,405,849.42"
支付其他与经营活动有关的现金,"34,051,010.35","45,778,066.18","53,921,682.53","11,132,758.77","35,233,570.38","54,446,683.62","71,461,095.89","28,889,075.71","61,517,895.17","89,930,956.38","250,216,177.81","41,314,746.59","74,426,871.59","77,475,537.99","77,150,855.21","60,823,554.45","89,862,600.43","136,394,366.48","131,942,144.44","96,363,894.61","142,539,491.16","230,894,654.80","263,945,686.01","52,704,741.05","101,215,149.54","154,620,369.11","277,045,935.25","61,626,407.53","63,612,135.35","107,233,793.83","208,937,288.59","67,142,569.01"
筹资活动现金流入小计,"35,431,881.85","73,057,600.00",,"1,334,127,419.98","1,272,397,278.04","1,277,354,198.69","1,269,724,655.36","150,095,692.04","700,000,000.00","700,000,000.00","855,014,773.33","300,000,000.00","300,196,807.29","300,000,000.00","1,379,832,615.27",,"32,928,200.00","264,177,556.56","286,063,427.79","100,220,478.72","488,220,728.72","1,020,284,436.00","1,214,884,639.52",,"868,394,438.51","1,620,862,038.51","2,579,305,835.18","549,800,000.00","739,839,242.63","1,080,890,163.30","1,298,245,076.76","271,205,849.42"
经营活动现金流出小计,"483,817,256.34","766,390,596.95","1,098,467,961.91","328,960,036.07","726,162,773.17","1,111,758,725.22","1,472,501,198.69","542,006,432.60","781,861,612.40","1,402,026,046.06","1,903,382,585.61","831,140,910.39","1,230,636,568.32","2,091,246,768.87","2,409,515,769.90","1,117,899,783.21","1,409,709,783.68","2,309,263,728.68","2,589,665,374.25","856,107,240.85","1,303,549,324.12","2,006,915,569.06","2,603,871,326.80","939,128,962.53","1,734,928,191.53","2,595,292,184.82","3,597,894,693.88","1,362,650,297.73","2,014,078,633.58","2,916,373,759.41","3,832,760,590.80","1,075,722,856.50"
偿还债务支付的现金,,"55,000,000.00",,,,,,,"26,000,000.00","26,000,000.00","176,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00",,,,"75,002,000.00","116,000,000.00","411,878,000.00","581,878,000.00","501,998,000.00",,"100,000,000.00","470,000,000.00","601,000,000.00","430,000,000.00","1,028,002,000.00","1,470,908,000.00","1,712,502,000.00","65,500,000.00"
经营活动产生的现金流量净额,"-31,745,735.84","88,390,914.28","38,343,856.94","-140,820,092.87","-161,280,567.76","-211,198,155.88","-257,660,751.44","-236,838,995.21","-133,663,250.34","-408,912,568.34","-330,771,781.83","-244,526,417.48","-97,048,375.39","-420,912,162.77","-166,782,394.88","-559,784,439.41","-454,109,981.39","-773,142,184.82","-400,559,331.06","-216,571,404.37","-209,025,444.78","-272,346,316.51","-65,370,401.75","-278,906,433.52","-226,188,833.29","-199,548,192.32","290,047,221.86","-352,508,294.51","-207,026,119.95","-190,159,686.85","139,962,596.85","-116,525,158.99"
分配股利、利润或偿还利息支付的现金,"2,374,801.71","1,110,638.00","923,000.00","37,147,225.99","38,683,187.41","47,417,187.41","47,417,187.41","23,333.33","43,465,621.27","44,013,141.78","44,057,866.66","2,951,666.67","102,939,026.67","102,939,026.67","102,939,026.67",,"78,409,717.37","79,640,917.64","82,027,524.08","3,256,008.02","64,725,212.90","68,523,132.62","75,375,377.80","5,897,059.32","55,837,094.85","62,733,257.60","72,580,723.82","8,605,033.53","65,601,096.84","75,096,665.89","145,363,101.57","9,075,300.49"
收回投资收到的现金,,"660,000.00",,,,,,,,,,,,"15,000,000.00",,,"19,996,115.00","20,606,118.00","42,906,118.00",,,,,,"3,000,000.00","51,225,045.30","46,362,076.46","7,791,449.00","27,791,449.00","7,791,449.00","8,113,290.70","6,369,500.00"
支付其他与筹资活动有关的现金,"192,036.34","2,238,920.56","7,793,349.24",,"7,768,898.07","9,343,825.92","7,267,082.99",,"7,939,429.20","16,755,118.42","23,759,693.07","5,119,091.80",,"2,583,766.53","31,427,864.12","1,429,185.78","10,205,579.29","7,343,016.10","28,617,571.76","30,359,995.98","68,350,975.11","98,366,142.42","409,217,158.11","50,685,705.69","480,809,411.83","713,505,934.68","788,584,444.32","240,000,000.00","378,352,736.87","418,352,736.87","495,296,767.61","50,000,000.00"
取得投资收益收到的现金,,"189,949.13",,,,,,,,,,,"98,465.76","240,863.02","240,863.02",,,"4,104,378.41","4,148,708.96",,"4,132,653.54","4,302,629.17","4,920,322.95",,"33,731.51","745,242.48","6,232,246.53","4,044,321.02","5,550,514.40","6,997,843.14","7,546,264.46","2,105,931.70"
筹资活动现金流出小计,"2,566,838.05","58,349,558.56","8,716,349.24","37,147,225.99","46,452,085.48","56,761,013.33","54,684,270.40","23,333.33","77,405,050.47","86,768,260.20","243,817,559.73","308,070,758.47","402,939,026.67","405,522,793.20","434,366,890.79","1,429,185.78","88,615,296.66","86,983,933.74","185,647,095.84","149,616,004.00","544,954,188.01","748,767,275.04","986,590,535.91","56,582,765.01","636,646,506.68","1,246,239,192.28","1,462,165,168.14","678,605,033.53","1,471,955,833.71","1,964,357,402.76","2,353,161,869.18","124,575,300.49"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"892,559.60","2,256,390.50",,,,,,,,"10,713.38","10,000.00","10,000.00","75,618.14","1,392,967.25","943,013.03","972,373.48","1,108,170.97","2,905,025.97","11,700.00","12,579.00","21,079.00","330,857.32",,"514,612.00","526,966.02","4,945,620.22",,"10,600.00","58,013,845.45","57,536,867.23",
筹资活动产生的现金流量净额,"32,865,043.80","14,708,041.44","-8,716,349.24","1,296,980,193.99","1,225,945,192.56","1,220,593,185.36","1,215,040,384.96","150,072,358.71","622,594,949.53","613,231,739.80","611,197,213.60","-8,070,758.47","-102,742,219.38","-105,522,793.20","945,465,724.48","-1,429,185.78","-55,687,096.66","177,193,622.82","100,416,331.95","-49,395,525.28","-56,733,459.29","271,517,160.96","228,294,103.61","-56,582,765.01","231,747,931.83","374,622,846.23","1,117,140,667.04","-128,805,033.53","-732,116,591.08","-883,467,239.46","-1,054,916,792.42","146,630,548.93"
处置子公司及其他营业单位收到的现金净额,,"-211,307.14",,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,"48,718,272.06",
四、汇率变动对现金的影响,,,,,,,,,,,"1,140.22",70.46,"885,338.74","271,418.52","-156,598.34","-40,536.33","-112,895.61","215,042.58","589,996.04","33,695.65","403,382.52","555,250.96","1,373,637.92","-226,471.89","-722,682.49","-1,991,834.69","-963,227.91","-2,973,856.80","467,913.51","3,535,373.35","2,939,404.59","-1,512,281.60"
收到其他与投资活动有关的现金,,,,,,,,,"2,588,822.39","2,588,822.39","2,588,822.39",,,,"169,393.05",,"579,335.45","1,616,294.49","5,989,466.45","700,357.33","1,553,623.48","13,296,221.13","5,922,096.57","645,666.87","3,648,163.96","5,356,394.99","13,709,838.62","2,552,739.64","7,367,286.26","32,394,651.66","34,648,905.10","5,109,445.80"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"1,531,201.59","2,256,390.50",,,,,,"2,588,822.39","2,588,822.39","2,599,535.77","10,000.00","108,465.76","15,316,481.16","1,803,223.32","943,013.03","21,547,823.93","27,434,961.87","55,949,319.38","712,057.33","5,698,856.02","17,619,929.30","11,173,276.84","645,666.87","7,196,507.47","57,853,648.79","71,249,782.83","14,388,509.66","40,719,849.66","105,197,789.25","156,563,599.55","13,584,877.50"
五、现金及现金等价物净增加额,"-4,660,634.04","85,029,177.81","21,755,722.70","1,155,653,001.12","1,017,383,634.80","878,647,259.48","810,609,485.36","-100,805,572.67","402,191,379.02","109,990,929.69","125,746,835.10","-305,712,850.13","-300,693,351.95","-825,432,572.32","455,452,568.28","-579,652,288.65","-519,805,115.87","-723,850,593.84","-434,654,182.92","-287,596,138.82","-314,841,425.96","-119,230,102.56","-213,124,105.15","-505,316,126.01","-131,718,059.12","-67,078,676.55","954,758,461.47","-551,799,687.02","-1,010,243,270.60","-1,104,184,792.06","-929,819,559.45","-1,661,275.19"
购建固定资产、无形资产和其他长期资产支付的现金,"4,279,942.00","19,350,979.50","10,128,175.50","507,100.00","47,280,990.00","130,747,770.00","146,770,148.16","14,038,936.17","29,329,142.56","36,917,064.16","49,246,432.41","15,974,520.20","53,973,796.63","162,905,433.55","180,138,811.63","4,663,161.36","10,924,987.34","18,865,837.88","30,620,370.32","2,374,962.15","14,576,837.49","24,612,981.50","26,672,544.03","5,955,842.34","15,002,191.72","24,402,786.57","33,804,882.33","2,437,635.94","14,219,370.09","20,088,867.48","27,702,569.44","7,460,337.47"
期初现金及现金等价物余额,"52,304,493.90","47,643,859.86","132,673,037.67","154,428,760.37","154,428,760.37","154,428,760.37","154,428,760.37","965,038,245.73","965,038,245.73","965,038,245.73","965,038,245.73","1,090,785,080.83","1,090,785,080.83","1,090,785,080.83","1,090,785,080.83","1,546,237,649.11","1,546,237,649.11","1,546,237,649.11","1,546,237,649.11","1,111,583,466.19","1,111,583,466.19","1,111,583,466.19","1,111,583,466.19","898,633,424.75","898,459,361.04","898,459,361.04","898,459,361.04","1,855,313,394.00","1,853,217,822.51","1,853,217,822.51","1,853,217,822.51","923,398,263.06"
投资支付的现金,"1,500,000.00","250,000.00",,,,,,,"60,000,000.00","60,000,000.00","108,032,840.25","37,151,224.44","45,406,465.05","143,352,975.42","128,347,127.36","6,600,000.00","12,440,000.00","30,240,000.00","43,100,000.00",,"18,607,922.94","22,840,922.94","22,840,922.94","163,000,000.00","105,320,000.00","209,199,095.56","340,802,206.98",,,,"11,700,001.98","5,019,272.10"
期末现金及现金等价物余额,"47,643,859.86","132,673,037.67","154,428,760.37","1,310,081,761.49","1,171,812,395.17","1,033,076,019.85","965,038,245.73","864,232,673.06","1,367,229,624.75","1,075,029,175.42","1,090,785,080.83","785,072,230.70","790,091,728.88","265,352,508.51","1,546,237,649.11","966,585,360.46","1,026,432,533.24","822,387,055.27","1,111,583,466.19","823,987,327.37","796,742,040.23","992,353,363.63","898,459,361.04","393,317,298.74","766,741,301.92","831,380,684.49","1,853,217,822.51","1,303,513,706.98","842,974,551.91","749,033,030.45","923,398,263.06","921,736,987.87"
