科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
无形资产,"92,490.67","325,721.26","395,365.09","456,598.34","352,615.09","404,431.89","376,761.09","349,090.29","367,637.99","2,338,747.54","2,202,719.25","2,496,882.30","2,819,856.52","3,585,411.47","3,541,917.67","3,354,800.00","7,576,696.49","7,427,283.63","8,641,999.77","8,229,219.21","8,316,146.41","8,103,035.53","16,855,726.52","13,322,895.44","13,620,905.30","12,909,720.19","12,572,310.43","11,845,089.50","81,754,883.09","81,506,633.77","82,070,079.36","81,233,261.27","539,279,230.03","679,477,619.40","567,561,551.89","564,697,240.67","591,914,897.03"
盈余公积,"9,822,068.96","15,644,717.47","19,073,313.34","21,937,730.13","23,875,328.72","23,875,328.72","23,875,328.72","23,875,328.72","48,483,855.20","48,678,280.32","48,678,280.32","48,678,280.32","90,796,229.06","90,796,229.06","90,796,229.06","90,796,229.06","151,627,219.27","151,627,219.27","151,627,219.27","151,627,219.27","229,212,843.52","229,212,843.52","229,212,843.52","229,212,843.52","295,285,496.61","295,285,496.61","295,285,496.61","295,285,496.61","354,475,365.97","354,475,365.97","354,475,365.97","354,475,365.97","434,095,855.60","434,095,855.60","434,095,855.60","434,095,855.60","601,150,510.53"
开发支出,,,,,,,,,,,,,,,,,,"28,460.00","28,460.00",,,,,"7,042,622.37",,,,,,,,,,,,,"2,047,654.91"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,"3,835,964.39","9,726,708.21","23,477,626.79","32,274,516.45","32,274,516.45","32,274,516.45","32,274,516.45","32,274,516.45","32,274,516.45","32,274,516.45","32,274,516.45","32,274,516.45","32,274,516.45","70,838,827.49","70,838,827.49","99,138,668.48","99,138,668.48","99,138,668.48","99,138,668.48","1,490,001,533.09","1,454,517,456.01","1,479,726,745.04","1,479,726,745.04","2,118,150,034.21","2,364,294,923.57","1,072,015,847.75","1,670,520,424.75","1,671,783,697.73"
未分配利润,"77,895,185.87","127,712,659.19","158,905,744.84","185,381,267.54","203,213,738.29","196,826,470.09","277,591,642.26","348,106,328.23","406,562,615.24","397,774,664.62","611,544,442.16","750,386,501.95","813,224,931.69","782,798,985.58","1,055,940,152.22","1,228,839,819.15","1,440,516,874.94","1,426,534,436.37","1,691,811,166.64","1,875,002,141.56","2,182,406,909.51","2,107,952,751.97","2,459,533,278.42","2,511,237,144.51","2,683,803,679.17","2,604,467,588.91","2,775,514,330.52","2,878,796,864.36","3,161,014,629.63","3,094,329,631.58","3,397,745,868.80","3,617,575,680.63","4,316,479,967.58","4,281,370,452.89","4,703,454,286.94","5,102,278,362.80","6,246,659,340.47"
长期待摊费用,,,,,,,,"4,046,807.30","6,526,217.30","10,131,317.30","18,466,259.08","21,814,263.78","23,591,212.27","29,226,150.59","35,103,486.13","37,554,248.03","38,843,232.83","41,670,544.29","41,651,548.63","43,189,086.10","41,420,030.09","42,795,906.19","44,579,250.68","44,054,949.72","45,955,822.20","50,496,664.30","57,289,915.46","50,206,159.84","31,328,830.88","27,689,901.27","27,105,050.08","24,353,162.78","18,576,951.49","16,854,468.77","17,971,493.41","17,110,067.94","16,737,822.20"
少数股东权益,,,,,,,,,,"7,875,586.54","4,482,269.23","7,310,631.40","17,413,829.84","17,731,991.97","16,849,318.31","13,413,862.75","20,423,855.81","22,187,105.08","23,220,434.80","23,004,630.25","28,196,397.48","24,126,295.60","29,714,246.66","26,675,727.78","20,070,912.66","11,912,550.78","17,284,755.65","14,799,831.04","150,058,632.33","166,359,409.46","203,862,598.45","227,206,828.47","252,581,121.32","302,180,133.28","55,159,738.61","57,667,230.08","55,642,976.29"
递延所得税资产,"1,356,722.08","2,299,955.98","2,625,508.30","3,516,551.72","3,726,260.42","3,735,507.33","5,551,980.13","6,595,129.39","9,166,380.01","9,658,427.31","15,015,604.65","17,554,473.49","47,578,783.86","48,396,979.28","44,503,673.36","49,122,316.88","39,157,737.01","39,223,454.70","40,874,843.59","44,980,948.07","61,335,516.41","62,300,630.44","68,930,315.73","78,224,720.78","77,592,576.80","78,354,313.55","84,333,834.76","91,634,762.59","94,106,330.45","93,437,051.50","98,135,993.64","98,548,031.87","127,005,355.73","132,993,399.85","137,754,641.42","156,851,340.30","180,651,264.26"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,"3,036,604.23",,,,,,,,,,,,,,,,,,,,,,"523,793,700.00","666,093,700.00","925,493,700.00","1,224,678,137.72","2,643,353,117.92","2,904,107,133.14","3,493,739,167.96","4,584,610,087.36","6,908,372,358.84"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"25,551,533.29","26,222,734.75","24,263,493.51","28,870,565.20","29,683,561.76","29,553,769.96","37,560,191.90","39,586,423.76","49,708,257.51","54,009,094.00","79,011,138.64","105,419,565.95","148,421,993.78","155,354,096.16","159,681,299.57","165,888,906.50","164,829,035.61","164,687,523.96","169,532,704.93","175,654,132.48","503,042,520.64","506,536,706.18","571,960,495.36","593,142,397.72","668,465,020.82","733,844,622.94","771,048,415.66","778,166,355.18","3,262,594,910.95","3,389,277,977.07","3,682,801,273.41","3,972,035,579.72","6,703,276,890.86","7,577,371,716.10","6,966,362,420.09","8,815,692,828.69","11,103,574,948.38"
所有者权益(或股东权益)合计,"124,667,537.29","180,307,659.12","214,929,340.64","244,269,280.13","1,065,077,870.30","1,058,690,602.10","1,139,455,774.27","1,209,970,460.24","1,293,035,273.73","1,311,185,498.40","1,549,864,204.08","1,719,836,871.49","1,889,761,167.75","1,876,488,208.76","2,221,614,041.73","2,391,078,253.10","2,691,063,010.29","2,678,843,820.99","3,015,397,350.48","3,198,372,520.85","5,153,558,393.37","5,075,034,133.95","5,437,749,052.40","5,538,011,584.61","5,720,301,051.53","5,632,806,599.39","5,809,225,545.87","5,910,023,155.10","6,400,532,270.38","6,350,148,049.46","6,691,067,475.67","6,934,241,517.52","9,438,051,895.95","9,452,541,393.22","9,640,117,647.11","10,046,616,438.81","11,370,171,051.45"
资产总计,"265,322,664.11","412,491,968.47","491,543,062.83","528,457,296.03","1,418,134,502.47","1,243,310,606.03","1,572,135,927.89","1,668,669,231.96","1,927,538,127.48","1,891,570,855.92","2,723,135,676.67","3,162,706,068.12","3,962,140,386.10","3,738,473,271.42","5,045,364,008.34","5,685,920,838.32","6,747,212,216.41","6,791,466,074.43","7,918,479,146.63","8,847,506,426.75","11,999,527,096.87","11,581,972,965.74","12,220,159,344.81","12,589,166,987.51","13,065,952,178.48","12,118,923,292.89","13,521,294,051.41","13,854,352,411.49","17,695,635,569.68","16,920,955,695.39","18,326,687,735.58","19,535,571,300.91","24,005,870,955.47","23,959,844,473.51","25,886,069,365.25","29,455,617,999.11","35,114,336,798.86"
负债和所有者(或股东权益)合计,"265,322,664.11","412,491,968.47","491,543,062.83","528,457,296.03","1,418,134,502.47","1,243,310,606.03","1,572,135,927.89","1,668,669,231.96","1,927,538,127.48","1,891,570,855.92","2,723,135,676.67","3,162,706,068.12","3,962,140,386.10","3,738,473,271.42","5,045,364,008.34","5,685,920,838.32","6,747,212,216.41","6,791,466,074.43","7,918,479,146.63","8,847,506,426.75","11,999,527,096.87","11,581,972,965.74","12,220,159,344.81","12,589,166,987.51","13,065,952,178.48","12,118,923,292.89","13,521,294,051.41","13,854,352,411.49","17,695,635,569.68","16,920,955,695.39","18,326,687,735.58","19,535,571,300.91","24,005,870,955.47","23,959,844,473.51","25,886,069,365.25","29,455,617,999.11","35,114,336,798.86"
