科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"40,856,943.38","55,581,852.33","71,365,391.89","96,334,333.70","77,890,627.53","86,925,556.08","46,005,720.85","51,059,607.46","61,402,392.31","63,098,954.76","377,685,739.36","228,478,065.04","223,299,379.79","179,562,421.89","168,558,816.12","156,130,214.71","144,929,943.79","137,841,974.40","117,299,713.01","145,075,897.16","119,270,837.62","106,851,140.84","89,485,656.54","125,846,394.87","120,946,589.52","104,251,788.79","107,884,161.10","124,183,674.80","109,317,115.56","127,359,341.67","310,925,640.23","277,705,104.62","334,677,498.25","534,851,053.61","369,880,279.05","332,220,054.61","319,871,592.37","398,979,087.09","601,329,355.35","729,490,816.72","635,136,921.62","660,327,821.70","1,097,189,545.72","1,308,853,692.56"
短期借款,"193,000,000.00","226,000,000.00","219,000,000.00","209,000,000.00","180,000,000.00","180,000,000.00","215,000,000.00","225,000,000.00","245,000,000.00","255,000,000.00","275,000,000.00","170,000,000.00","220,000,000.00","270,000,000.00","310,000,000.00","350,000,000.00","406,231,955.59","419,948,400.00","417,948,400.00","466,000,000.00","448,000,000.00","430,000,000.00","421,500,000.00","455,657,650.00","478,586,270.00","452,653,970.00","422,064,282.73","416,673,105.00","407,005,483.00","365,508,400.00","297,607,150.00","290,828,940.00","262,645,793.00","482,493,784.00","434,058,473.00","736,850,856.00","817,020,804.00","1,113,809,426.90","1,261,517,853.62","1,221,132,772.66","1,354,197,264.51","1,404,000,000.00","1,012,636,985.00","754,127,135.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"1,171,100.00","100,000.00","150,000.00","1,151,384.00","864,632.18","6,596,000.00","2,176,952.00","972,878.00",,,,,"204,751.50","437,500.00","795,367.20",,"1,434,638.80","2,078,406.40","2,250,000.00","4,445,000.00","12,527,231.26","38,420,604.00","12,043,629.00","39,093,368.90","29,353,840.68","18,872,067.81","24,831,979.77","40,814,102.13","43,279,280.90","28,430,963.50","53,388,064.54","44,681,887.99","57,112,113.73","32,708,600.70","20,998,335.16","29,267,537.27","26,032,249.63","16,824,745.50","24,076,410.86","34,313,270.47","29,859,115.53","30,064,912.12","33,253,157.05","55,776,924.16"
应付票据,"3,792,741.00","3,212,593.60","315,884.00",,,,,,,,,,,,,,,"8,648,975.00","21,233,474.50","14,640,144.10","48,907,477.35","55,379,662.43","26,795,202.87","32,312,399.28","21,741,701.17","20,739,568.86","27,175,200.17","31,721,633.47","31,303,287.70","49,150,126.79","187,274,812.32","140,240,014.16","195,203,471.80","157,178,482.18","152,915,088.53","151,402,020.77","164,484,977.82","126,075,850.32","162,807,776.83","175,339,643.20","133,165,790.25","177,065,940.80","83,223,782.90","31,330,000.00"
应收账款,"103,873,808.26","137,305,818.45","134,231,715.01","158,044,547.43","136,335,393.01","111,621,171.37","95,180,285.36","56,558,176.07","85,522,085.32","78,638,459.80","81,872,191.11","85,289,983.08","83,910,154.33","84,498,822.90","82,770,193.40","75,269,683.46","92,357,166.79","91,024,794.25","87,961,581.40","95,346,526.56","125,618,160.55","114,488,018.31","151,115,721.35","157,988,529.03","186,603,822.92","179,025,064.67","153,337,772.91","166,423,063.61","182,877,682.32","211,846,463.05","366,964,628.94","431,903,908.98","421,129,983.82","404,407,180.91","423,287,646.97","448,089,663.30","566,735,116.88","662,701,122.28","628,604,215.64","656,664,538.32","689,023,650.49","704,777,308.63","938,104,046.11","887,816,178.06"
应付账款,"24,923,063.33","21,045,639.63","12,128,048.59","24,403,920.53","20,859,191.90","30,461,934.70","36,371,372.19","26,004,330.71","32,363,477.84","30,552,796.56","34,163,532.46","30,851,932.43","39,213,560.06","53,660,542.18","43,053,436.28","51,388,184.02","64,458,617.29","67,515,694.70","65,229,854.09","84,057,476.25","64,960,371.40","57,425,327.47","46,980,675.44","71,433,131.52","62,364,832.03","60,707,125.53","67,751,675.46","61,902,512.66","62,931,878.63","47,429,514.55","129,091,956.94","161,696,914.11","115,295,823.30","121,549,954.34","141,473,867.24","174,698,225.61","225,356,390.16","207,611,961.97","221,537,625.53","236,591,915.31","194,066,780.29","190,634,913.15","176,476,502.49","219,885,870.46"
预付款项,"12,735,034.49","23,732,704.59","51,505,539.00","57,086,483.28","77,528,435.12","96,855,540.00","106,315,495.82","54,136,603.12","69,791,848.13","60,080,721.22","71,449,949.17","77,006,203.92","116,523,510.21","88,747,915.95","73,733,828.86","44,945,232.32","60,245,548.42","57,817,060.61","55,051,193.55","46,977,092.83","48,139,995.87","38,578,106.08","37,572,349.84","28,347,866.96","29,602,158.89","25,121,479.61","27,692,752.65","12,068,353.46","23,303,571.47","12,823,296.57","114,995,808.40","140,589,714.96","144,342,676.97","235,616,803.36","172,825,023.98","136,500,332.60","144,715,723.19","223,913,476.69","204,444,606.53","148,886,722.10","140,152,763.55","159,889,513.93","136,497,432.75","135,179,690.24"
预收款项,,"2,967,034.57","4,618,305.58","2,622,892.27","3,207,820.71","2,562,190.89","1,894,568.66","2,037,521.66","1,712,666.71","2,760,441.38","2,729,825.29","1,964,182.06","3,123,423.01","3,502,078.12","3,417,562.56","3,061,602.01","3,790,180.71","5,464,674.09","6,180,970.51","3,259,520.36","9,640,994.95","3,570,632.86","3,248,682.06","4,286,361.15","5,276,920.49","3,980,841.10","4,416,391.74","5,705,743.78","3,424,791.53","6,515,314.03","11,782,171.15","23,035,840.20","28,592,360.23","30,068,047.42","36,597,587.79","102,748,120.53","49,203,068.54","68,833,646.71","51,704,151.55","138,913,651.30","53,543,541.25","56,205,326.75","92,089,687.76","64,155,637.58"
