科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"342,473,599.70","468,520,768.37","459,823,506.40","322,149,352.67","359,259,256.64","454,586,715.77","369,221,289.90","327,366,729.17","434,167,349.48","460,805,830.30","343,718,441.82","311,472,350.40","418,652,431.59","528,196,833.54","328,845,583.20","282,956,684.62","563,771,785.89","576,379,544.68","263,644,386.96","256,095,091.50","276,786,575.40","332,701,930.47","388,419,846.58","421,020,745.59","323,589,015.41","304,660,908.09","208,335,343.49","319,518,993.81","207,119,958.02","377,807,572.62","546,058,715.96","723,745,254.73","191,934,921.62","128,841,273.42","488,625,443.62","358,625,707.62","329,614,540.41","968,567,786.41","743,707,493.89","743,034,783.75","786,553,102.53","701,900,126.07","734,402,652.74","668,300,915.25"
短期借款,"405,900,000.00","448,700,000.00","462,200,000.00","462,200,000.00","490,200,000.00","390,700,000.00","425,200,000.00","454,700,000.00","439,200,000.00","449,000,000.00","409,000,000.00","433,000,000.00","508,000,000.00","508,000,000.00","508,000,000.00","509,000,000.00","503,000,000.00","526,000,000.00","578,000,000.00","613,000,000.00","743,000,000.00","754,000,000.00","806,000,000.00","811,000,000.00","846,000,000.00","940,000,000.00","950,500,000.00","970,500,000.00","938,500,000.00","874,500,000.00","814,000,000.00","630,000,000.00","290,000,000.00","300,000,000.00","476,000,000.00","276,000,000.00","275,000,000.00","315,000,000.00","20,000,000.00",,,,"21,000,000.00","30,000,000.00"
交易性金融资产,"760,286.00","760,286.00","300,286.00","300,286.00","300,286.00","300,286.00","300,286.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68,645.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"674,694.00","650,025.00","650,025.00","258,390.00",,,,,,
应收票据,"4,773,388.10","9,792,241.62","4,570,874.45","7,645,698.62","4,005,525.87","3,491,527.69","2,695,995.00","21,993,929.52","19,251,712.14","14,525,039.35","7,226,969.62","4,315,112.67","9,890,964.33","3,890,421.30","16,451,994.23","21,147,340.10","7,905,535.34","9,966,004.73","25,049,439.84","22,699,620.00","17,852,774.86","14,890,952.94","11,861,725.98","51,984,439.70","53,215,272.12","86,515,070.88","43,613,248.34","25,744,235.10","10,256,301.49","40,543,512.27","13,143,242.92","27,484,593.50","32,987,429.34","52,173,387.52","19,972,819.06","28,886,960.29","73,584,787.93","61,468,496.15","56,975,100.64","52,715,628.39","25,000,067.10","84,843,246.44","55,343,011.59","81,954,818.42"
应付票据,"374,600,000.00","534,903,075.00","510,730,000.00","362,580,000.00","395,211,900.00","460,580,138.05","394,000,000.00","333,000,000.00","471,500,000.00","507,954,348.25","335,200,000.00","344,300,000.00","469,170,000.00","595,170,000.00","369,370,000.00","232,870,000.00","616,269,471.44","593,776,456.68","203,000,000.00","164,000,000.00","137,500,000.00","267,500,000.00","313,000,000.00","302,290,000.00","324,290,000.00","281,640,000.00","155,640,000.00","104,000,000.00","207,500,000.00","340,500,000.00","258,000,000.00","179,900,000.00","157,400,000.00","42,500,000.00","61,670,000.00","69,491,000.00","37,821,000.00",,,"24,380,000.00","41,280,000.00","41,900,000.00","25,000,000.00",
应收账款,"146,365,787.33","157,287,957.77","170,267,226.83","185,528,031.39","177,076,491.11","194,040,543.36","195,403,265.85","141,463,270.28","163,234,755.11","166,580,011.96","186,612,542.36","224,570,713.32","226,145,158.99","244,616,008.03","226,465,572.96","227,189,872.26","235,873,548.23","256,035,801.52","278,349,511.32","250,314,518.16","339,516,967.22","344,162,542.56","384,017,665.61","408,033,096.73","390,884,417.81","400,147,234.82","387,103,238.57","323,329,589.77","305,245,045.37","293,902,768.69","313,572,779.23","248,776,422.00","271,409,996.57","270,936,833.88","362,675,764.22","364,199,455.10","336,748,996.53","486,615,486.51","436,077,063.91","486,272,519.77","432,052,428.34","510,564,707.75","484,544,292.99","465,055,360.08"
应付账款,"196,201,034.61","198,560,834.34","206,899,402.39","237,384,828.11","172,830,066.33","142,965,477.42","154,844,420.11","119,540,839.78","136,210,324.77","140,512,070.32","143,205,700.42","104,242,586.22","98,430,365.79","87,826,133.46","100,068,765.92","137,711,827.67","126,587,714.83","110,473,993.37","151,425,829.51","159,081,240.17","124,389,955.64","130,757,794.05","162,636,654.11","118,105,219.47","117,306,069.23","88,807,810.34","99,372,310.47","115,157,466.85","142,110,744.63","125,767,322.47","130,685,465.15","125,480,756.47","86,061,479.07","112,056,424.74","154,639,890.37","171,204,357.77","150,185,625.63","260,820,729.74","252,016,735.54","282,218,834.99","242,283,147.70","240,471,138.88","258,294,821.18","268,353,144.68"
预付款项,"111,765,986.48","124,554,764.43","121,355,105.57","60,996,472.16","49,630,071.84","54,731,643.94","95,300,886.62","107,814,931.63","127,301,069.24","131,509,857.51","109,071,451.26","70,945,116.97","104,737,638.65","99,327,023.43","79,577,055.30","68,033,634.38","186,390,851.06","201,219,528.36","131,433,804.08","39,123,458.79","150,223,933.76","175,788,021.26","288,127,102.02","104,856,744.12","265,204,101.05","52,852,220.17","110,600,135.99","30,847,663.45","213,752,645.36","78,523,869.14","150,994,367.74","22,458,091.61","36,965,889.20","37,977,742.54","37,823,332.98","26,663,593.54","29,449,377.85","50,746,412.61","52,705,951.52","18,082,330.81","23,229,305.61","17,707,048.78","18,867,888.01","29,367,299.26"
预收款项,"52,669,791.92","40,278,677.92","36,908,019.92","22,962,895.43","39,021,565.80","58,540,558.28","63,545,976.29","26,238,763.48","28,268,376.64","17,910,052.69","49,819,622.56","35,365,853.71","29,486,536.34","53,916,636.76","141,325,901.53","80,386,426.46","134,921,365.22","240,972,256.54","177,962,117.93","123,354,530.58","176,164,230.29","127,642,270.25","96,725,331.24","19,988,978.60","27,845,500.86","20,594,583.99","29,831,610.26","8,797,218.17","50,969,529.67","60,176,172.97","40,495,436.87","23,129,173.48","32,056,134.68","37,655,757.63","40,233,501.84","41,254,693.17","31,859,801.85","25,797,428.66","38,176,371.85","15,200,669.45","30,273,392.48","27,773,241.22","54,091,818.45","36,526,669.28"
