科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"110,398,674.65","183,908,899.68","87,709,945.64","139,297,167.41","72,760,435.43","57,395,442.64","84,778,782.72","160,017,897.16","84,115,871.15","116,979,303.94","179,202,654.83","188,804,122.41","156,021,940.43","159,707,493.54","153,030,042.53","189,916,537.46","133,961,421.19","196,419,806.77","111,440,425.51","164,846,232.81","206,290,320.25","420,097,921.75","318,080,436.39","192,426,566.67","194,216,832.78","645,866,917.12","170,542,096.67","148,688,148.82","1,208,256,969.24","1,492,606,195.49","1,287,827,316.17","1,052,857,704.37","766,985,101.74","619,692,657.49","702,455,261.81","1,049,749,417.58","786,096,957.30","793,985,569.86","1,158,806,572.69","1,025,332,525.85","992,616,550.48","867,114,363.99","974,802,125.18","1,165,547,188.51","950,778,514.09","866,276,543.65","853,974,936.61","550,799,403.96","732,125,349.39"
短期借款,"326,440,732.00","340,100,000.00","239,950,000.00","246,529,000.00","227,810,000.00","221,800,000.00","255,800,000.00","235,750,000.00","220,650,000.00","220,550,000.00","260,350,000.00","230,200,000.00","260,050,000.00","279,500,000.00","246,750,000.00","249,600,000.00","249,450,000.00","249,300,000.00","226,150,000.00","229,000,000.00","253,850,000.00","254,700,000.00","254,550,000.00","250,500,000.00","245,500,000.00","247,500,000.00","335,570,000.00","336,523,000.00","386,523,000.00","403,523,000.00","491,523,000.00","509,523,000.00","479,523,000.00","709,523,000.00","811,623,000.00","801,553,000.00","851,553,000.00","702,553,000.00","921,553,000.00","1,077,553,000.00","1,148,288,000.00","794,553,000.00","1,027,553,000.00","820,553,000.00","938,553,000.00","950,553,000.00","970,553,000.00","992,121,616.67","820,553,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"42,756,124.11","115,059,927.40","95,976,311.54","140,472,097.95","98,466,443.96","55,560,752.85","42,286,956.55","128,042,442.47","173,155,951.39","159,641,820.66","164,101,103.14","245,625,044.56","218,289,625.93","192,220,418.90","193,840,897.03","370,504,543.90","354,796,189.95","298,788,709.58","358,399,875.35","548,921,356.51","532,184,298.76","273,188,635.15","361,886,025.03","802,411,994.57","474,300,588.16","176,219,301.89","213,230,404.18","878,275,549.54","596,758,994.19","474,909,031.90","447,963,618.68","665,464,452.32","580,097,439.43","425,004,643.21","380,725,158.62","681,173,295.89","576,943,034.79","390,615,233.85","376,978,398.95","744,566,532.52","685,671,585.28","438,952,881.45","489,123,810.78","650,183,058.95","549,821,751.34","488,054,321.24","516,320,699.47","724,665,070.60","691,323,772.86"
应付票据,"1,591,743.93","3,125,578.46","1,197,428.40","972,956.10",,,,,,"1,455,500.00","1,414,000.00","618,500.00",,,,,,,,,"1,000,000.00",,,"5,500,000.00","4,500,000.00","4,000,000.00","2,054,969.71","3,469,985.34","1,040,388.00","1,920,905.70","2,257,707.07","1,000,000.00",,,,,,,,,,,,,,,,,
应收账款,"44,369,161.44","56,718,780.18","70,858,231.82","79,646,647.31","90,242,664.59","92,185,548.99","119,476,772.92","102,487,076.96","69,607,833.42","92,663,051.99","132,027,515.22","112,722,304.41","99,691,394.36","109,527,614.76","144,037,967.84","102,502,214.96","103,267,161.38","118,254,434.79","187,136,406.76","128,798,731.42","170,697,336.23","178,305,896.62","200,790,964.97","97,548,634.74","286,745,819.75","200,782,866.35","264,604,778.92","177,245,692.44","229,500,515.13","230,445,075.86","273,722,776.60","245,677,051.12","371,437,955.89","347,637,755.09","445,787,815.32","236,274,890.54","304,194,587.22","414,017,923.20","534,913,808.41","352,492,564.87","434,435,706.83","484,019,995.07","482,711,077.14","382,526,769.74","656,119,605.73","684,549,229.26","710,137,817.15","324,055,494.47","429,240,971.36"
应付账款,"51,811,594.15","36,561,318.64","45,831,394.82","53,983,636.89","53,513,084.66","55,313,827.79","38,482,003.98","48,871,280.18","52,485,433.02","51,771,142.52","60,209,966.73","64,860,228.31","67,371,001.05","64,350,340.25","67,821,249.94","48,305,901.20","49,560,650.21","55,202,800.39","75,153,861.37","90,014,061.39","76,531,787.27","98,768,375.28","56,553,598.39","45,828,717.93","41,248,957.40","47,275,642.57","57,536,257.96","80,370,986.20","70,123,912.15","69,636,749.59","85,324,792.99","97,676,775.90","82,573,599.75","77,275,456.52","77,877,135.46","158,483,181.14","195,741,581.28","281,459,961.50","240,464,955.10","204,384,239.01","208,163,150.68","227,849,112.03","231,120,526.49","252,405,599.38","270,651,672.45","221,452,432.89",,"192,969,917.09",
预付款项,"149,399,048.12","61,260,550.19","77,445,924.31","105,389,467.99","137,010,748.88","145,863,101.56","59,692,012.52","35,416,808.48","27,258,310.35","44,969,695.81","63,526,475.19","58,741,939.46","82,213,718.92","69,733,882.53","70,424,711.03","101,352,282.74","79,405,258.94","55,665,653.21","62,860,816.56","134,520,219.89","133,519,645.52","232,375,434.70","353,806,144.12","413,745,357.49","442,543,857.63","547,926,897.04","618,006,323.49","472,601,946.42","497,880,078.61","516,644,420.08","546,544,594.75","298,297,092.85","331,361,854.36","361,793,224.84","341,093,975.72","353,288,017.14","361,511,080.61","356,987,053.23","387,655,761.65","69,211,402.14","81,683,067.93","79,470,596.74","85,833,801.65","36,759,827.40","53,004,971.63","39,162,063.56","77,707,426.58","42,891,838.14","134,773,634.50"
预收款项,"48,206,606.98","33,923,706.48","44,010,172.13","90,367,725.02","62,381,784.78","43,660,549.73","36,076,691.85","150,504,733.89","62,355,224.97","52,558,626.13","48,419,099.32","58,849,465.35","51,564,001.56","46,103,497.48","53,137,975.36","189,018,907.13","131,926,796.18","80,140,880.09","64,746,027.99","139,152,975.75","93,110,320.23","82,624,510.36","78,464,349.15","175,078,051.31","85,626,210.85","238,326,079.93","123,151,306.72","434,815,676.52","189,927,863.09","110,851,176.13","205,571,679.58","217,621,716.37","191,278,908.60","59,731,254.46","108,248,807.94","322,552,609.65","171,130,575.55","111,423,828.20","114,752,352.36","202,051,298.45","70,435,727.94","71,905,224.60","68,837,521.57","114,500,650.78","73,029,138.96","81,271,900.96","66,462,572.22","115,588,039.91","57,304,053.05"
