科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"1,285,941,568.56","3,003,706,138.87","4,236,244,467.43","5,885,670,581.00","1,840,216,996.23","3,468,885,432.49","4,766,181,585.87","5,800,784,883.32","1,628,543,410.53","2,765,170,540.99","3,757,690,451.75","4,746,229,143.37","656,550,562.48","1,636,411,930.23","2,673,072,876.48","3,504,905,809.16","949,138,674.68","2,114,922,911.28","2,971,335,637.37","3,859,660,740.06","992,627,994.66","2,211,386,470.52","3,341,823,531.18","4,167,930,031.63","817,670,776.18","2,455,815,932.38","3,804,089,885.05","4,070,809,046.64","789,820,299.33","2,205,432,536.50","3,338,943,803.25","4,003,543,247.90","1,268,021,460.92","2,619,365,472.48","3,380,013,408.13","3,027,805,281.66","827,879,459.79","1,466,736,477.82","2,177,231,933.09","3,059,174,968.39","810,241,561.37","1,899,508,806.58","2,824,216,202.45"
二、营业利润,"216,058,931.47","410,816,480.04","514,704,504.34","677,624,783.16","210,094,058.36","452,676,709.19","569,498,131.32","410,994,373.55","103,346,273.56","103,030,928.36","36,901,082.21","59,238,916.82","2,333,291.68","-65,100,904.16","-76,247,452.34","-255,217,658.25","-47,333,586.11","-1,507,198.39","51,699,428.73","42,853,698.60","65,081,016.44","144,338,342.10","117,430,586.50","108,122,737.55","10,389,122.85","16,456,299.45","-7,497,978.62","-401,987,661.33","-114,585,593.58","-289,754,082.82","-487,042,020.25","-1,403,835,397.50","-87,163,043.69","-84,989,315.53","-33,211,653.46","-65,522,245.70","-39,419,080.81","-187,278,615.39","-379,927,635.59","-656,949,777.49","-6,137,795.57","-47,256,071.24","-128,592,954.05"
减:营业成本,"983,724,623.03","2,381,586,249.98","3,372,174,073.53","4,743,710,692.02","1,507,645,497.50","2,803,881,124.08","3,864,316,025.90","4,776,807,995.91","1,377,609,764.98","2,371,229,712.93","3,254,896,012.42","4,058,041,122.51","524,655,543.78","1,455,651,910.10","2,358,032,393.71","3,107,561,493.24","838,297,672.36","1,802,210,223.50","2,505,274,064.61","3,161,425,334.36","823,576,743.12","1,798,555,256.88","2,772,176,091.37","3,432,140,482.26","636,019,655.18","2,095,321,174.50","3,286,145,351.99","3,548,083,615.09","721,829,289.90","2,082,491,033.57","3,212,972,788.39","3,908,422,592.28","1,220,407,683.36","2,520,177,779.23","3,127,508,269.11","2,742,662,886.94","760,981,401.21","1,346,576,118.58","2,093,881,331.78","2,996,169,826.07","689,378,745.02","1,662,585,310.83","2,506,475,742.42"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"2,528,314.51","4,773,400.11","6,141,397.48","9,678,123.23","2,294,848.37","4,825,599.51","7,212,550.52","10,974,362.40","828,147.54","3,384,991.28","5,903,456.14","8,089,451.40","1,118,831.12","3,110,764.06","4,151,823.36","6,915,867.18","204,663.42","1,763,880.40","3,634,388.15","7,133,376.79","1,518,295.27","3,282,200.07","4,622,966.12","5,883,889.43","899,476.49","2,970,244.09","4,066,984.69","6,233,215.98","771,527.25","3,108,984.01","3,948,834.17","5,238,686.38","562,114.11","1,467,884.24","2,238,063.15","3,864,470.22","369,145.50","862,820.39","950,430.30","14,090,298.27","1,435,294.03","11,602,418.22","18,356,152.75"
营业外收入,"1,449,861.72","1,868,633.50","3,300,792.00","7,195,412.83","16,125,205.25","17,768,336.92","18,349,430.55","18,791,818.23","32,194,014.02","53,674,238.45","54,618,757.06","63,859,017.70","221,870.85","3,639,623.90","4,074,728.93","52,161,569.45","559,717.59","1,502,293.97","2,121,406.34","2,953,141.60","418,616.07","1,248,111.31","1,581,736.62","3,596,757.38","502,908.34","1,094,537.32","3,409,970.94","9,245,049.73","561,586.24","1,530,577.75","12,829,041.93","13,369,074.54","2,378,920.00","4,356,222.21","4,392,810.94","55,206,738.10","1,061,914.18","2,002,795.42","2,204,438.69","21,325,134.84","7,637,782.63","8,082,348.38","9,610,231.70"
销售费用,"17,596,038.05","34,159,763.86","46,225,050.43","60,985,598.22","18,709,603.14","33,444,831.10","47,592,751.45","64,985,806.70","19,414,221.84","37,333,142.63","56,511,910.98","72,244,680.82","12,653,418.51","28,402,830.44","45,496,868.52","61,928,497.66","18,045,761.79","29,554,673.27","40,010,590.01","49,232,512.55","15,137,891.61","27,551,389.19","38,363,538.99","53,932,422.97","12,073,083.96","25,704,571.99","40,603,106.73","54,631,408.82","13,585,906.12","27,038,062.30","38,996,488.47","67,270,521.43","16,385,071.05","31,098,016.03","40,341,874.91","50,425,803.56","9,765,994.01","20,458,964.51","30,807,075.68","39,554,863.06","9,992,331.60","22,253,507.88","31,731,505.51"
减:营业外支出,"622,207.18","1,256,061.27","1,999,369.90","10,768,986.44","794,852.93","5,857,636.28","6,920,554.91","7,842,218.29","132,424.19","361,510.59","433,299.28","3,339,731.54","125,035.63","12,568,045.86","13,213,989.67","20,778,796.02","259,547.72","4,918,646.02","11,349,236.96","928,824.85","142,293.40","521,392.65","4,175,971.51","11,043,320.18","134,555.87","246,315.92","301,830.43","6,461,166.28",447.90,"114,159.93","794,236.95","9,110,977.72","130,151.96","1,967,478.40","2,061,180.08","2,211,753.21","606,704.50","471,489.14","600,539.77","6,477,748.03","68,993.04","635,537.82","1,323,249.44"
管理费用,"66,032,086.54","148,537,951.63","282,330,253.37","407,237,708.84","86,531,301.31","183,742,275.01","286,530,513.32","454,101,008.69","94,176,504.80","202,669,638.95","332,169,036.20","441,469,273.25","93,622,611.63","190,884,430.95","299,462,830.46","459,559,264.54","102,821,024.62","200,808,937.43","253,668,308.22","415,365,556.89","98,198,841.93","187,307,233.80","291,804,275.44","406,705,980.76","90,982,376.36","161,619,037.04","233,918,595.35","425,829,612.11","63,630,274.81","168,113,553.81","244,134,417.67","464,557,242.40","59,964,050.49","178,285,031.87","238,530,584.26","317,356,555.83","62,401,376.75","135,511,492.10","214,792,714.14","355,539,096.19","57,152,620.99","118,249,102.11","186,128,298.74"
其中:非流动资产处置净损失,,,,"9,379,675.76",,"1,938,015.90","2,047,945.56","2,853,086.69","7,192.50","102,973.86","9,907.12","2,897,418.50","1,000.00","1,112,620.02","1,159,493.06","2,172,032.27",,"19,519.81","20,264.51","539,849.43",,"261,253.30","1,933,838.15","4,582,873.94","57,984.94","165,522.37","101,550.99","5,584,751.12",271.20,"102,861.19","90,926.90","8,774,657.41","27,497.49",,"106,815.68","199,049.53","30,150.10","35,214.30","35,214.30","3,023,147.26","35,214.30","1,025.00","1,025.00"
