科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"755,432,464.78","746,540,013.89","677,041,069.69","643,750,487.03","517,830,795.13","635,851,498.51","704,660,493.08","2,335,333,994.33","2,459,036,283.89","2,767,542,792.51","2,308,895,082.94","2,283,576,312.86","2,101,272,996.67","1,906,144,764.79","1,465,243,131.89","1,994,960,614.35","1,464,779,785.18","1,627,590,700.62","1,262,556,159.19","1,142,709,549.94","976,956,246.32","1,560,043,755.32","1,433,188,355.11","1,728,332,161.40","1,729,937,065.01","2,532,743,844.01","2,344,286,677.70","2,082,951,549.60","2,523,629,634.78","2,014,123,687.33","1,610,751,422.32","2,023,963,712.61","3,056,271,919.05","3,201,641,858.37","2,095,615,036.69","2,649,769,547.43","3,550,700,613.40","2,547,234,540.67","2,356,484,004.11","3,292,608,757.11","3,137,172,088.39","3,756,570,256.91","3,044,815,693.64"
短期借款,"12,700,000.00","12,700,000.00","12,700,000.00","47,700,000.00","51,700,000.00","159,700,000.00","133,400,000.00","21,400,000.00","83,900,000.00","21,400,000.00","11,400,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","30,000,000.00","10,000,000.00","10,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,,,
交易性金融资产,"587,231.40","500,000.00","500,000.00",,,,,,,,,,,,,,,,,"519,683.25","519,683.25",,,,,,,"149,758.72","50,250,313.84","557,206,947.03","787,702,190.87","436,365,087.25","689,334,182.69","1,355,274,087.72","2,213,800,484.61","3,041,532,459.02","2,943,670,494.81","4,661,490,104.99","5,124,195,610.82","2,002,300,036.42","2,021,070,017.80","5,230,343,639.63","6,597,066,264.79"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"134,094,544.99","96,196,715.61","208,876,531.78","441,301,631.77","468,291,535.81","527,506,400.78","542,166,802.50","216,658,630.21","168,010,702.14","122,106,002.40","262,664,199.74","529,421,066.94","659,579,788.46","752,136,133.20","909,467,698.52","783,612,467.01","1,249,621,365.59","1,245,352,651.25","1,578,573,862.83","1,914,223,889.73","1,817,957,627.30","1,283,471,371.50","1,773,526,140.55","1,961,241,753.44","1,799,908,599.80","1,812,454,911.44","2,095,683,941.06","2,664,138,818.28","2,295,878,683.54","2,087,244,770.03","2,472,449,768.38","3,647,535,615.93","2,950,295,488.94","2,393,704,558.91","3,140,158,586.18","3,606,070,685.32","2,632,243,605.45","2,601,392,442.43","2,344,573,569.21","3,943,361,793.13","4,451,241,721.53","3,231,281,221.68","3,203,062,981.89"
应付票据,"264,629,298.16","309,312,944.73","305,838,580.61","228,114,542.38","213,491,353.76","175,614,360.84","208,774,350.96","174,794,473.20","302,489,490.69","498,970,837.19","241,965,876.58","345,582,827.84","357,201,143.86","290,898,363.48","295,250,780.61","370,666,388.91","424,835,644.19","373,200,971.67","423,522,126.11","507,401,715.05","575,564,327.59","443,778,480.79","442,090,917.15","499,943,324.29","561,149,304.20","466,205,165.72","576,924,670.19","609,077,745.26","611,374,104.82","603,725,756.37","606,895,945.86","681,124,803.96","718,974,844.17","618,574,997.98","789,173,738.46","751,656,619.76","754,576,782.92","885,694,096.60","1,120,238,449.23","1,184,334,555.88","1,392,909,057.07","1,232,903,583.94","1,419,182,424.82"
应收账款,"152,858,133.98","128,414,336.09","198,123,699.92","194,276,819.86","184,320,603.12","376,832,686.01","350,350,065.47","161,284,874.55","308,715,903.84","402,035,273.37","395,473,634.81","235,497,720.85","368,922,552.53","457,639,857.46","441,084,686.53","460,703,536.27","783,488,388.53","631,850,741.51","450,513,214.50","413,371,289.70","813,358,624.44","903,483,001.47","890,949,431.98","461,109,819.64","928,410,195.96","931,832,346.36","792,729,904.94","536,467,059.54","689,828,954.54","849,650,586.47","906,357,923.86","554,880,112.88","1,126,268,330.93","994,369,236.94","1,176,442,815.36","1,057,735,076.07","1,463,681,009.04","1,311,086,369.70","1,644,287,394.09","1,012,036,371.97","1,239,742,819.20","1,152,438,019.16","1,509,679,144.84"
应付账款,"431,187,452.91","447,634,243.01","543,188,964.16","505,089,696.40","594,289,909.80","644,033,394.30","722,652,458.24","699,126,645.66","754,963,222.30","863,087,092.90","960,936,274.19","768,607,120.00","990,452,332.48","1,043,351,300.29","1,130,439,736.72","1,486,327,649.66","1,609,202,718.97","1,697,105,115.28","1,785,091,160.09","1,590,135,442.07","1,969,034,180.89","1,984,863,500.00","2,235,195,798.47","1,782,637,485.57","2,162,270,475.90","2,200,439,967.51","2,049,028,466.06","1,825,114,689.64","2,000,208,382.23","2,027,779,657.69","2,206,281,572.39","2,051,602,139.90","2,354,816,471.19","2,460,843,307.14","2,953,187,327.05","2,469,992,541.83","2,780,667,768.22","2,819,360,989.18","3,112,165,750.58","3,195,641,736.85","3,545,719,390.38","3,431,204,852.01","3,902,959,718.45"
预付款项,"155,989,069.61","226,302,772.58","206,440,303.39","160,456,693.75","155,332,154.17","137,863,777.73","150,347,433.98","326,616,938.43","423,001,370.14","94,728,357.06","114,996,306.13","243,326,730.55","483,325,252.56","470,001,171.71","633,919,883.01","307,986,393.07","396,185,940.96","430,413,249.34","526,990,465.29","289,709,208.61","347,604,752.77","327,560,214.82","388,195,441.11","234,256,619.20","419,384,004.39","221,330,707.79","294,027,842.74","389,654,315.84","470,351,435.02","387,967,372.98","317,546,029.76","288,951,848.10","355,234,461.99","384,054,287.84","495,977,868.12","333,296,234.23","513,364,485.97","446,918,768.88","470,028,522.38","466,141,193.41","464,560,285.50","394,724,934.71","500,685,671.40"
预收款项,"132,981,853.29","150,701,408.23","145,680,849.74","111,836,900.64","159,402,037.62","141,450,428.57","184,299,328.77","169,062,796.66","230,733,682.51","132,142,271.38","212,143,930.07","267,697,437.83","399,830,337.44","301,707,501.78","371,462,597.92","160,519,703.80","321,275,353.59","417,156,930.97","414,900,060.04","343,814,603.11","346,813,542.36","319,744,066.71","358,603,162.11","347,082,206.92","362,389,699.83","1,000,233,734.00","253,042,893.59","406,319,445.61","287,486,334.76","367,716,571.14","276,249,055.64","410,854,656.21","297,036,478.64","342,282,845.06","342,170,151.08","424,749,046.34","454,350,601.79","667,916,716.45","350,218,566.89","1,069,912,787.31","474,435,312.00","397,099,506.33","257,871,936.76"
