科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"121,252,499.65","18,035,762.70","17,340,244.40","51,249,559.61","33,296,632.19","41,578,948.26","16,749,820.50","38,491,780.33","83,178,220.94","55,532,414.59","21,552,444.54","81,346,146.45","80,863,050.29","130,594,046.40","32,385,798.28","89,421,432.13","121,314,825.21","100,190,537.00","69,231,929.96","89,905,353.59","115,728,051.03","135,069,465.93","59,571,815.99","81,401,602.71","112,175,394.41","104,453,584.23","58,186,240.29","119,143,043.71","75,193,318.40","58,956,269.05","19,810,680.22","51,909,667.34","66,911,711.03","143,961,921.30","55,765,092.88","196,513,024.36","211,806,923.56"
应付职工薪酬,"431,020.09","3,816,273.56","1,246,788.42","111,236.92","1,727,000.51","2,466,202.67","1,804,964.07","689,171.41","575,428.04","848,134.92","3,269,084.27","1,807,313.26","4,293,239.72","3,735,518.52","3,314,154.28","3,372,095.42","2,098,606.51","2,198,062.88","6,443,453.71","3,379,152.66","1,934,565.44","4,266,383.55","10,012,532.62","6,110,064.19","7,180,907.88","6,352,249.72","15,493,606.16","10,180,327.49","8,749,186.76","8,860,986.83","18,546,390.89","12,689,428.80","14,717,465.42","13,188,639.34","21,042,369.49","14,807,024.83","14,578,051.97"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"23,222,125.86","20,118,441.17","33,548,682.04","14,724,323.02","22,806,735.86","35,990,556.74","65,244,821.02","42,805,169.13","27,931,736.20","36,446,616.32","40,651,509.40","9,897,500.20","-21,127,535.72","-5,128,719.39","-15,021,079.92","-1,718,912.08","-6,440,606.85","-1,299,054.96","33,576,148.73","21,692,676.26","24,616,474.69","51,651,754.81","135,013,100.46","54,666,749.35","53,051,196.34","46,910,965.63","84,814,277.22","17,418,029.05","26,699,631.80","44,269,905.35","33,173,644.53","15,680,635.94","37,759,394.64","50,330,563.53","83,624,206.83","53,565,287.43","55,304,216.85"
应收利息,,,,,,,,,,,,,"29,964,294.38",,"12,602,108.33","12,053,060.00","17,832,170.40","13,317,471.67","16,286,205.90","18,945,578.62","15,930,958.71","3,610,930.56","6,810,486.11","9,940,486.11","13,105,263.89","9,431,475.69","12,148,657.36","12,053,367.64","15,332,955.43","13,364,275.49","12,012,845.19","12,925,672.76","14,498,617.21","14,748,077.83","15,437,303.33","16,066,817.39","16,597,274.40"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"108,473,454.92","98,740,949.50","89,728,883.97","157,909,902.18","209,124,893.94","263,600,039.08","344,671,635.41","361,853,429.90","575,433,129.43","616,742,226.25","620,816,588.96","615,810,687.17","652,159,364.32","703,521,344.24","657,937,007.67","695,427,729.13","738,458,521.00","753,942,375.81","734,149,556.17","783,739,583.48","836,048,801.72","769,426,829.01","726,015,488.40","767,175,918.80","762,108,029.44","739,058,486.81","632,314,435.89","661,998,676.16","628,202,476.97","656,941,498.72","680,386,281.80","679,841,525.35","705,873,984.31","715,206,979.45","826,102,802.70","846,410,911.38","1,027,156,154.37"
其他应付款,"13,825,006.33","4,331,617.22","2,752,372.79","2,989,959.17","9,334,025.99","3,617,337.56","24,293,439.01","30,048,027.44","45,349,925.51","48,263,424.86","32,205,338.59","41,003,647.80","38,953,062.38","33,749,810.04","22,699,101.75","16,152,116.35","36,289,406.12","40,973,069.14","41,123,437.64","35,354,248.72","18,994,370.12","35,857,388.23","54,389,562.33","58,889,292.50","61,193,590.15","44,809,662.37","52,361,743.97","29,865,597.79","60,529,456.42","36,378,779.17","42,329,194.75","35,868,654.11","52,534,293.65","29,048,260.93","26,386,421.12","22,280,503.56","40,418,524.61"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,"31,538.88",,"18,922.70",,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,"130,000,000.00","130,000,000.00","200,000,000.00","200,000,000.00","70,000,000.00",,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","112,742,664.25","114,815,484.79","100,000,000.00",,,,,,,,,,"3,117,188.27","453,688.00","4,032,679.43"
其他流动负债,,,"342,556.00",,"458,434.78","458,434.78",,,,,,,,,"1,720,025.52",,"1,580,038.28","1,580,038.28","1,769,825.74","1,769,825.74","1,769,825.74","1,769,825.75","1,769,825.74","1,769,825.74","1,869,825.74","1,402,369.31","1,869,825.57","1,402,368.97","1,869,825.57","1,402,369.41",,,,,,,
流动资产合计,"385,357,808.64","465,151,027.91","692,609,481.86","780,398,584.28","2,199,139,028.12","2,278,154,228.03","2,598,884,613.68","2,711,981,632.83","2,646,589,343.45","2,391,284,535.85","2,454,661,069.32","2,475,977,796.65","2,439,516,584.99","2,450,842,894.52","2,376,250,649.97","2,437,782,488.15","2,313,562,893.80","2,316,477,326.21","2,572,581,605.87","2,460,124,936.55","2,469,356,032.23","2,423,868,903.22","2,636,513,065.58","2,611,559,455.83","2,614,237,583.55","2,630,659,864.57","2,905,884,366.63","2,939,182,636.40","2,925,441,911.50","2,978,652,281.15","3,211,040,114.02","3,272,847,739.31","3,306,341,112.02","3,337,264,404.21","3,649,474,638.10","3,717,008,777.69","3,794,808,827.77"
流动负债合计,"313,456,088.09","318,307,662.35","444,508,523.34","539,177,042.95","556,055,362.88","610,801,588.74","820,478,020.08","828,424,138.88","848,330,641.78","761,789,358.43","831,528,451.06","836,968,637.49","800,085,201.37","891,736,318.24","1,087,087,893.22","1,059,315,357.94","1,156,464,207.36","1,128,715,063.27","1,308,418,499.42","1,099,290,754.17","1,187,216,735.18","1,071,728,380.56","1,176,981,652.91","1,070,321,998.49","1,055,578,668.71","1,029,807,108.22","1,122,062,951.78","1,058,626,386.79","1,055,867,438.40","1,082,628,452.96","1,130,395,820.38","1,122,580,051.18","1,158,527,660.15","1,111,322,318.86","1,324,674,021.61","1,270,232,054.44","1,338,467,991.50"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,"8,842,366.06","8,842,366.06","8,842,366.06","8,842,366.06","8,842,366.06","8,842,366.06","8,842,366.06","8,842,366.06","8,842,366.06","8,842,366.06","68,842,366.06","88,842,366.06","88,842,366.06","113,842,366.06","113,842,366.06"
长期借款,,,,,,,"130,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","70,000,000.00","70,000,000.00",,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,"4,462,400.00","2,967,400.00","2,967,400.00","2,967,400.00","2,967,400.00",,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"3,000,000.00","8,833,620.86","8,833,620.86","8,833,620.86","8,833,620.86","8,833,620.86","8,842,366.06","8,842,366.06","8,842,366.06","8,842,366.06","8,842,366.06","8,842,366.06","8,842,366.06","8,842,366.06","8,842,366.06","8,842,366.06","8,842,366.06","8,842,366.06","8,842,366.06","8,842,366.06","8,842,366.06","8,842,366.06",,,,,,,,,,"60,000,000.00",,,,,
专项应付款,"2,412,164.68","2,410,067.38","976,051.38","1,515,107.38","976,051.38","976,051.38","976,051.38","976,051.38","976,051.38","976,051.38","976,051.38","976,051.38","976,051.38","976,051.38",,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,"45,471,994.15","44,627,700.49","43,783,406.83","42,939,113.17","42,321,593.47","41,533,993.30","40,746,393.13","39,958,792.96","39,171,192.79","38,383,592.62","37,595,992.45"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"79,285,152.20","75,008,815.30","75,176,288.74","78,300,035.21","77,212,952.31","83,833,063.95","126,193,250.11","131,535,243.62","200,061,257.66","251,071,543.83","283,192,789.18","276,437,733.31","280,851,467.54","283,540,611.54","323,898,720.60","315,244,357.83","320,793,196.85","317,111,215.12","579,102,379.54","576,220,293.28","565,542,686.53","571,228,984.64","560,347,426.94","553,625,626.47","562,039,738.57","553,642,043.76","585,602,005.71","602,376,332.05","584,222,271.80","571,481,904.88","604,601,696.77","619,837,809.21","642,012,567.59","668,195,440.75","696,262,206.92","705,866,441.90","686,264,558.95"
递延所得税负债,,,,,,,,"181,450.41","181,450.41","181,450.41","30,302,227.98","29,938,587.19","29,225,166.88","29,049,950.21","28,148,105.77","27,609,575.21","27,071,044.65","28,840,720.90","25,993,983.55","26,378,313.91","24,916,922.44","24,378,391.87","23,839,861.33","23,301,330.77","22,762,800.22","22,224,269.67","21,685,739.11","21,147,208.55","20,608,678.00","19,602,145.00","19,538,652.64","19,122,419.81","18,468,627.28","18,052,394.45","17,398,601.92","16,982,369.09","16,328,576.56"
在建工程,"272,851.60","3,437,180.93","10,387,157.66","32,393,886.16","35,289,593.16","37,938,566.05","21,229,827.86","25,253,430.76","27,113,225.70","37,526,399.55","45,420,321.43","95,718,608.94","134,877,584.92","153,458,832.50","182,082,369.53","153,855,699.17","182,716,141.90","206,834,163.27","37,917,897.60","28,548,088.98","38,165,694.44","36,596,314.06","87,586,090.30","105,075,599.65","63,750,241.41","84,316,367.62","22,909,984.78","27,641,902.58","49,310,495.12","50,113,920.71","49,828,889.25","26,848,533.38","13,376,132.01","4,750,947.07","3,225,301.13","1,840,733.20","6,986,443.56"
其他非流动负债,,,,,,,"1,036,899.20","2,536,899.20","2,816,899.20","2,816,899.20","12,679,146.52","12,822,199.20","13,179,146.52","13,179,146.52","12,250,571.24","16,265,728.76","13,825,677.72","18,825,677.72","17,378,008.95","16,935,552.51","16,493,096.07","43,374,036.14",,,,,,,,,,,,,,,
工程物资,,,,,"4,255,505.73","5,806,958.66","10,710,924.47","17,412,813.95","18,617,604.56",,"26,560,981.62","30,256,885.68","24,240,361.64","37,415,986.32","40,652,894.71","13,605,263.87","43,867,623.60","38,383,511.39","6,794,029.10",,,,,,,,,,"402,038.83","1,380,500.37",,,,,,,
非流动负债合计,"2,412,164.68","2,410,067.38","976,051.38","1,515,107.38","976,051.38","976,051.38","132,012,950.58","203,694,400.99","203,974,400.99","208,436,800.99","246,924,825.88","246,704,237.77","246,347,764.78","246,172,548.11","110,398,677.01","113,875,303.97","40,896,722.37","47,666,398.62","43,371,992.50","43,313,866.42","41,410,018.51","67,752,428.01","40,292,539.54","39,353,876.48","38,180,565.56","38,542,035.01","38,474,096.78","37,935,566.22","40,210,823.00","38,515,944.18","40,218,708.94","39,328,554.35","41,213,694.09","46,107,909.40","30,800,807.95","31,330,500.22","30,222,632.79"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"315,868,252.77","320,717,729.73","445,484,574.72","540,692,150.33","557,031,414.26","611,777,640.12","952,490,970.66","1,032,118,539.87","1,052,305,042.77","970,226,159.42","1,078,453,276.94","1,083,672,875.26","1,046,432,966.15","1,137,908,866.35","1,197,486,570.23","1,173,190,661.91","1,197,360,929.73","1,176,381,461.89","1,351,790,491.92","1,142,604,620.59","1,228,626,753.69","1,139,480,808.57","1,217,274,192.45","1,109,675,874.97","1,093,759,234.27","1,068,349,143.23","1,160,537,048.56","1,096,561,953.01","1,096,078,261.40","1,121,144,397.14","1,170,614,529.32","1,161,908,605.53","1,199,741,354.24","1,157,430,228.26","1,355,474,829.56","1,301,562,554.66","1,368,690,624.29"
生产性生物资产,,,,,,,,,,,,,,,"29,776,384.60","29,922,774.60","30,147,414.60","30,372,054.60","30,509,569.60","30,433,969.64","28,984,091.12","28,814,142.12","27,458,612.64","28,592,555.83","26,442,509.77","27,699,726.03","24,917,031.29","24,920,367.29","22,882,177.20","22,882,177.20","21,356,698.72","21,356,698.72","19,831,220.24","18,908,981.30","19,325,741.76","18,563,002.53","17,800,263.28"
实收资本(或股本),"110,000,000.00","110,000,000.00","110,000,000.00","110,000,000.00","147,000,000.00","147,000,000.00","235,200,000.00","235,200,000.00","235,200,000.00","470,400,000.00","470,400,000.00","470,400,000.00","470,400,000.00","470,400,000.00","470,400,000.00","470,400,000.00","470,400,000.00","470,400,000.00","470,400,000.00","470,400,000.00","470,400,000.00","470,400,000.00","470,400,000.00","470,400,000.00","470,400,000.00","1,411,200,000.00","1,411,200,000.00","1,411,200,000.00","1,411,200,000.00","1,411,200,000.00","1,411,200,000.00","1,411,200,000.00","1,411,200,000.00","1,411,200,000.00","1,411,200,000.00","1,411,200,000.00","1,411,200,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"39,775,944.18","39,775,944.18","39,775,944.18","39,775,944.18","1,383,803,239.59","1,383,803,239.59","1,331,880,497.18","1,331,880,497.18","1,331,880,497.18","1,096,680,497.18","1,096,747,583.21","1,096,747,583.21","1,096,680,497.18","1,096,680,497.18","1,079,121,192.21","1,079,121,192.21","1,079,121,192.21","1,079,121,192.21","1,079,121,192.21","1,079,121,192.21","1,079,121,192.21","1,078,676,155.62","1,078,676,155.62","1,078,676,155.62","1,078,676,155.62","137,876,155.62","145,576,155.62","145,926,155.62","146,626,155.62","147,326,155.62","150,966,155.62","150,966,155.62","152,016,155.62","152,016,155.62","135,921,784.42","135,921,784.42","135,921,784.42"
无形资产,"28,941,536.39","28,970,599.01","30,734,294.04","30,369,484.89","30,020,255.74","31,049,188.77","31,074,880.18","33,203,192.45","84,468,215.51","96,324,903.89","169,619,222.05","166,869,982.20","164,056,520.12","160,703,125.45","157,864,483.08","155,060,103.01","151,667,917.68","150,603,322.70","149,329,133.34","190,698,724.58","188,354,813.40","186,842,397.49","184,824,462.94","179,841,401.88","184,605,491.07","181,592,902.59","178,706,285.37","175,712,979.14","174,820,175.67","171,670,036.23","168,464,928.94","165,368,054.94","165,466,588.81","162,390,852.58","166,045,569.95","162,360,175.92","160,670,237.19"
盈余公积,"3,497,600.11","11,090,090.16","20,724,685.42","20,724,685.42","20,724,685.42","20,724,685.42","33,257,617.19","33,243,254.62","33,257,617.19","33,271,979.76","46,597,266.03","46,597,266.03","52,917,815.54","52,917,815.54","60,195,135.01","65,033,442.81","60,195,135.01","60,195,135.01","82,237,877.18","82,237,877.18","82,237,877.18","82,237,877.18","120,482,474.77","120,482,474.77","120,482,474.77","120,482,474.77","161,399,155.30","161,399,155.30","161,399,155.30","161,399,155.30","208,401,445.71","208,401,445.71","208,401,445.71","208,401,445.71","255,182,162.00","255,182,162.00","255,182,162.00"
开发支出,,,,,,,,,,,,,,,"7,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","12,980,000.00","12,980,000.00","14,750,000.00","11,800,000.00","14,750,000.00","21,083,962.17","15,083,962.17","15,913,962.17","20,118,067.83","20,118,067.83","21,033,560.28","70,033,560.28","70,033,560.28","71,454,702.74","83,904,433.45","91,155,391.29","98,407,403.60","101,647,873.70","103,853,467.35"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"458,102.53","458,292.42","458,292.42","458,292.42","458,292.42","458,292.42","458,292.42","678,205.34","678,205.34","25,294,356.79","25,356,855.30","25,356,855.30","25,356,855.30","25,356,855.30","31,937,118.69","31,937,118.69","31,937,118.69","31,937,118.69","31,937,118.69","31,937,118.69","31,937,118.69","31,492,082.10","32,847,432.09","32,847,432.09","31,492,082.10","31,492,082.10","20,583,856.73","20,583,856.73","20,583,856.73","20,583,856.73","20,583,856.73","20,583,856.73","20,583,856.73","20,583,856.73","20,583,856.73","20,583,856.73","20,583,856.73"
未分配利润,"29,184,111.06","101,887,188.62","203,919,450.79","221,716,975.08","248,707,110.33","284,820,554.86","246,684,884.65","298,763,581.12","335,997,177.85","231,359,236.00","300,606,282.46","358,877,672.25","389,347,596.86","338,560,077.51","414,680,585.69","429,928,681.81","344,933,626.23","382,013,800.97","474,082,319.85","550,448,138.86","512,589,033.97","554,795,258.08","652,235,625.07","746,968,561.64","737,861,045.71","789,947,803.60","928,613,587.44","1,047,947,784.87","1,031,600,530.19","1,095,189,697.50","1,251,042,394.15","1,369,691,599.41","1,376,860,775.10","1,485,255,695.34","1,617,503,038.82","1,766,423,258.37","1,767,510,345.48"
长期待摊费用,,"93,333.32","73,333.28","66,666.60","63,333.26","58,333.25","53,333.24","46,666.56","41,666.55","2,215,370.01","2,475,549.87","2,217,216.53","2,008,028.98","1,795,317.87","1,446,173.87","1,172,329.88","1,177,152.56","828,975.45","357,464.79","1,061,283.27","341,390.07","317,228.47","2,106,558.02","1,705,278.05","14,027,030.61","13,970,595.24","14,350,362.26","18,357,889.57","16,573,879.03","23,271,041.58","22,744,128.65","21,872,954.01","21,014,282.74","20,526,625.60","22,730,236.13","21,890,504.56","28,395,540.73"
少数股东权益,"225,840.04",,,,,,,,,"12,853,675.27","26,015,699.20","28,227,817.35","29,709,961.96","32,032,308.15","18,147,838.03","19,041,317.16","20,386,610.32","21,469,834.60","21,537,101.82","22,358,640.01","23,767,441.43","24,938,381.32","26,113,031.77","26,876,076.14","28,473,521.80","29,754,163.62","34,187,062.63","35,692,985.08","37,273,272.69","41,160,027.14","43,731,947.41","44,517,541.45","48,403,656.28","52,081,003.48","47,389,435.09","50,300,302.18","53,787,391.28"
递延所得税资产,"1,236,296.80","1,518,082.94","1,632,186.25","2,089,184.59","1,993,868.00","1,993,868.00","2,066,481.66","2,252,321.22","2,228,450.16","2,232,071.65","2,690,953.01","2,845,769.43","5,739,068.14","6,543,575.17","5,280,160.06","7,292,794.64","5,685,667.76","6,191,371.19","5,743,818.39","6,323,687.80","6,107,005.94","6,763,902.61","7,080,465.11","7,080,465.11","9,131,426.86","9,479,830.70","14,126,688.74","16,363,935.74","16,281,236.15","15,568,674.34","16,138,639.32","16,138,639.32","14,504,434.17","13,806,869.86","18,602,736.72","18,602,736.72","21,490,753.40"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","43,073,600.00",,"44,361,100.00","43,962,160.00","2,825,000.00","2,825,000.00",,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"113,193,939.52","118,319,924.78","127,295,173.25","152,511,170.73","158,127,421.48","169,971,891.96","200,629,356.00","219,224,239.96","342,050,991.54","423,507,011.78","564,159,038.52","608,545,417.45","645,972,252.70","677,656,670.21","863,780,671.20","798,932,807.75","858,834,599.70","873,104,098.47","906,587,377.11","887,045,532.30","927,386,266.25","926,659,577.55","928,668,414.10","941,519,687.31","915,414,848.62","926,949,876.27","935,628,642.92","959,545,397.48","958,735,463.70","998,767,151.55","1,024,916,358.19","1,073,837,608.41","1,090,282,274.93","1,129,120,124.20","1,173,196,611.79","1,203,581,283.94","1,197,483,479.70"
所有者权益(或股东权益)合计,"182,683,495.39","262,753,222.96","374,420,080.39","392,217,604.68","1,800,235,035.34","1,836,348,479.87","1,847,022,999.02","1,899,087,332.92","1,936,335,292.22","1,844,565,388.21","1,940,366,830.90","2,000,850,338.84","2,039,055,871.54","1,990,590,698.38","2,042,544,750.94","2,063,524,633.99","1,975,036,563.77","2,013,199,962.79","2,127,378,491.06","2,204,565,848.26","2,168,115,544.79","2,211,047,672.20","2,347,907,287.23","2,443,403,268.17","2,435,893,197.90","2,489,260,597.61","2,680,975,960.99","2,802,166,080.87","2,788,099,113.80","2,856,275,035.56","3,065,341,942.89","3,184,776,742.19","3,196,882,032.71","3,308,954,300.15","3,467,196,420.33","3,619,027,506.97","3,623,601,683.18"
资产总计,"498,551,748.16","583,470,952.69","819,904,655.11","932,909,755.01","2,357,266,449.60","2,448,126,119.99","2,799,513,969.68","2,931,205,872.79","2,988,640,334.99","2,814,791,547.63","3,018,820,107.84","3,084,523,214.10","3,085,488,837.69","3,128,499,564.73","3,240,031,321.17","3,236,715,295.90","3,172,397,493.50","3,189,581,424.68","3,479,168,982.98","3,347,170,468.85","3,396,742,298.48","3,350,528,480.77","3,565,181,479.68","3,553,079,143.14","3,529,652,432.17","3,557,609,740.84","3,841,513,009.55","3,898,728,033.88","3,884,177,375.20","3,977,419,432.70","4,235,956,472.21","4,346,685,347.72","4,396,623,386.95","4,466,384,528.41","4,822,671,249.89","4,920,590,061.63","4,992,292,307.47"
负债和所有者(或股东权益)合计,"498,551,748.16","583,470,952.69","819,904,655.11","932,909,755.01","2,357,266,449.60","2,448,126,119.99","2,799,513,969.68","2,931,205,872.79","2,988,640,334.99","2,814,791,547.63","3,018,820,107.84","3,084,523,214.10","3,085,488,837.69","3,128,499,564.73","3,240,031,321.17","3,236,715,295.90","3,172,397,493.50","3,189,581,424.68","3,479,168,982.98","3,347,170,468.85","3,396,742,298.48","3,350,528,480.77","3,565,181,479.68","3,553,079,143.14","3,529,652,432.17","3,557,609,740.84","3,841,513,009.55","3,898,728,033.88","3,884,177,375.20","3,977,419,432.70","4,235,956,472.21","4,346,685,347.72","4,396,623,386.95","4,466,384,528.41","4,822,671,249.89","4,920,590,061.63","4,992,292,307.47"
