科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"272,789,992.07","707,222,439.48","1,063,911,013.69","1,687,959,675.02","514,981,117.10","1,344,738,925.05","2,064,364,422.25","2,745,665,539.86","410,531,700.80","973,255,620.96","1,844,514,995.35","2,740,236,641.91","826,195,999.16","2,267,771,005.68","3,827,269,309.06","5,310,302,286.45","1,655,466,689.05","3,495,693,888.01","5,803,618,834.83","6,728,584,951.35","2,145,866,879.62","4,925,917,920.60","8,062,523,868.89","8,180,645,330.68","2,283,628,895.66","5,299,244,583.63","6,825,063,225.86","10,411,667,148.80","2,189,514,647.93","5,305,503,746.37","7,831,247,425.58","9,283,997,902.70","2,377,953,100.17","5,721,301,324.92","8,617,646,221.80","9,343,569,581.58","2,636,463,210.69","5,612,676,471.12","9,177,655,964.46","10,456,414,059.98","2,878,228,765.75","6,680,896,455.73","10,651,913,925.72"
取得子公司及其他营业单位支付的现金净额,"50,049,304.43","50,049,669.73","50,049,669.73","55,315,431.76","24,000,000.00","24,000,000.00","75,000,000.00","15,783,642.96","78,500,000.00","154,221,600.00","183,360,400.00","6,261,225.37",,"87,223,600.00","87,223,600.00","81,075,600.00","28,644,980.45","1,972,140.00","2,172,840.45","4,098,645.20",,"330,488,907.51","330,488,907.51","329,748,243.37",,,,"7,239,778.60",,,,"57,392,429.30",,,,,,,,,,,
收到的税费返还,"5,949,652.01","13,431,501.71","21,274,884.66","21,274,884.66","1,228,433.67","3,266,451.55","6,614,793.19","11,671,083.41","1,931,084.11","1,931,084.11","2,658,238.97","3,351,292.34","2,750,257.08","4,304,163.09","6,409,267.10","9,025,284.41","810,797.19","4,532,432.08","6,191,560.90","6,188,067.76","483,881.43","1,797,372.77","2,840,385.75","4,130,774.18","3,522,547.10","6,305,664.33","6,305,664.33","10,904,861.71","44,664.78","4,060,403.11","20,998,342.70","17,145,010.04","97,736.20","116,103.73","116,103.73",,"876,987.30",,"5,951,624.89","6,746,096.35","2,066,705.71","3,950,253.91","12,297,658.35"
支付其他与投资活动有关的现金,,,,,,,,,,,,,"16,009,440.00","10,194,314.00","12,673,599.00",,,"13,351,307.03","16,786,790.76",,,,,"268,700,000.00",,"789,223,190.00","1,003,326,240.00","63,750,000.00",,"323,404,920.00","341,020,920.00","53,600,000.00",,"273,500,000.00","473,500,000.00","2,350,000.00",,"53,243,600.00","91,850,000.00","360,000,000.00","129,350,000.00","138,320,000.00","138,320,000.00"
收到其他与经营活动有关的现金,"8,659,337.31","17,889,363.22","25,638,722.34","36,863,565.92","1,173,644.22","4,595,000.00","9,915,000.00","15,251,605.27","24,271,558.55","28,623,527.01","27,952,965.19","28,257,581.81","28,840,133.15","12,796,805.72","30,675,809.22","22,302,732.94","19,746,921.25","28,652,180.81","40,290,987.45","37,793,734.80","19,548,166.68","12,602,437.93","30,660,709.97","36,207,553.75","21,180,711.03","14,519,326.04","27,370,050.29","76,159,499.56","20,583,780.31","20,528,031.27","30,046,397.60","74,574,337.98","13,232,188.53","23,384,177.13","38,045,126.30","77,243,222.95","11,023,820.00","31,308,918.06","52,093,285.43","57,869,948.78","4,373,657.96","10,431,832.46","21,538,703.28"
投资活动现金流出小计,"119,093,289.92","207,889,373.05","281,627,435.65","351,160,088.54","75,505,372.11","114,366,966.17","269,119,500.15","326,181,067.90","148,706,921.56","370,457,017.03","543,321,790.44","668,914,663.88","144,453,433.87","657,181,820.38","667,047,331.48","1,185,939,248.63","319,239,228.56","942,249,132.24","1,342,060,977.34","1,653,791,404.29","677,892,222.74","1,697,546,726.91","2,502,753,608.97","3,566,901,062.11","955,579,418.77","2,328,080,632.62","2,777,761,020.87","1,447,103,694.78","172,919,933.07","1,007,562,935.50","1,310,641,074.52","1,222,449,220.73","328,550,413.68","1,216,979,389.16","1,791,926,383.74","1,495,101,265.61","349,724,218.49","1,001,312,037.72","1,376,050,266.14","1,435,289,932.11","520,462,721.15","845,620,142.93","973,589,262.70"
经营活动现金流入小计,"287,398,981.39","738,543,304.41","1,110,824,620.69","1,746,098,125.60","517,383,194.99","1,352,600,376.60","2,080,894,215.44","2,772,588,228.54","436,734,343.46","1,003,810,232.08","1,875,126,199.51","2,771,845,516.06","857,786,389.39","2,284,871,974.49","3,864,354,385.38","5,341,630,303.80","1,676,024,407.49","3,528,878,500.90","5,850,101,383.18","6,772,566,753.91","2,165,898,927.73","4,940,317,731.30","8,096,024,964.61","8,220,983,658.61","2,308,332,153.79","5,320,069,574.00","6,858,738,940.48","10,498,731,510.07","2,210,143,093.02","5,330,092,180.75","7,882,292,165.88","9,375,717,250.72","2,391,283,024.90","5,744,801,605.78","8,655,807,451.83","9,420,812,804.53","2,648,364,017.99","5,643,985,389.18","9,235,700,874.78","10,521,030,105.11","2,884,669,129.42","6,695,278,542.10","10,685,750,287.35"
投资活动产生的现金流量净额,"-118,995,405.59","-176,218,873.05","-249,956,935.65","-271,168,550.86","-71,485,372.11","-85,296,671.00","-224,330,376.73","-283,103,119.78","-148,706,921.56","-343,251,267.46","-495,053,018.88","-620,574,324.03","-132,453,433.87","-645,181,820.38","-655,047,331.48","-873,082,122.78","-319,239,228.56","-931,023,072.01","-1,322,699,139.31","-1,606,032,596.58","-677,892,222.74","-1,562,228,856.94","-2,339,172,006.68","-3,285,608,134.17","-952,440,779.89","-2,207,619,547.28","-2,634,112,485.59","-1,216,133,323.91","-131,494,248.27","-939,695,400.50","-1,086,871,989.48","-823,944,139.11","-324,550,413.68","-1,184,690,624.26","-1,745,990,628.63","-1,368,391,672.60","-341,979,318.49","-978,072,137.72","-1,335,481,581.23","-1,172,777,932.75","-464,318,621.15","-748,019,566.27","-860,123,686.04"
购买商品、接受劳务支付的现金,"238,098,288.34","378,907,437.77","580,973,670.18","1,026,052,077.33","360,985,069.55","872,039,404.08","1,383,764,580.59","1,741,298,504.30","240,908,176.53","652,028,917.26","1,321,512,857.48","1,881,667,264.39","740,367,797.56","1,986,316,108.32","3,327,674,605.30","4,364,671,684.48","1,353,645,702.95","2,870,427,393.49","4,811,182,843.55","5,404,923,026.41","1,877,512,339.35","4,206,047,954.83","7,030,022,030.66","6,853,183,250.01","1,968,634,085.84","4,381,358,934.02","5,578,290,441.76","9,127,035,615.44","1,651,562,087.81","4,342,772,960.43","6,446,901,762.23","7,158,098,311.19","1,781,677,741.13","4,485,646,097.46","6,856,612,411.24","6,774,613,249.02","2,047,639,351.31","4,490,135,445.91","7,390,758,098.10","7,918,315,423.88","2,220,641,490.60","5,294,400,038.73","8,280,757,197.45"
吸收投资收到的现金,"269,500,000.00","269,500,000.00","269,500,000.00","272,500,000.00",,,,"4,900,000.00","12,847,500.00","12,500,000.00","12,500,000.00","12,500,000.00",,"296,718,385.37","296,718,385.37","322,895,385.37",,"31,144,026.63","31,144,026.63","337,581,414.72",,"47,040,000.00","145,655,336.00","1,598,828,207.00",,"6,650,000.00","6,650,000.00","6,100,000.00","3,000,000.00","9,650,000.00","14,650,000.00","8,000,000.00",,,,"1,498,273.00",,,,,,,
