科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"6,740,839.26","9,691,289.77","10,574,685.99","8,275,094.35","11,217,064.44","13,722,801.13","2,467,122.12","10,688,104.40","14,002,345.07","17,301,157.95","3,302,551.68","12,138,499.17","17,033,326.65","21,539,234.84","4,334,319.42","9,681,914.28","15,014,217.05","34,177,368.96","10,353,688.40","23,292,633.31","37,169,179.70","45,898,079.62","18,958,183.59","29,897,695.84","41,240,041.02","77,148,241.02","23,626,833.14","43,989,117.40","59,316,415.11","99,535,122.66","29,627,373.33","65,953,516.79","104,657,888.09","146,563,997.07","32,194,795.44","88,423,335.77"
取得借款收到的现金,"8,000,000.00","20,000,000.00","50,000,000.00",,"19,300,000.00","19,300,000.00",,,,,"40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00",,,,,,,,,,,,,,,,,,
支付的各项税费,"7,515,707.55","9,734,594.92","24,164,355.06","10,191,461.62","19,200,387.29","25,065,242.98","8,580,832.65","14,530,138.38","23,420,468.51","30,111,162.54","4,153,245.10","13,423,389.91","17,079,735.10","28,267,870.84","3,995,202.28","10,860,504.52","14,480,177.89","22,663,170.92","17,638,366.69","29,075,943.90","34,949,873.13","47,816,566.65","21,512,535.20","57,529,075.42","52,482,201.41","71,749,745.41","17,367,959.49","49,512,150.65","67,383,204.06","84,260,691.10","35,670,729.32","57,929,511.85","75,298,843.45","92,138,651.71","51,650,234.14","115,830,641.54"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,"33,290.72",,,,,,,,,,,,,
支付其他与经营活动有关的现金,"18,901,699.61","22,129,277.64","17,522,208.43","10,174,369.63","19,540,755.54","30,735,178.97","11,196,815.90","11,324,547.40","21,546,207.60","32,224,728.71","10,516,786.31","17,796,499.59","38,298,741.64","48,286,642.43","26,781,409.54","41,152,883.46","57,781,738.16","83,588,932.28","12,970,932.66","26,842,159.10","47,273,064.47","70,208,832.93","50,262,251.14","133,822,185.56","176,389,533.76","135,869,595.91","63,591,906.61","83,896,440.57","135,421,520.20","129,715,207.69","39,462,299.10","119,705,457.07","184,163,434.58","169,275,626.35","73,944,957.74","148,522,860.44"
筹资活动现金流入小计,"38,000,000.00","20,000,000.00","95,750,000.00",,"19,300,000.00","652,081,700.00",,,,,"40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00",,,,"4,000,000.00","80,893,287.67","80,859,996.95","80,859,996.95","80,859,996.95",,,,,,,,,,
经营活动现金流出小计,"87,303,758.14","97,210,577.50","136,558,629.04","71,955,623.87","111,368,535.97","153,481,385.41","44,120,125.37","83,103,999.78","121,524,247.75","159,798,952.16","38,473,226.70","101,584,210.99","185,611,151.04","289,283,909.81","71,690,046.55","141,950,816.67","237,372,452.06","380,425,097.51","116,258,995.11","251,511,206.27","365,317,460.07","484,524,888.96","184,396,827.88","420,696,859.13","512,320,034.92","707,148,492.03","207,784,577.19","378,250,548.90","600,013,014.67","859,879,411.57","253,560,319.79","497,993,411.66","812,233,252.35","1,083,081,250.03","327,977,780.09","724,116,744.76"
偿还债务支付的现金,"5,000,000.00","8,000,000.00","40,000,000.00",,,"49,300,000.00","7,000,000.00",,,,,,,"40,000,000.00",,,,"50,000,000.00",,,,,"19,278,270.31","19,062,106.02","19,278,270.31","19,062,106.02",,,,,,,,,,
经营活动产生的现金流量净额,"5,390,803.92","7,679,235.15","10,213,538.13","-10,223,457.14","-22,865,536.29","14,665,269.29","-23,389,423.45","-49,715,302.12","-59,152,118.97","-39,104,641.80","-23,035,735.06","-28,433,352.99","-41,856,458.24","-12,313,573.01","-39,206,137.61","-53,143,075.45","-60,194,791.24","66,488,306.19","-66,728,369.79","-121,988,006.94","-157,317,923.15","1,121,825.85","-80,487,292.39","-106,857,326.82","-128,537,471.07","30,378,986.07","-107,755,859.30","-95,749,057.80","-136,061,868.02","151,805,528.22","-163,408,679.38","-183,608,095.26","-253,546,417.71","191,412,255.55","-171,298,567.30","-351,790,717.24"
分配股利、利润或偿还利息支付的现金,"1,062,390.95","989,758.00","6,529,797.02","888,270.00","1,369,216.67","2,428,269.09","560,000.00","560,000.00","560,000.00","560,000.00","58,311.11","728,888.90","4,751,184.85","7,679,789.75",,"2,141,929.28","2,141,929.28","3,621,134.76",,,"10,292,100.00","11,094,658.11",,,"10,331,860.32","10,423,857.07",,"17,271,426.50","17,271,426.50","20,101,367.20",,"34,542,853.00","34,542,853.00","39,752,826.83",,"3,521,120.00"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000.00",,,,,,,,,,,
支付其他与筹资活动有关的现金,"2,000,000.00","2,000,000.00","2,750,000.00",,,"7,872,302.20",,"7,500,000.00","7,500,000.00","13,500,000.00",,,"4,992,346.02","6,028,071.02",,,,,,,,,,,,,,,,,,,,,,
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,"600,000.00",,"11,123.29",,,,,,,,"1,804.45",,,
筹资活动现金流出小计,"8,062,390.95","10,989,758.00","49,279,797.02","888,270.00","1,369,216.67","59,600,571.29","7,560,000.00","8,060,000.00","8,060,000.00","14,060,000.00","58,311.11","728,888.90","9,743,530.87","53,707,860.77",,"2,141,929.28","2,141,929.28","53,621,134.76",,,"10,292,100.00","11,094,658.11","19,278,270.31","19,062,106.02","29,610,130.63","29,485,963.09",,"17,271,426.50","17,271,426.50","20,101,367.20",,"34,542,853.00","34,542,853.00","39,752,826.83",,"3,521,120.00"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,,,,,,,,,,,,,,,,,"610,892.00",,"357,300.00","357,300.00","2,859,214.32",,200.00,200.00,"168,288.89",,,,,,
筹资活动产生的现金流量净额,"29,937,609.05","9,010,242.00","46,470,202.98","-888,270.00","17,930,783.33","592,481,128.71","-7,560,000.00","-8,060,000.00","-8,060,000.00","-14,060,000.00","39,941,688.89","39,271,111.10","30,256,469.13","-13,707,860.77","50,000,000.00","47,858,070.72","47,858,070.72","-3,621,134.76",,,"-10,292,100.00","-7,094,658.11","61,615,017.36","61,797,890.93","51,249,866.32","51,374,033.86",,"-17,271,426.50","-17,271,426.50","-20,101,367.20",,"-34,542,853.00","-34,542,853.00","-39,752,826.83",,"-3,521,120.00"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,075.75",,,"505,588.71","507,393.16",,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,"-131,300.00","-126,974.50","-74,623.95","-148,488.67","30,537.39",,,"493,053.69","-6,661.33",,,"301,514.78","-40,090.67","-155,599.71","-365,656.18","-490,790.77",299.64,"171,308.04"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,,,,,,,,,,,,,,,,,,,,,"610,892.00","600,000.00","357,300.00","5,368,423.29","2,859,214.32",,200.00,200.00,"169,364.64",,,"507,393.16","507,393.16",,
五、现金及现金等价物净增加额,"20,047,972.76","4,177,298.14","48,228,924.57","-23,540,813.89","-17,363,839.71","592,218,845.52","-33,061,728.09","-87,468,982.32","-120,222,926.65","-118,199,173.72","6,410,453.83","-29,625,006.14","-71,871,143.58","-94,159,038.47","6,473,058.06","-38,595,469.06","-48,564,828.62","16,205,140.45","-107,883,606.69","-177,772,223.81","-229,075,016.06","-72,108,036.09","-115,305,228.32","-151,581,309.75","-202,022,236.53","5,593,648.52","-120,606,646.38","-167,057,795.67","-211,352,333.41","21,286,590.16","-164,894,017.95","-317,676,102.16","-292,445,144.92","114,748,670.01","-171,974,631.15","-369,964,173.35"
购建固定资产、无形资产和其他长期资产支付的现金,"9,280,440.21","12,512,179.01","8,454,816.54","12,429,086.75","12,429,086.75","14,927,552.48","2,112,304.64","29,693,680.20","53,010,807.68","65,034,531.92","10,495,500.00","40,462,764.25","60,271,154.47","68,137,604.69","4,320,804.33","33,310,464.33","36,228,108.10","46,662,030.98","15,043,618.60","23,521,167.97","29,254,294.56","40,803,380.76","17,261,268.38","18,279,173.86","30,903,055.07","46,621,061.78","3,644,125.75","5,446,700.10","6,318,427.62","19,457,610.63","821,562.90","3,745,869.19","3,873,926.19","22,070,617.35","676,363.49","4,263,931.65"
期初现金及现金等价物余额,"17,507,979.48","37,555,952.24","41,733,250.38","89,962,174.95","89,962,174.95","89,962,174.95","682,181,020.47","682,181,020.47","682,181,020.47","682,181,020.47","563,981,846.75","563,981,846.75","563,981,846.75","563,981,846.75","472,586,244.64","472,586,244.64","472,586,244.64","469,822,808.28","486,027,948.73","486,027,948.73","486,027,948.73","486,027,948.73","480,413,230.70","479,853,779.04","479,853,779.04","413,919,912.64","419,513,561.16","419,513,561.16","417,386,038.56","420,807,009.02","445,172,999.18","442,093,599.18","444,794,999.18","442,093,599.18","570,186,613.69","556,842,269.19"
投资支付的现金,,,,,,,,,,,,,,,,,,,"25,980,318.30","32,136,074.40","32,136,074.40",,"79,200,000.00",,"20,000,000.00",,,,"3,110,000.00","30,000,000.00",,"623,685.00",,"10,000,000.00",,"559,712.50"
期末现金及现金等价物余额,"37,555,952.24","41,733,250.38","89,962,174.95","66,421,361.06","72,598,335.24","682,181,020.47","649,119,292.38","594,712,038.15","561,958,093.82","563,981,846.75","570,392,300.58","534,356,840.61","492,110,703.17","469,822,808.28","479,059,302.70","433,990,775.58","424,021,416.02","486,027,948.73","378,144,342.04","308,255,724.92","256,952,932.67","413,919,912.64","365,108,002.38","328,272,469.29","277,831,542.51","419,513,561.16","298,906,914.78","252,455,765.49","206,033,705.15","442,093,599.18","280,278,981.23","124,417,497.02","152,349,854.26","556,842,269.19","398,211,982.54","186,878,095.84"
