科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"1,613,776.13","4,457,465.50","12,555,966.70","15,459,258.54","18,054,326.20","11,917,956.89","19,090,441.91","14,681,981.37","16,670,237.57","11,551,717.12","17,561,243.19","37,579,287.01","37,025,017.93","11,098,271.04","33,454,771.52","43,232,678.68","168,715,051.48","36,087,266.02","44,897,858.71","46,628,026.49","90,060,551.34","20,907,663.07","45,186,071.27","20,572,896.98","74,657,568.77","22,696,075.74","19,062,587.05","17,106,837.07","28,705,310.73","16,725,989.11","21,009,863.46","14,441,228.83","17,992,632.94","44,414,657.09","52,130,881.07","38,455,584.63"
应付职工薪酬,"1,067,954.94","1,982,797.05","3,073,681.94","3,065,952.05","3,100,615.06","3,035,510.26","2,930,876.32","2,851,419.48","2,822,887.86","2,824,120.45","2,892,141.02","2,921,908.77","2,963,449.17","2,953,041.97","3,388,680.82","3,622,923.71","4,022,567.89","5,351,766.93","4,415,588.03","5,159,849.14","5,438,330.43","7,660,640.40","6,047,241.63","6,670,886.78","7,466,118.39","8,590,178.47","7,146,845.93","7,107,785.70","4,922,575.15","8,240,265.90","5,846,751.00","5,081,888.70","5,516,684.52","8,551,441.05","6,827,342.76","19,186,996.60"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,938,892.94","1,646,870.46","883,343.96","3,222,375.75","6,049,972.41","6,155,109.61","-898,081.44","2,237,694.02","1,787,129.66","7,633,188.70","474,551.75","1,926,616.52","4,469,578.93","7,572,661.19","2,665,253.12","6,601,080.84","4,576,685.71","10,706,029.12","8,659,914.83","1,002,435.01","1,488,725.42","8,824,615.43","9,395,834.35","6,799,158.55","12,042,478.38","12,821,922.13","6,980,006.65","6,198,682.05","7,884,901.89","13,142,962.68","8,195,687.88","7,644,528.87","8,114,739.33","11,799,192.32","6,461,227.45","32,748,852.48"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,"2,802,500.00","5,605,000.01","8,407,500.02","10,742,916.69","2,335,416.55","5,163,016.41","7,006,249.65","12,595,495.93","2,854,190.56","5,625,622.08","9,362,288.76","11,335,087.59","779,108.39","3,893,924.33","4,395,529.43","1,012,519.57","952,707.07","1,304,915.40","379,184.23","163,529.13","447,937.46","749,004.12"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"387,180.81","387,180.81",,"847,410.00",,,,,,,,,,,,,,,,,,,,,,"15,102,325.98","15,102,325.98","15,102,325.98","13,583,971.53","12,353,551.58","12,191,851.58","9,221,865.32","9,221,865.32",,,
存货,"10,693,662.38","29,434,148.19","54,769,932.72","50,288,364.44","78,566,188.59","47,792,131.46","110,640,307.72","87,627,268.22","72,125,485.70","60,349,990.96","104,721,836.32","106,175,507.32","95,494,799.43","92,388,941.99","174,747,593.73","141,090,150.26","164,678,563.03","132,624,505.66","142,391,590.92","153,591,233.01","156,315,482.34","133,657,328.18","137,924,107.96","135,395,997.91","118,826,362.67","81,820,072.92","88,465,909.92","106,016,417.52","94,723,568.37","53,210,317.34","55,841,641.14","64,917,072.36","73,357,623.87","66,757,514.84","82,715,376.07","129,079,936.46"
其他应付款,"11,673,161.81","20,295,211.44","18,970,499.67","4,034,335.76","10,761,192.71","8,415,420.83","5,829,169.81","6,442,295.62","2,950,250.99","10,244,181.90","2,777,836.71","17,499,442.05","14,727,724.72","26,629,045.59","22,561,940.91","32,293,353.31","172,461,605.10","31,754,616.76","25,062,055.01","35,651,639.79","27,703,870.36","87,664,368.16","34,922,607.77","85,935,001.09","72,281,975.31","16,090,389.70","206,586,597.53","190,312,852.98","93,039,191.06","10,300,789.58","16,385,773.75","20,849,214.73","20,597,554.37","21,417,821.11","36,281,047.21","286,199,228.61"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,"5,000,000.00","5,000,000.00","36,500,000.00","36,500,000.00","46,000,000.00","46,000,000.00","50,000,000.00","46,000,000.00","16,700,800.00","16,700,800.00","39,465,600.00","39,290,400.00","78,115,200.00","78,000,000.00","79,500,000.00","78,500,000.00","74,000,000.00","74,000,000.00","82,580,000.00"
其他流动资产,,,,,,,,,,,,,,,,,,,"180,000,000.00",,,,,,,"391,568.41","391,568.41","195,784.21","97,892.10","3,183,243.42","3,546,856.92","5,085,770.67","6,447,256.63","19,258,699.98","8,937,013.47","56,426,854.76"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"55,983,710.60","125,748,700.97","240,445,844.36","231,744,815.61","256,944,194.47","571,434,725.72","512,420,994.63","516,253,311.88","478,142,177.88","501,951,256.67","500,471,726.57","544,893,540.76","481,701,204.44","506,921,526.09","728,900,161.13","919,518,828.95","1,226,374,108.97","945,081,777.34","909,026,642.59","974,147,924.51","1,009,523,599.41","662,458,220.69","614,661,465.41","566,812,694.92","631,211,689.99","591,812,301.18","380,450,537.72","388,908,061.18","439,810,548.47","378,223,024.35","339,581,112.65","374,600,964.53","366,812,404.14","505,556,775.09","419,181,598.14","684,435,257.82"
流动负债合计,"51,732,897.03","84,157,194.74","202,098,088.91","193,567,501.60","213,081,197.03","164,214,536.26","116,392,264.22","129,549,832.08","110,038,684.53","178,274,693.31","192,175,673.19","265,105,405.38","277,738,739.89","356,954,403.34","473,141,774.08","455,131,548.80","623,409,615.74","497,560,500.94","499,597,487.32","593,256,460.95","633,987,962.62","709,232,757.73","605,181,815.63","572,964,148.25","612,735,744.96","581,677,212.47","700,405,342.07","697,706,670.68","703,262,188.19","598,244,502.65","579,278,432.13","661,885,815.95","659,854,792.98","692,369,192.55","634,122,205.71","1,272,763,256.67"
可供出售金融资产,,,,,,,,,,,,,,,,"18,988,764.92","21,314,182.00","21,108,620.27","21,473,859.42","22,277,752.62","64,000,000.00","74,000,000.00","74,000,000.00","74,000,000.00","74,000,000.00","75,000,000.00","74,000,000.00","74,000,000.00","74,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00"
长期借款,,,,,,"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","45,000,000.00","45,000,000.00","42,500,000.00","302,000,000.00","245,000,000.00","245,000,000.00","211,000,000.00","211,000,000.00","79,000,000.00","79,000,000.00","71,000,000.00","71,000,000.00","63,115,200.00","163,115,200.00","182,000,000.00","231,000,000.00","184,000,000.00","175,000,000.00","140,000,000.00","140,000,000.00","110,000,000.00","101,000,000.00","305,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,"190,000,000.00","190,000,000.00","190,000,000.00","190,000,000.00","190,000,000.00","190,000,000.00","190,000,000.00","190,000,000.00","190,000,000.00","190,000,000.00","190,000,000.00","190,000,000.00",,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,"4,861,167.60","4,051,731.70","3,869,810.08","16,279,432.94","13,658,723.27","11,284,420.09","8,765,667.01","6,232,245.80","4,362,572.04","1,729,468.28",,,,
长期股权投资,,,,,,,,,,,,,,,"54,843,534.26","120,562,942.77","64,000,000.00","64,516,050.39","64,516,050.39","64,000,000.00",,"11,540,000.00","11,540,000.00","5,000,000.00","8,881,591.47","8,412,866.29","8,412,866.29","3,293,383.87","3,293,383.87","3,458,376.04","3,458,376.04","3,429,174.29","3,429,174.29","3,451,213.46",,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,"5,909,256.24","5,833,496.55","5,757,736.86","5,681,977.17","5,606,217.48","5,530,457.79","5,454,698.10","5,378,938.41","5,303,178.72","5,227,419.03","5,151,659.34","5,075,899.65","5,000,139.96","4,924,380.27","4,848,620.58","4,772,860.89","4,697,101.20","4,621,341.51","4,545,581.82","4,469,822.13",,,,,,,,,"75,498,585.22","74,183,717.80","73,486,781.14"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"23,220,397.46","26,397,943.09","60,702,347.30","73,121,809.91","72,346,210.67","71,093,434.66","69,599,209.44","68,450,124.54","70,491,976.47","137,456,462.45","135,942,851.47","135,934,092.42","134,522,250.75","210,965,361.36","207,293,383.62","207,744,137.98","465,299,318.20","593,464,948.09","582,793,207.17","644,318,251.03","646,551,748.45","829,761,010.34","798,410,938.40","783,521,304.96","765,251,623.48","827,466,412.82","813,896,886.68","793,931,966.76","771,343,033.35","826,932,299.00","821,435,233.81","804,215,996.32","783,288,226.82","705,120,598.42","687,230,812.25","779,833,453.50"
递延所得税负债,,,,,,,,,,,,,,,,,,"277,155.07","277,155.07","569,438.16",,,,,,,,,,,,,,,,
在建工程,"2,449,444.70","9,878,019.00","9,065,419.56","5,893,221.54","9,563,698.29","12,602,018.66","25,700,132.27","40,494,729.70","63,013,051.01","20,704,772.91","33,304,345.48","72,599,796.72","92,836,040.63","75,857,484.00","91,483,924.93","115,868,078.41","161,078,439.89","142,547,313.62","161,235,732.56","102,940,268.59","106,065,379.98","84,918,953.17","91,174,153.08","95,440,704.21","105,573,974.82","77,364,849.03","81,386,645.34","86,078,426.92","91,738,634.85","57,829,757.11","59,234,758.78","69,064,278.31","81,194,130.10","38,703,255.38","40,384,805.85","34,484,912.19"
其他非流动负债,,,"9,853,200.00","9,356,400.00","9,108,000.00","10,471,350.00","10,171,200.00","9,871,050.00","9,570,900.00","19,578,250.00","19,278,100.00","18,977,950.00","18,677,800.00","18,373,927.00","18,085,777.00","17,797,627.00","24,631,277.00","24,297,926.68","24,009,776.68","22,837,401.06","21,979,256.62",,,,,"3,765,897.84","3,496,365.19","2,995,805.77","2,264,219.58","1,763,660.16","1,263,100.74","762,541.32","190,257.44",,,
工程物资,,"4,052,332.57",,,,,,,,,,,,,,,"8,163,192.30","5,899,125.87","5,742,312.24","1,833,986.55","2,028,287.20","4,485,363.74","2,708,025.06","1,651,081.01","1,651,081.01","2,396,356.87","2,380,188.51","2,373,585.95","2,370,721.51","1,354,504.06","1,354,504.06","1,354,504.06","1,353,969.06","1,335,913.16","1,335,913.16","1,335,913.16"
非流动负债合计,,,"9,853,200.00","9,356,400.00","9,108,000.00","60,471,350.00","60,171,200.00","59,871,050.00","59,570,900.00","69,578,250.00","69,278,100.00","68,977,950.00","68,677,800.00","63,373,927.00","253,085,777.00","250,297,627.00","516,631,277.00","459,575,081.75","459,286,931.75","424,406,839.22","422,979,256.62","290,344,538.23","294,504,867.70","284,994,593.67","284,033,998.92","295,417,536.47","201,750,411.00","217,043,465.25","262,046,242.83","213,475,685.96","201,358,569.63","162,070,144.23","159,021,508.92","127,676,489.26","118,217,756.11","320,774,843.89"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"51,732,897.03","84,157,194.74","211,951,288.91","202,923,901.60","222,189,197.03","224,685,886.26","176,563,464.22","189,420,882.08","169,609,584.53","247,852,943.31","261,453,773.19","334,083,355.38","346,416,539.89","420,328,330.34","726,227,551.08","705,429,175.80","1,140,040,892.74","957,135,582.69","958,884,419.07","1,017,663,300.17","1,056,967,219.24","999,577,295.96","899,686,683.33","857,958,741.92","896,769,743.88","877,094,748.94","902,155,753.07","914,750,135.93","965,308,431.02","811,720,188.61","780,637,001.76","823,955,960.18","818,876,301.90","820,045,681.81","752,339,961.82","1,593,538,100.56"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"20,300,000.00","67,780,000.00","67,780,000.00","67,780,000.00","67,780,000.00","90,380,000.00","90,380,000.00","180,760,000.00","180,760,000.00","180,760,000.00","180,760,000.00","216,912,000.00","216,912,000.00","216,912,000.00","216,912,000.00","503,332,800.00","503,332,800.00","503,332,800.00","503,332,800.00","503,332,800.00","503,332,800.00","503,332,800.00","503,332,800.00","503,332,800.00","503,332,800.00","503,332,800.00","503,332,800.00","503,332,800.00","503,332,800.00","503,332,800.00","503,332,800.00","503,332,800.00","503,332,800.00","503,332,800.00","503,332,800.00","503,332,800.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"23,500.00","24,579,455.66","24,579,455.66","24,579,455.66","24,579,455.66","319,589,335.76","319,589,335.76","229,209,335.76","229,209,335.76","229,209,335.76","229,209,335.76","193,057,335.76","193,057,335.76","193,057,335.76","193,057,335.76","296,859,700.68","298,658,867.76","298,176,150.96","298,541,390.11","299,053,000.22","297,344,685.75","297,644,839.12","297,644,839.12","297,644,839.12","297,644,839.12","303,623,542.53","305,984,912.94","254,558,895.33","253,519,077.38","255,200,797.81","264,744,950.22","272,802,186.46","272,802,186.46","282,056,259.97","323,438,536.24","323,438,536.24"
无形资产,"8,647,838.86","30,036,863.55","29,547,780.00","29,214,120.78","29,744,148.59","29,585,184.72","29,547,653.59","29,368,811.92","29,189,970.27","68,732,093.48","68,536,759.31","68,082,945.07","130,810,229.37","130,306,952.55","129,612,018.40","144,867,874.61","146,298,905.33","147,877,907.19","161,692,215.24","158,442,392.72","163,578,002.15","191,483,789.42","185,840,830.34","191,192,126.91","190,673,436.59","191,577,407.36","188,923,347.08","193,701,844.77","196,613,525.50","196,558,441.22","203,828,110.32","203,640,407.62","202,311,724.91","178,163,121.46","176,986,041.18","180,673,336.74"
盈余公积,"1,896,812.06","1,939,233.56","3,848,720.22","3,848,720.22","3,848,720.22","6,090,734.94","6,370,513.31","6,090,734.94","6,090,734.94","8,537,040.58","8,537,040.58","8,537,040.58","8,537,040.58","11,377,056.28","11,377,056.28","11,377,056.28","11,377,056.28","11,498,738.08","11,498,738.08","11,540,208.28","11,540,208.28","11,540,208.28","11,540,208.28","11,540,208.28","11,540,208.28","11,540,208.28","11,540,208.28","11,540,208.28","11,540,208.28","11,887,336.48","11,887,336.48","11,887,336.48","11,887,336.48","11,887,336.48","11,887,336.48","11,887,336.48"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"130,780.85"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,"52,711,574.34","55,285,704.80","55,903,704.80","63,514,888.03","63,514,888.03","165,472,773.80","165,472,773.80","165,472,773.80","165,472,773.80","144,472,773.80","193,422,289.66","144,472,773.80","144,472,773.80","136,322,773.80","136,331,510.90","136,322,773.80","136,322,773.80","148,421,426.79","148,421,426.79","643,544,176.44"
未分配利润,"15,817,206.70","16,483,485.52","29,317,417.23","37,207,224.81","46,637,261.17","45,982,624.37","46,678,744.28","50,815,523.82","56,929,805.76","63,360,898.73","59,469,858.29","69,773,620.31","75,874,789.03","84,780,798.37","73,295,373.61","19,214,954.69","21,396,802.90","26,603,620.59","12,732,486.47","13,057,991.14","-2,733,596.10","-61,084,464.90","-45,604,274.65","-71,356,504.64","-56,809,644.71","-54,587,183.94","-64,739,480.29","-81,410,181.96","-93,193,084.65","-50,092,426.29","-63,231,042.19","-84,604,201.52","-95,856,569.20","-44,676,037.44","-56,222,623.62","-68,301,283.05"
长期待摊费用,"124,038.51",,,,,,,,,,,,,,"6,086,602.50","5,533,275.00","4,979,947.50","4,537,741.44","4,201,859.10","3,586,476.77","3,017,884.93","2,285,212.08","1,722,079.74","1,158,947.40","700,629.06","240,402.72","183,824.88","197,123.04","2,112,983.20","2,254,145.74","3,758,097.58","1,832,537.94","1,831,931.36","1,946,250.90","1,601,803.63","77,184,876.62"
少数股东权益,,,,,,,,,,,,,,,,,"179,523,383.44","184,443,413.02","182,510,540.64","189,939,070.25","192,342,713.83","270,713,286.27","273,962,004.54","279,076,019.42","285,225,441.99","266,287,836.57","73,076,905.34","71,645,912.17","72,983,056.95","72,144,835.73","72,823,446.89","69,841,997.25","70,045,555.85","90,370,284.74","19,049,609.45","119,589,445.08"
递延所得税资产,"228,705.77","1,153,381.14","1,947,725.51","1,187,399.87","1,195,575.80","1,941,514.42","1,949,116.84","2,190,909.54","2,191,547.04","2,814,567.05","2,814,567.05","3,223,918.21","3,217,013.95","3,741,799.82","3,758,676.25","5,054,663.92","5,812,206.42","6,602,513.56","6,602,513.56","7,364,199.28","7,364,199.28","5,964,870.73","5,964,870.73","5,964,870.73","5,964,870.73","6,218,478.37","6,218,478.37","6,218,478.37","6,218,478.37","7,580,925.39","7,580,925.39","7,565,925.39","7,545,855.04","7,595,073.68","7,335,068.00","12,467,991.83"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,000.00",,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"34,670,425.30","71,518,539.35","101,263,272.37","109,416,552.10","112,849,633.35","121,131,408.70","132,629,608.69","146,262,312.56","170,568,521.96","235,314,113.37","246,128,981.10","285,295,450.52","366,764,473.11","426,174,776.45","498,305,558.99","623,771,396.95","934,733,665.63","1,046,840,065.19","1,069,085,834.75","1,073,126,836.17","1,060,893,250.91","1,374,609,074.48","1,341,455,012.66","1,327,947,390.84","1,322,639,803.09","1,333,149,547.26","1,368,824,526.81","1,304,267,583.48","1,292,163,534.45","1,242,291,222.36","1,246,981,516.88","1,237,425,597.73","1,227,277,785.38","1,170,241,438.47","1,147,479,588.66","1,813,142,222.47"
所有者权益(或股东权益)合计,"38,921,238.87","113,110,045.58","129,757,827.82","138,237,466.11","147,604,630.79","467,880,248.16","468,487,139.10","473,094,742.36","479,101,115.31","489,412,426.73","485,146,934.48","496,105,635.90","502,049,137.66","512,767,972.20","500,978,169.04","837,861,050.10","1,021,066,881.86","1,034,786,259.84","1,019,228,058.27","1,029,611,460.51","1,013,449,631.08","1,037,489,999.21","1,056,429,794.74","1,036,801,343.84","1,057,081,749.20","1,047,867,099.50","847,119,311.46","778,425,508.73","766,665,651.90","808,794,058.10","805,925,627.77","788,070,602.08","775,213,887.62","855,752,531.75","814,321,224.98","904,039,379.73"
资产总计,"90,654,135.90","197,267,240.32","341,709,116.73","341,161,367.71","369,793,827.82","692,566,134.42","645,050,603.32","662,515,624.44","648,710,699.84","737,265,370.04","746,600,707.67","830,188,991.28","848,465,677.55","933,096,302.54","1,227,205,720.12","1,543,290,225.90","2,161,107,774.60","1,991,921,842.53","1,978,112,477.34","2,047,274,760.68","2,070,416,850.32","2,037,067,295.17","1,956,116,478.07","1,894,760,085.76","1,953,851,493.08","1,924,961,848.44","1,749,275,064.53","1,693,175,644.66","1,731,974,082.92","1,620,514,246.71","1,586,562,629.53","1,612,026,562.26","1,594,090,189.52","1,675,798,213.56","1,566,661,186.80","2,497,577,480.29"
负债和所有者(或股东权益)合计,"90,654,135.90","197,267,240.32","341,709,116.73","341,161,367.71","369,793,827.82","692,566,134.42","645,050,603.32","662,515,624.44","648,710,699.84","737,265,370.04","746,600,707.67","830,188,991.28","848,465,677.55","933,096,302.54","1,227,205,720.12","1,543,290,225.90","2,161,107,774.60","1,991,921,842.53","1,978,112,477.34","2,047,274,760.68","2,070,416,850.32","2,037,067,295.17","1,956,116,478.07","1,894,760,085.76","1,953,851,493.08","1,924,961,848.44","1,749,275,064.53","1,693,175,644.66","1,731,974,082.92","1,620,514,246.71","1,586,562,629.53","1,612,026,562.26","1,594,090,189.52","1,675,798,213.56","1,566,661,186.80","2,497,577,480.29"
