科目,2007-12-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
流动资产合计,"267,298,428.18","300,120,538.23","507,852,056.01","434,346,248.35","508,520,642.97","498,952,117.32","500,775,568.78","503,027,354.30","639,130,171.95","630,509,622.71","638,585,846.83","640,035,599.04","641,581,954.52","708,799,915.74","803,115,507.68","761,545,468.00","1,267,194,348.86","1,198,521,278.94","1,213,010,474.85","1,185,876,504.20","1,257,842,671.79","1,192,856,618.42","1,341,630,138.66","1,309,191,900.52","1,329,345,258.38","1,321,988,887.47","1,320,210,097.24","1,202,585,894.96","1,290,829,399.56","1,165,331,457.67","1,165,629,604.02","1,097,243,344.53","1,044,306,993.95","1,017,914,181.32","1,011,574,120.35","1,050,779,191.27","1,054,685,407.56","1,026,412,801.17","1,016,067,692.04","1,028,287,514.51","1,015,932,512.63"
流动负债合计,"201,611,137.01","260,189,935.35","270,891,211.61","186,064,536.39","214,261,020.19","243,778,070.56","256,834,770.51","290,605,341.52","329,232,755.20","358,284,910.71","377,498,200.92","370,453,006.15","369,030,000.41","436,776,520.53","510,876,115.41","461,663,538.71","475,049,405.61","418,328,618.63","437,663,711.21","406,331,483.83","469,277,931.48","424,147,073.28","587,051,486.19","697,790,493.43","736,967,191.99","730,014,652.82","725,989,547.59","599,894,011.89","678,504,303.61","544,278,274.03","554,834,271.75","522,741,250.02","458,703,056.14","424,359,679.41","402,090,740.35","410,296,941.03","401,100,678.41","370,021,552.25","355,238,534.77","346,069,696.72","345,116,458.62"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,589,248.03","10,589,248.03","10,589,248.03","10,589,248.03","10,589,248.03","10,589,248.03","10,589,248.03","10,589,248.03","10,384,976.03","10,384,976.03","10,384,976.03","10,384,976.03","10,384,976.03","10,384,976.03"
长期借款,"8,500,000.00","8,500,000.00","8,500,000.00","35,000,000.00","90,000,000.00","90,000,000.00","100,000,000.00","100,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,"72,000,000.00","72,000,000.00","72,000,000.00","72,000,000.00","54,000,000.00","54,000,000.00","54,000,000.00","54,000,000.00","27,000,000.00","27,000,000.00","27,000,000.00","27,000,000.00","9,000,000.00","9,000,000.00","9,000,000.00","9,000,000.00",,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"10,584,976.03","10,584,976.03","10,584,976.03","10,589,248.03","10,589,248.03","10,589,248.03","10,589,248.03","10,589,248.03","10,589,248.03","10,589,248.03","10,589,248.03","10,589,248.03","9,189,248.03","10,589,248.03","13,049,890.44","10,589,248.03","10,338,315.88","10,589,248.03","10,589,248.03","10,589,248.03","10,589,248.03","10,589,248.03","10,589,248.03","10,589,248.03","10,589,248.03","10,589,248.03","10,589,248.03",,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"2,981,604.18","2,886,125.82","2,838,386.64","2,790,647.46","2,742,908.28","2,695,169.10","2,647,430.04","2,599,690.74","2,551,951.56","2,504,212.38","2,456,473.20","2,408,734.02","2,360,994.84","2,313,255.66",,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"46,177,328.42","47,131,706.29","61,793,507.15","61,024,268.43","63,977,636.24","72,828,377.72","77,548,759.11","216,060,162.84","218,537,172.15","227,607,148.34","242,277,237.85","251,605,967.93","254,537,370.28","377,724,346.78","376,937,092.23","374,098,838.25","372,011,293.73","400,290,374.16","395,792,356.94","392,351,206.95","390,153,404.78","392,800,973.46","390,650,922.19","460,377,632.69","473,247,774.64","500,054,381.27","503,157,095.64","541,421,061.63","532,097,900.81","523,192,276.31","514,332,669.46","506,230,082.03","495,313,721.62","488,422,519.97","477,226,210.74","472,445,761.39","461,601,688.26","453,287,857.74","444,031,626.35","438,187,529.27","438,091,710.71"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"2,369,258.64","15,557,820.47","36,916,106.06","67,474,676.21","83,644,326.41","99,667,783.22","134,633,795.16","43,622,793.48","105,152,581.38","113,158,617.58","132,123,696.45","134,532,029.95","140,752,049.49","28,029,005.69","34,006,133.12","46,262,886.72","50,764,403.22","28,514,607.11","38,526,626.18","57,957,636.06","63,856,111.53","66,660,131.62","69,160,457.88","50,132,002.20","27,753,587.77","37,061,279.84","27,390,022.06",,"146,122.01","563,452.68","1,959,368.15","14,784.00","14,784.00",,"5,469.12",,,,"107,242.89","85,530.84","3,631,398.47"
其他非流动负债,,,,,,,,,,,,"8,370,000.00","8,370,000.00","9,770,000.00","9,770,000.00","23,571,701.98","26,471,701.98","25,583,177.52","28,108,915.29","66,450,254.33","65,961,902.71","66,097,193.53","65,520,663.13","67,244,132.73","71,957,602.33","71,481,071.93","70,734,541.53","65,566,011.13",,,,,,,,,,,,,
工程物资,,,"1,874,693.14","1,874,693.14","2,069,805.64","1,959,899.14","1,870,372.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"8,500,000.00","8,500,000.00","8,500,000.00","35,000,000.00","90,000,000.00","90,000,000.00","100,000,000.00","100,000,000.00",,,,"8,370,000.00","8,370,000.00","9,770,000.00","9,770,000.00","23,571,701.98","26,471,701.98","25,583,177.52","28,108,915.29","66,450,254.33","65,961,902.71","66,097,193.53","65,520,663.13","67,244,132.73","71,957,602.33","71,481,071.93","70,734,541.53","65,566,011.13","64,972,980.73","64,829,950.33","64,236,919.93","62,313,928.42","61,711,683.65","61,030,697.82","61,294,887.37","61,030,243.86","60,385,600.35","55,054,425.59","52,858,845.25","50,723,694.26","48,566,406.68"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,"-105,673.85",,,,,,,,,,,,,,,,,,,
负债合计,"210,111,137.01","268,689,935.35","279,391,211.61","221,064,536.39","304,261,020.19","333,778,070.56","356,834,770.51","390,605,341.52","329,232,755.20","358,284,910.71","377,498,200.92","378,823,006.15","377,400,000.41","446,546,520.53","520,646,115.41","485,235,240.69","501,521,107.59","443,911,796.15","465,772,626.50","472,781,738.16","535,239,834.19","490,244,266.81","652,572,149.32","765,034,626.16","808,924,794.32","801,495,724.75","796,724,089.12","665,460,023.02","743,477,284.34","609,108,224.36","619,071,191.68","585,055,178.44","520,414,739.79","485,390,377.23","463,385,627.72","471,327,184.89","461,486,278.76","425,075,977.84","408,097,380.02","396,793,390.98","393,682,865.30"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"69,000,000.00","69,000,000.00","92,000,000.00","92,000,000.00","92,000,000.00","101,200,000.00","101,200,000.00","101,200,000.00","113,700,000.00","113,700,000.00","113,700,000.00","113,700,000.00","113,700,000.00","170,550,000.00","170,550,000.00","170,550,000.00","419,700,000.00","419,700,000.00","419,700,000.00","419,700,000.00","419,700,000.00","419,700,000.00","419,700,000.00","419,700,000.00","419,700,000.00","419,700,000.00","419,700,000.00","419,700,000.00","419,700,000.00","419,700,000.00","419,700,000.00","419,700,000.00","419,700,000.00","419,700,000.00","419,700,000.00","419,700,000.00","419,700,000.00","419,700,000.00","419,700,000.00","419,700,000.00","419,700,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"35,682,383.64","35,682,383.64","234,500,295.64","234,500,295.64","234,500,295.64","225,300,295.64","225,162,197.57","225,162,197.57","464,542,197.57","464,542,197.57","464,542,197.57","464,542,197.57","464,542,197.57","407,692,197.57","407,692,197.57","407,013,077.90","653,043,077.90","637,863,077.90","637,863,077.90","637,707,278.97","637,707,278.97","637,707,278.97","637,707,278.97","637,707,278.97","637,707,278.97","637,707,278.97","637,707,278.97","637,707,278.97","637,707,278.97","637,707,278.97","637,707,278.97","637,707,278.97","637,707,278.97","637,707,278.97","637,707,278.97","637,707,278.97","637,707,278.97","637,707,278.97","637,707,278.97","637,707,278.97","637,707,278.97"
无形资产,"16,503,113.64","51,088,023.77","51,009,154.50","51,456,843.28","51,254,214.87","50,862,443.50","50,950,965.79","50,631,075.31","50,101,070.86","49,965,368.42","49,561,043.66","48,961,749.96","48,545,375.68","48,146,795.64","47,777,052.01","61,371,408.42","60,973,056.87","60,588,950.35","61,164,257.26","60,784,906.21","60,004,121.14","59,626,613.62","59,249,106.10","58,871,598.58","58,628,880.70","58,272,975.10","57,891,428.47","57,673,837.22","57,719,747.52","57,690,929.46","57,358,011.58","56,864,716.38","56,419,030.70","56,066,805.18","55,667,849.58","55,268,893.98","54,869,938.38","54,470,982.78","54,072,027.18","53,673,071.58","53,274,115.98"
盈余公积,"2,174,388.91","2,174,388.91","2,174,388.91","6,571,432.49","6,571,432.49","6,571,432.49","6,571,432.49","8,528,509.48","8,528,509.48","8,528,509.48","8,528,509.48","11,222,250.47","11,222,250.47","11,222,250.47","11,222,250.47","14,945,480.68","14,945,480.68","14,945,480.68","14,945,480.68","21,563,992.58","21,563,992.58","21,563,992.58","21,563,992.58","21,817,840.59","21,817,840.59","21,817,840.59","21,817,840.59","22,458,029.24","22,458,029.24","22,458,029.24","22,458,029.24","23,263,585.93","23,263,585.93","23,263,585.93","23,263,585.93","23,634,936.07","23,634,936.07","23,634,936.07","23,634,936.07","23,851,721.82","23,851,721.82"
开发支出,,,,,,,,,,,,,,,,,"700,000.00","700,000.00","1,000,000.00",,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"30,788,516.49","54,139,715.67","66,715,533.67","76,671,277.38","86,716,951.12","72,267,041.36","90,809,162.31","103,017,689.95","111,350,578.06","91,445,215.62","113,725,471.49","122,605,902.53","132,693,798.88","144,212,954.19","169,504,757.00","176,444,854.08","172,663,620.63","183,485,283.29","186,567,233.97","166,905,175.95","176,354,474.35","163,360,881.87","152,916,510.64","131,118,721.42","135,636,797.19","136,253,589.24","135,165,466.61","141,085,834.24","143,496,507.34","145,844,632.11","132,704,117.04","72,414,373.88","73,143,267.19","76,027,250.25","80,099,187.86","86,591,261.63","89,774,456.90","89,396,493.53","87,637,606.70","92,813,343.05","87,563,788.19"
长期待摊费用,,"350,000.00","320,833.34",,,,,,,,,,,"154,666.66","146,666.65","138,666.64","130,666.63","122,666.62","114,666.61","106,666.60","98,666.59","90,666.58","82,666.57","74,666.56","36,902,495.40","58,666.54","50,666.53",,,,,,,,,,"393,081.76","345,911.95","298,742.14",,"311,238.09"
少数股东权益,,,,,,,,,,,,,,,,"3,500,000.00","3,495,496.73","3,386,077.50","3,321,008.00",,,,,,,,,,,,,,,,,,,,,"-65,773.63","-40,609.47"
递延所得税资产,"1,841,716.96","1,967,232.96","1,591,716.96","1,250,917.00","1,250,917.00","1,561,802.02","1,561,423.88","1,983,413.82","1,291,844.38","2,166,615.92","2,400,833.44","2,760,027.79","2,591,254.49","4,466,688.56","4,582,978.32","3,682,137.29","3,256,698.34","3,964,590.31","7,971,797.18","10,992,017.61","8,021,356.23","10,057,842.35","13,097,392.08","14,141,418.56","15,319,466.15","16,948,995.30","19,826,117.32","20,141,046.06","21,456,604.39","23,450,709.09","27,771,624.25","40,197,456.56","40,584,307.89","42,094,407.18","42,091,254.34","41,079,253.40","41,365,517.94","41,610,739.73","42,813,907.15","40,181,069.00","40,840,632.88"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"80,457,997.87","129,565,885.34","166,929,373.82","196,461,293.55","215,529,056.47","240,164,722.73","279,801,994.10","325,486,384.22","388,223,868.36","405,991,210.67","439,408,532.63","450,857,757.68","457,976,292.81","471,424,007.02","476,499,812.77","496,143,185.35","498,174,434.67","504,770,436.58","515,158,952.20","532,781,681.46","532,722,908.30","539,719,801.81","542,829,792.85","666,186,566.62","694,441,452.69","694,985,546.08","690,904,578.05","683,825,192.94","676,009,622.76","669,486,615.57","666,010,921.47","640,896,287.00","629,921,092.24","624,172,980.36","612,580,031.81","588,178,884.80","577,615,202.37","569,100,468.23","560,708,521.74","542,512,176.72","546,534,072.16"
所有者权益(或股东权益)合计,"137,645,289.04","160,996,488.22","395,390,218.22","409,743,005.51","419,788,679.25","405,338,769.49","423,742,792.37","437,908,397.00","698,121,285.11","678,215,922.67","700,496,178.54","712,070,350.57","722,158,246.92","733,677,402.23","758,969,205.04","772,453,412.66","1,263,847,675.94","1,259,379,919.37","1,262,396,800.55","1,245,876,447.50","1,255,325,745.90","1,242,332,153.42","1,231,887,782.19","1,210,343,840.98","1,214,861,916.75","1,215,478,708.80","1,214,390,586.17","1,220,951,064.88","1,223,361,737.98","1,225,709,848.88","1,212,569,333.81","1,153,084,453.09","1,153,813,346.40","1,156,696,784.45","1,160,768,524.44","1,167,630,891.18","1,170,814,331.17","1,170,437,291.56","1,168,678,833.76","1,174,006,300.25","1,168,783,719.49"
资产总计,"347,756,426.05","429,686,423.57","674,781,429.83","630,807,541.90","724,049,699.44","739,116,840.05","780,577,562.88","828,513,738.52","1,027,354,040.31","1,036,500,833.38","1,077,994,379.46","1,090,893,356.72","1,099,558,247.33","1,180,223,922.76","1,279,615,320.45","1,257,688,653.35","1,765,368,783.53","1,703,291,715.52","1,728,169,427.05","1,718,658,185.66","1,790,565,580.09","1,732,576,420.23","1,884,459,931.51","1,975,378,467.14","2,023,786,711.07","2,016,974,433.55","2,011,114,675.29","1,886,411,087.90","1,966,839,022.32","1,834,818,073.24","1,831,640,525.49","1,738,139,631.53","1,674,228,086.19","1,642,087,161.68","1,624,154,152.16","1,638,958,076.07","1,632,300,609.93","1,595,513,269.40","1,576,776,213.78","1,570,799,691.23","1,562,466,584.79"
负债和所有者(或股东权益)合计,"347,756,426.05","429,686,423.57","674,781,429.83","630,807,541.90","724,049,699.44","739,116,840.05","780,577,562.88","828,513,738.52","1,027,354,040.31","1,036,500,833.38","1,077,994,379.46","1,090,893,356.72","1,099,558,247.33","1,180,223,922.76","1,279,615,320.45","1,257,688,653.35","1,765,368,783.53","1,703,291,715.52","1,728,169,427.05","1,718,658,185.66","1,790,565,580.09","1,732,576,420.23","1,884,459,931.51","1,975,378,467.14","2,023,786,711.07","2,016,974,433.55","2,011,114,675.29","1,886,411,087.90","1,966,839,022.32","1,834,818,073.24","1,831,640,525.49","1,738,139,631.53","1,674,228,086.19","1,642,087,161.68","1,624,154,152.16","1,638,958,076.07","1,632,300,609.93","1,595,513,269.40","1,576,776,213.78","1,570,799,691.23","1,562,466,584.79"
