科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
取得借款收到的现金,"218,300,000.00","276,300,000.00","776,000,000.00","664,000,000.00","664,000,000.00","679,000,000.00","391,000,000.00","680,000,000.00","690,000,000.00","690,000,000.00","60,000,000.00","249,000,000.00","259,000,000.00","274,000,000.00","105,000,000.00","298,000,000.00","298,000,000.00","375,500,000.00","92,000,000.00","367,060,000.00","367,060,000.00","284,560,000.00","23,000,000.00","273,000,000.00","273,000,000.00","273,000,000.00","450,000,000.00","745,000,000.00","945,000,000.00","2,245,000,000.00","578,260,875.00","1,582,178,408.34"
支付的各项税费,"84,507,629.19","139,074,980.05","132,232,363.83","92,263,540.86","146,117,755.31","186,259,720.38","87,555,651.37","146,802,706.52","206,312,276.58","244,238,644.01","67,742,069.80","147,933,714.26","211,617,383.66","295,172,611.47","95,442,653.68","192,563,671.80","271,526,508.81","459,339,527.17","72,882,403.76","191,646,044.09","223,662,731.25","346,996,164.94","131,354,184.23","259,143,377.05","382,886,947.04","583,601,160.83","133,593,529.20","270,282,557.75","447,278,784.87","637,938,988.89","231,056,086.17","517,674,574.58"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"136,507,184.61","105,992,258.64","97,708,745.58","55,316,810.67","76,030,421.56","180,753,048.28","28,173,510.83","71,623,321.04","102,434,080.53","205,066,281.50","48,557,688.09","78,812,421.11","122,402,889.82","271,934,766.70","38,737,956.51","77,393,527.51","133,254,340.34","339,566,264.30","27,708,616.71","104,783,314.83","211,848,153.06","416,767,874.81","53,987,198.08","93,620,221.91","162,722,002.72","390,097,689.97","70,357,554.49","168,712,744.69","331,155,530.16","466,190,727.22","69,060,211.76","185,064,918.67"
筹资活动现金流入小计,"277,780,000.00","491,190,270.12","777,500,000.00","2,150,423,200.00","2,150,913,200.00","2,161,542,112.22","391,000,000.00","680,000,000.00","738,000,000.00","1,580,061,200.00","60,000,000.00","249,000,000.00","259,000,000.00","274,000,000.00","117,000,000.00","310,000,000.00","310,000,000.00","391,100,000.00","92,000,000.00","427,060,000.00","427,060,000.00","444,560,000.00","23,000,000.00","273,000,000.00","273,000,000.00","278,140,547.06","1,152,104,300.00","1,460,347,740.20","1,663,042,358.96","3,120,135,503.68","578,260,875.00","1,703,973,908.34"
经营活动现金流出小计,"1,280,368,513.88","1,871,719,914.19","2,618,406,709.39","1,523,953,783.88","2,128,106,056.15","3,841,196,146.13","892,819,220.26","1,762,349,355.95","2,799,248,754.38","4,010,168,631.04","980,296,438.11","1,812,304,574.58","2,879,731,890.96","4,043,118,295.35","1,185,138,300.64","2,239,858,994.00","3,560,043,954.29","4,883,726,316.49","862,765,771.61","2,046,942,798.69","3,236,103,018.93","4,683,147,590.02","1,293,089,333.79","2,296,863,048.55","3,855,872,352.04","5,861,191,608.44","1,629,623,381.72","2,865,185,614.31","4,926,282,216.46","6,405,323,527.54","1,561,779,019.52","3,625,768,083.02"
偿还债务支付的现金,"216,300,000.00","170,300,000.00","275,000,000.00","448,000,000.00","592,000,000.00","735,000,000.00","478,000,000.00","608,000,000.00","635,000,000.00","1,050,000,000.00","106,000,000.00","260,000,000.00","270,000,000.00","295,000,000.00","90,000,000.00","289,000,000.00","319,335,816.66","399,000,000.00","206,000,000.00","493,500,000.00","493,500,000.00","543,560,000.00","32,000,000.00","299,500,000.00","299,500,000.00","299,500,000.00","23,000,000.00","373,000,000.00","378,000,000.00","1,153,000,000.00","455,000,000.00","1,360,000,000.00"
经营活动产生的现金流量净额,"134,022,695.09","-20,099,775.73","25,289,559.45","-300,219,340.77","-406,838,990.69","-303,296,821.17","17,840,653.09","155,440,533.28","329,392,433.70","291,557,362.54","9,450,717.17","134,778,906.79","370,588,901.85","578,215,937.02","-16,665,915.76","208,801,704.56","98,792,983.21","260,917,715.53","135,492,558.34","176,925,412.21","595,207,109.29","776,110,330.85","7,734,564.78","79,374,375.25","297,711,955.75","-23,044,532.40","-250,409,894.18","-103,790,869.36","-354,707,840.94","-75,973,597.54","-7,099,735.00","171,926,333.53"
分配股利、利润或偿还利息支付的现金,"16,962,252.61","34,247,029.32","28,944,718.51","24,789,003.43","38,255,569.56","54,936,677.84","10,158,922.17","79,150,759.67","189,870,792.84","217,805,300.94","6,191,226.30","146,178,295.48","156,532,965.51","210,452,645.17","5,331,155.61","9,554,038.81","175,090,510.11","229,684,313.77","5,310,018.86","107,467,739.03","111,611,652.27","161,854,157.13","2,009,863.37","9,005,502.48","208,266,407.93","246,537,393.51","5,779,665.60","64,744,318.31","72,832,970.53","153,137,565.61","19,314,229.13","68,185,428.71"
收回投资收到的现金,"4,050,000.00","7,598,000.00","1,500,000.00",,,"8,517,584.00",,,,"40,152,237.64",,"112,630,000.00",,,"302,000,000.00","459,941,908.16","1,499,949,999.99","468,000,000.00","657,493,709.75","657,493,709.75","701,465,115.56","171,506,172.17","690,624,684.98","1,240,269,684.98","1,824,939,684.98","803,922,726.68","452,510,000.00","986,353,245.47","1,652,194,440.83","254,815,000.00","457,738,439.34","1,165,886,042.25"
支付其他与筹资活动有关的现金,,,,"5,863,546.68","7,927,266.04",,,"510,469.56","510,469.56",,,,"513,600.00","513,600.00",,,"333,840.00","333,840.00",,,,,,,,,,,,"29,551,044.97",,
取得投资收益收到的现金,"15,000.00",,,"392,628.93","392,628.93",,,,,,,"710,703.27",,"13,021,886.15","632,283.58","1,510,931.06","3,692,432.23","57,415,700.06",,,,"101,018,953.34",,,,"32,806,152.41",,,,,,"2,376,246.57"
筹资活动现金流出小计,"233,262,252.61","204,547,029.32","303,944,718.51","478,652,550.11","638,182,835.60","789,936,677.84","488,158,922.17","687,661,229.23","825,381,262.40","1,267,805,300.94","112,191,226.30","406,178,295.48","427,046,565.51","505,966,245.17","95,331,155.61","298,554,038.81","494,760,166.77","629,018,153.77","211,310,018.86","600,967,739.03","605,111,652.27","705,414,157.13","34,009,863.37","308,505,502.48","507,766,407.93","546,037,393.51","28,779,665.60","437,744,318.31","450,832,970.53","1,335,688,610.58","474,314,229.13","1,428,185,428.71"
处置固定资产、无形资产和其他长期资产收回的现金净额,"438,308.54","232,649.00","208,598.14",,,"20,181,638.91",,"6,519.90","30,193,234.74","119,469,762.84",,,,"28,969,280.63",,"353,990.00","406,190.00","22,543,863.83","140,660.00","45,570.05","106,764.05","622,215.95","1,090.88","206,550.45","206,910.45","221,232.21","53,773.30","381,949.21","3,388,794.48","268,274.09","19,140.00","369,573.60"
筹资活动产生的现金流量净额,"44,517,747.39","286,643,240.80","473,555,281.49","1,671,770,649.89","1,512,730,364.40","1,371,605,434.38","-97,158,922.17","-7,661,229.23","-87,381,262.40","312,255,899.06","-52,191,226.30","-157,178,295.48","-168,046,565.51","-231,966,245.17","21,668,844.39","11,445,961.19","-184,760,166.77","-237,918,153.77","-119,310,018.86","-173,907,739.03","-178,051,652.27","-260,854,157.13","-11,009,863.37","-35,505,502.48","-234,766,407.93","-267,896,846.45","1,123,324,634.40","1,022,603,421.89","1,212,209,388.43","1,784,446,893.10","103,946,645.87","275,788,479.63"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,491,302.00",,"46,491,302.00",,
四、汇率变动对现金的影响,"-1,513.80","-142,141.05","-285,297.13","149,130.72","-578,006.08","-290,781.27","73,536.45","71,649.81","73,070.64",460.77,,"-1,767.89","-1,023.97","-1,690.92",864.00,898.21,"32,662.45","526,362.24","233,594.25","453,235.47","1,135,543.95","8,728,878.70","-1,526,863.98","2,058,111.40","2,654,798.23","4,922,325.58","-300,003.03","-1,190,221.49","-2,441,462.00","-4,229,343.78","-1,476,353.24","-2,008,848.39"
收到其他与投资活动有关的现金,"284,397.41",,,,,,,,,,,,,,,,,,,"250,467.50",,,,,,,,,"305,381.24",,"2,414.63","4,778,332.66"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"4,787,705.95","7,830,649.00","1,708,598.14","392,628.93","392,628.93","28,699,222.91",,"6,519.90","30,193,234.74","159,622,000.48",,"113,340,703.27",,"41,991,166.78","302,632,283.58","461,806,829.22","1,504,048,622.22","547,959,563.89","657,634,369.75","657,789,747.30","701,571,879.61","273,147,341.46","690,625,775.86","1,240,476,235.43","1,825,146,595.43","836,950,111.30","452,563,773.30","1,033,226,496.68","1,655,888,616.55","301,574,576.09","457,759,993.97","1,173,410,195.08"
五、现金及现金等价物净增加额,"73,839,864.16","108,932,421.28","182,108,263.93","1,192,682,129.49","876,308,455.07","723,299,177.48","-208,498,324.99","-52,127,779.74","-162,284,477.30","254,171,851.10","-158,687,189.39","-445,497,963.06","-308,995,492.70","-641,189,507.89","-98,626,950.93","-214,522,878.15","-371,703,209.11","-510,867,157.23","307,456,983.01","-109,698,973.15","566,615.76","-26,205,159.11","3,442,334.65","-59,493,185.94","-79,074,451.73","32,333,105.38","680,633,005.87","518,332,364.68","292,014,863.82","428,073,454.31","-193,374,364.16","143,264,824.63"
购建固定资产、无形资产和其他长期资产支付的现金,"109,486,770.47","158,909,551.74","312,564,455.45","172,745,592.68","222,732,194.89","349,196,764.34","129,253,592.36","195,575,253.50","330,151,953.98","364,771,746.75","111,547,230.26","166,773,921.75","254,128,217.07","349,214,704.90","108,263,027.14","166,278,271.33","214,890,939.65","232,271,015.76","65,993,520.47","115,398,583.96","164,427,346.36","247,565,184.93","59,879,203.25","143,741,405.54","194,800,613.21","257,847,387.65","72,695,504.62","126,390,455.56","190,251,262.24","535,214,763.09","97,485,936.78","99,133,034.91"
期初现金及现金等价物余额,"36,139,852.41","109,979,716.57","218,912,137.85","401,020,401.78","401,020,401.78","401,020,401.78","1,124,319,579.26","1,124,319,579.26","1,124,319,579.26","1,124,319,579.26","1,378,491,430.36","1,378,491,430.36","1,378,491,430.36","1,378,491,430.36","737,301,922.47","737,301,922.47","737,301,922.47","737,301,922.47","226,434,765.24","226,434,765.24","226,434,765.24","226,434,765.24","200,229,606.13","200,229,606.13","200,229,606.13","200,229,606.13","232,562,711.51","232,562,711.51","232,418,848.77","232,562,711.51","663,461,091.69","660,636,165.82"
投资支付的现金,,"6,390,000.00","5,595,422.57","3,482,930.52","3,482,930.52","24,221,113.03",,"4,410,000.00","104,410,000.00","140,082,125.00","4,397,330.00","369,663,588.00","257,408,588.00","670,213,970.70","298,000,000.00","730,300,000.00","1,408,520,000.00","693,675,258.79","300,600,000.00","655,561,034.86","954,868,699.46","474,797,591.76","622,502,075.39","1,202,155,000.00","1,775,020,780.00","102,083,005.00","571,850,000.00","1,306,126,007.48","2,028,682,575.98","1,042,530,310.47","648,654,338.98","1,370,533,229.04"
期末现金及现金等价物余额,"109,979,716.57","218,912,137.85","401,020,401.78","1,593,702,531.27","1,277,328,856.85","1,124,319,579.26","915,821,254.27","1,072,191,799.52","962,035,101.96","1,378,491,430.36","1,219,804,240.97","932,993,467.30","1,069,495,937.66","737,301,922.47","638,674,971.54","522,779,044.32","365,598,713.36","226,434,765.24","533,891,748.25","116,735,792.09","227,001,381.00","200,229,606.13","203,671,940.78","140,736,420.19","121,155,154.40","232,562,711.51","913,195,717.38","750,895,076.19","524,433,712.59","660,636,165.82","470,086,727.53","803,900,990.45"
