科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"830,635,468.78","908,399,754.35","1,002,659,326.64","1,292,976,934.12","929,534,759.82","1,228,553,531.46","926,276,055.47","1,641,687,495.90","721,770,871.49","1,023,809,431.20","1,083,058,902.82","1,669,248,021.71","1,143,491,328.25","1,268,320,508.81","1,401,151,682.29","1,097,085,987.18","1,070,083,203.98","905,290,415.17","657,308,187.13","763,672,044.14","464,908,285.83","436,201,154.25","622,872,280.56","492,808,412.18","711,977,227.90","532,257,477.32","800,629,118.00","691,044,279.85","798,537,670.56","511,650,315.30","537,358,371.42","584,204,870.14","532,811,465.07","436,870,585.26","468,501,236.17","461,795,616.93","530,886,601.26","547,156,200.06","507,006,363.70","574,855,095.90","500,915,049.52","706,398,255.78","547,236,264.38"
短期借款,"1,760,150,286.37","1,795,759,030.61","1,591,208,796.68","1,703,107,741.63","1,829,349,099.17","1,982,084,076.25","1,880,182,777.37","1,671,223,220.71","1,491,609,043.66","1,459,788,557.35","1,396,663,705.20","1,676,914,539.41","1,528,490,494.75","1,418,753,192.27","1,498,001,648.31","1,167,952,826.13","1,181,594,218.37","1,186,600,558.70","972,556,016.08","903,847,873.90","826,107,421.12","961,960,035.32","1,026,165,774.72","955,914,425.88","1,119,437,944.70","1,096,324,375.58","1,218,793,593.42","1,029,482,538.39","848,765,691.01","750,928,082.05","719,382,322.27","655,893,128.45","515,793,013.47","644,789,045.73","744,360,978.30","804,619,280.00","911,747,404.57","680,090,266.50","654,436,525.66","609,115,291.26","589,291,069.30","614,879,911.91","639,342,099.75"
交易性金融资产,"1,907,675.00","14,459,768.40","27,531,258.80","3,994,510.48","3,454,031.52","2,435,370.64","1,841,983.30","1,530,477.17","2,981,803.12","3,427,152.08","4,598,600.25","4,702,993.54","4,873,290.54","3,076,749.98","3,927,016.81","6,208,968.00","6,017,258.40","2,901,168.30","2,675,315.80","2,734,028.90","2,892,138.20","2,715,978.80","2,679,626.40","2,759,113.70",,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"1,825,939.79","5,207,934.38","14,487,144.19","11,237,313.90","14,372,368.76","12,533,734.67","11,542,190.52","2,775,373.26","4,331,895.80","6,619,928.00","16,588,757.34","9,554,196.19","10,382,248.50","2,929,406.31","6,456,736.98","6,902,461.40","11,940,767.03","5,815,460.19","4,561,500.00","14,912,201.57","11,629,120.80","12,089,276.45","11,124,969.12","15,013,613.58","9,655,250.31","15,481,713.80","31,234,266.95","30,643,016.69","18,697,447.53","24,124,341.93","10,901,568.25","6,882,602.80","4,595,230.24","3,961,340.98","3,100,000.00","28,197,818.94","38,048,682.42","2,759,359.53","36,951,589.08","35,870,944.04","41,225,296.77","19,229,788.25","35,426,158.61"
应付票据,"674,564,350.61","720,689,527.73","889,360,716.83","672,584,608.58","653,867,520.71","744,080,106.74","729,133,713.96","668,128,284.84","821,891,818.60","900,599,778.65","874,551,533.86","730,740,242.37","802,590,268.90","874,111,496.23","875,897,242.77","756,678,119.17","765,564,724.56","714,191,500.00","505,781,018.00","244,304,956.00","367,582,870.97","410,498,327.75","458,365,760.59","430,875,447.58","404,261,266.33","474,097,463.18","604,659,999.80","470,305,000.00","682,505,000.00","526,442,876.72","604,165,000.00","541,005,000.00","684,005,000.00","526,000,000.00","375,695,872.97","290,319,422.97","215,000,000.00","420,813,980.00","398,641,224.94","413,754,060.09","436,630,250.61","627,484,967.34","436,260,547.86"
应收账款,"887,806,932.98","739,798,214.28","721,024,838.22","760,906,162.97","611,520,512.26","758,695,796.69","834,326,536.13","879,489,867.76","695,359,763.90","727,154,204.88","1,008,802,363.11","807,351,020.38","905,225,496.67","1,075,123,755.06","1,039,837,896.99","782,306,114.63","992,131,083.86","1,044,473,421.66","958,213,565.02","400,056,834.17","342,575,359.32","309,416,352.69","234,680,504.36","269,287,930.59","176,473,038.45","420,851,905.31","415,190,138.03","306,524,989.00","247,031,129.73","222,235,938.21","141,189,941.12","106,368,276.63","69,245,882.58","81,870,563.97","76,188,826.84","150,268,488.33","66,238,010.85","101,086,545.59","96,828,532.31","50,453,269.28","58,466,105.18","97,606,173.82","54,992,489.33"
应付账款,"937,092,790.51","979,542,626.43","924,360,597.83","790,837,992.99","874,587,842.20","650,465,480.98","780,517,610.80","620,624,835.81","580,362,860.81","737,772,835.32","818,148,977.20","637,096,153.75","586,400,457.77","931,347,397.51","959,974,471.16","946,075,106.65","772,408,610.44","634,683,539.66","740,990,355.69","557,871,333.75","496,335,133.65","610,207,551.01","567,701,758.68","539,706,811.30","495,138,774.70","435,585,776.83","402,456,529.13","357,423,702.62","358,424,684.12","239,806,833.08","137,755,549.98","191,376,264.60","126,859,941.93","100,869,802.23","117,271,855.35","207,737,538.03","168,659,521.19","159,545,909.93","136,806,459.22","156,916,934.86","142,946,573.46","158,421,535.93","142,077,091.56"
预付款项,"1,308,579,117.86","1,314,140,517.88","1,177,306,730.31","307,397,254.38","938,262,729.84","998,280,475.08","954,553,168.91","225,318,907.87","934,201,898.82","805,386,371.31","757,934,944.47","217,575,845.02","700,959,970.02","758,987,773.58","834,068,637.66","259,462,570.48","218,633,666.15","300,026,379.52","283,783,186.44","107,323,901.78","327,937,483.68","551,346,991.28","522,053,056.01","272,518,420.55","264,022,390.23","272,229,851.26","316,855,450.90","307,673,475.18","211,551,972.19","204,748,619.48","206,471,252.52","142,855,570.45","132,028,804.20","149,362,819.08","191,523,096.91","128,847,296.67","111,280,779.76","67,307,342.81","22,515,819.58","47,981,279.32","59,816,571.96","55,598,335.90","38,704,488.93"
预收款项,"243,842,275.17","179,300,263.04","144,700,596.10","165,988,654.95","203,652,563.72","409,209,963.76","125,285,087.97","176,689,006.16","166,918,693.75","274,660,591.71","237,565,377.24","178,846,563.13","286,717,967.27","181,649,692.19","297,904,371.87","227,350,783.32","273,275,647.01","458,964,786.39","214,117,142.28","108,452,810.62","80,145,944.21","129,239,647.21","168,980,620.24","154,319,242.07","137,688,893.04","291,499,694.39","334,175,090.02","311,024,762.40","259,959,255.48","201,061,419.64","167,793,871.53","114,787,729.31","98,593,335.88","63,928,213.72","95,562,488.66","75,184,473.69","61,159,067.62","50,509,097.09","51,236,354.83","58,096,025.75","36,372,452.21","36,946,725.07","38,803,053.33"
