科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"22,679,150.90","69,412,349.29","126,567,963.69","169,779,630.94","28,981,360.69","71,038,779.55","127,719,616.89","181,568,775.23","33,774,518.50","92,745,449.41","186,925,894.30","247,895,139.40","38,242,508.15","152,090,556.34","249,609,137.17","338,991,561.60","42,333,051.36","153,428,363.17","291,988,396.89","375,442,678.81","42,984,272.18","145,641,774.51","284,638,709.42","369,832,444.93","50,536,192.99","141,274,398.62","267,927,987.66","342,795,432.43","61,515,389.96","154,049,194.95","289,947,955.59","386,299,350.50","70,478,186.74","171,835,656.44","330,189,432.67","428,640,675.90","91,974,525.19","201,536,192.45","354,394,534.84","451,356,538.90","91,969,428.86","214,866,324.32","393,842,834.08","539,440,636.97","109,670,074.96","266,811,256.99","503,611,185.45","648,200,560.82","108,524,821.52"
二、营业利润,"-1,761,219.76","12,029,255.40","29,822,779.52","37,710,133.59","-1,071,098.67","9,256,730.30","23,868,193.27","31,965,930.45","1,227,971.16","12,958,795.35","43,183,915.34","53,015,522.24","-7,847,958.74","14,934,426.13","43,650,571.78","60,163,128.18","-12,239,174.12","18,891,982.93","72,122,505.16","78,848,599.34","-28,547,021.33","-9,479,811.44","93,516,707.15","91,601,941.38","-28,990,711.76","-20,267,057.65","10,221,849.28","69,296,634.76","-24,973,739.43","-19,446,383.43","4,606,060.04","2,525,704.66","-19,933,054.44","-16,731,201.08","32,808,687.95","93,939,789.22","-8,536,800.91","-4,435,009.34","36,139,381.04","-7,532,898.07","-23,312,765.58","-15,194,382.46","58,579,603.56","51,958,357.04","-16,875,559.68","124,818,448.81","216,032,275.00","210,756,398.73","-28,823,207.63"
减:营业成本,"9,835,053.28","30,286,982.09","52,186,598.98","73,636,024.20","14,617,990.04","34,627,539.37","57,551,797.97","80,898,066.41","13,744,431.53","38,348,023.77","75,349,006.96","103,493,573.20","20,185,323.94","79,122,939.98","119,926,349.46","164,098,274.52","21,954,690.62","69,058,831.32","122,526,391.75","165,319,153.50","30,640,459.37","78,321,838.02","134,783,817.18","182,421,204.27","37,306,829.24","83,959,740.84","138,629,042.59","179,873,200.37","38,803,795.23","89,156,014.36","144,284,278.50","193,683,962.64","43,692,325.49","95,007,095.43","157,147,705.40","205,959,988.53","46,870,161.57","100,031,166.19","161,370,167.27","220,300,272.38","54,229,955.54","112,941,464.60","180,767,538.29","254,517,479.22","60,954,220.80","135,164,127.59","220,898,124.81","287,710,793.61","60,738,902.58"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,119,864.40","3,485,950.89","6,544,658.74","8,838,805.52","1,447,370.17","3,592,308.39","6,504,383.80","9,382,657.30","1,658,927.74","4,563,933.88","9,306,900.51","12,897,744.73","1,844,427.59","8,007,425.97","12,910,932.38","18,061,238.11","2,123,669.87","8,067,198.07","15,368,269.81","20,271,097.21","2,070,034.19","7,331,025.95","14,754,324.33","19,110,132.68","2,429,369.33","7,169,429.72","13,676,305.65","17,440,556.97","3,177,194.86","8,077,711.55","15,525,892.39","20,725,191.83","3,332,720.44","8,534,838.56","16,650,283.15","21,760,880.29","4,381,224.88","6,849,300.89","7,432,492.16","8,976,740.49","871,101.89","2,040,235.08","3,479,709.91","5,990,227.26","1,290,416.47","2,611,712.27","4,355,961.19","6,170,065.41","1,173,062.96"
营业外收入,"9,090.97","42,591.89","282,390.49","2,326,218.49","2,623.00","60,961.26","62,501.26","130,752.66","4,108.00","34,070.83","102,339.63","155,665.19","5,153.07","64,849.28","67,568.28","221,657.25","33,267.00","91,267.00","91,267.00","136,833.67","81,877.17","610,043.83","642,598.22","1,032,780.56","152,520.99","262,780.89","346,162.62","402,626.55","296,422.48","1,415,561.85","2,792,105.02","3,021,780.42","702,311.57","1,544,941.74","1,725,488.01","3,364,733.15","141,619.44","1,165,764.02","2,628,197.22","4,740,676.96","994,044.70","2,405,434.06","2,922,137.11","7,003,928.93","345,470.42","925,920.86","1,443,842.29","1,379,512.37","71,768.71"
销售费用,"1,578,742.60","3,243,012.76","5,480,905.64","6,778,403.46","1,515,208.41","3,105,137.98","4,151,404.46","11,800,763.53","1,823,017.41","5,291,087.89","10,516,955.22","14,169,906.27","3,293,870.90","9,854,337.14","15,070,253.66","19,555,393.58","3,293,089.77","8,037,102.39","14,439,753.64","19,966,773.14","3,695,073.62","9,226,051.55","15,790,944.02","22,190,459.62","3,198,523.03","8,853,143.54","14,538,111.81","20,288,078.65","3,543,850.13","10,462,495.11","16,343,590.38","22,939,458.73","3,266,792.60","10,111,659.92","18,462,588.84","26,614,366.38","4,802,422.09","15,199,496.27","24,027,199.21","31,235,459.52","5,148,054.88","12,231,406.17","17,640,116.60","27,655,610.12","3,682,381.67","12,496,011.41","19,646,398.60","37,546,631.37","3,107,662.98"
减:营业外支出,"12,478.00","218,806.00","348,757.56","449,627.26","12,268.11","842,100.46","847,713.06","3,017,628.26","4,500.00","837,805.81","4,285,863.65","4,342,313.92","234,300.00","496,032.79","593,714.84","3,989,398.04","3,816.00","367,867.20","847,271.72","788,810.15","531,473.83","543,473.83","594,821.80","1,326,434.95","434,994.46","1,067,130.82","1,258,701.40","1,671,041.68","80,407.95","384,140.73","752,173.70","1,428,719.30","33,400.00","161,404.66","866,243.60","1,612,174.11","368,575.35","573,136.30","910,833.38","1,355,623.55","428,536.38","819,272.11","3,668,537.39","2,346,874.17","207,939.74","457,049.48","1,492,325.21","3,850,529.91","105,339.71"
管理费用,"6,854,074.21","11,858,974.54","17,992,402.21","25,349,852.80","8,318,669.15","15,128,429.59","24,041,843.10","33,517,362.07","10,147,016.03","20,623,466.08","33,878,633.18","44,223,300.37","13,410,678.45","25,937,942.67","37,062,933.97","49,974,812.64","15,910,612.34","28,079,557.90","42,868,969.39","55,906,973.18","22,205,926.30","36,944,550.44","53,163,157.03","71,054,113.30","25,267,042.71","40,231,469.92","57,478,981.75","73,224,028.54","24,323,382.87","41,144,032.62","62,048,002.12","81,060,390.33","24,957,643.43","45,831,254.98","69,079,958.65","92,172,354.19","30,389,614.33","59,342,905.64","84,488,015.85","125,392,647.55","41,119,094.85","68,366,022.19","95,780,432.82","130,721,009.92","39,078,288.74","68,812,757.27","96,371,225.50","128,705,603.95","48,568,228.36"
其中:非流动资产处置净损失,,,,"20,155.19",,,,"1,716,199.53",,"812,477.98","3,783,920.17","3,878,584.99",,,,"3,238,394.13",,,,"527,505.41",,,,"654,745.17",,"537,396.80",,"656,041.98",,"5,621.28",,"419,951.38",,"2,001.44","716,097.04","1,301,158.58",,"1,430.10","1,430.10","180,222.11",,"284,175.54","315,582.22",,,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"3,971,286.89","8,522,763.56","13,310,365.76","18,916,202.34","4,413,892.48","8,722,202.82","13,331,626.54","16,408,235.11","4,363,443.92","10,181,752.41","14,066,000.47","18,919,594.83","5,596,342.88","11,860,256.32","18,381,507.32","25,195,954.99","7,608,682.46","17,351,420.05","26,975,442.98","36,657,253.45","12,070,577.10","23,112,336.30","34,424,469.53","45,597,390.66","11,376,661.02","22,811,060.69","33,710,332.18","44,684,413.98","11,885,594.15","26,101,296.55","41,771,396.49","55,224,880.04","11,638,614.33","23,663,021.82","36,658,219.69","49,291,061.78","11,286,360.25","25,534,880.30","38,486,825.68","56,274,513.50","13,987,004.09","31,062,366.13","47,210,765.97","73,704,028.02","18,173,373.70","40,254,480.24","60,753,239.71","88,038,455.64","25,039,785.96"
三、利润总额,"-1,764,606.79","11,853,041.29","29,756,412.45","39,586,724.82","-1,080,743.78","8,475,591.10","23,082,981.47","29,079,054.85","1,227,579.16","12,155,060.37","39,000,391.32","48,828,873.51","-8,077,105.67","14,503,242.62","43,124,425.22","56,395,387.39","-12,209,723.12","18,615,382.73","71,366,500.44","78,196,622.86","-28,996,617.99","-9,413,241.44","93,564,483.57","91,308,286.99","-29,273,185.23","-21,071,407.58","9,309,310.50","68,028,219.63","-24,757,724.90","-18,414,962.31","6,645,991.36","4,118,765.78","-19,264,142.87","-15,347,664.00","33,667,932.36","95,692,348.26","-8,763,756.82","-3,842,381.62","37,856,744.88","-4,147,844.66","-22,747,257.26","-13,608,220.51","57,833,203.28","56,615,411.80","-16,738,029.00","125,287,320.19","215,983,792.08","208,285,381.19","-28,856,778.63"
资产减值损失,"1,809,204.95",,"1,371,785.99","1,190,002.84","-260,670.89","-3,393,568.90","-1,729,632.25","-2,355,402.64","809,710.71","778,390.03","642,440.62","1,193,455.76","1,469,704.86","1,728,337.08","1,653,790.00","2,027,321.61","3,597,650.29","3,681,779.30","-2,306,111.03","-1,451,874.52","-66,117.29","-58,747.49","3,411,122.36","2,068,974.23","-211,653.56","-984,687.14","-743,671.70","3,754,250.41","3,948,922.11","-403,573.56","2,498,812.95","8,118,968.67","830,002.59","247,191.47","-7,905,773.82","-3,067,640.81","519,702.90","-4,245,668.24","-1,532,258.31","593,679.20","-2,490,891.40","418,596.91","1,122,602.58","4,695,039.39","1,490,988.28","1,830,756.00","4,552,588.90","12,434,045.47","1,263,162.40"
