科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"1,305,079,046.55","1,426,793,805.29","1,204,963,090.57","1,143,095,552.12","969,550,528.92","1,227,010,022.05","1,129,160,296.09","1,215,865,408.11","2,664,830,556.15","2,410,370,617.39","1,513,755,155.08","1,977,834,982.37","1,857,924,405.00","2,672,269,211.20","2,727,809,912.46","6,051,259,710.43","4,872,870,569.71","6,883,787,759.09","3,511,661,508.56","3,462,313,098.08","2,998,466,442.93","2,527,057,890.64","3,238,118,901.32","3,463,934,834.62","3,287,348,535.88","2,961,086,134.46","2,657,399,880.50","2,751,668,591.21","4,877,988,033.55","5,515,562,541.44","5,210,170,561.02","4,920,614,096.79","5,938,280,811.13","7,479,893,108.59","5,210,678,782.20","4,391,791,026.26","4,190,539,880.50","3,176,480,487.09","2,797,908,859.19","3,295,422,072.78","5,580,156,026.49","3,261,434,658.96","5,166,181,878.28","2,748,016,338.59","5,007,553,390.61","4,843,184,313.89"
短期借款,"1,840,000,000.00","2,660,000,000.00","1,880,000,000.00","2,020,000,000.00","2,720,000,000.00","2,550,000,000.00","2,800,000,000.00","2,310,000,000.00","2,800,000,000.00","2,500,000,000.00","2,290,000,000.00","2,040,000,000.00","3,575,000,000.00","3,923,546,940.00","3,384,848,400.00","9,687,347,111.60","9,767,898,177.94","9,153,781,363.93","7,862,057,263.33","8,350,275,137.50","9,267,888,568.15","8,089,296,165.03","8,116,870,855.74","7,867,183,575.27","7,744,667,376.01","9,001,955,736.67","9,176,496,865.57","8,550,646,102.70","7,845,331,450.92","8,422,516,866.18","7,932,162,796.23","7,789,089,182.18","8,001,412,588.31","7,173,477,946.64","7,325,457,476.82","7,219,171,975.27","6,842,690,340.68","7,846,269,922.09","7,286,878,437.65","7,766,259,090.58","7,385,881,046.86","7,139,386,349.41","5,641,015,250.44","3,303,988,051.72","4,877,141,384.74","6,778,914,895.38"
交易性金融资产,,,"1,383,778.50",,,,,,,,,,,,,"157,857,032.48","237,183,834.16","623,455,260.84","966,000,391.92","1,024,158,047.47","1,090,254,760.21","1,041,546,129.77","1,011,271,029.95","1,407,072,840.78","1,893,237,399.93","1,653,974,013.48","1,773,606,119.77","1,456,983,498.16","1,425,685,870.34","1,367,765,371.68","1,152,741,408.94","33,950,493.96",,"862,217,331.12","307,811,169.59","660,738,771.28","596,281,978.16","629,136,022.63","583,651,503.61","803,506,276.37","776,824,551.98","605,007,556.10","647,274,083.33","236,240,088.56","205,715,792.26","268,321,529.74"
交易性金融负债,,,,,,,,,,,,,,,,"37,296,783.39","43,265,863.33","36,811,539.12","15,039,947.64","9,289,342.70","5,023,456.67","275,000.00",,,,,,"1,084,520.00","3,862,580.00","7,203,550.86","19,338,200.00","1,477,466.47","24,917,379.00","27,211,580.00","23,120,830.00",,"3,911,600.00",,,"6,172,910.00",,"13,966,700.00",,"6,805,794.05","22,746,220.00",
应收票据,"1,332,213,929.16","797,682,726.58","1,555,540,506.53","721,614,283.35","1,779,426,834.93","1,760,923,187.98","1,143,288,227.44","923,082,667.54","1,239,421,129.65","2,185,978,744.93","2,333,404,953.77","2,404,951,806.94","3,173,337,424.63","2,640,684,553.08","1,756,999,918.57","3,428,474,444.45","2,740,825,144.43","3,372,316,797.94","4,000,899,331.79","3,683,756,769.55","3,011,963,390.54","2,081,257,116.40","2,906,526,249.42","2,140,936,697.17","1,694,922,892.42","1,861,917,215.98","1,545,643,193.37","1,035,911,984.74","1,058,026,048.73","1,471,747,381.57","1,289,919,543.94","2,310,112,139.63","1,490,882,368.22","2,492,422,755.65","2,652,758,445.67","1,403,201,314.40","461,964,259.79","308,568,410.32","587,262,514.87","421,433,882.80","1,671,988,970.60","2,640,954,728.39","2,998,247,762.25","4,668,171,059.93","5,736,825,174.53","6,803,719,881.07"
应付票据,"104,000,000.00","10,000,000.00","80,000,000.00","50,000,000.00","70,000,000.00",,"130,000,000.00","1,109,560,859.37","3,070,601,714.79","3,086,880,109.10","2,384,406,169.99","2,964,730,907.49","3,063,816,913.62","3,297,423,559.42","3,213,330,838.17","3,907,981,833.29","4,196,227,730.09","4,150,593,958.44","2,794,965,518.83","1,216,454,460.93","942,302,421.46","1,868,880,571.55","2,419,056,814.86","3,114,375,580.58","3,439,401,594.97","3,192,448,725.87","2,997,618,231.92","2,924,576,298.25","5,362,367,555.07","6,722,505,729.47","6,935,538,903.59","7,381,262,295.79","8,112,013,777.49","10,358,199,986.40","7,328,298,487.51","6,747,568,919.64","7,216,191,146.99","6,411,017,112.58","5,853,483,431.79","7,525,255,536.40","7,190,538,457.29","5,570,079,051.64","5,850,582,821.75","6,111,322,331.59","5,941,369,461.42","6,996,778,524.24"
应收账款,"643,966,394.05","599,986,865.05","316,950,237.18","199,494,659.87","277,703,572.89","237,783,747.83","279,009,619.94","196,744,291.12","307,578,608.94","167,642,838.07","289,372,285.37","141,285,025.58","380,829,116.54","258,312,412.45","383,081,012.68","227,450,214.65","540,763,241.00","441,693,635.73","902,205,784.02","446,284,578.00","855,805,606.04","888,080,524.24","857,827,584.50","576,156,154.41","612,334,819.00","501,279,552.09","879,354,191.29","546,092,408.27","759,437,749.14","548,931,153.69","786,093,107.27","694,062,242.89","604,523,094.36","427,208,772.80","516,196,024.04","545,047,593.83","538,393,083.87","565,107,534.92","470,729,561.28","438,732,633.62","530,444,122.54","373,947,995.13","544,161,787.34","637,915,086.34","712,667,483.11","796,601,537.16"
应付账款,"974,178,098.08","1,021,321,849.50","1,179,741,182.12","1,438,717,289.27","1,824,163,895.24","2,602,679,772.39","2,814,847,043.35","1,862,201,972.43","1,564,815,109.91","1,530,369,483.06","1,388,912,526.70","1,373,568,821.00","1,441,834,713.78","1,539,272,718.90","1,775,140,160.58","3,327,030,577.64","3,689,530,884.38","3,303,174,394.60","3,220,466,215.39","2,691,280,636.94","3,118,543,644.53","3,494,816,574.35","3,468,080,321.52","3,463,085,263.23","4,142,172,307.40","4,271,412,681.35","4,789,211,836.77","5,218,329,356.03","6,035,003,893.31","6,533,027,884.54","6,394,486,176.24","6,099,840,931.51","5,711,286,610.90","4,531,435,651.90","4,166,347,604.65","4,016,632,538.88","4,050,461,997.24","4,893,565,738.25","4,313,166,715.67","4,629,956,465.13","4,343,052,252.51","3,832,968,811.80","3,875,040,461.26","4,044,169,773.21","3,824,998,204.09","3,271,859,619.61"
预付款项,"574,902,873.54","744,689,941.61","735,493,240.64","397,299,336.42","643,224,529.43","660,084,488.78","390,354,174.16","143,551,381.72","169,456,494.40","206,365,741.42","257,762,427.44","306,270,459.88","510,066,343.35","258,955,096.33","277,326,254.59","929,393,864.30","1,104,041,259.16","1,188,074,606.20","1,161,138,702.08","773,759,302.91","1,350,336,336.41","1,199,173,127.52","990,200,917.23","687,186,006.14","618,964,707.62","600,511,449.26","578,602,351.51","402,513,947.40","382,047,995.33","465,698,172.64","263,650,388.69","188,858,713.46","193,807,990.52","217,711,221.65","167,684,684.22","145,164,872.95","119,756,912.30","166,299,751.56","167,256,338.60","241,573,755.66","221,104,909.15","360,963,847.20","348,778,334.09","234,129,515.96","325,859,023.97","306,945,338.32"
预收款项,"1,351,258,671.38","1,047,531,065.33","1,998,018,588.08","1,831,860,565.73","2,100,185,813.60","2,144,951,855.05","1,403,881,949.52","983,279,783.63","774,255,454.78","1,182,880,155.26","1,226,409,246.00","1,298,050,586.94","1,135,295,697.05","761,222,011.37","794,529,606.42","1,463,768,911.48","1,084,940,270.67","956,807,250.88","976,322,286.26","1,365,254,091.71","1,106,313,045.65","694,545,669.43","1,121,226,673.26","934,034,532.48","795,538,214.69","883,333,896.14","956,519,919.20","786,781,387.15","982,628,190.62","648,300,607.64","732,060,801.76","523,835,389.87","618,335,947.17","563,041,505.39","645,692,057.92","677,151,301.90","732,406,881.86","879,669,467.28","1,145,163,113.31","1,337,917,796.75","1,702,715,511.11","1,971,913,276.77","2,697,180,878.66","2,693,947,421.95","2,795,893,835.03","2,553,471,228.42"
