科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"16,927,930.15","21,200,120.06","27,919,909.21","23,110,964.05","30,652,239.05","30,559,161.10","33,168,343.99","34,899,853.56","30,658,735.49","22,678,703.41","18,789,019.16","22,053,820.29","24,682,572.19","18,532,213.07","16,263,088.64","22,254,465.77","23,007,015.13","20,209,739.34","30,479,231.68","22,897,920.06","24,416,429.42","18,347,844.90","14,304,966.82","14,134,182.28","21,130,384.06","23,912,877.20","22,800,364.78","16,696,253.01","27,480,942.03","21,544,464.70","27,804,103.05","46,744,557.78"
应付职工薪酬,"283,997.72","12,696.56","1,085,017.68","128,161.95","126,134.94","12,897.35","488,800.68","197,226.68","218,785.61","154,009.97","128,927.87","141,754.18","230,164.85","196,209.90","192,580.44","111,680.54","2,088.83",,"92,059.95","97,216.15","107,900.62","119,913.78","138,316.33","145,946.87","151,344.58","122,536.64","209,634.27","243,178.41","236,504.19","202,898.19","302,513.17","233,545.55"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-3,315,422.72","1,475,559.89","2,937,819.56","6,286,219.20","3,558,508.09","-8,113,577.15","-20,012,461.14","-8,812,483.11","-19,529,072.15","-24,247,236.78","4,880,572.36","3,181,160.81","6,660,964.09","4,152,453.92","11,809,358.98","7,275,690.10","4,301,511.72","4,308,735.43","6,061,619.06","9,877,899.86","5,187,020.11","3,306,949.38","6,854,917.90","9,588,840.07","9,550,392.31","6,682,265.56","16,616,481.35","6,685,253.56","11,826,238.90","12,918,832.06","16,153,204.06","12,753,152.58"
应收利息,,,,,,,"2,840,383.33","3,324,105.55","3,776,500.00","1,756,833.41","451,605.92","1,030,371.89","410,312.50","16,898.61","2,027,828.83","3,321,578.83","4,615,328.83","5,909,078.83","7,202,828.83","8,487,474.66","9,781,224.66","1,700,609.72","3,466,055.82","6,296,431.19","6,915,570.25","3,523,124.38","5,194,530.03","5,319,708.71","6,336,221.73","6,837,103.03","2,625,377.87","909,003.43"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,"12,720,000.00",,,"12,720,000.00",,,,,,,,,"20,274,780.95",,,
存货,"315,516,449.70","286,481,045.30","440,678,234.28","482,649,227.96","548,974,696.02","617,772,252.88","662,646,827.60","732,844,988.89","834,937,884.71","845,387,924.64","768,655,726.27","789,732,913.10","887,675,022.87","926,797,657.63","901,838,073.54","1,032,153,854.08","1,085,600,951.62","1,101,924,166.39","1,061,588,915.09","1,065,960,013.40","1,053,084,560.67","1,037,891,704.46","990,079,355.67","995,662,200.11","1,035,294,850.63","1,133,393,890.19","1,155,092,176.17","1,292,169,109.47","1,345,290,574.06","1,433,534,238.95","1,394,413,864.63","1,578,848,912.75"
其他应付款,"39,921,340.99","32,172,492.71","13,685,540.13","13,982,578.36","15,173,916.13","13,585,649.35","23,638,831.98","18,069,077.35","26,765,828.45","27,374,194.89","23,477,082.97","28,288,165.68","27,067,501.87","28,675,550.61","5,294,965.77","9,676,603.42","11,210,941.59","8,255,478.31","5,186,524.91","7,058,173.24","7,605,795.34","7,275,250.45","6,649,670.35","13,204,339.26","5,966,629.37","6,286,886.21","7,889,254.90","19,990,035.06","7,268,998.08","14,448,905.75","22,641,198.43","17,201,407.11"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,"132,000,000.00","132,000,000.00","132,000,000.00",,,,,,,,,,,
一年内到期的非流动负债,,,,,,,"15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","16,400,000.00","16,400,000.00","16,400,000.00","240,412,500.00","247,225,000.00","295,755,000.00","257,254,800.00","75,964,800.00","67,044,600.00","67,044,600.00","66,614,600.00","101,014,600.00","210,030,400.00","209,730,400.00","231,508,100.00","196,608,100.00","55,200,000.00","800,000.00"
其他流动资产,"4,624,140.37","266,834.40",,"52,007.42",,,"337,697,255.47","243,954,656.86","159,444,012.80","150,337,005.14","132,053,779.45","98,701,676.85","56,361,392.86","187,158,530.91","41,840,477.43","49,729,437.70","52,717,636.17","52,421,963.28","40,186,771.78","36,593,769.40","28,053,061.47","19,670,793.44","329,910,571.07","306,609,112.69","282,672,280.57","244,836,595.93","229,998,049.17","202,169,185.92","215,432,909.17","169,703,347.05","85,069,392.30","78,930,235.87"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"577,130,775.86","579,128,042.73","968,229,319.18","1,056,801,493.42","1,822,251,786.94","1,783,061,674.50","1,769,421,921.17","1,889,180,775.41","1,810,717,679.95","1,637,508,069.48","1,514,454,100.77","1,614,820,303.43","1,735,997,836.63","1,779,348,974.75","1,578,373,157.61","1,855,704,443.39","1,896,132,613.39","1,851,638,015.37","1,902,144,144.61","1,887,410,625.79","2,319,410,816.63","2,070,071,937.88","2,042,227,381.60","1,997,783,516.55","2,256,987,004.64","2,402,637,986.18","2,536,254,627.24","2,623,714,979.84","2,838,960,600.07","2,893,848,809.07","2,715,415,570.91","2,897,930,737.45"
流动负债合计,"422,542,812.70","416,868,285.30","787,676,010.62","866,332,880.51","977,342,781.62","965,499,055.27","995,025,312.25","1,113,571,234.98","1,142,751,507.47","993,051,588.25","990,144,053.89","1,068,060,359.86","1,228,419,947.18","1,093,889,564.06","1,008,013,675.89","1,257,430,089.05","1,335,809,219.36","1,523,240,317.14","1,472,557,715.96","1,527,220,542.57","1,422,990,989.79","1,164,737,229.93","1,008,663,388.58","1,042,458,180.11","1,331,050,610.76","1,498,962,237.98","1,620,790,753.10","1,692,251,352.19","1,826,655,182.19","1,881,723,641.99","1,743,805,208.86","1,943,266,744.01"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,"45,853,028.30","52,498,676.70","60,000,000.00","60,000,000.00","45,000,000.00","45,000,000.00","30,000,000.00","30,000,000.00","51,100,000.00","92,300,000.00","109,300,000.00","334,300,000.00","362,900,000.00","386,200,000.00","363,200,000.00","138,487,500.00","131,675,000.00","82,445,000.00","99,132,700.00","97,522,700.00","209,630,400.00","264,530,400.00","231,538,100.00","196,838,100.00","54,400,000.00","54,400,000.00","189,200,000.00","189,200,000.00","188,800,000.00","188,700,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,"22,350,000.00","22,310,737.08","22,749,612.19","22,848,136.64","22,675,929.67","22,777,987.25","22,816,007.40","15,274,449.71","15,393,800.96"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"123,923,757.92","121,218,212.81","216,075,484.06","214,105,432.82","249,100,537.76","255,258,787.86","318,916,764.63","330,308,733.48","385,793,020.26","383,926,528.58","383,097,837.83","371,976,458.89","484,159,060.52","483,480,737.79","552,627,167.22","543,611,677.76","534,538,472.05","523,186,903.32","675,373,744.51","662,116,968.79","659,810,560.32","636,774,464.37","756,725,857.78","749,400,529.03","741,665,747.63","743,438,355.72","769,333,801.27","754,413,019.12","740,346,523.29","726,805,039.25","725,345,362.93","723,385,260.69"
递延所得税负债,,,,,,,"410,268.75","410,268.75","588,491.67","251,958.35","72,506.21","93,529.65","61,546.88","2,534.79","304,174.33","498,236.82","692,299.33","886,361.83","1,088,490.44","1,273,121.20","1,467,183.70","424,151.93","824,086.46","1,444,110.30","1,507,230.06","567,453.60","913,331.50","854,911.19","1,016,789.43","969,602.43","406,300.32","149,815.24"
在建工程,"976,268.56","36,709,225.60","14,393,146.70","33,756,382.90","37,604,914.79","85,890,395.32","51,154,859.73","64,588,821.53","49,849,185.32","82,186,893.50","193,908,700.92","224,403,664.12","117,720,113.84","134,381,660.91","133,869,663.07","150,913,407.12","185,084,811.80","204,541,281.55","79,758,195.88","83,865,673.97","133,057,130.77","133,491,749.19","11,796,154.44","14,764,762.97","16,966,049.48","53,428,634.71","15,782,367.08","16,544,119.64","53,216,680.25","67,458,287.30","116,103,224.94","124,539,848.36"
其他非流动负债,,,,,,,"1,200,000.00","1,573,642.91","1,200,000.00","1,200,000.00","1,200,000.00","1,200,000.00","1,200,000.00","1,200,000.00","5,241,386.65","5,241,386.65","5,241,386.65","5,241,386.65","4,669,357.04",,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,"45,853,028.30","52,498,676.70","60,000,000.00","60,000,000.00","46,610,268.75","46,983,911.66","31,788,491.67","31,451,958.35","52,372,506.21","93,593,529.65","110,561,546.88","335,502,534.79","368,445,560.98","391,939,623.47","369,133,685.98","144,615,248.48","137,432,847.48","88,387,478.24","105,269,240.74","102,616,208.97","214,551,813.89","270,071,837.73","236,856,642.68","200,787,844.01","58,825,295.99","58,766,875.68","193,436,072.44","193,242,544.71","192,126,235.19","191,621,742.70"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"422,542,812.70","416,868,285.30","833,529,038.92","918,831,557.21","1,037,342,781.62","1,025,499,055.27","1,041,635,581.00","1,160,555,146.64","1,174,539,999.14","1,024,503,546.60","1,042,516,560.10","1,161,653,889.51","1,338,981,494.06","1,429,392,098.85","1,376,459,236.87","1,649,369,712.52","1,704,942,905.34","1,667,855,565.62","1,609,990,563.44","1,615,608,020.81","1,528,260,230.53","1,267,353,438.90","1,223,215,202.47","1,312,530,017.84","1,567,907,253.44","1,699,750,081.99","1,679,616,049.09","1,751,018,227.87","2,020,091,254.63","2,074,966,186.70","1,935,931,444.05","2,134,888,486.71"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"120,000,000.00","120,000,000.00","159,000,000.00","159,000,000.00","212,000,000.00","212,000,000.00","212,000,000.00","212,000,000.00","212,000,000.00","212,000,000.00","212,000,000.00","212,000,000.00","212,000,000.00","212,000,000.00","212,000,000.00","212,000,000.00","212,000,000.00","212,000,000.00","212,000,000.00","212,000,000.00","233,100,000.00","233,100,000.00","233,100,000.00","233,100,000.00","699,300,000.00","699,300,000.00","699,300,000.00","699,300,000.00","701,145,000.00","701,145,000.00","701,145,000.00","701,145,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"12,664,164.97","5,176,521.77","112,520,796.78","112,520,796.78","707,868,680.78","707,868,680.78","707,868,680.78","707,868,680.78","707,868,680.78","707,868,680.78","707,868,680.78","707,868,680.78","707,868,680.78","707,868,680.78","707,868,680.78","707,868,680.78","707,868,680.78","707,868,680.78","707,868,680.78","707,868,680.78","1,196,863,680.78","1,196,863,680.78","1,196,863,680.78","1,196,863,680.78","730,663,680.78","730,663,680.78","730,646,030.78","730,646,030.78","735,313,880.78","735,313,880.78","736,031,884.01","736,319,242.76"
无形资产,"43,608,530.03","42,807,919.69","67,297,819.13","66,752,909.45","65,596,705.52","65,140,735.58","64,540,230.94","63,846,182.53","105,743,790.06","105,301,774.51","105,475,318.27","104,889,572.29","117,099,635.33","128,371,549.35","127,891,380.34","129,538,872.81","128,952,592.20","128,272,943.01","127,514,174.80","126,744,514.00","125,976,548.91","125,270,207.20","124,624,055.77","123,872,156.77","123,112,482.14","123,143,866.84","128,641,379.01","128,145,808.86","127,779,809.60","138,479,913.44","137,721,800.29","136,807,856.38"
盈余公积,"4,000,181.49","5,421,614.28","3,493,124.99","3,493,124.99","5,438,504.42","6,804,603.98","6,270,975.47","6,270,975.47","6,696,212.70","6,767,418.47","6,735,002.10","6,735,002.10","6,976,642.83","6,976,642.83","9,370,781.14","9,370,781.14","9,636,506.37","9,807,635.28","9,475,293.58","9,614,246.39","9,804,513.90","9,984,911.76","12,596,934.59","12,596,934.59","12,690,451.10","12,796,829.71","16,582,571.77","16,582,571.77","16,809,986.17","16,855,236.70","20,340,150.89","20,340,150.89"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,512,850.00","6,512,850.00"
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"101,982,607.42","131,234,720.23","162,499,045.26","185,712,743.60","220,548,364.92","246,402,478.84","248,464,214.40","273,749,208.92","262,400,215.65","269,530,108.80","262,541,218.64","275,566,757.15","259,701,847.58","263,582,312.38","268,917,737.28","280,240,336.19","275,997,856.44","287,541,917.37","295,611,435.45","294,581,535.50","306,240,543.10","312,733,477.18","314,806,173.91","321,153,119.75","314,631,558.16","337,509,764.40","356,353,859.86","364,182,701.61","353,732,065.17","365,507,081.90","385,485,800.90","395,047,976.00"
长期待摊费用,"1,170,057.11",,,,,,"265,852.35","595,109.83",,,"320,936.12","91,922.26",,,"203,135.73","203,135.73","111,724.65","213,423.26",,,,,,,,,,,,,,
少数股东权益,"89,839,205.41","105,453,258.52",,,,,,,,,,,,,,,,,,,,,,,"8,773,044.70","18,955,879.32","18,750,153.74","18,629,587.59","18,160,788.56","20,648,486.37","21,924,568.40","21,279,374.40"
递延所得税资产,"3,746,126.91","3,165,794.17","2,187,489.74","2,381,207.08","2,581,850.70","2,535,593.00","3,869,560.12","3,800,673.76","4,063,819.22","4,177,598.70","4,483,034.36","4,370,520.53","4,610,697.43","4,583,209.82","7,397,771.95","7,484,112.00","7,232,565.86","7,304,560.72","8,357,469.84","8,169,332.49","8,976,771.91","8,616,729.17","11,122,499.94","11,392,158.26","12,432,008.58","12,986,079.12","13,109,764.84","13,228,463.13","14,893,991.71","15,391,779.92","19,561,895.40","20,445,584.10"
外币报表折算价差,"-473,455.60","-1,125,205.10","-2,858,747.14","-5,760,796.91","-6,062,536.03","-6,687,632.61","-8,070,262.71","-8,123,715.27","-7,337,613.46","-7,568,889.88","-8,046,368.39","-8,118,942.79","-7,972,272.36","-8,021,516.59","-7,739,400.00","-6,965,868.41","-7,323,890.22","-7,946,449.72",,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,"21,875,164.96","35,152,945.23","57,969,049.14","81,632,085.63","166,514,760.15","164,427,993.41","151,069,278.76","161,970,222.10","33,866,814.99","64,062,251.18","18,738,452.50","38,731,419.56","26,177,445.96","148,807,599.38","152,827,314.28","133,154,518.90","8,433,521.53","15,113,717.96","40,157,443.30","42,105,039.45","57,808,513.57","75,830,188.85"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"173,424,740.53","203,901,152.27","299,953,939.63","316,995,932.25","354,884,008.77","408,825,511.76","438,747,267.77","463,139,521.13","545,449,814.86","575,592,795.29","709,160,992.46","740,885,083.32","781,558,556.26","832,449,243.50","988,503,878.46","996,179,198.83","1,006,989,445.32","1,025,489,333.96","924,870,400.02","944,958,740.43","946,559,464.41","942,884,569.49","930,446,013.89","1,070,587,206.41","1,069,314,339.19","1,088,901,067.48","958,148,970.37","950,121,058.38","999,172,435.40","1,013,056,066.76","1,071,815,246.84","1,096,402,539.34"
所有者权益(或股东权益)合计,"328,012,703.69","366,160,909.70","434,654,219.89","454,965,868.46","1,139,793,014.09","1,166,388,130.99","1,166,533,607.94","1,191,765,149.90","1,181,627,495.67","1,188,597,318.17","1,181,098,533.13","1,194,051,497.24","1,178,574,898.83","1,182,406,119.40","1,190,417,799.20","1,202,513,929.70","1,198,179,153.37","1,209,271,783.71","1,217,023,981.19","1,216,761,345.41","1,737,710,050.51","1,745,603,068.47","1,749,458,193.02","1,755,840,705.12","1,758,394,090.39","1,791,788,971.67","1,814,787,548.52","1,822,817,810.35","1,818,041,780.84","1,831,938,689.13","1,851,299,373.70","1,859,444,790.08"
资产总计,"750,555,516.39","783,029,195.00","1,268,183,258.81","1,373,797,425.67","2,177,135,795.71","2,191,887,186.26","2,208,169,188.94","2,352,320,296.54","2,356,167,494.81","2,213,100,864.77","2,223,615,093.23","2,355,705,386.75","2,517,556,392.89","2,611,798,218.25","2,566,877,036.07","2,851,883,642.22","2,903,122,058.71","2,877,127,349.33","2,827,014,544.63","2,832,369,366.22","3,265,970,281.04","3,012,956,507.37","2,972,673,395.49","3,068,370,722.96","3,326,301,343.83","3,491,539,053.66","3,494,403,597.61","3,573,836,038.22","3,838,133,035.47","3,906,904,875.83","3,787,230,817.75","3,994,333,276.79"
负债和所有者(或股东权益)合计,"750,555,516.39","783,029,195.00","1,268,183,258.81","1,373,797,425.67","2,177,135,795.71","2,191,887,186.26","2,208,169,188.94","2,352,320,296.54","2,356,167,494.81","2,213,100,864.77","2,223,615,093.23","2,355,705,386.75","2,517,556,392.89","2,611,798,218.25","2,566,877,036.07","2,851,883,642.22","2,903,122,058.71","2,877,127,349.33","2,827,014,544.63","2,832,369,366.22","3,265,970,281.04","3,012,956,507.37","2,972,673,395.49","3,068,370,722.96","3,326,301,343.83","3,491,539,053.66","3,494,403,597.61","3,573,836,038.22","3,838,133,035.47","3,906,904,875.83","3,787,230,817.75","3,994,333,276.79"
