科目,2013-12-31,2014-12-31,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
无形资产,"30,377,451.90","74,766,821.67","73,027,335.87","72,592,464.42","72,157,592.97","71,722,721.52","71,287,850.07","70,852,978.62","70,418,107.17","69,983,235.72","69,548,364.27","69,113,492.82","68,710,180.12","68,294,948.19","68,148,135.06","67,727,241.95"
盈余公积,"12,269,953.50","18,380,925.71","25,251,581.47","25,251,581.47","25,251,581.47","25,251,581.47","31,345,532.42","31,345,532.42","31,345,532.42","31,345,532.42","37,683,672.63","37,683,672.63","37,683,672.63","37,683,672.63","43,808,888.16","43,808,888.16"
开发支出,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,
商誉,"13,344,404.00","13,344,404.00","13,344,404.00","13,344,404.00","13,344,404.00","13,344,404.00","13,344,404.00","13,344,404.00","13,344,404.00","13,344,404.00","13,344,404.00","13,344,404.00","13,344,404.00","13,344,404.00","13,344,404.00","13,344,404.00"
未分配利润,"59,193,457.49","83,100,399.59","72,231,515.88","86,758,722.41","107,245,586.30","122,103,897.49","133,515,381.67","145,585,716.95","113,654,540.09","127,362,888.05","135,205,609.51","142,802,188.99","117,107,313.18","146,009,234.90","160,413,021.33","75,127,989.96"
长期待摊费用,"769,056.64","768,441.48","1,122,499.09","1,014,167.20","902,068.63","789,970.06","696,025.73","583,927.16","471,828.59","359,730.02","2,847,504.99","2,604,906.40","2,387,194.30","2,210,138.50","2,090,758.97","1,951,947.53"
少数股东权益,,,,,,,,,,,,,,,,
递延所得税资产,"1,366,201.48","2,317,031.82","2,763,586.92","2,690,717.66","2,495,379.92","2,559,339.90","3,572,699.70","3,490,593.93","3,544,549.52","3,625,174.28","3,805,346.52","3,863,389.38","5,837,321.53","6,092,261.57","4,152,621.90","4,198,259.03"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,"49,750,792.80","434,346.15","38,000.00",,,,"84,500.00","84,500.00","84,500.00","38,000.00","4,421,960.00","4,421,960.00","9,256,979.96","7,187,333.50","1,079,655.17","3,808,221.62"
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"168,766,089.87","176,580,524.25","174,152,658.89","172,924,856.05","170,232,954.58","170,301,675.28","174,109,218.25","171,107,007.17","169,040,840.30","169,337,560.63","174,118,807.89","171,601,712.57","184,318,143.95","192,894,582.73","191,553,262.42","188,822,134.25"
所有者权益(或股东权益)合计,"185,948,227.80","215,966,142.11","211,967,914.16","226,495,120.69","575,194,684.58","590,052,995.77","608,723,291.50","620,793,626.78","588,862,449.92","602,570,797.88","616,751,659.55","624,348,458.48","598,550,560.40","627,730,959.34","647,967,559.61","562,724,005.84"
资产总计,"427,611,896.82","430,621,457.17","420,697,267.65","421,628,545.93","658,890,419.15","657,494,923.62","697,873,465.45","697,465,314.30","675,946,666.23","687,388,346.47","760,808,222.10","718,991,469.89","756,666,136.36","747,525,634.15","757,903,017.47","725,873,036.32"
负债和所有者(或股东权益)合计,"427,611,896.82","430,621,457.17","420,697,267.65","421,628,545.93","658,890,419.15","657,494,923.62","697,873,465.45","697,465,314.30","675,946,666.23","687,388,346.47","760,808,222.10","718,991,469.89","756,666,136.36","747,525,634.15","757,903,017.47","725,873,036.32"
