科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"2,503,833,682.56","4,889,072,461.70","7,308,776,041.13","9,388,076,019.04","1,894,993,873.96","3,556,333,701.36","5,259,827,035.70","6,129,103,258.47","876,063,096.37","1,961,025,829.68","3,265,801,922.50","4,856,099,831.31","1,667,225,001.36","3,164,997,103.44","5,417,300,152.94","7,828,101,364.65","2,088,638,051.59","3,704,864,594.84","5,517,504,079.76","6,899,180,778.22","1,287,732,334.70","2,442,271,274.36","3,359,806,836.71","4,442,432,170.99","1,011,958,477.26","2,086,992,544.12","3,108,892,716.70","4,186,808,280.78","951,512,180.85","1,917,608,216.30","3,047,525,035.79","4,358,892,273.69","1,003,687,670.47","2,088,744,046.74","3,090,205,791.16","4,127,083,536.77","876,378,525.48","1,966,859,141.25","3,301,578,555.00","4,713,339,004.02","1,696,100,803.32","3,134,253,056.74","4,796,542,490.55"
二、营业利润,"71,274,120.39","173,260,575.16","242,967,390.71","-359,969,079.41","-63,777,621.22","-269,199,616.64","-367,719,205.74","-1,314,954,069.59","-135,628,995.01","-101,838,641.60","-34,994,150.43","49,905,161.98","19,320,304.98","-16,605,494.21","-182,209,643.26","-303,439,508.31","-52,633,024.15","-216,693,085.66","-285,122,699.57","-1,049,781,792.60","-112,471,859.17","-297,304,366.23","-815,923,856.41","-3,143,487,298.82","7,947,123.05","75,737,068.93","132,455,072.04","144,625,752.12","16,686,425.58","10,796,056.85","24,797,773.09","45,242,694.86","14,957,077.42","45,947,077.04","68,663,554.68","85,390,301.26","13,618,381.63","55,352,528.86","72,868,279.62","152,772,879.41","38,882,259.34","83,198,218.02","125,067,445.66"
减:营业成本,"2,306,893,273.72","4,479,123,610.89","6,737,987,189.99","8,982,520,561.89","1,921,821,299.76","3,483,858,456.33","5,116,555,333.05","6,335,013,434.26","927,936,255.41","1,773,413,298.68","2,905,579,798.81","4,278,689,123.66","1,516,065,961.97","2,917,094,430.11","5,197,529,979.62","7,497,823,855.47","1,965,463,772.30","3,584,648,125.64","5,305,616,940.90","6,840,097,762.62","1,205,200,501.65","2,362,036,991.35","3,344,516,179.10","4,822,365,511.89","929,964,554.48","1,881,758,385.39","2,793,140,702.97","3,797,432,429.04","878,544,123.97","1,755,455,783.01","2,741,019,303.13","3,900,609,876.04","884,556,858.41","1,809,732,893.90","2,678,562,286.39","3,540,484,546.28","754,068,525.65","1,697,898,324.74","2,887,436,142.62","4,122,401,432.00","1,531,499,548.18","2,797,824,397.77","4,305,554,208.60"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"10,393,017.58","14,991,761.73","20,704,312.79","26,485,384.38","17,399,315.97","23,452,140.11","31,486,413.12","33,827,167.74","322,092.31","420,589.55","570,938.15","6,698,049.08","52,659.67","163,546.40","3,486,102.22","3,541,291.96","813,225.97","820,137.50","888,160.53","7,747,428.08","20,182.28","3,137,309.00","3,150,385.00","3,176,091.69",,"1,647,487.36","7,770,888.94","11,348,062.76","2,828,933.79","4,919,695.24","6,827,868.60","10,441,026.50","1,052,623.77","4,400,872.29","6,019,105.34","9,373,595.65","3,836,078.04","9,820,603.79","14,274,339.16","58,199,832.11","13,944,312.49","24,787,909.18","45,731,998.94"
营业外收入,"281,570.40","2,146,284.76","2,146,284.76","2,513,760.10",,"210,940.24","213,620.24","5,691,177.07","22,372,992.41","38,814,707.73","38,919,596.63","46,406,693.64","38,910,964.27","43,008,578.22","43,759,158.42","78,164,317.27","4,801,353.48","6,279,980.27","6,296,780.40","24,108,292.45","77,728.66","1,295,952.66","12,862,133.09","30,194,588.81","20,478.92","1,878,595.39","10,746,363.91","4,589,936,547.78","14,827.00","35,062,277.95","35,156,709.29","46,777,016.00","23,826.90","4,071,045.62","4,187,389.66","13,270,543.27","624,422.30","2,883,088.79","24,622,071.19","23,942,466.40","-5,390.00","2,505,423.89","3,604,869.19"
销售费用,"8,058,863.71","20,957,652.93","33,357,412.94","45,849,999.42","14,308,775.45","27,709,029.95","38,071,179.58","50,175,430.87","3,208,517.16","14,820,392.04","24,218,775.46","37,706,104.50","10,235,801.94","19,321,227.63","30,328,063.62","43,446,884.91","9,626,229.92","23,881,796.75","31,559,176.44","42,589,467.71","10,034,285.79","18,396,055.44","23,387,638.63","30,653,260.58","7,758,282.13","15,168,060.06","23,217,999.67","31,689,927.76","7,652,313.48","15,810,862.67","24,133,965.16","36,102,480.27","13,333,541.72","29,822,066.25","41,597,705.11","53,700,641.24","10,777,415.64","21,462,081.12","32,525,396.24","45,400,829.14","11,978,688.61","20,568,733.67","28,173,114.75"
减:营业外支出,"60,789.74","1,567,297.22","2,536,177.19","6,811,274.92","963,538.50","1,501,169.56","2,059,357.46","6,928,830.24","335,501.90","1,761,912.04","2,920,219.05","5,412,194.00","487,659.31","580,337.61","970,834.99","14,726,783.69","642,312.37","725,436.83","761,863.73","53,930,294.32","135,290.35","1,686,856.04","5,738,680.17","356,799,717.91","342,377.00","466,286.23","1,004,126.72","539,713,689.31",200.00,"1,906,615.37","1,907,984.12","3,144,776.18","1,308,033.18","2,487,103.75","2,743,083.29","7,893,969.11","351,472.00","1,660,374.83","2,930,219.34","42,319,060.81","876,588.30","5,072,116.87","5,148,949.61"
管理费用,"48,689,916.72","86,380,016.44","132,256,405.52","330,119,321.93","47,463,585.07","120,789,595.51","192,862,556.60","335,272,645.71","52,261,650.31","107,064,356.59","142,608,056.26","175,258,593.35","44,425,644.27","73,984,565.78","123,976,248.85","230,412,035.13","51,335,455.09","89,916,194.42","144,589,371.17","232,946,274.50","65,351,803.46","126,061,232.90","193,968,817.81","275,318,144.67","34,577,377.64","72,505,889.94","120,179,157.22","171,187,060.80","43,803,470.71","113,584,042.11","191,610,216.47","271,264,151.14","66,373,224.50","142,241,759.55","209,524,898.68","305,406,866.85","56,772,328.73","123,811,940.14","188,206,574.47","195,626,981.08","88,200,277.93","175,848,925.43","245,792,706.16"
其中:非流动资产处置净损失,,,,"744,099.86",,,,"4,453,197.24",,,,"8,980.08",,,"227,978.25","5,051,169.14",,,,"21,145,951.90",,"791,544.47","4,631,426.62","329,668,697.75",,"108,909.23","507,978.04","6,184,304.34",,"1,622,875.63","1,624,144.38","2,585,809.17","407,014.86","2,385,776.28","585,776.28","7,170,249.94","351,472.00","1,424,374.83","2,463,219.34","41,852,060.81",,"2,142,703.66","2,143,336.40"
