科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"69,204,052.81","67,603,750.40","69,704,833.86","20,566,257.72","42,148,657.65","63,501,460.76","88,025,275.39","25,687,902.12","54,002,574.69","82,984,266.29","111,704,299.26","25,917,083.86","54,849,083.22","83,769,384.43","116,579,461.46","32,174,520.07","66,976,334.76","99,833,084.01","135,362,397.27","36,457,411.19","73,640,884.38","108,261,086.99","146,590,617.45","39,659,203.82","73,679,336.94","122,395,581.48","164,474,581.91","43,272,424.75","88,969,162.77","132,551,369.77","181,488,659.91","51,585,358.94","105,311,729.42","156,308,601.87"
取得借款收到的现金,"325,865,803.76","228,914,935.38","536,048,570.00","99,829,212.00","100,699,390.00","153,000,000.00","475,775,500.00","129,632,941.60","351,801,974.58","568,565,201.58","678,785,280.58","97,901,316.00","316,201,436.00","624,286,662.71","734,525,428.69","223,328,625.00","358,181,907.00","423,739,309.00","454,216,739.00","276,779,970.00","467,097,270.00","580,775,855.00","804,687,056.51","82,393,660.00","269,398,920.00","366,732,290.00","424,866,770.00",,,,,,,
支付的各项税费,"27,763,214.06","34,967,430.45","16,819,357.16","6,645,360.50","10,512,087.86","14,609,836.20","19,196,608.91","6,576,512.33","13,177,961.68","14,890,596.09","18,322,942.41","3,086,879.34","5,077,732.34","15,755,533.15","18,797,813.22","8,367,982.71","13,974,530.86","16,092,275.61","21,202,532.34","5,523,128.52","14,750,337.72","23,355,446.92","31,912,105.66","9,780,544.33","20,367,576.44","30,326,014.65","36,830,808.12","8,575,725.94","21,250,559.63","28,823,627.35","37,120,372.39","8,579,800.13","20,161,011.16","28,378,480.99"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"18,798,637.75","20,046,841.45","42,143,758.31","11,091,778.43","21,568,990.22","32,399,849.61","46,602,378.05","16,240,334.14","31,590,754.94","44,721,611.72","61,970,203.94","11,648,975.21","29,708,690.52","44,155,423.53","63,701,290.90","14,122,552.64","31,131,852.34","51,943,234.99","72,207,771.91","12,396,209.73","38,850,699.71","55,273,177.48","90,064,073.02","-7,403,472.58","53,329,432.18","58,749,074.58","95,236,938.44","22,707,009.65","50,180,688.64","74,649,536.75","106,859,442.76","25,677,702.36","55,821,905.37","93,987,989.03"
筹资活动现金流入小计,"341,582,903.76","228,914,935.38","536,048,570.00","608,789,212.00","609,659,390.00","661,960,000.00","993,740,500.00","129,632,941.60","351,801,974.58","568,565,201.58","678,785,280.58","97,901,316.00","316,201,436.00","624,286,662.71","734,525,428.69","223,328,625.00","834,513,907.00","900,071,309.00","926,969,339.00","285,179,970.00","482,627,384.07","606,058,491.62","830,769,693.13","82,393,660.00","269,398,920.00","366,732,290.00","424,866,770.00","455,329,110.98","455,329,110.98","455,329,110.98","455,329,110.98",,,
经营活动现金流出小计,"670,916,429.14","671,381,619.47","823,075,388.35","204,891,268.82","452,407,243.67","728,314,177.46","1,012,937,303.87","303,951,331.09","626,821,081.57","919,514,865.38","1,129,152,666.38","268,394,799.14","510,306,530.74","793,638,474.38","1,077,954,902.47","292,566,545.34","585,040,360.16","886,057,297.45","1,122,616,721.85","346,319,956.10","647,511,479.05","920,755,710.18","1,248,045,842.68","255,368,676.57","611,556,023.08","923,020,916.67","1,304,257,214.96","296,886,197.11","636,271,548.62","947,905,357.03","1,000,428,268.50","362,716,401.97","820,190,962.48","1,170,737,527.36"
偿还债务支付的现金,"195,124,289.28","316,620,036.00","296,836,213.90","83,238,605.57","160,634,957.10","192,935,567.10","460,696,508.10","111,757,310.26","197,578,517.58","356,814,184.78","528,357,417.58","92,087,586.92","227,264,865.87","548,167,198.08","644,051,969.69","151,245,417.36","519,104,315.00","702,043,814.00","749,632,644.00","197,185,730.00","463,648,550.00","626,558,705.00","888,408,105.00","156,155,680.00","260,273,340.00","512,978,040.00","602,379,460.00","175,000,000.00","175,000,000.00","175,000,000.00","175,000,000.00",,,
经营活动产生的现金流量净额,"21,512,458.39","140,964,028.16","21,709,684.66","11,253,663.79","13,532,600.10","19,737,317.15","-64,410,622.49","1,859,715.06","-42,729,622.01","16,656,256.46","66,902,173.58","7,297,729.25","41,823,862.05","79,399,111.72","98,560,554.07","-22,177,902.17","-6,253,161.70","70,674,305.20","130,482,341.11","-16,901,414.43","44,715,380.61","92,370,285.48","171,506,457.04","99,677,033.60","138,076,790.98","274,700,629.38","293,918,676.06","69,573,963.34","162,383,790.80","229,722,617.66","181,461,386.46","136,950,470.13","146,751,415.91","298,509,428.18"
分配股利、利润或偿还利息支付的现金,"7,328,851.62","12,507,602.32","15,049,542.45","4,888,358.41","9,738,547.69","28,997,358.41","34,916,319.77","4,991,792.54","23,861,048.38","31,524,223.22","40,271,073.16","8,807,991.92","31,630,660.16","41,789,772.02","50,609,844.74","7,510,433.41","19,027,243.49","23,616,958.36","28,782,339.76","16,866,443.19","39,814,027.01","48,181,058.51","57,477,281.94","7,068,602.41","29,043,187.81","34,868,766.96","40,529,842.80","3,974,917.19","14,308,413.81","16,795,546.92","19,228,788.57","3,706,777.81","14,473,536.19","17,842,023.55"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,"45,000,000.00",,"7,000,000.00",,,,,,,,,,
支付其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,"2,829,400.00","2,829,400.00",,,,,,,,,,,,,,"2,000,000.00","2,000,000.00","2,000,000.00"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,"1,524,493.16",,"3,042,287.68",,"901,465.75",,,,,,,,,,
筹资活动现金流出小计,"202,453,140.90","329,127,638.32","311,885,756.35","88,126,963.98","170,373,504.79","221,932,925.51","495,612,827.87","116,749,102.80","221,439,565.96","388,338,408.00","568,628,490.74","100,895,578.84","258,895,526.03","589,956,970.10","694,661,814.43","158,755,850.77","540,960,958.49","728,490,172.36","778,414,983.76","214,052,173.19","503,462,577.01","674,739,763.51","945,885,386.94","163,224,282.41","289,316,527.81","547,846,806.96","642,909,302.80","178,974,917.19","189,308,413.81","191,795,546.92","194,228,788.57","5,706,777.81","16,473,536.19","19,842,023.55"
处置固定资产、无形资产和其他长期资产收回的现金净额,"520,000.00","150,000.00","1,044,000.00",,,,"700,820.14",,,,,,,,"1,381,248.26","1,025,961.53","1,242,446.41","1,242,927.18","3,159,361.30","684,360.82","684,360.82","684,360.82","3,337,198.91",,"595,117.71","1,177,642.01","1,237,532.06",,,,"2,392,899.15",,"1,945,667.86","3,714,595.19"
筹资活动产生的现金流量净额,"139,129,762.86","-100,212,702.94","224,162,813.65","520,662,248.02","439,285,885.21","440,027,074.49","498,127,672.13","12,883,838.80","130,362,408.62","180,226,793.58","110,156,789.84","-2,994,262.84","57,305,909.97","34,329,692.61","39,863,614.26","64,572,774.23","293,552,948.51","171,581,136.64","148,554,355.24","71,127,796.81","-20,835,192.94","-68,681,271.89","-115,115,693.81","-80,830,622.41","-19,917,607.81","-181,114,516.96","-218,042,532.80","276,354,193.79","266,020,697.17","263,533,564.06","261,100,322.41","-5,706,777.81","-16,473,536.19","-19,842,023.55"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-2,263,047.86","-823,498.76","-5,223.09","3,250.76",,,"5,732.32",,,,"-10,556.90",,"-24,090.20","145,813.19","-889,073.78","-138,444.14","-925,517.58","-1,271,970.20","-2,133,610.04","-280,549.12","468,276.53","555,880.12","526,719.01","2,091,404.36","3,826,552.82","5,799,252.63","5,888,239.73","-189,884.40","-8,710.81","-52,368.96","702,095.79","-211,947.40","-852,485.53","-2,304,610.59"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,"50,500.00","250,500.00","380,691.78","638,164.11","20,000,000.00","31,573,356.17",,"183,042,287.68",,"69,131,602.74","93,674,749.73","94,436,027.40",,"30,058,684.80","287,114,889.96","389,792,547.68","80,707,238.28","202,439,676.76","349,778,339.76"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"520,000.00","150,000.00","1,044,000.00",,,,"700,820.14",,,,,,,,"1,381,248.26","1,076,461.53","1,492,946.41","1,623,618.96","3,797,525.41","22,208,853.98","32,257,716.99","48,726,648.50","186,379,486.59","7,901,465.75","69,726,720.45","94,852,391.74","95,673,559.46",,"30,058,684.80","287,114,889.96","392,185,446.83","80,707,238.28","204,385,344.62","353,492,934.95"
五、现金及现金等价物净增加额,"23,755,368.89","-44,227,213.27","60,022,699.90","503,694,562.21","310,781,104.88","259,553,655.94","151,478,702.67","-32,567,846.31","2,737,313.31","-6,267,052.30","-72,190,339.52","-57,747,515.14","-16,772,341.13","-29,374,619.76","-54,337,574.01","5,621,211.35","228,326,789.49","157,758,783.09","69,575,831.59","37,669,560.80","-5,427,148.44","-29,454,831.24","-35,278,068.84","10,648,905.60","51,272,159.38","56,786,122.56","14,837,966.25","276,036,094.12","79,335,577.88","198,247,581.30","109,456,942.65","37,941,885.36","-61,880,675.48","70,126,032.82"
购建固定资产、无形资产和其他长期资产支付的现金,"71,396,721.70","32,148,335.61","186,888,575.32","28,224,600.36","142,037,380.43","200,210,735.70","282,944,899.43","47,311,400.17","84,895,473.30","203,150,102.34","249,238,746.04","62,050,981.55","115,648,053.95","143,249,237.28","193,023,947.82","37,711,678.10","59,540,426.15","84,848,307.51","131,124,780.13","38,481,923.36","62,033,329.63","102,426,373.45","129,224,002.67","11,436,782.70","58,864,394.06","55,875,731.23","81,024,073.20","34,702,178.61","94,118,884.08","159,071,121.42","202,992,308.84","83,797,097.84","112,691,414.29","136,729,696.17"
期初现金及现金等价物余额,"34,453,010.51","58,208,379.40","13,981,166.13","74,003,866.03","74,003,866.03","74,003,866.03","74,003,866.03","225,482,568.70","225,482,568.70","225,482,568.70","225,482,568.70","153,292,229.18","153,292,229.18","153,292,229.18","153,292,229.18","98,954,655.17","98,954,655.17","98,954,655.17","98,954,655.17","201,744,432.76","168,530,486.76","168,530,486.76","168,530,486.76","176,394,872.52","133,252,417.92","176,394,872.52","133,252,417.92","247,934,034.62","148,090,384.17","148,090,384.17","148,090,384.17","257,547,326.82","257,547,326.82","257,547,326.82"
投资支付的现金,,,,,,,,,,,,,,,,,,,,,,,"14,351,035.00","6,753,593.00","23,575,903.00","23,575,903.00","23,575,903.00",,,,,,,
期末现金及现金等价物余额,"58,208,379.40","13,981,166.13","74,003,866.03","577,698,428.24","384,784,970.91","333,557,521.97","225,482,568.70","192,914,722.39","228,219,882.01","219,215,516.40","153,292,229.18","95,544,714.04","136,519,888.05","123,917,609.42","98,954,655.17","104,575,866.52","327,281,444.66","256,713,438.26","168,530,486.76","239,413,993.56","163,103,338.32","139,075,655.52","133,252,417.92","187,043,778.12","184,524,577.30","233,180,995.08","148,090,384.17","523,970,128.74","227,425,962.05","346,337,965.47","257,547,326.82","295,489,212.18","195,666,651.34","327,673,359.64"
