科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"274,545,048.88","279,718,137.87","261,886,115.99","1,086,987,624.80","1,079,200,085.87","1,045,936,619.60","1,064,786,852.68","1,051,575,461.29","990,595,471.57","1,006,359,230.47","1,069,142,289.49","1,110,951,614.97","1,139,502,103.79","1,039,395,818.44","797,133,146.17","627,356,995.94","537,703,223.46","532,483,149.43","446,480,511.39","220,791,649.78","621,015,640.02","478,862,981.93","368,412,916.83","225,620,045.63","229,604,103.73","176,279,310.30","149,314,386.08","120,344,041.59","435,538,632.63","803,337,701.75","561,472,983.97","626,344,088.86","1,204,739,320.80","978,547,315.09","684,328,570.06","404,396,102.10","742,738,609.62","708,266,709.69","386,930,483.95","768,937,840.20","713,639,405.45","932,494,650.01","505,727,423.28"
短期借款,"56,939,136.61","135,309,555.51","81,950,158.75","68,918,612.20","94,631,282.20","93,752,100.20","81,908,754.67","69,158,904.00","36,883,048.14","3,197,329.20","13,129,915.47","23,481,092.89","37,739,769.76","86,563,633.50","125,850,823.10","384,592,328.92","637,727,253.72","761,178,414.23","680,350,813.64","406,033,509.66","443,254,817.61","337,875,967.62","172,939,878.62","132,754,303.93","68,996,557.98","83,402,353.44","60,535,667.20","37,047,203.16","79,462,884.00","120,764,000.00","77,332,080.00","40,997,300.00","53,805,672.00","27,479,600.00","28,643,200.00",,,,,,,,
交易性金融资产,,"17,248,763.40",,,,,,"2,782,103.54","1,052,869.67",,,,,,,,,,,,,,,,,,,,,,,"1,821,810.62","6,867,409.92","5,698,010.34",,,,,,,,,
交易性金融负债,,,,,,,,,,,,"99,923.33","32,834.66","161,171.79","117,353.20","1,310,221.07","2,206,763.08","1,817,716.57","2,254,315.50","1,138,004.22","1,138,004.22",,,,,,,"276,850.08","276,850.08",,,,,,,,,,,,,,
应收票据,"8,305,913.42","67,272,199.26","18,902,361.96","33,787,616.03","35,952,378.89","13,299,697.88","10,950,401.01","14,248,223.46","5,446,479.87","1,926,919.81","3,802,042.00","8,754,442.85","14,137,794.44","8,681,029.70","17,703,886.32","2,780,000.00","31,669,968.90","33,212,435.39","87,334,470.11","45,817,260.45","51,687,417.56","59,617,067.49","44,894,448.57","61,869,853.64","39,922,842.60","70,241,690.32","81,458,115.92","78,886,699.74","104,949,051.59","62,155,527.74","45,008,401.90","136,636,810.62","59,534,490.60","15,736,325.82","104,076,638.78","101,796,341.35","80,560,819.51","132,923,294.63","67,774,451.62","99,224,641.07","168,270,444.51","108,173,758.33","79,480,683.49"
应付票据,"20,000,000.00","62,848,000.00","21,148,000.00","13,216,200.00","13,716,200.00","14,029,580.00","18,698,080.00","16,168,500.00","11,000,000.00","7,988,000.00","10,652,410.74","29,270,130.74","50,452,120.00","37,046,400.00","70,996,000.00","112,504,000.00","135,208,000.00","139,190,000.00","38,690,000.00","20,000,000.00","50,000,000.00","70,000,000.00","70,000,000.00","70,830,000.00","70,000,000.00","63,000,000.00","48,000,000.00","53,750,000.00","66,800,000.00","46,500,000.00","69,160,480.00","96,360,480.00","77,050,600.00","199,224,613.73","266,714,013.73","196,740,000.00","228,430,000.00","184,605,386.00","89,225,386.00","177,844,000.00","211,494,000.00","110,630,000.00","180,433,000.00"
应收账款,"331,759,053.51","355,110,805.31","367,414,592.87","339,223,707.61","348,005,088.01","391,018,060.33","401,608,065.81","268,980,006.43","250,867,987.15","308,989,480.16","341,293,712.81","344,110,574.69","352,894,592.45","409,881,071.97","468,536,818.81","512,657,486.25","505,887,386.88","643,133,870.41","731,724,864.30","659,361,338.05","670,271,631.08","734,321,480.43","732,271,619.46","531,932,472.45","581,441,420.03","631,570,145.58","653,179,336.94","655,812,643.31","570,554,273.77","670,030,549.71","626,840,108.16","592,202,313.85","608,289,790.05","702,123,526.34","723,906,607.90","649,138,729.56","643,630,785.19","653,706,553.96","659,629,866.61","631,354,485.52","728,785,710.43","766,525,161.50","932,768,946.42"
应付账款,"132,215,031.43","178,373,436.34","164,840,878.84","173,337,886.57","199,928,931.07","172,163,509.71","155,305,768.05","144,017,022.62","97,846,215.91","130,358,117.87","137,986,028.84","188,516,602.05","174,826,223.21","226,149,314.38","284,746,961.13","452,879,262.30","376,128,640.67","440,071,770.49","413,181,291.49","537,473,508.54","495,463,252.89","434,168,744.27","441,062,485.50","564,671,242.66","556,750,497.96","495,964,182.34","515,578,182.28","504,435,361.75","419,431,140.53","486,189,660.58","516,175,090.93","476,528,311.64","441,603,097.21","440,528,257.11","500,575,719.05","512,076,030.84","452,783,505.39","488,576,570.91","566,560,033.43","672,381,252.78","720,979,953.49","791,395,230.82","940,873,859.22"
预付款项,"19,726,823.61","29,141,830.11","24,801,118.99","102,512,513.20","97,330,221.61","96,722,143.59","33,642,747.37","108,270,635.83","19,758,510.54","19,270,845.91","18,051,520.30","24,763,141.32","25,908,383.36","160,011,979.99","337,274,490.12","222,587,047.68","410,290,039.71","300,365,231.22","205,757,432.11","197,468,583.80","145,423,295.99","27,247,526.14","38,415,759.81","102,359,399.04","102,452,410.22","94,859,207.03","68,526,626.82","45,084,514.33","63,372,327.99","87,013,817.58","68,997,616.70","37,499,338.45","46,329,131.50","80,770,995.01","60,120,575.10","67,990,033.00","129,332,468.42","260,968,113.14","196,203,620.96","86,871,323.26","148,205,068.07","198,627,636.84","159,151,422.56"
预收款项,"13,216,625.17","20,201,249.99","16,176,701.12","11,529,445.47","9,916,740.73","12,878,088.63","12,356,951.60","11,174,687.36","7,556,810.36","6,260,732.26","9,460,153.03","12,614,336.97","18,563,671.00","17,333,305.49","38,743,757.43","24,899,328.58","29,217,974.40","14,009,882.13","27,028,253.34","13,094,305.44","28,676,685.42","11,690,722.30","26,202,352.93","12,652,192.31","21,502,243.99","23,856,100.55","26,147,755.93","15,822,186.59","16,003,178.69","11,767,462.78","12,941,736.68","17,205,523.55","15,277,989.28","12,488,544.95","13,281,680.32","54,560,227.14","30,625,671.23","32,410,861.62","21,042,419.92","22,183,790.91","20,450,976.13","28,258,011.84","37,085,688.08"
其他应收款,"17,956,478.58","15,096,203.87","17,384,329.48","14,397,784.91","14,838,640.93","16,744,116.06","21,019,354.39","12,815,006.72","7,628,886.89","8,674,248.80","8,430,147.56","7,776,679.90","3,843,611.02","5,718,453.47","8,407,686.64","10,131,808.29","3,996,482.36","18,810,071.36","20,279,229.39","10,248,839.04","10,473,501.00","7,417,480.71","5,520,174.66","79,281,071.87","74,936,482.29","66,444,550.45","69,610,699.92","60,911,041.59","59,000,326.26","47,855,428.56","48,785,990.14","45,775,899.52","31,728,238.81","25,897,266.93","23,156,414.97","35,389,884.08","23,694,072.14","23,834,972.16","16,186,899.87","17,489,523.43","7,007,835.95","10,098,137.50","8,930,925.42"
应付职工薪酬,"27,362,135.10","32,859,413.56","22,716,272.40","25,489,831.77","30,503,641.36","35,075,342.70","29,244,485.24","17,739,736.38","20,663,863.83","32,722,699.30","39,478,936.28","23,453,717.92","22,829,339.46","64,762,431.64","94,425,425.36","40,970,820.56","48,463,305.59","76,332,991.35","37,289,561.18","37,804,439.80","40,003,867.39","78,164,698.28","55,417,047.01","50,614,882.42","52,519,834.05","78,922,433.78","92,462,946.74","62,945,644.21","69,839,331.40","101,850,745.07","108,951,424.03","65,160,489.26","57,128,021.94","68,154,075.49","73,792,217.17","67,545,712.22","95,892,421.57","139,759,420.63","183,292,232.35","222,873,672.41","126,183,200.70","144,893,248.60","199,560,293.37"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"23,944,404.10","23,933,728.04","24,890,728.18","6,962,835.74","13,008,580.42","16,587,614.30","17,716,600.76","4,255,721.83","8,038,856.10","13,221,830.91","14,833,947.53","7,302,164.41","18,670,842.50","22,895,467.31","31,824,252.56","-33,048,461.07","-32,732,153.55","-69,967,842.96","-11,707,416.08","14,339,604.22","5,903,750.20","23,536,462.94","42,192,584.57","58,518,684.41","79,091,432.46","83,991,140.45","103,603,846.64","97,290,087.20","117,812,706.56","133,071,742.06","154,094,154.66","95,915,184.55","45,653,368.89","74,247,822.00","113,945,520.63","85,031,075.77","115,991,520.27","140,080,340.40","146,682,807.15","80,974,546.42","48,107,645.54","58,130,136.22","91,871,046.62"
应收利息,,,,,"6,784,112.01",,,"5,188,975.00","6,261,248.69","5,435,554.34","5,244,201.05","4,298,925.00","4,838,502.61","748,574.13","3,033,575.38","2,366,708.33","2,655,253.38","2,535,085.50","748,083.19","412,730.56","3,260,569.62","515,807.99","2,649,435.39","707,743.06","656,486.11","2,011,765.11",,,,"1,498,684.95","1,870,786.57",,"9,837,534.42","8,422,367.38","6,377,128.59","1,298,219.18","5,063,733.90","9,090,873.85","7,378,767.12","9,685,850.72","11,417,671.23","13,437,123.29","15,478,767.12"
应付利息,"118,800.00","488,051.46","283,900.32","222,637.84","284,112.01","295,106.25","275,740.71","541,030.13","473,461.21","118,254.44","83,870.65","83,978.93","20,679.33","101,402.09","115,799.70","1,809,028.36","3,311,910.99","5,027,286.71","3,762,635.82","4,147,777.31","2,338,679.34","4,264,405.49","1,786,673.83","31,660,017.69","6,035,726.20","13,872,330.67","22,865,906.13","31,390,117.39","5,316,070.83","14,511,735.13","23,832,369.80","31,451,870.79","5,210,936.16","13,640,269.30","22,544,813.42","31,260,273.99","4,986,301.37","13,712,328.79","22,534,246.64","31,260,273.99",,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"54,000,000.00",,,,,,,,,,,,"28,763,000.00",,,,"29,813,000.00","1,050,294.00","1,050,294.00","1,050,294.00",294.00,,,,,,,,"41,090,000.00",,,,"115,052,000.00",,,,,,,,,,
存货,"138,945,365.13","175,066,012.67","177,250,510.15","192,854,176.59","234,158,949.91","255,956,023.93","243,585,505.61","249,117,870.58","208,908,867.32","195,496,953.74","181,116,358.56","208,719,896.17","223,340,773.86","282,756,778.93","285,564,125.91","435,859,562.36","563,822,941.26","623,085,076.53","515,165,470.08","434,586,622.74","466,777,267.87","536,685,534.95","535,043,402.68","513,997,352.37","499,700,308.36","467,034,904.57","417,619,951.53","479,573,597.08","427,713,637.69","483,941,046.92","486,583,613.52","492,418,428.99","440,441,731.45","475,673,847.52","425,446,474.49","456,196,218.11","468,038,703.82","417,873,352.89","360,577,614.02","455,464,287.30","436,285,451.80","532,587,738.87","637,917,876.38"
其他应付款,"3,285,870.19","10,305,326.15","6,332,009.12","17,726,293.66","3,793,190.70","5,340,770.49","8,031,443.88","6,071,503.74","5,918,560.96","9,833,804.41","10,610,108.61","6,425,359.20","5,793,410.83","11,735,980.80","15,410,094.53","4,827,376.16","4,447,878.62","18,860,357.67","12,136,354.33","10,154,985.83","15,313,883.12","14,048,740.68","19,615,152.41","8,695,691.94","14,367,323.25","21,465,499.95","25,297,295.77","13,206,475.47","12,683,740.82","17,825,379.03","17,103,812.19","13,690,151.23","12,819,038.55","11,636,462.22","12,779,661.75","13,191,024.37","20,889,660.17","32,713,004.25","30,756,850.67","24,580,636.72","30,515,703.08","40,403,663.01","53,056,319.68"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,"20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,"40,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,"8,223,692.25",,,,"499,877,397.21",,,
其他流动资产,,,,,,,,"2,221,002.63",,,,,,,,,,,,,,"70,000,000.00","70,000,000.00","170,990,197.06","172,256,847.34","254,707,821.29","451,034,424.12","525,397,064.22","372,737,579.42","143,016,949.47","651,032,659.43","643,477,769.10","140,670,604.20","388,662,851.20","1,012,727,874.50","1,413,353,446.02","1,130,450,761.17","1,158,272,651.94","1,623,364,314.33","1,348,583,468.44","755,959,628.50","473,913,950.30","1,162,394,427.12"
其他流动负债,"3,539,031.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"791,238,683.13","938,653,952.49","867,639,029.44","1,769,763,423.14","1,816,269,477.23","1,819,676,661.39","1,775,592,926.87","1,715,199,285.48","1,490,520,321.70","1,546,153,233.23","1,627,080,271.77","1,709,375,274.90","1,764,465,761.53","1,907,193,706.63","1,917,653,729.35","1,813,739,608.85","2,056,025,295.95","2,153,624,919.84","2,007,490,060.57","1,568,687,024.42","1,968,909,323.14","1,914,667,879.64","1,797,207,757.40","1,686,758,135.12","1,700,970,900.68","1,763,149,394.65","1,890,743,541.33","1,966,009,601.86","2,033,865,829.35","2,298,849,706.68","2,490,592,160.39","2,576,176,460.01","2,548,438,251.75","2,681,532,505.63","3,040,140,284.39","3,129,558,973.40","3,223,509,953.77","3,364,936,522.26","3,318,046,018.48","3,417,611,419.94","2,969,571,215.94","3,035,858,156.64","3,501,850,471.79"
流动负债合计,"334,621,033.68","464,318,761.05","338,338,648.73","317,403,743.25","365,782,678.49","350,122,112.28","343,537,824.91","289,127,106.06","208,380,816.51","223,700,768.39","236,235,371.15","331,247,306.44","357,691,890.75","466,749,107.00","662,230,467.01","990,743,904.88","1,233,792,573.52","1,387,570,870.19","1,204,036,103.22","1,045,236,429.02","1,082,093,234.19","973,749,741.58","829,216,174.87","930,397,015.36","869,263,615.89","864,474,041.18","894,491,600.69","816,163,925.85","828,715,902.91","932,480,724.65","979,591,148.29","837,309,311.02","823,600,724.03","847,399,644.80","1,032,276,826.07","968,628,036.58","949,599,080.00","1,031,857,912.60","1,060,093,976.16","1,731,975,570.44","1,157,731,478.94","1,173,710,290.49","1,502,880,206.97"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51,800,000.00","51,800,000.00","51,800,000.00","51,800,000.00","51,800,000.00","51,800,000.00","51,800,000.00","51,800,000.00","51,800,000.00","51,800,000.00","51,800,000.00","51,800,000.00"
长期借款,"60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00",,,,,,,,,,,,,,,,,,"7,243,339.33","7,243,339.33","7,243,339.33","7,532,252.11","7,586,301.83","7,639,300.49","7,709,023.53",,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,"499,552,046.74","508,555,574.14","517,654,991.95","495,332,640.99","495,583,090.07","495,853,124.84","496,123,159.61","496,384,483.56","496,656,585.61","496,940,044.64","497,226,618.61","497,513,192.58","497,804,633.58","498,107,892.96","498,414,484.86","498,721,076.76","499,003,521.58","499,299,877.95","499,588,637.58",,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"2,560,697.59","2,394,005.70","2,217,915.88","2,093,484.83","1,977,735.95","1,861,987.07","1,782,678.49","1,725,729.64","1,670,414.10","1,680,431.90","1,672,966.58","401,773.81","376,674.94","351,576.07","343,209.73",,,,,"3,156,576.00","3,156,576.00","3,156,576.00","3,156,576.00","55,330,567.92","55,252,481.52","55,327,613.53","55,212,248.72","55,159,584.46","54,405,829.04","54,244,764.59","54,391,757.11","2,450,174.30","2,383,555.29","2,267,032.93","2,196,873.54","2,044,311.48","1,917,349.23","1,851,499.49","1,740,705.68","1,626,073.71","1,552,997.81","1,292,374.76","1,352,164.49"
