科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应付款,"5,811,419.18","6,451,671.88","6,593,134.74","2,186,831.13","8,973,648.24","2,696,043.08","8,025,737.82","2,572,498.81","6,768,794.72","6,226,784.48","1,461,812.53","2,463,711.07","6,191,626.14","12,682,942.86","15,860,225.97","10,328,752.79","14,259,450.57","14,302,479.89","16,322,166.06","18,172,353.46","19,518,328.72","19,505,272.15","20,614,833.31","24,130,511.42","24,278,051.58","24,846,261.87","17,234,164.22","13,747,222.24","13,649,710.74","10,421,127.45","7,487,873.36","3,226,679.53","11,432,826.23","25,036,599.05","33,245,641.20"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,"300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00",,,"50,000,000.00","330,000,000.00","411,810,000.00","851,810,000.00","901,810,000.00","871,810,000.00"
一年内到期的非流动负债,,,,,,,,,,"9,000,000.00","9,000,000.00","29,000,000.00","4,000,000.00",,,,,,,,,"1,000,000.00","1,000,000.00","1,000,000.00","28,000,000.00","27,000,000.00","27,000,000.00","27,000,000.00",,,,,,,
其他流动资产,"139,158.67","121,475.78","124,932.63","353,976.77","253,217.63","160,152.66","45,922.15","353,134.98","253,451.18","218,137.36","82,029.73","460,062.72","350,707.54","196,931,324.73","404,184,395.69","671,526,841.54","762,674,435.09","572,684,908.34","257,195,910.06","1,017,659,581.91","1,025,055,992.63","1,019,368,339.38","908,804,697.65","1,117,516,016.15","1,317,675,316.30","1,267,485,751.58","1,456,362,789.73","1,491,330,160.71","1,335,203,527.37","1,219,400,737.19","1,028,407,932.89","734,684,399.14","512,753,180.44","686,227,051.44","718,810,201.45"
其他流动负债,"1,383,766.26","3,222,611.30","9,599,708.09","11,541,737.90","8,457,726.00","1,914,922.51","211,215.25","4,605,809.44","8,384,422.90","4,918,000.46","242,809.66","5,225,087.30","9,000,093.09","4,155,505.99","4,618,062.48","4,158,001.76","5,868,248.45","3,543,592.87","6,520,295.17","3,406,932.52","3,780,847.60","22,054,514.66","8,561,120.34","1,278,153.61","1,298,792.18","23,376,320.10","6,917,534.77","1,461,641.65","7,221,964.17","27,575,352.97","891,996.92","177,029.52","5,995,736.08","27,156,612.85","1,396,802.27"
流动资产合计,"187,926,939.67","293,756,787.56","435,845,499.10","471,552,938.94","409,037,624.67","456,269,552.27","1,681,150,488.77","1,631,259,594.05","1,670,682,829.54","1,716,532,487.45","1,708,532,787.69","1,612,498,028.30","1,580,641,381.24","1,766,583,758.09","1,748,183,645.65","1,713,164,171.52","1,737,179,053.36","1,519,562,442.42","1,516,208,072.57","1,534,129,213.80","1,541,343,218.92","1,598,201,857.58","1,556,812,228.58","1,975,173,056.40","2,111,490,585.30","2,176,180,388.64","2,155,301,676.81","2,060,200,669.40","1,843,812,775.97","1,874,662,583.85","2,013,172,610.66","1,798,006,950.66","1,959,296,710.76","2,281,686,456.78","2,335,993,395.54"
流动负债合计,"76,867,742.30","173,718,101.14","275,634,809.93","206,310,388.75","122,273,757.23","99,271,277.11","81,266,365.16","24,948,509.38","38,132,105.00","57,672,846.10","25,517,579.69","124,342,952.56","85,366,005.21","51,388,543.96","44,655,904.88","47,907,285.39","52,069,253.86","88,925,037.37","58,439,095.98","63,229,006.88","61,672,131.82","143,170,587.00","105,876,736.17","247,957,822.02","371,917,475.98","508,642,314.66","490,469,954.10","467,960,486.83","445,097,202.48","572,952,909.38","515,631,944.17","518,479,550.45","412,595,172.85","555,221,714.49","512,956,067.84"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,"9,000,000.00","29,000,000.00","29,000,000.00","29,000,000.00","29,000,000.00","29,000,000.00","29,000,000.00","20,000,000.00","20,000,000.00",,,,,,,,,,"28,000,000.00","27,000,000.00","27,000,000.00","27,000,000.00",,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,"150,354,166.67","176,476,850.00",,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"269,228.40","98,199.59","88,513.84","52,957.77","52,957.77","50,366.96","49,071.55","47,776.13","46,480.72","41,852.22","41,852.22","39,392.55","35,466.16","50,340.81","48,638.25","33,569.78","25,184.26","56,897.77","48,512.25","34,073.32","22,661.09","4,466,010.95","4,236,034.82","4,006,058.69","3,776,082.56","3,546,106.43","3,316,130.30","3,086,154.17","2,856,178.04","2,626,201.91","2,396,225.78","2,166,249.65","1,936,273.52",,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"82,914,600.56","82,830,375.27","74,718,093.99","73,084,383.05","73,048,050.96","77,647,871.49","79,905,366.39","77,561,902.53","75,996,463.17","75,589,480.92","74,801,720.73","101,412,159.20","104,582,410.10","106,988,334.99","107,040,222.91","108,221,559.34","110,092,408.73","115,706,912.68","111,391,957.19","108,736,499.52","106,672,970.65","111,899,808.38","106,183,177.73","104,259,765.43","101,732,686.93","101,285,501.49","97,329,665.72","94,253,969.90","95,630,340.87","647,308,933.56","639,668,190.66","629,932,895.80","613,778,808.03","613,212,793.37","604,653,192.51"
递延所得税负债,"84,338.09","34,808.09","51,383.09","41,145.59","51,383.09","46,508.09","46,508.09","34,515.59","34,515.59","37,245.59","37,245.59","36,172.50","29,055.00","323,245.66","473,068.21","220,003.26","641,744.55","58,279.40","34,222.50","36,465.00",,"35,174.65","59,010.87","12,577.38","25,020.34","37,004.17",,,,,,,,,
在建工程,"2,287,097.94","1,062,932.90","7,473,714.89","6,818,167.91","10,728,254.44","236,376.10",,"707,215.56","8,026,168.24","13,936,401.30","18,922,446.15","4,829,900.91","7,944,923.79","9,015,917.87","10,676,705.58","16,528,567.27","42,058,718.52","85,414,588.21","108,623,151.85","108,917,923.88","124,191,350.43","199,568,783.29","271,645,236.04","271,340,571.61","323,914,202.84","448,793,062.57","505,360,731.69","522,400,558.82","534,124,136.96","10,477,435.30","8,245,524.45","11,656,567.23","9,271,249.39","14,397,310.51","12,822,620.12"
其他非流动负债,,,"5,500,000.00","4,583,334.00","5,500,000.00","6,433,334.00","6,433,334.00","10,494,234.00","8,885,900.50","9,360,848.55","9,360,848.55","8,651,649.50","10,451,116.05","6,831,342.11","6,831,342.11","6,831,342.11","6,831,342.11","6,782,156.31","6,707,359.86","6,620,063.41","7,957,766.96",,,,"6,221,081.16",,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,"7,692.31",,,"2,846.15",,,,,,,,,,,,,,,
非流动负债合计,"84,338.09","34,808.09","14,551,383.09","33,624,479.59","34,551,383.09","35,479,842.09","35,479,842.09","39,528,749.59","37,920,416.09","29,398,094.14","29,398,094.14","8,687,822.00","10,480,171.05","7,154,587.77","7,304,410.32","7,051,345.37","7,473,086.66","6,840,435.71","6,741,582.36","6,656,528.41","35,957,766.96","34,893,145.16","34,867,184.93","34,685,121.66","29,652,768.18","30,027,788.88","24,026,500.00","34,283,368.28","35,178,071.83","36,381,765.58","35,667,219.13","35,077,172.68","36,456,226.23","36,184,479.78","35,670,439.58"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"76,952,080.39","173,752,909.23","290,186,193.02","239,934,868.34","156,825,140.32","134,751,119.20","116,746,207.25","64,477,258.97","76,052,521.09","87,070,940.24","54,915,673.83","133,030,774.56","95,846,176.26","58,543,131.73","51,960,315.20","54,958,630.76","59,542,340.52","95,765,473.08","65,180,678.34","69,885,535.29","97,629,898.78","178,063,732.16","140,743,921.10","282,642,943.68","401,570,244.16","538,670,103.54","514,496,454.10","502,243,855.11","480,275,274.31","609,334,674.96","551,299,163.30","553,556,723.13","449,051,399.08","591,406,194.27","548,626,507.42"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"56,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","320,000,000.00","640,000,000.00","640,000,000.00","640,000,000.00","640,000,000.00","1,280,000,000.00","1,280,000,000.00","1,280,000,000.00","1,280,000,000.00","1,280,000,000.00","1,280,000,000.00","1,280,000,000.00","1,280,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"11,554,664.79","7,862,512.52","7,862,512.52","7,832,512.52","7,862,512.52","7,832,512.52","1,182,681,572.52","1,182,651,572.52","1,182,651,572.52","1,182,651,572.52","1,182,651,572.52","1,182,651,572.52","1,182,651,572.52","1,182,651,572.52","1,182,651,572.52","1,182,651,572.52","1,182,651,572.52","1,182,651,572.52","1,182,651,572.52","1,022,651,572.52","1,022,651,572.52","1,022,651,572.52","1,022,651,572.52","706,613,223.55","706,613,223.55","706,613,223.55","706,613,223.55","66,613,223.55","66,613,223.55","64,588,668.35","64,588,668.35","64,588,668.35","64,588,668.35","39,332,813.02","39,332,813.02"
无形资产,"13,355,525.96","13,046,047.64","12,736,569.32","12,582,080.16","12,505,460.58","12,428,841.00","14,972,625.83","18,954,116.43","44,381,517.12","43,944,307.36","43,502,338.42","44,133,492.30","44,034,283.80","42,370,633.33","92,680,983.13","91,787,310.23","90,812,871.05","89,890,396.70","88,889,275.07","88,144,073.73","87,405,541.41","86,665,230.50","85,676,960.60","85,061,930.74","85,148,992.22","84,725,290.89","91,601,552.94","89,923,095.54","89,280,240.89","88,393,300.11","87,153,393.60","85,632,470.26","84,424,761.35","83,113,566.17","82,364,119.05"
盈余公积,"20,077,859.91","9,036,002.78","21,599,317.65","21,599,317.65","21,599,317.65","36,641,950.38","37,277,445.33","36,641,950.38","36,641,950.38","51,923,790.38","51,923,790.38","51,923,790.38","51,923,790.38","68,386,037.43","68,386,037.43","68,386,037.43","68,386,037.43","87,818,557.94","87,818,557.94","87,818,557.94","87,818,557.94","112,696,871.76","112,696,871.76","112,696,871.76","112,696,871.76","139,682,012.28","139,682,012.28","139,682,012.28","139,682,012.28","162,042,956.53","162,042,956.53","162,042,956.53","162,042,956.53","181,967,684.13","181,967,684.13"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,999,530.61","44,999,530.61","44,999,530.61","19,438,453.98","19,438,453.98"
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,131,645.50","10,571,490.60","13,023,634.67","11,135,053.57","11,135,053.57","11,135,053.57","11,135,053.57","11,135,053.57","11,135,053.57"
未分配利润,"123,883,089.68","81,055,382.30","94,185,558.54","177,808,821.63","202,081,755.10","229,670,576.00","261,823,933.82","268,359,427.12","301,464,324.89","326,636,786.69","355,080,118.22","345,003,178.46","384,231,031.19","415,977,499.96","458,235,936.69","426,222,787.79","475,617,092.09","503,566,720.64","550,251,969.59","531,964,145.09","602,198,155.13","643,725,139.63","704,429,415.48","680,868,811.20","749,055,851.40","787,891,246.13","858,136,819.49","834,743,188.19","875,966,327.21","893,991,805.68","964,408,187.04","936,092,295.67","963,470,870.93","955,174,243.24","1,039,249,553.54"
长期待摊费用,"130,758.87","65,379.44",,,,"15,538.15","203,146.74","280,277.04","218,477.91",,,,,,,,,"3,154,704.60","3,260,561.09","2,939,374.58","2,770,988.36","4,851,749.16","4,716,283.38","4,580,817.60","4,445,351.82","4,309,886.04","4,174,420.26","4,038,954.48","3,903,488.70","20,603,567.67","20,245,414.24","19,662,749.82","25,511,161.47","23,810,384.53","23,813,223.67"
少数股东权益,"94,050.03","34,195.56","34,058.87","32,122.29","32,122.29","19,630,427.94","19,629,580.43","19,628,614.36","45,156,583.62","44,896,092.27","44,364,643.11","43,978,240.07","42,515,132.38","41,815,515.52","39,998,529.61","39,757,454.01","36,466,958.50","36,482,901.78","35,013,767.65","33,224,140.26","34,628,545.21","33,602,052.79","31,402,590.61","23,166,301.05","22,266,477.07","20,281,140.81","23,429,806.49","22,431,971.32","22,223,985.76","23,917,161.36","21,460,280.19","21,542,033.20","21,724,938.69","15,862,733.67","13,135,490.45"
递延所得税资产,"1,677,593.40","846,617.99","2,970,587.46","3,082,452.60","2,993,837.46","1,843,378.07","1,843,378.07","2,913,279.61","2,580,353.80","3,099,990.85","3,099,990.85","3,285,754.06","3,417,725.64","2,330,110.07","2,567,533.93","2,206,642.37","2,449,910.83","2,464,621.58","2,460,354.02","2,605,284.12","2,485,336.72","5,051,267.00","2,619,788.32","1,531,288.77","1,660,104.27","14,262,828.25","14,107,830.69","11,204,695.54","12,095,365.01","14,902,448.71","13,733,922.84","10,377,321.80","10,490,622.88","14,882,144.31","10,997,085.01"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,"34,662.00","34,662.00","34,662.00","34,662.00","34,662.00","34,662.00","34,662.00","34,662.00","34,662.00","34,662.00","34,662.00","34,662.00","34,662.00","34,662.00","34,662.00","38,162.00","250,034,662.00","250,034,662.00","220,034,662.00","300,034,662.00","300,034,662.00","300,034,662.00","34,662.00","34,662.00","34,662.00","34,662.00","50,034,662.00","270,034,662.00","363,765,742.20","203,049,389.00","404,252,887.48","180,034,662.00","2,067,505.11","1,094,905.11"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"100,634,805.13","97,984,214.83","98,022,141.50","95,654,703.49","99,363,223.21","92,257,033.77","97,008,250.58","100,499,229.30","131,284,122.96","136,646,694.65","140,403,010.37","304,089,527.69","336,526,321.49","160,789,999.07","213,048,745.80","218,812,310.99","245,484,947.70","546,722,783.54","564,708,473.47","531,414,737.30","623,583,510.66","712,537,511.28","775,112,142.89","470,815,094.84","520,712,082.64","656,957,337.67","727,056,639.10","785,513,581.05","1,020,948,047.14","1,159,212,683.03","985,627,114.14","1,174,816,195.61","936,582,592.21","762,618,757.57","746,880,199.04"
所有者权益(或股东权益)合计,"211,609,664.41","217,988,093.16","243,681,447.58","327,272,774.09","351,575,707.56","413,775,466.84","1,661,412,532.10","1,667,281,564.38","1,725,914,431.41","1,766,108,241.86","1,794,020,124.23","1,783,556,781.43","1,821,321,526.47","1,868,830,625.43","1,909,272,076.25","1,877,017,851.75","1,923,121,660.54","1,970,519,752.88","2,015,735,867.70","1,995,658,415.81","2,067,296,830.80","2,132,675,636.70","2,191,180,450.37","2,163,345,207.56","2,230,632,423.78","2,294,467,622.77","2,367,861,861.81","2,343,470,395.34","2,384,485,548.80","2,424,540,591.92","2,447,500,561.50","2,419,266,423.14","2,446,827,903.89","2,452,899,020.08","2,534,247,087.16"
资产总计,"288,561,744.80","391,741,002.39","533,867,640.60","567,207,642.43","508,400,847.88","548,526,586.04","1,778,158,739.35","1,731,758,823.35","1,801,966,952.50","1,853,179,182.10","1,848,935,798.06","1,916,587,555.99","1,917,167,702.73","1,927,373,757.16","1,961,232,391.45","1,931,976,482.51","1,982,664,001.06","2,066,285,225.96","2,080,916,546.04","2,065,543,951.10","2,164,926,729.58","2,310,739,368.86","2,331,924,371.47","2,445,988,151.24","2,632,202,667.94","2,833,137,726.31","2,882,358,315.91","2,845,714,250.45","2,864,760,823.11","3,033,875,266.88","2,998,799,724.80","2,972,823,146.27","2,895,879,302.97","3,044,305,214.35","3,082,873,594.58"
负债和所有者(或股东权益)合计,"288,561,744.80","391,741,002.39","533,867,640.60","567,207,642.43","508,400,847.88","548,526,586.04","1,778,158,739.35","1,731,758,823.35","1,801,966,952.50","1,853,179,182.10","1,848,935,798.06","1,916,587,555.99","1,917,167,702.73","1,927,373,757.16","1,961,232,391.45","1,931,976,482.51","1,982,664,001.06","2,066,285,225.96","2,080,916,546.04","2,065,543,951.10","2,164,926,729.58","2,310,739,368.86","2,331,924,371.47","2,445,988,151.24","2,632,202,667.94","2,833,137,726.31","2,882,358,315.91","2,845,714,250.45","2,864,760,823.11","3,033,875,266.88","2,998,799,724.80","2,972,823,146.27","2,895,879,302.97","3,044,305,214.35","3,082,873,594.58"
