科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"978,007,037.40","2,350,947,754.44","3,591,750,629.73","5,330,101,598.92","955,067,047.02","2,178,429,052.80","3,702,892,056.55","5,246,278,070.63","1,187,844,575.76","2,576,498,646.08","3,828,033,567.44","6,145,011,655.44","1,375,259,598.18","3,077,679,828.70","4,720,206,827.87","6,215,547,051.99","1,520,760,271.01","3,548,647,689.68","5,423,613,204.87","6,673,503,751.28","1,152,656,323.53","3,284,090,229.10","4,476,361,621.68","5,269,056,807.90","928,962,593.37","2,997,652,324.09","3,545,008,614.64","5,065,052,477.38","1,157,537,711.46","1,782,300,215.89","3,342,749,303.22","5,348,755,518.12","1,078,694,418.44","2,477,818,054.60","4,561,999,156.70","5,721,891,463.81","960,696,589.78","2,570,723,354.66","4,604,521,856.27","6,111,698,855.10","1,178,129,035.29","2,528,701,523.70","4,355,123,721.71"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,"-1,048,992.52",,"-1,048,992.52",,,,,,,,,,,,,,,,,,,
收到的税费返还,,,"2,311,166.38","2,311,166.38",,,"4,261,054.70","4,261,054.70",,,,,,"461,052.96","461,052.96","461,052.96",,,"3,553,112.15","21,044,821.15",,,"16,861,919.87","19,169,276.15","3,838,747.88","3,931,776.60","3,931,776.60","4,031,232.38","112,473.64","112,473.64","112,473.64",,,"45,809,351.22","45,809,351.22",,,,,"62,050.90",,,
支付其他与投资活动有关的现金,"38,270.22","38,270.22","38,270.22",,,,"1,705,559.68",,,,,,,,,,,,"1,660,156.73",,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"4,421,158.24","495,991.49","12,789,764.62","15,118,165.68","602,043.43","6,647,788.86","11,144,928.99","408,942.05","195,362.44","332,592.00","373,438.15","156,832.84","526,280.68","8,735,437.74","9,143,433.92","11,809,300.00","1,321,344.90","2,874,153.44","4,077,587.01","45,080,120.00","1,546,405.64","3,701,707.16","4,593,391.98","36,704,410.00","1,359,774.49","24,131,757.75","26,443,067.36","28,313,800.00","3,374,334.54","6,138,747.70","11,831,391.00","36,795,135.18","241,380,567.77","424,917,659.32","576,951,593.10","18,024,691.25","4,199,497.41","4,767,201.67","16,497,076.17","105,187,669.94","2,760,398.20","3,759,711.03","10,622,373.99"
投资活动现金流出小计,"81,575,280.91","134,921,992.21","301,665,694.37","421,664,367.53","56,372,863.63","169,362,725.67","144,975,304.79","341,469,109.04","72,543,058.75","184,821,642.21","417,300,056.30","328,708,289.67","52,706,241.21","262,076,773.87","232,469,812.35","293,634,461.19","183,161,634.84","322,554,505.88","517,173,706.50","818,443,167.37","40,959,099.54","227,088,592.10","270,072,303.54","730,420,251.10","27,017,301.59","165,605,421.89","362,681,668.79","376,470,625.17","82,082,407.42","199,287,850.33","624,195,729.93","2,882,527,256.06","53,237,421.57","224,873,318.64","297,404,071.80","3,915,245,362.21","113,902,712.95","3,383,280,546.95","4,229,852,598.35","6,191,107,408.27","100,749,961.23","1,965,907,690.14","3,847,235,581.80"
经营活动现金流入小计,"982,428,195.64","2,351,443,745.93","3,606,851,560.73","5,347,530,930.98","955,669,090.45","2,185,076,841.66","3,718,298,040.24","5,250,948,067.38","1,188,039,938.20","2,576,831,238.08","3,828,407,005.59","6,145,168,488.28","1,375,785,878.86","3,086,876,319.40","4,729,811,314.75","6,227,817,404.95","1,522,081,615.91","3,551,521,843.12","5,431,243,904.03","6,739,628,692.43","1,154,202,729.17","3,287,791,936.26","4,497,816,933.53","5,324,930,494.05","934,161,115.74","3,025,715,858.44","3,575,383,458.60","5,097,397,509.76","1,161,024,519.64","1,788,551,437.23","3,354,693,167.86","5,385,550,653.30","1,320,074,986.21","2,948,545,065.14","5,184,760,101.02","5,739,916,155.06","964,896,087.19","2,575,490,556.33","4,621,018,932.44","6,216,948,575.94","1,180,889,433.49","2,532,461,234.73","4,365,746,095.70"
投资活动产生的现金流量净额,"-81,554,365.91","-134,938,897.21","-297,445,117.67","-415,960,632.27","-56,049,253.63","-168,976,074.35","-144,635,754.99","-317,188,439.66","-66,230,828.20","-173,572,014.46","-406,046,682.77","-314,960,565.51","-52,456,315.81","-260,993,672.58","-222,775,912.67","-289,866,135.99","-182,489,796.93","-321,785,565.04","-515,640,055.71","-813,061,475.17","-37,569,278.61","-220,625,577.11","-260,512,484.89","-312,960,029.92","-26,277,729.18","-152,486,720.61","-349,551,696.32","-204,464,622.84","-81,001,076.75","-185,954,798.33","-610,749,282.45","-1,337,068,241.21","-53,218,909.57","-211,192,806.64","-283,721,696.79","-465,348,145.59","-111,137,989.11","-846,128,637.95","-639,163,487.20","-210,821,845.61","87,338,656.84","-75,754,088.22","-166,522,601.30"
购买商品、接受劳务支付的现金,"834,597,688.71","1,942,191,623.52","3,191,590,245.05","4,546,608,997.46","929,418,166.96","1,838,993,179.10","3,164,828,480.81","4,308,554,370.57","734,262,683.44","1,579,261,837.24","2,374,666,299.82","4,785,941,926.85","1,213,033,711.25","2,505,246,734.72","3,897,104,794.47","5,470,114,309.95","1,439,164,734.16","3,167,125,620.64","5,408,827,837.80","6,039,651,789.75","708,166,215.71","2,344,534,666.80","2,671,372,350.02","3,054,058,756.70","504,997,535.64","1,879,034,697.77","2,029,260,643.77","3,564,660,569.85","824,515,260.80","1,134,391,644.82","2,045,875,264.62","3,249,746,924.13","633,803,498.04","1,690,522,157.74","2,593,005,583.99","4,047,354,771.25","900,738,984.42","1,546,848,369.55","3,209,788,949.33","4,933,566,049.74","827,748,031.77","1,992,343,429.85","3,452,557,178.87"
吸收投资收到的现金,,,"411,800,000.00","11,800,000.00",,,,,,,,,,,,,"460,192,288.92","460,192,288.92","460,192,288.92","460,192,288.92",,,,,,,,,"1,249,282,927.33","1,249,282,927.33","1,249,283,270.44","1,282,943,796.18",,,,,,,,,,,
