科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"196,554,313.90","400,111,258.61","604,226,325.11","1,014,131,568.29","303,755,286.00","616,251,135.31","894,846,811.31","1,225,347,020.66","187,894,229.40","363,173,521.91","591,061,179.16","895,430,560.12","271,145,220.76","636,729,058.17","890,759,657.27","1,158,954,866.53","239,351,159.80","472,786,238.80","717,460,250.34","952,854,334.22","207,525,239.59","396,159,085.69","632,395,893.09","756,433,649.21","208,516,235.70","369,340,865.41","578,499,183.97","904,728,316.73","229,889,204.50","428,493,500.41","680,209,611.70","1,027,387,237.86","203,126,194.25","376,594,407.66","642,045,549.89","1,137,614,380.69","201,805,879.81","402,879,239.51","686,820,864.35","892,663,384.23","36,388,696.79","78,443,165.42","128,575,017.65"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,"15,000,000.00",,,"30,000,000.00",,,,,"15,000,000.00",,,,,"1,062,400.00",,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,"395,656.43",,,,,,,,,,,,,,"355,411.88","355,411.88","355,411.88","355,411.88",,"3,865,365.46","7,301,267.75","9,990,413.23","15,424,398.68","27,342,645.07","31,643,716.07","34,049,778.46","1,029,549.35","3,374,206.38","5,964,513.11","6,714,837.70",,"36,177.97","71,266.58"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"2,210,570.31","10,962,563.61","15,120,092.60","8,972,407.85","7,277,909.36","26,244,069.80","39,392,887.17","8,788,497.35","1,214,582.28","48,151,150.08","84,075,859.66","9,834,576.54","17,668,218.90","39,493,175.94","37,647,178.05","28,800,181.60","14,876,209.66","22,910,361.88","27,436,950.55","30,607,927.87","10,029,054.49","25,523,650.66","30,823,243.99","21,751,604.98","10,593,067.92","18,019,009.30","33,393,283.02","31,983,481.43","1,564,517.93","10,283,695.10","57,883,431.82","32,922,702.21","4,689,928.31","22,825,124.37","61,354,654.69","50,060,586.57","15,276,702.02","18,360,085.96","82,088,188.67","379,012,683.84","16,758,963.76","105,997,788.81","153,030,013.73"
投资活动现金流出小计,"596,475,556.58","673,635,558.54","889,421,210.57","2,166,904,142.25","602,389,109.10","644,353,803.81","705,463,440.95","741,935,459.53","56,933,319.52","89,377,801.62","107,701,249.94","115,418,412.88","193,452,657.75","443,521,544.90","656,202,568.70","960,060,835.94","303,602,563.33","442,117,660.03","707,571,566.52","1,032,074,325.52","157,315,314.59","362,541,059.74","705,032,140.21","1,034,242,457.81","166,994,784.11","216,323,393.77","303,301,243.51","311,679,780.41","4,066,990.60","104,975,122.42","131,297,761.43","156,174,652.03","660,000.00","672,028.00","710,391.89","29,388,975.16","2,542,186.80","125,713,897.04","1,001,787,295.79","2,486,502,449.98","2,868,894.70","162,385,914.94","230,182,621.14"
经营活动现金流入小计,"198,764,884.21","411,073,822.22","619,346,417.71","1,023,103,976.14","311,033,195.36","642,495,205.11","934,239,698.48","1,234,135,518.01","189,108,811.68","411,324,671.99","675,532,695.25","905,265,136.66","288,813,439.66","676,222,234.11","928,406,835.32","1,187,755,048.13","254,227,369.46","495,696,600.68","744,897,200.89","983,462,262.09","217,554,294.08","421,682,736.35","663,219,137.08","778,185,254.19","219,464,715.50","387,715,286.59","612,247,878.87","937,067,210.04","231,453,722.43","442,642,560.97","745,394,311.27","1,070,300,353.30","223,240,521.24","426,762,177.10","735,043,920.65","1,221,724,745.72","218,112,131.18","424,613,531.85","774,873,566.13","1,278,390,905.77","53,147,660.55","184,477,132.20","281,676,297.96"
投资活动产生的现金流量净额,"-528,600,035.24","-512,348,474.28","-708,141,612.21","-742,291,683.06","-602,132,647.03","-597,063,845.53","-658,173,482.67","-687,978,024.35","-25,253,319.52","-57,196,070.02","-74,921,611.94","-53,459,326.19","-193,445,867.75","-429,630,627.50","-605,729,419.75","-810,207,391.24","-233,470,590.64","-323,488,498.51","-541,852,573.07","-801,876,530.15","-126,815,360.97","-328,387,011.02","-645,269,325.08","-968,796,092.01","-163,809,174.11","-204,344,911.12","12,414,423.14","40,763,878.70","-4,066,690.60","-95,618,205.11","-115,438,080.30","-127,215,812.81","228,682,682.18","263,737,599.25","270,951,704.22","553,653,307.17","22,741,136.31","-87,021,667.03","-98,940,667.43","55,560,550.55","-2,313,297.56","-161,814,741.38","-217,539,613.90"
购买商品、接受劳务支付的现金,"111,773,586.49","232,154,463.02","357,045,035.82","532,566,316.87","183,553,925.18","413,002,888.05","556,626,378.84","742,573,015.61","117,499,712.38","262,633,296.08","411,638,258.42","596,493,079.77","214,660,186.17","458,946,928.52","683,475,570.89","905,149,749.77","130,855,135.15","274,060,445.60","439,690,461.70","648,526,764.20","143,035,557.52","287,135,109.06","499,450,443.04","577,613,385.34","174,135,299.25","275,827,537.76","418,555,389.02","647,047,999.12","146,459,192.40","314,436,974.59","503,136,412.70","769,664,013.27","128,512,935.98","260,068,272.78","489,146,982.28","789,047,468.83","108,634,232.97","212,819,117.35","512,908,596.35","715,369,519.54","201,780,000.00","212,422,094.62","212,422,094.62"
吸收投资收到的现金,,,,,,,,,,,,,,"30,000,000.00",,,,,,,,,,,,,,,,,,,,,,"1,000,000.00","2,249,999,993.70","2,265,062,174.90","2,268,790,140.82","2,268,790,140.82",,,
支付给职工以及为职工支付的现金,"15,062,596.31","30,805,333.64","48,596,316.47","83,143,446.49","22,903,984.17","43,501,249.18","65,916,901.66","126,239,452.32","23,786,609.87","51,078,032.91","77,001,360.89","118,473,738.62","43,702,378.96","87,189,678.11","119,433,834.20","162,727,197.40","37,458,534.82","83,003,263.18","101,326,149.48","166,327,764.11","41,747,546.82","87,803,285.00","117,153,258.90","167,777,757.51","46,302,400.41","86,259,160.38","124,898,063.89","178,495,747.22","35,470,420.77","83,774,983.16","123,300,467.32","188,354,968.42","36,608,479.38","76,573,259.39","112,025,114.66","179,057,242.53","34,878,564.56","88,722,223.47","129,813,225.01","181,534,741.68","18,299,858.79","31,332,644.01","39,244,729.93"
