科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他流动资产,,,,,,"905,676.23","1,334,969.54","1,545,445.33","1,665,641.67","1,679,567.04","1,941,895.03","1,952,692.15","2,590,993.83","2,169,535.48","1,685,977.58"
其他流动负债,,,,,,,,,,,,,,,
流动资产合计,"241,772,225.36","328,570,261.85","400,567,498.14","396,937,426.87","402,819,508.95","443,679,178.74","749,815,294.34","693,086,075.39","713,797,808.26","736,480,859.74","731,937,789.64","719,603,136.98","828,488,984.56","875,518,516.61","870,706,230.80"
流动负债合计,"90,113,118.75","142,381,550.68","162,510,300.72","163,596,393.01","164,627,773.06","189,495,802.86","181,302,949.67","163,981,015.11","162,881,441.45","172,746,893.79","158,933,492.20","126,037,498.51","160,421,999.20","193,549,834.62","210,821,762.34"
可供出售金融资产,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,"970,722.99","3,819,086.70","3,585,523.96"
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,"16,578,245.65","16,332,763.48","16,087,281.31","15,841,799.14"
预计负债,,,,,,,,,,,,,,,
固定资产,"39,705,359.81","43,322,263.36","144,427,339.94","147,468,124.42","152,287,020.29","154,625,793.39","160,523,164.82","167,493,374.17","166,804,328.91","165,536,469.18","167,832,230.68","174,037,199.04","204,652,042.51","212,139,844.88","352,251,862.92"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,"22,294,520.95","47,182,031.38","3,243,868.71","11,154,181.80","7,374,800.85","5,196,692.51","21,942,771.27","18,214,951.66","22,642,565.91","37,451,494.75","47,023,844.53","50,309,639.33","76,201,033.73","98,136,692.08","11,485,743.60"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,,,"2,655,000.00","2,520,000.00","2,452,500.00","2,385,000.00","2,317,500.00","2,250,000.00","2,182,500.00","2,115,000.00","2,047,500.00","1,980,000.00","1,912,500.00","1,845,000.00","1,777,500.00"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"90,113,118.75","142,381,550.68","165,165,300.72","166,116,393.01","167,080,273.06","191,880,802.86","183,620,449.67","166,231,015.11","165,063,941.45","174,861,893.79","160,980,992.20","128,017,498.51","162,334,499.20","195,394,834.62","212,599,262.34"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","168,659,000.00","168,659,000.00","168,659,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"98,767,032.15","98,767,032.15","98,767,032.15","98,767,032.15","98,767,032.15","98,767,032.15","381,014,579.37","381,014,579.37","381,014,579.37","381,014,579.37","381,014,579.37","381,014,579.37","481,112,619.37","502,018,213.09","502,018,213.09"
无形资产,"27,019,763.74","29,028,354.78","31,052,404.75","44,804,546.03","44,415,339.85","44,952,145.22","44,397,255.38","43,842,365.54","43,287,475.70","43,195,517.44","42,758,586.68","37,417,950.30","53,520,477.89","52,919,973.01","52,336,996.69"
盈余公积,"6,768,950.80","13,381,790.53","24,108,972.28","24,108,972.28","24,108,972.28","34,258,932.78","34,258,932.78","34,258,932.78","34,258,932.78","45,017,653.98","45,017,653.98","45,017,653.98","45,017,653.98","55,828,954.51","55,828,954.51"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,
未分配利润,"60,689,742.03","121,298,526.25","217,360,159.66","265,884,292.66","303,288,793.40","308,917,615.31","338,009,888.00","322,207,539.47","349,356,830.02","360,933,680.20","384,809,687.85","418,620,370.36","362,440,028.29","373,444,275.44","387,187,121.20"
长期待摊费用,,,,,,,,,,,,,,,
少数股东权益,,,,,,,,,,,,,,,
递延所得税资产,"546,973.87","582,603.24","966,353.27","1,426,408.53","1,501,897.78","1,525,430.49","2,063,821.18","2,659,311.93","2,815,862.51","2,091,235.03","2,474,773.90","2,980,032.54","3,236,476.12","6,405,235.89","6,811,892.23"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,"2,143,385.00","144,000.00","28,086,002.45","59,846,503.17","58,845,142.75","58,161,542.83","78,415,988.04","80,346,242.33","77,072,231.20","79,795,687.97","71,743,898.38","36,161,299.56","30,318,647.18","13,272,501.80"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"89,566,618.37","122,258,637.76","179,833,966.67","232,939,263.23","265,425,561.94","265,145,204.36","287,088,555.48","310,625,991.34","315,896,475.36","325,346,947.60","339,885,123.76","353,066,965.24","391,074,816.28","419,826,761.05","455,586,320.34"
所有者权益(或股东权益)合计,"241,225,724.98","308,447,348.93","415,236,164.09","463,760,297.09","501,164,797.83","516,943,580.24","853,283,400.15","837,481,051.62","864,630,342.17","886,965,913.55","910,841,921.20","944,652,603.71","1,057,229,301.64","1,099,950,443.04","1,113,693,288.80"
资产总计,"331,338,843.73","450,828,899.61","580,401,464.81","629,876,690.10","668,245,070.89","708,824,383.10","1,036,903,849.82","1,003,712,066.73","1,029,694,283.62","1,061,827,807.34","1,071,822,913.40","1,072,670,102.22","1,219,563,800.84","1,295,345,277.66","1,326,292,551.14"
负债和所有者(或股东权益)合计,"331,338,843.73","450,828,899.61","580,401,464.81","629,876,690.10","668,245,070.89","708,824,383.10","1,036,903,849.82","1,003,712,066.73","1,029,694,283.62","1,061,827,807.34","1,071,822,913.40","1,072,670,102.22","1,219,563,800.84","1,295,345,277.66","1,326,292,551.14"
