科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应付款,"797,168.67","1,444,068.77","1,297,166.74","488,543.43","1,757,012.06","5,665,795.66","1,638,947.42","4,395,159.89","15,643,217.14","1,771,163.88","12,426,723.04","9,467,213.65","6,711,104.66","4,489,036.95","6,599,589.91","3,988,157.75","2,605,967.53","2,491,083.12","6,078,528.82","6,550,248.02","6,631,166.45","7,219,671.04","14,273,987.60","6,153,005.88","6,937,073.93","7,949,021.44","26,818,278.16","28,415,020.08","30,812,224.29","31,422,276.57","23,556,744.05","24,807,394.68","29,375,982.96","31,348,217.52","127,897,010.03","122,625,848.48","54,292,745.89"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,"35,000,000.00","35,000,000.00",,,,,"35,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","20,200,000.00","20,200,000.00","15,400,000.00","34,800,000.00","29,600,000.00","49,600,000.00","49,400,000.00","30,500,000.00","31,250,000.00","1,250,000.00","2,000,000.00","2,000,000.00","3,000,000.00","3,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","11,900,000.00","96,800,000.00","96,856,037.23","96,800,000.00","56,800,000.00"
其他流动资产,,,,,,,,,,,,,,,,,,,"7,205,056.50","9,520,000.00",,"8,156,452.08","3,487,125.93","12,488,351.83","12,769,118.65","20,371,267.14","13,463,321.10","24,011,443.22","6,927,551.60","11,816,690.52","299,568,244.62","243,227,397.69","290,920,289.27","325,452,748.94","256,927,509.04","225,357,158.95","40,992,161.12"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,959,589.70","3,818,423.79","759,856.41","3,084,305.81",,,"2,485,689.98"
流动资产合计,"102,111,261.76","116,567,335.83","132,327,068.55","392,870,635.46","372,137,142.12","358,699,848.42","338,484,702.72","365,624,018.79","401,784,587.24","394,135,690.89","374,260,488.16","355,861,373.03","345,756,951.90","370,824,805.25","365,458,671.60","350,308,608.39","356,740,613.23","364,764,504.98","402,566,126.50","434,090,340.29","454,622,484.92","446,794,223.05","455,617,348.81","465,448,325.21","478,963,476.46","512,376,564.34","507,155,159.50","543,615,879.35","563,096,288.14","562,683,294.81","1,297,771,225.22","1,287,878,294.93","1,353,390,490.00","1,385,213,554.02","1,499,256,342.52","1,410,483,818.37","1,191,777,618.27"
流动负债合计,"96,350,548.86","66,589,588.06","116,359,527.08","130,151,167.54","78,650,975.89","74,654,405.01","60,771,327.71","93,771,620.81","203,133,065.95","207,518,860.87","225,931,964.28","215,603,310.41","196,264,156.20","221,878,484.19","220,608,675.42","224,518,370.44","191,795,775.28","229,478,061.26","253,701,482.60","270,262,242.29","276,291,570.41","265,195,882.81","308,759,280.72","298,171,139.73","319,184,575.44","337,131,406.23","339,435,034.99","356,445,743.02","360,323,362.81","267,830,489.99","392,738,547.05","344,478,904.13","398,409,348.60","449,296,108.33","584,287,666.19","460,949,927.58","540,690,812.86"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000.00","3,000,000.00","3,000,000.00","43,000,000.00"
长期借款,,"35,000,000.00",,,"35,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00",,,,,"14,800,000.00","14,800,000.00","19,400,000.00",,"30,000,000.00",,,"10,000,000.00","9,000,000.00","9,000,000.00","8,000,000.00","8,000,000.00","6,000,000.00","6,000,000.00","4,000,000.00","4,000,000.00","2,000,000.00","82,000,000.00","80,000,000.00","123,500,000.00","113,600,000.00","25,200,000.00","198,450,000.00","190,050,000.00","190,050,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"16,868,145.00","14,868,145.00",,,,,,,,,,,,,,,,,,,,,,,,"243,919.93","234,679.50","236,705.80","249,738.04","239,651.29","201,917.67","194,338.32","175,668.76","157,313.12","84,055.84","128,660.63","116,006.92"
长期股权投资,,,,,,"400,000.00",,,,,,,"900,000.00","900,000.00",,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"6,423,542.68","20,710,212.57","19,928,705.25","19,733,328.42","19,537,951.09","19,342,574.26","19,147,197.43","19,073,990.60","19,061,868.77","18,683,236.94","15,605,324.12","15,440,026.37","15,274,728.59","15,109,430.81","14,944,133.03","14,778,835.25","14,613,537.47","14,448,239.69","14,282,941.91","14,117,644.13","13,952,346.35","13,787,048.57","13,621,750.79","13,456,453.01","20,368,789.60","20,115,392.74","19,861,995.88","19,608,599.02","20,761,638.16","20,497,477.81","20,233,317.46","19,969,157.11","19,704,996.76","19,440,836.41","22,764,076.05","22,449,891.94","22,128,726.28"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"57,040,124.64","44,563,104.57","49,026,002.38","48,545,465.67","55,606,688.76","79,579,414.57","86,941,502.98","96,238,283.99","137,583,513.91","156,431,232.86","185,458,926.36","195,792,235.21","198,425,718.36","198,111,579.76","216,240,636.50","213,237,531.71","209,254,763.08","243,622,358.71","265,439,073.98","264,601,732.69","264,005,343.56","268,680,123.18","270,707,118.52","268,462,981.73","260,608,811.02","258,682,249.78","266,316,429.06","269,690,738.39","271,271,008.67","273,025,285.52","289,920,593.53","295,845,417.11","305,069,448.73","313,048,665.26","349,252,404.48","356,202,232.86","362,862,827.75"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,"232,969.90","232,969.90","232,969.90","232,969.90","220,794.05","220,794.05","162,593.14","162,593.14","18,582,757.08","17,510,962.66","16,429,807.21","15,372,184.92","16,923,151.82","15,385,413.98","14,064,900.07"
在建工程,"1,546,795.68","4,870,429.50","7,991,451.37","13,506,475.68","18,777,103.68","5,507,954.01","11,660,131.33","18,802,769.18","21,905,643.25","28,753,969.71","39,433,452.23","37,449,565.11","40,258,917.54","41,614,312.15","30,936,596.02","33,052,241.43","33,949,511.18","767,155.75","612,374.67","1,193,654.10","2,706,396.67","452,890.70","146,000.00","440,576.40","1,386,861.26","1,904,274.41","809,096.66","1,556,383.22","5,248,864.73","5,410,892.95","6,364,266.72","8,026,589.02","9,742,126.82","14,949,570.46","6,671,098.26","189,494.71","806,472.81"
其他非流动负债,,,"1,620,000.00","1,620,000.00","1,620,000.00","1,316,250.00","1,215,000.00","1,113,750.00","1,012,500.00","911,250.00","810,000.00","708,750.00","607,500.00","506,250.00","405,000.00","303,750.00","202,500.00","101,250.00",,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"16,868,145.00","49,868,145.00","1,620,000.00","1,620,000.00","36,620,000.00","36,316,250.00","36,215,000.00","36,113,750.00","1,012,500.00","911,250.00","810,000.00","708,750.00","15,407,500.00","15,306,250.00","19,805,000.00","303,750.00","30,202,500.00","101,250.00",,"10,000,000.00","9,000,000.00","9,000,000.00","8,749,219.90","8,671,782.40","6,594,344.90","6,760,827.33","7,029,788.68","6,679,577.06","4,550,970.47","85,401,858.30","101,726,481.10","143,773,662.65","132,890,392.95","45,425,602.19","220,736,634.66","210,613,874.02","209,051,078.81"
固定资产清理,,,,,,,,,,,,,,,,,"200,481.15",,,,,,,,,,,,,,,,,,,,
负债合计,"113,218,693.86","116,457,733.06","117,979,527.08","131,771,167.54","115,270,975.89","110,970,655.01","96,986,327.71","129,885,370.81","204,145,565.95","208,430,110.87","226,741,964.28","216,312,060.41","211,671,656.20","237,184,734.19","240,413,675.42","224,822,120.44","221,998,275.28","229,579,311.26","253,701,482.60","280,262,242.29","285,291,570.41","274,195,882.81","317,508,500.62","306,842,922.13","325,778,920.34","343,892,233.56","346,464,823.67","363,125,320.08","364,874,333.28","353,232,348.29","494,465,028.15","488,252,566.78","531,299,741.55","494,721,710.52","805,024,300.85","671,563,801.60","749,741,891.67"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"42,288,237.34","45,000,000.00","45,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","96,000,000.00","153,600,000.00","153,600,000.00","153,600,000.00","155,647,600.00","249,036,160.00","249,036,160.00","249,228,160.00","249,919,791.00","250,006,383.00","250,080,235.00","525,421,749.00","525,709,170.00","526,089,653.00","526,136,022.00","526,228,511.00","526,799,049.00","526,799,049.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"5,603,709.60","19,463,592.35","19,463,592.35","253,810,722.47","253,810,722.47","253,810,722.47","257,059,056.69","257,059,056.69","257,059,056.69","257,059,056.69","257,792,390.02","257,792,390.02","221,792,390.02","221,792,390.02","221,059,056.69","219,422,961.69","220,104,844.29","220,104,844.29","220,104,844.29","220,104,844.29","172,104,844.29","172,104,844.29","147,618,083.71","160,113,196.03","51,076,171.59","51,595,841.46","43,084,088.47","49,175,501.52","50,704,920.87","52,136,803.40","2,457,165,796.93","2,459,876,188.00","2,433,758,689.89","2,434,621,644.70","2,440,167,763.83","2,444,879,462.44","2,140,819,990.55"
无形资产,"10,265,050.84","8,355,854.59","8,178,733.87","8,134,453.69","8,121,340.19","8,074,226.69","8,027,113.19","8,023,477.72","10,104,294.13","10,056,930.45","14,713,574.92","14,655,882.45","14,482,575.90","14,500,286.02","14,316,522.62","14,191,042.55","14,127,489.06","14,001,463.13","17,069,000.97","17,014,138.97","17,147,665.07","17,350,796.07","16,859,377.45","16,708,441.20","15,564,748.84","15,489,167.48","15,398,587.48","15,382,340.01","16,003,339.39","15,875,843.80","145,047,110.95","137,496,113.71","132,057,522.19","124,801,167.93","145,670,128.14","134,678,165.24","124,668,661.44"
盈余公积,"4,248,239.77","1,482,151.22","3,637,131.46","3,637,131.46","3,637,131.46","3,637,131.46","5,305,649.57","5,305,649.57","5,305,649.57","5,305,649.57","6,099,996.20","6,099,996.20","6,099,996.20","6,099,996.20","6,286,939.95","6,286,939.95","6,286,939.95","6,286,939.95","8,016,207.55","8,016,207.55","8,016,207.55","8,016,207.55","11,274,487.55","11,274,487.55","11,274,487.55","11,274,487.55","14,669,306.55","14,669,306.55","14,669,306.55","14,669,306.55","19,365,854.38","19,365,854.38","19,365,854.38","19,365,854.38","19,920,089.46","19,920,089.46","19,920,089.46"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,849,849.09","5,044,972.42","5,871,132.33","6,936,061.67",,"986,479.72","3,224,661.30"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,409,243.00","10,409,243.00","10,360,919.08","10,360,919.08","5,670,208.65","5,670,208.65","5,647,760.75","5,647,760.75",,,
商誉,,,,,,,,,"7,756,518.35","3,973,090.52","3,633,986.11","3,633,986.11","3,633,986.11","3,633,986.11","3,478,053.43","3,478,053.43","3,478,053.43","3,478,053.43","3,478,053.43","3,478,053.43","3,478,053.43","3,478,053.43","3,478,053.43","3,478,053.43","3,478,053.43","3,478,053.43","3,478,053.43","3,478,053.43","3,478,053.43","3,478,053.43","1,975,909,757.45","1,975,909,757.45","1,975,909,757.45","1,975,909,757.45","2,298,587,277.41","2,298,587,277.41","2,298,587,277.41"
未分配利润,"12,323,405.64","13,171,843.11","32,413,053.76","34,562,135.35","42,401,648.60","44,352,098.53","46,757,030.21","50,470,418.35","54,335,326.17","55,574,222.82","55,520,265.50","56,472,374.23","56,842,137.57","55,899,932.18","54,492,152.79","55,209,728.97","61,762,824.88","62,025,187.54","73,726,407.13","76,694,613.50","80,143,552.91","88,944,433.71","95,194,552.21","100,665,569.65","112,331,749.05","126,515,978.94","139,588,778.39","148,576,296.85","161,591,519.69","177,863,356.49","238,432,318.61","292,754,884.83","336,760,417.23","415,034,668.04","525,942,883.79","551,742,087.17","595,839,455.75"
长期待摊费用,"203,869.10","274,753.54","713,723.39","663,178.06","612,632.74","838,969.68","1,682,749.29","1,591,018.85","2,783,437.93","2,799,571.56","1,981,590.49","2,937,790.75","3,104,630.67","2,733,943.07","3,135,975.82","2,941,799.67","2,773,060.99","2,322,295.93","3,372,768.81","3,487,332.07","3,587,401.46","3,749,605.78","3,506,437.61","3,655,445.77","4,731,173.10","4,625,381.25","5,157,358.02","5,032,435.34","4,775,352.64","5,027,607.81","12,546,571.13","12,160,186.59","16,370,024.11","15,041,295.86","23,595,066.00","20,970,691.13","19,368,742.63"
少数股东权益,,,,,,,"145,532.66","7,327,218.35","20,444,465.10","28,774,882.88","29,551,161.87","29,654,351.47","30,006,187.53","30,809,752.70","30,926,016.70","30,356,779.16","29,800,771.51","30,542,416.50","57,567,069.61","58,507,081.58","61,120,938.99","60,635,198.77","50,696,203.65","51,438,429.83","49,615,547.62","52,956,391.39","54,782,238.59","58,819,497.53","62,056,901.77","62,541,045.92","59,526,941.85","63,606,185.23","21,568,495.11","28,981,013.01","80,608,470.64","78,251,000.84","74,547,704.45"
递延所得税资产,"91,641.51","233,629.14","327,619.84","327,619.84","327,619.84","327,619.84","310,199.90","694,154.64","310,199.90","310,199.90","564,310.54","564,750.76","564,750.76","564,750.76","685,054.71","696,039.57","685,054.71","685,054.71","958,650.56","958,650.56","958,650.56","958,650.56","3,674,631.47","3,627,816.91","3,629,861.91","3,834,736.03","6,630,604.50","6,730,196.15","7,295,127.38","7,520,757.45","19,595,876.91","16,542,489.73","17,805,712.47","18,978,273.81","34,274,370.29","31,559,526.68","24,136,958.26"
外币报表折算价差,,,,,,,,,,,"-54,124.94","4,437.46","-10,107.69","206,288.64","17,802.18","585,621.79","-131,091.61","-449,573.21","-1,337,020.35","-643,442.97","181,227.87","-2,245,175.79",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,"1,820,122.56","3,255,848.58","1,907,096.87","7,550,048.59","6,072,910.19","4,383,251.90","3,690,289.97","9,043,209.16","14,145,314.45","84,553,869.77","25,096,850.96","31,334,071.95","6,789,173.71","7,974,227.11","12,689,126.28"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"75,571,024.45","79,007,983.91","86,166,236.10","90,910,521.36","102,983,336.30","114,070,759.05","127,768,894.12","144,423,694.98","199,505,476.24","221,008,231.94","261,391,164.77","270,474,236.76","276,645,307.93","277,168,288.68","283,736,972.13","282,375,543.61","279,081,951.07","279,324,621.35","305,212,864.33","304,851,205.95","305,835,857.10","308,457,168.29","313,813,491.83","313,085,617.03","311,675,396.03","315,679,303.71","323,725,035.22","325,861,997.46","332,523,674.37","339,879,127.93","2,487,612,657.69","2,555,548,552.91","2,507,627,571.82","2,523,439,700.80","2,890,603,594.34","2,876,597,986.80","2,911,473,454.16"
所有者权益(或股东权益)合计,"64,463,592.35","79,117,586.68","100,513,777.57","352,009,989.28","359,849,502.53","361,799,952.46","369,267,269.13","380,162,342.96","397,144,497.53","406,713,811.96","408,909,688.65","410,023,549.38","410,730,603.63","410,808,359.74","408,781,968.31","407,862,031.56","413,824,289.02","414,509,815.07","454,077,508.23","458,679,303.95","475,166,771.61","481,055,508.53","451,922,340.02","471,691,020.11","464,859,952.15","484,163,634.49","484,415,371.05","506,352,556.73","530,745,629.23","549,330,074.45","3,290,918,854.76","3,355,174,281.06","3,329,718,320.27","3,413,931,544.30","3,584,835,636.01","3,615,518,003.57","3,353,509,180.76"
资产总计,"177,682,286.21","195,575,319.74","218,493,304.65","483,781,156.82","475,120,478.42","472,770,607.47","466,253,596.84","510,047,713.77","601,290,063.48","615,143,922.83","635,651,652.93","626,335,609.79","622,402,259.83","647,993,093.93","649,195,643.73","632,684,152.00","635,822,564.30","644,089,126.33","707,778,990.83","738,941,546.24","760,458,342.02","755,251,391.34","769,430,840.64","778,533,942.24","790,638,872.49","828,055,868.05","830,880,194.72","869,477,876.81","895,619,962.51","902,562,422.74","3,785,383,882.91","3,843,426,847.84","3,861,018,061.82","3,908,653,254.82","4,389,859,936.86","4,287,081,805.17","4,103,251,072.43"
负债和所有者(或股东权益)合计,"177,682,286.21","195,575,319.74","218,493,304.65","483,781,156.82","475,120,478.42","472,770,607.47","466,253,596.84","510,047,713.77","601,290,063.48","615,143,922.83","635,651,652.93","626,335,609.79","622,402,259.83","647,993,093.93","649,195,643.73","632,684,152.00","635,822,564.30","644,089,126.33","707,778,990.83","738,941,546.24","760,458,342.02","755,251,391.34","769,430,840.64","778,533,942.24","790,638,872.49","828,055,868.05","830,880,194.72","869,477,876.81","895,619,962.51","902,562,422.74","3,785,383,882.91","3,843,426,847.84","3,861,018,061.82","3,908,653,254.82","4,389,859,936.86","4,287,081,805.17","4,103,251,072.43"
