科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"78,997,061.84","78,477,223.81","63,469,949.02","79,196,016.94","853,443,052.58","836,933,325.64","719,788,534.55","628,738,523.16","666,518,672.60","665,322,811.37","641,391,460.05","523,746,129.83","534,179,707.85","510,333,384.03","488,036,620.79","643,489,726.27","673,380,231.46","602,246,499.30","502,241,523.37","501,180,113.66","703,488,319.61","763,230,395.60","665,116,750.71","755,741,642.30","964,507,014.34","909,436,222.82","562,510,971.27","798,736,604.17","747,939,234.27","562,010,036.56","427,624,009.98","392,984,863.17","553,442,517.55","437,399,309.27","270,725,427.15","453,443,896.37"
短期借款,"41,500,000.00","25,000,000.00",,,,,,"30,000,000.00","30,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,"14,866.97",,,,,,,,"1,327,766.50",,,,,,,,,,"941,260.78","200,000.00","1,000,000.00","5,031,000.00","6,848,000.00",,"3,164,358.53","1,443,963.64",,,,"200,000.00",,,,
应付票据,"59,989,592.83","72,787,276.47","57,805,133.68","73,595,266.82","77,691,820.53","80,308,195.38","84,553,554.47","100,088,283.99","56,339,056.90","22,586,763.60","31,695,395.70","69,886,833.71","97,362,149.74","57,737,426.84","49,358,710.49","72,445,951.73","116,047,852.98","144,426,629.13","172,355,535.68","123,508,058.38","121,053,355.07","96,083,194.01","86,440,053.99","73,093,992.59","91,926,244.42","112,896,176.29","82,444,078.02","104,637,492.75","97,681,698.90","103,410,657.12","133,510,152.46","118,918,000.35","168,988,748.69","131,198,852.88","126,046,051.82","117,737,093.53"
应收账款,"28,212,824.71","24,633,832.10","25,118,227.86","21,990,922.38","21,888,267.12","23,793,081.93","14,473,123.82","21,775,585.51","22,144,319.64","39,139,579.20","36,810,470.16","46,648,321.51","58,396,755.24","55,921,911.15","56,753,805.85","62,268,922.97","64,600,236.48","66,177,537.81","59,328,861.99","90,022,861.45","68,901,519.34","65,493,197.13","60,274,528.25","47,323,817.69","76,079,994.94","84,037,651.11","86,354,609.78","80,339,544.61","194,109,947.72","118,158,745.17","121,617,278.62","138,982,205.04","312,945,573.51","151,295,115.91","167,855,781.74","213,485,657.53"
应付账款,"55,670,815.90","91,594,203.27","61,853,798.10","78,958,621.01","73,253,954.89","67,836,021.02","96,133,923.51","89,027,125.63","99,699,237.34","69,851,034.31","89,134,017.80","145,490,838.07","157,495,524.14","121,542,923.54","115,328,384.67","141,480,509.31","243,040,637.17","189,886,575.55","189,469,285.66","177,383,988.00","227,680,188.74","151,938,127.19","151,050,737.26","185,965,616.81","241,613,139.95","161,502,246.17","182,580,668.16","187,680,321.92","217,127,911.93","179,715,811.97","150,727,203.41","210,257,561.25","279,666,747.16","205,942,220.93","181,790,069.54","209,147,333.61"
预付款项,"8,211,300.21","4,833,539.95","6,206,662.00","11,873,534.86","12,420,721.68","11,744,920.87","18,702,423.82","43,450,455.43","49,822,516.52","39,761,033.85","81,830,798.60","98,937,288.96","83,343,793.81","75,529,040.21","53,587,347.31","40,580,336.17","53,526,573.17","41,729,465.04","84,424,161.89","45,502,539.75","24,530,182.32","26,630,938.77","43,763,972.95","41,293,195.69","21,493,846.49","17,907,210.82","25,860,656.45","28,767,435.20","27,627,110.52","27,629,533.19","22,039,334.88","12,692,836.16","21,312,489.15","29,134,486.61","95,537,821.42","28,243,141.86"
预收款项,"12,315,466.17","15,777,667.49","23,730,569.43","14,702,907.45","18,310,188.55","25,666,999.17","22,953,203.93","18,044,422.85","21,114,797.87","16,323,090.99","14,508,854.60","13,367,825.91","11,991,947.74","18,670,507.88","13,586,618.56","15,070,674.35","25,745,209.62","17,900,827.53","24,553,871.16","23,667,830.28","28,555,680.11","23,758,485.79","20,797,150.21","24,598,508.56","25,960,291.26","15,026,379.15","16,798,812.01","16,002,328.61","14,506,204.86","25,289,700.28","18,695,077.95","17,876,083.59","34,683,740.27","26,476,289.06","33,148,614.38","32,111,125.77"
