科目,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"35,696,461.90","17,497,409.53","336,654,393.74","232,346,701.26","173,559,635.71","136,954,888.79","182,499,876.42","104,481,973.84","140,100,577.34","108,544,045.73","135,693,108.31","145,334,708.09","53,529,254.74","120,280,919.51","50,690,838.27","11,836,649.23","6,409,402.13","15,290,601.19","20,382,514.86","42,137,874.09","30,402,508.24","18,723,610.83","18,585,746.42","54,819,958.03","82,528,094.97","104,589,394.16","135,889,467.33","83,594,785.95","102,219,559.19","141,174,764.70","106,406,523.48","42,629,761.32","76,562,606.96","133,031,510.77","294,472,978.70","205,236,570.18","138,029,248.93","326,511,506.25","261,534,525.99","339,797,653.38","212,124,089.37","360,697,615.22","482,400,197.95","338,322,651.82","326,792,701.71"
短期借款,"108,000,000.00","100,000,000.00","102,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","110,000,000.00","110,000,000.00","160,000,000.00","250,000,000.00","300,000,000.00","300,000,000.00","250,000,000.00","290,000,000.00","210,000,000.00","235,833,140.00","235,833,140.00","223,234,120.50","199,734,120.50","157,476,505.78","185,560,000.00","197,560,000.00","232,000,000.00","322,000,000.00","442,000,000.00","542,000,000.00","642,000,000.00","642,000,000.00","666,000,000.00","666,000,000.00","666,000,000.00","652,000,000.00","748,200,000.00","938,200,000.00","1,058,773,705.00","1,177,102,600.00","1,318,902,600.00","1,650,902,600.00","1,575,000,000.00","1,725,000,000.00","1,675,000,000.00","1,725,000,000.00","1,639,000,000.00","1,796,000,000.00","1,871,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,"4,134,816.62","4,134,816.62",,,,"482,050.00","482,050.00","10,567,250.00","8,360,127.00","1,417,227.00",,,"310,000.00",,"6,685,120.00","7,300,000.00",,,"9,000,000.00","17,500,000.00","7,000,000.00",,"200,000.00","7,000,000.00","9,506,751.83","506,751.83"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,811,530.00","9,811,530.00","6,700,000.00","7,914,892.00","11,990,500.00","10,343,000.00","10,800,000.00","6,569,000.00","17,200,000.00","43,266,100.00","208,566,100.00","83,000,000.00","83,000,000.00"
应收账款,"38,862,012.60","54,547,593.95","44,292,697.21","41,440,651.77","51,466,073.20","66,243,671.32","59,519,010.72","96,208,103.70","134,714,572.88","167,316,935.73","188,856,599.25","282,582,283.70","274,249,316.44","277,576,568.33","78,596,447.79","63,978,563.40","67,238,566.21","70,619,665.18","153,755,089.30","137,724,180.34","183,681,076.11","175,681,197.31","218,502,401.30","200,288,611.53","234,328,760.05","246,458,206.08","270,912,961.84","268,601,505.63","299,102,520.61","293,052,077.71","405,065,493.37","285,686,197.50","296,918,394.47","273,419,659.77","357,606,810.26","339,218,131.97","347,888,601.35","330,640,465.88","438,168,486.38","411,859,408.38","407,429,410.76","346,448,457.82","488,151,347.62","463,924,919.73","466,074,088.62"
应付账款,"3,442,504.96","34,129,122.76","33,784,312.72","18,302,830.93","10,862,942.05","11,900,644.03","21,170,428.94","17,665,675.02","44,778,011.12","37,358,271.80","59,175,781.67","146,366,379.42","114,660,059.35","109,814,932.46","142,032,025.51","117,925,192.10","133,804,135.37","156,549,595.22","197,014,279.29","177,926,890.96","197,496,866.71","228,867,603.58","232,267,526.55","203,560,502.34","286,615,254.79","262,079,475.25","232,078,079.79","295,007,796.90","361,492,227.23","351,397,553.08","386,618,091.07","371,774,675.06","447,007,475.09","510,022,307.14","486,671,277.30","401,984,994.29","508,524,571.16","434,601,571.95","487,813,446.17","491,864,841.81","605,301,605.25","608,357,497.96","480,688,858.86","416,906,383.84","492,482,539.00"
预付款项,"7,123,321.88","5,365,901.88","14,679,453.22","45,388,560.39","29,733,625.17","15,060,455.17","14,599,866.95","6,246,857.50","12,353,817.50","21,508,677.50","25,045,966.17","24,359,819.26","6,399,389.67","5,401,389.97","3,643,666.60","3,239,536.91","2,716,947.15","5,649,612.68","2,649,934.00","6,644,610.65","23,479,577.65","21,135,983.25","28,634,517.55","55,248,484.10","33,095,971.35","50,509,320.48","17,961,078.13","55,004,765.24","72,796,995.10","78,670,051.13","5,198,497.80","30,098,409.91","36,366,838.83","48,204,337.13","9,249,640.98","20,224,332.96","25,492,411.25","23,124,251.11","17,331,666.05","23,129,092.42","23,289,379.87","29,367,480.07","29,701,213.19","40,882,108.99","28,397,445.56"
预收款项,"833,788.00","2,707,588.00","834,072.00","50,090,676.00","4,637,362.30","16,980,445.16","16,976,380.73","6,473,676.56","9,063,250.24","7,520,730.86","12,095,970.13","9,933,867.91","2,738,218.49","2,795,100.74","7,688,137.48","9,774,112.30","296,008.02","3,591,133.05","1,815,345.93","2,782,655.41","3,560,279.64","2,526,435.43","542,500.45","587,733.13","1,609,347.47","5,585,310.44","58,717,814.92","60,313,944.95","50,799,356.11","52,528,452.94","409,347.03","1,268,808.77","1,196,811.72","3,067,634.66","2,184,544.83","1,899,205.84","2,901,467.10","15,906,237.51","3,507,253.50","4,081,807.16","8,311,902.05","48,833,053.56","2,428,936.69","6,310,192.78","28,113,952.92"
