科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"4,409,184.10","5,645,550.48","19,032,937.88","22,185,762.12","20,623,539.98","19,754,761.50","21,592,964.98","18,524,545.86","19,587,315.95","15,559,072.26","14,361,768.03","16,740,455.65","20,855,926.70","16,879,122.46","23,039,531.40","31,468,061.02","29,136,347.55","17,100,769.81","47,317,470.53","33,637,529.96","31,477,340.07","33,096,571.06","43,907,444.79","90,563,533.12","96,693,620.01","64,081,843.06","138,116,403.62","86,533,540.80","93,428,344.02","494,729,379.93","502,305,917.04"
应付职工薪酬,"1,459,001.97","2,505,282.00","2,916,100.65","3,341,763.82","3,606,645.89","3,514,944.38","3,261,976.77","3,724,493.35","4,229,344.37","5,255,775.59","5,204,033.60","5,283,813.62","5,831,237.76","5,772,035.84","5,677,141.56","6,667,559.04","6,871,552.99","7,662,691.76","14,434,210.74","15,404,723.86","14,737,027.32","26,294,124.27","17,700,058.90","28,231,264.80","26,091,438.10","35,442,642.72","29,438,437.49","28,483,030.16","26,426,826.38","51,109,105.60","28,235,615.86"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"4,186,751.68","7,234,173.04","4,313,459.45","4,266,504.48","1,567,798.40","7,956,394.60","-1,299,969.10","-2,396,005.43","-1,982,058.74","4,129,860.05","3,716,527.58","2,901,618.66","4,912,490.46","10,360,016.93","7,006,934.06","41,215,684.55","35,670,013.41","43,270,157.81","55,769,344.88","42,662,718.63","56,550,386.47","66,201,631.17","68,653,940.57","73,069,134.12","75,229,644.17","85,912,267.54","60,003,011.18","56,298,350.84","80,852,881.27","83,875,790.65","59,134,835.44"
应收利息,,,,,,,,,,"5,832,127.88","3,394,484.03","5,670,266.25","582,421.76","428,136.02","451,559.58","369,367.82","353,354.54","186,798.33","178,731.66","137,958.33","137,958.33",,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,"86,117.38",,,,,,,,,317.73,"352,696.82","1,493,809.79",
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,"280,000.00","5,518,000.00",,,,,,,,"9,294,731.00",,,,,,,,,,,"17,140,000.00","16,140,000.00","12,140,000.00","16,276,882.05","10,133,397.92","10,133,397.92","3,484.16",,
存货,"56,920,168.52","70,550,700.99","91,835,360.07","122,354,076.47","147,508,033.26","128,600,622.71","137,616,347.82","159,960,267.77","181,986,566.55","191,522,864.59","183,707,792.71","202,232,033.48","203,874,035.01","155,697,985.25","140,076,684.30","146,094,070.19","138,887,460.18","129,650,431.46","171,061,811.10","159,467,645.66","152,906,489.48","177,403,855.52","180,978,092.60","213,431,472.50","190,889,053.66","259,657,952.21","315,666,685.81","337,416,280.79","363,592,772.99","391,526,816.47","379,171,191.75"
其他应付款,"2,520,169.51","4,863,805.38","2,733,962.46","2,960,371.66","6,246,740.77","2,387,450.85","3,044,144.41","2,515,407.38","4,202,502.68","4,188,575.28","6,603,575.61","7,276,994.32","8,458,993.94","22,786,649.30","22,173,690.58","16,369,942.10","19,551,375.47","12,083,425.27","72,121,730.40","77,772,694.77","39,705,290.08","19,891,005.79","140,812,504.52","598,697,219.78","340,536,131.89","399,169,151.29","418,756,960.44","287,640,362.00","686,971,062.19","369,387,792.31","362,557,368.48"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"1,852,369.63","193,910.83","557,122.91","649,110.72",,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,"33,398,415.79","33,398,415.79","5,899,500.54","4,753,693.53","4,880,044.41","4,686,657.76","8,846,672.75","7,605,981.58","25,545,687.50","7,438,387.24","13,507,911.58","13,264,313.66","12,684,944.66","52,557,238.44","90,847,527.49","36,274,123.70","16,832,471.06","21,496,473.39","67,736,861.71","67,047,581.65","58,621,311.38","50,795,595.02"
其他流动负债,,,,,,,,,,,,,,,,252.78,404.39,,,,,,,,,,,"207,085.47",,"872,474.91","5,904,879.28"
流动资产合计,"157,640,268.01","224,452,639.87","283,050,916.19","354,248,583.06","738,158,143.93","715,168,724.37","677,551,103.90","696,482,789.21","736,425,274.81","760,161,213.10","758,634,375.58","725,217,950.27","748,538,180.62","687,963,513.07","616,555,920.45","823,171,997.01","939,174,687.83","1,043,561,763.67","1,334,034,806.29","1,230,098,319.55","1,100,494,032.06","1,199,814,125.92","1,320,404,784.67","2,432,556,006.37","2,539,065,657.86","2,094,024,156.67","2,212,700,982.27","2,554,047,842.20","2,981,639,635.33","3,109,196,381.17","2,758,908,102.16"
流动负债合计,"76,695,271.66","124,995,748.93","172,567,596.18","251,491,023.38","295,604,210.93","283,051,543.48","242,961,457.23","271,505,666.15","315,256,494.62","342,219,197.34","339,381,804.06","325,073,595.41","348,211,720.94","345,191,777.25","267,875,188.82","358,888,645.82","425,648,000.05","475,438,661.94","638,628,069.27","590,569,060.24","562,498,617.96","589,089,286.31","851,234,788.37","1,756,511,984.47","1,811,410,453.62","2,039,207,228.21","2,070,161,537.17","2,569,356,954.86","3,561,499,320.89","3,405,182,338.33","3,026,348,683.23"
可供出售金融资产,,,,,,,,,,,,,,,,,,"2,500,000.00","2,500,000.00","2,500,000.00","2,500,000.00","173,526,000.00","92,500,000.00","43,476,000.00","121,476,000.00","66,876,000.00","83,076,000.00","84,276,000.00","84,276,000.00","57,176,000.00","55,976,000.00"
长期借款,"264,201.08","6,354,154.74","27,128,150.77","28,000,000.00","24,392,551.39",,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"855,996.93","159,541.97","6,101,810.46","5,867,309.56","5,891,071.09","5,658,567.21","5,330,189.10","5,697,902.41","5,605,173.55","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","2,500,000.00","2,500,000.00","2,500,000.00","2,500,000.00",,,"77,425,167.91","244,039,182.84","83,145,320.49","40,976,000.00",,,"37,572,000.00","10,000,000.00","125,626,797.39","125,531,549.66","122,684,859.65","88,382,280.45"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"264,745,517.63","262,098,062.46","257,653,800.90"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"12,549,772.02","19,487,980.56","33,911,094.31","97,698,109.66","103,675,242.77","102,290,025.52","101,020,352.77","103,673,703.40","105,432,058.98","105,320,580.81","103,690,287.07","100,769,461.53","101,900,432.54","150,668,005.06","156,420,725.69","173,513,766.92","173,120,344.96","205,258,504.77","215,036,001.15","214,947,473.61","211,709,018.80","218,513,821.04","216,840,161.58","286,690,478.45","282,709,967.68","309,503,073.67","304,209,839.44","307,589,692.50","304,389,682.79","712,277,866.42","707,228,046.93"
递延所得税负债,,,,,,,,,,,,,,,,,,"6,114,315.38","19,158,201.80","9,449,333.99","9,013,266.16","8,481,586.76","7,945,828.17","7,609,451.12","16,446,183.30","7,021,781.16","15,815,678.06","7,218,207.88","6,155,280.44","5,048,952.11","4,601,491.95"
在建工程,"567,760.00","15,925,613.60","42,074,616.74","921,126.33",,"2,122,640.20","5,140,337.20","1,803,796.54","12,893,064.17","26,625,231.60","30,588,103.40","42,384,041.33","47,753,484.27","18,122,722.81","13,422,898.25","14,558,932.45","16,340,700.42","17,128,595.60","22,482,822.27","28,552,578.91","27,612,645.16","4,655,954.44","5,099,454.44","10,944,738.80","12,318,994.36","7,496,790.47","5,475,572.61","675,726,455.88","409,042,868.30","11,279,232.42","15,838,927.03"
其他非流动负债,,,"1,200,000.00","1,200,000.00","1,200,000.00",,,,,"689,278.56","689,278.56","689,278.56","489,278.56","3,049,456.25","3,449,456.25","2,929,344.62","2,669,288.80",,,,"2,451,305.95",,,,,,,,,,"6,700,000.00"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,"32,692.29",,"1,078,361.88","1,078,361.88","2,332,967.98","26,420.00",
非流动负债合计,"264,201.08","6,354,154.74","28,328,150.77","29,200,000.00","25,592,551.39",,,,,"689,278.56","689,278.56","689,278.56","489,278.56","3,049,456.25","3,449,456.25","2,929,344.62","2,669,288.80","10,249,917.77","23,033,699.68","24,337,269.06","23,641,145.41","32,498,080.33","24,052,265.92","25,205,833.07","24,959,709.43","34,265,358.34","34,936,196.87","36,147,097.38","25,756,692.43","23,892,804.77","23,630,933.57"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,489,395.85","10,242,567.43","2,436,461.64",,
负债合计,"76,959,472.74","131,349,903.67","200,895,746.95","280,691,023.38","321,196,762.32","283,051,543.48","242,961,457.23","271,505,666.15","315,256,494.62","342,908,475.90","340,071,082.62","325,762,873.97","348,700,999.50","348,241,233.50","271,324,645.07","361,817,990.44","428,317,288.85","485,688,579.71","661,661,768.95","614,906,329.30","586,139,763.37","621,587,366.64","875,287,054.29","1,781,717,817.54","1,836,370,163.05","2,073,472,586.55","2,105,097,734.04","2,605,504,052.24","3,587,256,013.32","3,429,075,143.10","3,049,979,616.80"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"26,890,000.00","53,780,000.00","55,180,000.00","55,180,000.00","73,580,000.00","73,580,000.00","73,580,000.00","73,580,000.00","73,580,000.00","73,580,000.00","73,580,000.00","117,728,000.00","117,728,000.00","117,728,000.00","117,728,000.00","173,195,204.00","173,195,204.00","173,195,204.00","202,215,038.00","505,537,595.00","505,537,595.00","505,537,595.00","505,537,595.00","613,788,411.00","613,688,411.00","613,688,411.00","613,688,411.00","613,688,411.00","613,508,411.00","613,508,411.00","613,328,411.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"30,582,256.11","3,692,256.11","6,247,527.76","6,183,576.70","322,329,168.02","322,412,478.51","322,248,708.10","329,481,725.01","329,483,808.74","327,541,393.46","327,541,393.46","283,393,393.46","283,393,393.46","280,825,039.14","280,825,039.14","1,085,357,700.46","1,085,357,700.46","1,091,870,713.95","1,960,936,714.12","1,657,614,157.12","1,645,830,824.45","1,647,509,911.85","1,649,302,521.85","3,965,476,995.11","3,969,700,859.97","3,970,837,614.27","3,974,260,307.04","3,977,682,999.81","3,978,657,692.58","3,977,279,529.31","3,976,963,313.59"
无形资产,"13,718,700.00","17,109,766.67","16,836,618.64","16,241,577.66","15,949,645.77","15,956,988.41","15,686,358.66","15,531,546.54","15,230,010.79","14,910,092.05","14,608,342.02","14,356,591.99","14,109,191.96","13,863,105.25","13,619,482.99","13,419,313.20","13,171,126.44","15,819,034.81","57,959,624.56","56,467,819.56","55,049,875.68","53,578,518.79","52,201,269.22","50,740,588.43","49,404,459.14","48,810,496.40","47,335,238.70","45,866,826.68","30,830,525.96","28,909,167.94","27,115,399.32"
盈余公积,"5,139,996.60","8,829,156.29","13,232,184.83","15,080,098.50","16,462,072.17","18,311,134.96","18,311,134.96","18,311,134.96","18,311,134.96","21,121,572.07","21,121,572.07","21,121,572.07","21,121,572.07","25,641,514.69","25,641,514.69","25,641,514.69","25,641,514.69","31,717,700.95","31,717,700.95","31,717,700.95","31,717,700.95","36,426,501.18","36,426,501.18","36,426,501.18","36,426,501.18","49,838,189.25","49,838,189.25","49,838,189.25","49,838,189.25","107,919,232.24","68,677,204.14"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,"14,430,375.36","12,950,336.86","12,950,336.86","12,950,336.86","57,948,932.66","252,936,113.11","252,936,113.11","252,936,113.11"
商誉,,,"43,533.44","43,533.44","43,533.44","43,533.44","43,533.44",,,,,,,,,"731,301,803.11","731,301,803.11","710,566,278.56","1,462,956,551.10","1,464,648,267.13","1,464,648,267.13","1,465,250,672.11","1,788,084,076.96","3,989,162,976.86","3,986,942,976.86","4,098,124,478.21","4,131,313,325.97","4,138,725,171.12","4,666,470,572.73","3,842,896,519.93","3,842,896,519.93"
未分配利润,"47,628,773.65","76,620,173.22","107,134,900.02","120,475,284.40","131,791,198.97","147,550,320.67","153,662,227.71","135,526,376.42","143,009,361.21","149,322,613.10","153,440,066.67","143,236,977.24","152,826,120.69","146,353,583.87","151,157,216.51","173,842,421.52","219,029,256.91","270,719,079.78","298,200,379.44","321,699,695.31","390,877,932.63","449,239,231.43","506,090,909.03","491,641,510.00","606,857,745.37","737,680,183.93","810,915,357.31","800,102,376.78","960,573,654.17","449,924,208.70","504,309,956.42"
长期待摊费用,"1,503,232.53","1,004,376.12","2,117,854.55","1,565,375.09","1,614,227.91","1,814,389.39","3,998,436.97","2,817,492.55","2,182,245.08","2,708,867.27","2,931,166.02","2,691,426.10","2,422,572.18","33,093,708.21","32,060,350.39","53,885,051.87","48,039,540.60","48,637,992.68","49,381,449.31","47,092,575.67","43,117,429.01","45,727,453.80","42,130,279.33","43,971,877.65","40,995,264.08","41,452,301.26","42,630,192.87","45,432,070.37","46,085,615.11","80,948,159.51","78,804,744.16"
少数股东权益,,"4,426,368.03","2,783,491.17","2,014,480.70","1,599,489.72","1,715,344.00","1,234,347.78","967,212.28","1,620,146.62","3,741,855.50","3,263,081.21","2,761,318.90","-460,746.13","-393,018.78","-427,850.40","-457,788.93","-264,043.14","-562,011.26","-942,404.07","-540,252.14","-193,110.21","-388,868.98","-121,396.31","-818,805.60","-648,638.68","-1,861,807.12","27,298,775.14","22,833,331.18","6,068,560.67","-3,151,914.28","-2,995,543.91"
递延所得税资产,"364,769.61","554,578.52","1,144,451.72","2,745,112.48","1,450,765.81","2,914,722.85","3,000,875.57","2,966,126.41","3,106,204.74","2,832,960.81","2,915,769.92","2,915,769.92","2,915,769.92","5,968,908.34","5,968,908.34","6,331,959.68","6,912,267.01","8,453,990.82","8,953,077.70","9,046,449.24","10,388,636.31","15,412,940.53","13,999,450.61","15,704,132.51","15,845,611.50","22,791,594.01","21,827,998.16","23,471,220.86","26,117,630.56","60,261,866.27","61,052,955.14"
外币报表折算价差,,"-3,360.01","-192,954.68","-293,736.40","-176,060.48","-412,573.27","-226,688.17","-398,757.76","-386,914.03","-656,964.39","-649,152.02","-668,894.50","-669,708.10","-701,316.19","-185,205.41","-714,217.94","-716,451.40",,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,"5,515,073.49","5,515,073.49",,,,,,,,,,,"703,413,392.00","703,413,392.00",,"87,281.55","33,925,957.27","64,103,649.77"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"29,560,231.09","54,241,857.44","102,229,979.86","125,082,144.22","128,624,486.79","130,800,867.02","134,220,083.71","132,490,567.85","144,448,757.31","157,397,732.54","159,733,668.43","168,117,290.87","174,101,450.87","229,731,523.16","229,507,439.15","995,510,827.23","991,385,782.54","1,008,364,397.24","1,819,269,526.09","1,900,680,332.03","2,059,065,054.93","2,059,810,681.20","2,251,830,692.14","4,440,690,792.70","4,509,725,965.91","5,336,040,126.02","5,353,849,317.48","5,458,035,164.11","5,962,346,673.91","5,212,484,111.87","5,199,052,323.63"
所有者权益(或股东权益)合计,"110,241,026.36","147,344,593.64","184,385,149.10","198,639,703.90","545,585,868.40","562,918,047.91","568,809,730.38","557,467,690.91","565,617,537.50","574,650,469.74","578,296,961.39","567,572,367.17","573,938,631.99","569,453,802.73","574,738,714.53","1,456,864,833.80","1,502,243,181.52","1,566,237,581.20","2,491,642,563.43","2,515,872,322.28","2,573,419,323.62","2,638,037,440.48","2,696,948,422.52","5,091,528,981.53","5,212,421,460.72","5,356,591,696.14","5,461,452,565.71","5,406,578,954.07","5,356,730,295.92","4,892,605,349.94","4,907,980,808.99"
资产总计,"187,200,499.10","278,694,497.31","385,280,896.05","479,330,727.28","866,782,630.72","845,969,591.39","811,771,187.61","828,973,357.06","880,874,032.12","917,558,945.64","918,368,044.01","893,335,241.14","922,639,631.49","917,695,036.23","846,063,359.60","1,818,682,824.24","1,930,560,470.37","2,051,926,160.91","3,153,304,332.38","3,130,778,651.58","3,159,559,086.99","3,259,624,807.12","3,572,235,476.81","6,873,246,799.07","7,048,791,623.77","7,430,064,282.69","7,566,550,299.75","8,012,083,006.31","8,943,986,309.24","8,321,680,493.04","7,957,960,425.79"
负债和所有者(或股东权益)合计,"187,200,499.10","278,694,497.31","385,280,896.05","479,330,727.28","866,782,630.72","845,969,591.39","811,771,187.61","828,973,357.06","880,874,032.12","917,558,945.64","918,368,044.01","893,335,241.14","922,639,631.49","917,695,036.23","846,063,359.60","1,818,682,824.24","1,930,560,470.37","2,051,926,160.91","3,153,304,332.38","3,130,778,651.58","3,159,559,086.99","3,259,624,807.12","3,572,235,476.81","6,873,246,799.07","7,048,791,623.77","7,430,064,282.69","7,566,550,299.75","8,012,083,006.31","8,943,986,309.24","8,321,680,493.04","7,957,960,425.79"
