科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他流动资产,"876,762.50","881,392.00","1,126,453.77","5,274,688.06","9,699,380.96","221,546,174.65","234,087,338.36","306,774,400.35","321,697,262.67","372,670,362.67","336,489,710.15","162,369,033.72","82,723,226.17","114,444,413.98","93,082,483.48","86,398,879.09","175,211,584.52","157,619,385.94","71,393,619.69","112,101,391.11"
其他流动负债,,"1,580,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00",,,,"500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00"
流动资产合计,"98,629,670.91","115,756,069.81","120,019,075.23","132,504,518.65","409,741,087.38","389,295,112.61","352,527,656.71","536,144,507.35","512,249,285.87","543,964,358.59","554,258,167.67","461,041,465.73","235,618,893.72","274,053,429.24","620,282,650.91","643,531,530.72","729,658,594.78","707,940,992.09","727,864,871.15","809,833,698.45"
流动负债合计,"24,421,052.19","44,805,857.84","47,122,001.90","45,972,058.01","46,625,076.42","51,557,198.59","53,396,388.80","238,353,746.81","240,804,426.35","238,941,274.18","218,522,644.10","251,093,186.32","139,207,946.75","181,785,112.36","557,592,479.66","514,703,607.17","538,474,783.94","566,680,929.77","470,940,015.44","464,534,490.43"
可供出售金融资产,,,,,"30,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","70,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","15,000,000.00",
长期借款,,,,,,,,,,"700,000.00",,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,"82,550,400.00",,
应付债券,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,"700,000.00","700,000.00","700,000.00","700,000.00",,,,,"69,000,000.00","77,000,000.00"
长期股权投资,,,,,,,"59,802,688.19","79,802,688.19","108,820,060.10","108,820,060.10","107,375,963.49","247,638,409.32","372,472,870.62","373,527,105.74","512,426,404.74","507,983,567.77","511,843,531.83","516,222,510.41","467,295,128.38","470,574,784.02"
专项应付款,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,"9,058,470.75","8,941,653.36","8,824,835.97","8,708,018.58","8,591,201.19","8,474,383.80","8,357,566.41","8,240,749.02","8,123,931.63","8,007,114.24","7,890,296.85","7,773,479.46"
预计负债,,,,,,,,,,,,,,,,,,,,
固定资产,"23,459,880.89","23,040,118.13","32,703,441.62","32,108,145.49","32,128,427.46","31,537,641.77","31,201,991.29","30,731,246.82","21,885,965.11","21,987,635.94","21,700,268.95","21,501,628.43","20,911,893.13","20,187,592.62","20,545,160.44","21,249,129.29","20,804,914.81","21,239,965.05","21,048,663.50","20,219,798.11"
递延所得税负债,,,,,,,,,,,,,,,"17,559,802.80","16,917,353.03","16,278,680.76","15,594,350.62","14,440,853.25","13,671,855.00"
在建工程,,,,,,,,,,,,,,,,,,,,
其他非流动负债,,,"1,930,000.00",,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"3,360,000.00","1,930,000.00","1,930,000.00","1,930,000.00","1,930,000.00","1,930,000.00",,,,"700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","17,559,802.80","16,917,353.03","16,278,680.76","15,594,350.62","83,440,853.25","90,671,855.00"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"27,781,052.19","46,735,857.84","49,052,001.90","47,902,058.01","48,555,076.42","53,487,198.59","53,396,388.80","238,353,746.81","240,804,426.35","239,641,274.18","219,222,644.10","251,793,186.32","139,907,946.75","182,485,112.36","575,152,282.46","531,620,960.20","554,753,464.70","582,275,280.39","554,380,868.69","555,206,345.43"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","40,000,000.00","160,000,000.00","160,000,000.00","166,050,400.00","166,050,400.00","166,830,400.00","166,830,400.00","166,830,400.00","166,830,400.00","166,830,400.00","226,611,309.00","226,611,309.00","226,611,309.00","226,611,309.00","225,740,759.00","225,740,759.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"32,818,772.94","32,818,772.94","32,818,772.94","38,875,049.07","323,249,303.44","203,249,303.45","217,912,103.44","399,413,512.57","405,211,023.44","428,954,282.47","427,146,515.25","427,587,943.85","428,029,372.43","428,470,801.02","2,724,834,143.59","2,737,917,161.87","2,748,086,027.05","2,709,069,705.89","2,669,579,944.38","2,667,714,095.34"
无形资产,"1,215,922.53","970,056.46","731,880.18","651,496.11","571,112.04","490,727.97","410,343.90","2,408,540.71","2,202,448.30","2,308,355.89","7,931,767.00","7,448,388.50","7,005,178.33","6,538,622.44","106,898,931.55","101,305,270.66","95,711,609.77","90,117,948.88","82,418,566.46","77,040,422.81"
盈余公积,"3,419,287.99","8,005,201.25","14,183,777.26","14,183,777.26","17,378,796.99","17,378,796.99","20,265,575.48","20,265,575.48","20,265,575.48","20,265,575.48","24,963,481.56","24,963,481.56","24,963,481.56","24,963,481.56","32,751,136.24","32,751,136.24","32,751,136.24","32,751,136.24","32,751,136.24","32,751,136.24"
开发支出,,,,,,,"6,153,694.19","6,850,992.65","8,294,996.13","10,918,491.86",,,,,,"8,240,897.84","16,552,692.93","18,208,530.64",,
减:库存股,,,,,,,,"183,327,120.00","183,327,120.00","183,327,120.00","151,806,984.00","151,806,984.00","151,806,984.00","151,806,984.00","121,382,492.00","121,382,492.00","121,382,492.00","121,382,492.00","78,968,527.00","78,968,527.00"
商誉,,,,,,,,,,,,,,,"2,270,073,031.80","2,270,073,031.80","2,270,073,031.80","2,270,073,031.80","1,417,318,047.37","1,417,318,047.37"
未分配利润,"30,773,591.95","24,046,811.28","30,043,385.73","24,309,299.70","34,863,602.01","25,356,166.14","36,826,391.15","54,601,310.62","57,080,653.49","72,417,131.94","71,243,579.51","86,853,786.55","97,028,507.37","116,669,534.65","160,928,284.37","207,205,282.19","256,666,608.78","322,403,341.75","-637,355,620.52","-564,892,136.79"
长期待摊费用,"1,014,004.33","1,374,674.18","909,254.89","889,578.77","758,163.88","612,687.99","513,833.05","458,771.83","403,770.61","782,527.05","1,073,915.31","983,623.52","994,419.57","903,394.74","942,150.91","821,177.08","700,203.25","586,259.83","887,991.92","880,757.92"
少数股东权益,,,"-1,315,799.67","11,304,353.64","9,588,724.11","7,901,417.38","9,545,706.66","9,048,550.06","4,381,954.54","842,246.67","-8,979,214.21","-11,444,776.38","-12,621,538.28","-12,124,873.45","-10,602,089.18","-7,189,259.27","3,203,357.70","7,535,335.46","15,260,283.85","22,255,791.52"
递延所得税资产,"473,226.41","465,724.73","418,486.24","420,798.66","436,712.21","436,712.21","2,335,958.20","3,009,227.99","2,551,916.43","2,900,707.95","2,455,503.82","2,455,503.82","1,736,729.27","1,802,943.56","3,027,951.68","2,579,683.67","4,928,728.97","4,176,488.65","14,858,401.09","14,901,357.64"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,"28,338,555.87","28,338,555.87"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"26,163,034.16","25,850,573.50","34,763,062.93","34,070,019.03","63,894,415.59","78,077,769.94","145,418,508.82","168,261,468.19","198,217,627.43","201,659,432.15","194,362,254.54","333,735,572.17","456,712,292.11","481,434,042.90","2,967,271,197.53","2,965,493,507.13","2,973,738,644.99","3,056,182,249.50","2,055,055,651.44","2,052,047,203.20"
所有者权益(或股东权益)合计,"97,011,652.88","94,870,785.47","105,730,136.26","118,672,479.67","425,080,426.55","413,885,683.96","444,549,776.73","466,052,228.73","469,662,486.95","505,982,516.56","529,397,778.11","542,983,851.58","552,423,239.08","573,002,359.78","3,012,401,565.98","3,077,404,077.65","3,148,643,775.07","3,181,847,961.20","2,228,539,653.90","2,306,674,556.22"
资产总计,"124,792,705.07","141,606,643.31","154,782,138.16","166,574,537.68","473,635,502.97","467,372,882.55","497,946,165.53","704,405,975.54","710,466,913.30","745,623,790.74","748,620,422.21","794,777,037.90","692,331,185.83","755,487,472.14","3,587,553,848.44","3,609,025,037.85","3,703,397,239.77","3,764,123,241.59","2,782,920,522.59","2,861,880,901.65"
负债和所有者(或股东权益)合计,"124,792,705.07","141,606,643.31","154,782,138.16","166,574,537.68","473,635,502.97","467,372,882.55","497,946,165.53","704,405,975.54","710,466,913.30","745,623,790.74","748,620,422.21","794,777,037.90","692,331,185.83","755,487,472.14","3,587,553,848.44","3,609,025,037.85","3,703,397,239.77","3,764,123,241.59","2,782,920,522.59","2,861,880,901.65"
