科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
货币资金,"933,049,356.00","1,010,788,864.00","3,063,632,814.00","3,588,095,863.00","3,883,464,133.00","2,847,640,831.00","3,344,635,277.00","7,389,133,547.00","7,214,081,504.00","8,581,524,874.00","10,015,974,827.00","9,489,490,935.00","8,074,523,883.00","10,390,560,833.00","10,887,911,353.00","9,676,385,052.00","9,725,294,348.00","8,967,712,438.00","12,347,304,089.00","14,483,798,016.00","16,941,482,933.00","17,945,015,714.00","17,404,845,945.00","18,239,272,247.93","24,047,665,901.57","23,458,572,602.52","22,122,616,436.65","24,240,458,796.50","19,596,551,015.27","18,585,950,027.06","21,919,358,973.44","22,983,386,443.02","23,461,569,409.51","23,752,513,388.51","26,246,525,198.14"
短期借款,"2,294,648,142.00","2,795,359,889.00","3,291,406,840.00","5,671,532,494.00","6,140,573,914.00","5,437,608,434.00","5,080,035,182.00","3,613,956,278.00","3,201,632,812.00","2,066,403,565.00","1,337,116,377.00","1,372,929,609.00","1,399,805,314.00","1,629,644,446.00","1,185,455,519.00","1,172,132,283.00","1,298,019,007.00","2,433,062,956.00","2,436,858,409.00","2,873,202,269.00","3,283,300,000.00","2,000,000,000.00","2,540,000,000.00","2,105,000,000.00","3,255,000,000.00","5,620,000,000.00","5,020,000,000.00","4,250,000,000.00","3,435,000,000.00","3,425,000,000.00","3,275,000,000.00","3,886,900,000.00","3,004,220,000.00","661,360,000.00","300,000,000.00"
交易性金融资产,"9,254,674.00","421,678.00",,,,"29,688,898.00","120,271,827.00","97,331,980.00","36,121,243.00","3,030,002.00","1,740,006.00","6,437,479.00","13,604,043.00","25,651,617.00","498,507.00","846,539.00",,"2,640,628.00","2,492,009.00","417,906.00",,,,,,,,,,,,,,,
交易性金融负债,"20,796,464.00","17,041,461.00","18,338,507.00","50,589,723.00","111,707,578.00","57,070,068.00",,,"13,825,675.00","12,686,176.00","18,060,008.00","12,829,413.00","4,377,347.00","2,254,310.00","7,615,914.00","20,824,615.00","20,746,137.00","7,218,100.00","13,506,986.00","2,002,312.00","7,147,155.00",,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,"4,990,000.00",,,,,,,"500,000.00","37,985,900.00","10,717,900.00","16,969,824.00","5,748,800.00","9,676,922.89","2,947,367.39","2,260,000.00","4,000,000.00","6,527,980.00","7,680,171.60","7,290,000.00","4,390,000.00","26,883,371.16","13,120,000.00","27,000,000.00"
应付票据,"292,497,248.00","228,130,466.00","176,719,330.00","97,215,654.00","286,388.00","149,717,063.00","267,150,296.00","143,287,841.00","133,759,939.00","249,603,713.00","328,720,981.00","257,896,108.00","235,464,115.00","268,100,694.00","292,254,728.00","275,616,189.00","89,060,142.00",,,"3,714,276.00","19,833,795.00","16,741,816.00","27,148,193.00","47,610,662.59","59,030,532.58","57,684,515.33","44,804,399.04","27,267,637.07","45,427,648.95","35,295,656.09","7,358,707.85","47,344,138.00","70,308,531.72","135,838,559.70","559,934,454.61"
应收账款,"48,022,100.00","41,167,072.00","23,390,554.00","56,498,734.00","69,652,794.00","43,588,615.00","51,188,062.00","107,177,879.00","73,501,946.00","101,109,079.00","98,966,936.00","118,962,896.00","74,654,727.00","109,526,262.00","92,096,220.00","102,603,093.00","84,135,284.00","88,878,553.00","96,574,361.00","91,555,827.00","107,416,311.00","125,035,384.00","106,151,007.00","162,099,162.73","75,079,706.59","68,072,310.52","72,082,396.56","76,864,814.81","121,918,936.59","126,199,169.09","104,015,819.51","68,311,944.30","81,740,000.60","75,738,101.42","78,339,214.47"
应付账款,"561,002,838.00","351,592,311.00","729,129,141.00","2,916,864,090.00","1,403,968,084.00","1,003,899,034.00","1,042,603,153.00","1,863,688,472.00","1,729,026,371.00","1,579,118,849.00","1,490,087,298.00","2,705,521,285.00","1,926,239,576.00","1,796,195,435.00","1,618,452,777.00","4,757,667,163.00","4,315,903,931.00","4,922,342,738.00","4,239,840,266.00","4,559,318,989.00","3,476,652,022.00","4,260,735,056.00","4,536,557,158.00","11,796,898,896.95","9,587,459,559.34","8,679,956,190.36","10,432,108,029.87","12,010,832,454.50","11,510,028,334.98","13,416,765,194.17","12,063,378,892.41","15,213,477,059.40","13,246,761,631.28","11,398,328,029.62","11,270,043,225.71"
预付款项,"769,457.00","745,736.00","661,913.00","7,295,171.00","1,692,189.00","2,803,286.00","2,063,424.00","28,316,856.00","37,251,927.00","22,816,547.00","22,377,451.00","8,747,313.00","6,154,439.00","5,648,907.00","7,924,120.00","5,598,968.00","4,167,576.00","116,205,959.00","4,993,692.00","7,602,167.00","5,640,043.00","12,246,241.00","9,717,046.00","8,287,184.01","7,247,532.32","8,161,580.60","33,612,867.12","2,815,967,507.79","2,732,440,955.25","4,910,209,986.26","2,651,318,928.10","3,619,194,870.49","2,689,304,917.22","2,319,248,549.47","1,360,831,117.31"
预收款项,"597,151,273.00","429,031,823.00","970,654,883.00","183,053,832.00","734,479,396.00","1,002,771,900.00","2,343,549,504.00","2,731,472,693.00","3,810,741,112.00","6,520,802,794.00","8,174,461,259.00","9,498,461,291.00","9,430,033,544.00","8,296,324,582.00","9,674,032,846.00","11,268,654,826.00","12,854,724,907.00","11,948,189,849.00","14,073,845,326.00","16,882,302,009.00","18,919,638,974.00","21,595,138,098.00","25,419,021,398.00","28,463,966,430.34","31,312,850,297.90","30,862,520,673.59","34,673,952,165.72","37,517,671,641.79","38,884,956,542.61","39,791,073,409.80","42,234,700,349.47","35,599,290,811.40","38,950,913,367.70","44,331,491,628.00","53,272,213,999.18"
其他应收款,"689,684,314.00","1,466,783,727.00","875,956,757.00","836,891,695.00","800,919,452.00","875,698,939.00","890,000,745.00","778,506,128.00","682,151,045.00","305,551,610.00","530,022,773.00","1,926,509,243.00","1,756,585,946.00","1,050,297,111.00","1,631,378,252.00","4,144,714,137.00","4,070,362,837.00","4,276,608,466.00","4,748,868,069.00","6,165,013,340.00","7,761,317,900.00","8,708,110,859.00","10,204,098,642.00","8,183,491,572.92","8,598,437,578.49","11,732,669,325.84","12,045,217,963.93","13,683,883,876.17","12,929,588,488.68","10,621,087,872.17","10,453,792,858.70","8,941,860,794.39","12,147,826,607.63","13,094,208,594.56","16,168,428,279.93"
应付职工薪酬,"67,682,936.00","67,391,066.00","63,813,452.00","136,219,785.00","57,817,980.00","58,157,656.00","83,905,355.00","121,900,048.00","62,952,182.00","86,162,490.00","96,844,617.00","162,832,982.00","84,069,999.00","96,330,938.00","102,725,600.00","207,232,511.00","101,525,577.00","107,910,392.00","128,052,049.00","260,490,068.00","122,830,467.00","161,403,584.00","177,895,569.00","334,040,494.12","143,093,518.68","168,198,915.28","256,078,767.99","385,894,712.53","167,023,484.86","161,224,767.47","281,067,626.31","398,745,343.32","164,521,991.64","228,547,487.17","288,264,490.72"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"93,368,430.00","78,147,191.00","-12,663,405.00","317,190,250.00","249,320,062.00","119,290,022.00","3,623,950.00","270,545,613.00","156,719,583.00","287,805,243.00","310,123,457.00","589,859,453.00","240,298,502.00","380,116,649.00","325,606,967.00","614,789,018.00","519,176,323.00","892,048,600.00","569,314,865.00","1,272,500,931.00","1,413,780,096.00","1,467,649,233.00","1,515,276,110.00","1,951,582,353.18","1,482,374,430.07","1,029,682,569.46","1,228,802,776.81","1,464,425,877.10","1,366,697,244.02","1,239,845,236.36","1,171,182,340.00","3,133,693,418.62","2,425,762,462.48","1,379,322,049.30","1,412,422,983.51"
应收利息,,,,,,,,,,"8,496,618.00","1,574,037.00",,,,,,,,,,,,,"269,583.30",,"228,492.37",,"100,000.00",,"110,667.39","2,404.39",,"16,595,520.19","17,574,533.16","41,972,190.86"
应付利息,"20,892,655.00","29,813,381.00","21,292,471.00","30,685,761.00","37,420,024.00","56,221,068.00","51,413,964.00","41,051,205.00","22,592,131.00","38,123,915.00","29,443,865.00","21,872,418.00","30,684,178.00","39,755,152.00","96,042,403.00","109,123,639.00","167,123,120.00","84,337,866.00","151,131,670.00","119,179,993.00","154,324,358.00","64,838,412.00","100,893,519.00","119,767,822.92","154,542,254.27","68,152,422.02","110,146,804.02","152,361,058.07","235,947,471.22","136,828,081.81","161,428,340.98","192,136,769.30","338,525,432.85","305,950,402.18","288,088,054.01"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,"15,517,078.84",,,,,,"64,195,980.00","40,195,980.00",,
应付股利,"2,046,829.00","2,201,482.00","2,103,910.00","22,905,569.00","105,765,956.00","30,495,912.00","32,390,077.00","8,778,785.00","8,778,785.00","8,778,785.00","8,778,785.00","107,751,887.00","46,196,258.00","217,926,308.00","22,389,482.00","124,209,948.00","297,778,204.00","375,533,977.00","360,988,522.00","49,582,916.00","49,582,916.00","148,661,793.00","9,977,929.00","290,165,059.98","90,165,059.98","218,003,724.42","218,143,942.69","120,927,194.29","5,118,147.59","816,955,117.64","455,942,680.19","160,730,318.08","105,730,312.41","118,244,875.70","12,261,988.00"
存货,"8,931,959,099.00","9,146,681,792.00","11,233,101,587.00","17,167,330,873.00","17,907,514,811.00","20,259,720,311.00","21,552,082,747.00","23,869,301,251.00","25,352,782,222.00","25,911,768,366.00","26,123,813,898.00","30,461,181,900.00","31,705,772,358.00","33,856,297,075.00","35,465,452,430.00","38,699,347,411.00","40,779,027,313.00","44,470,273,077.00","46,978,016,344.00","51,440,184,642.00","51,660,313,047.00","52,689,259,510.00","58,314,434,588.00","73,637,940,073.11","72,550,492,851.90","72,091,942,280.16","77,151,916,021.65","78,476,507,470.78","84,435,845,840.86","91,239,014,743.84","94,349,892,930.43","101,018,636,735.26","107,800,293,368.81","112,708,539,725.92","120,188,427,897.78"
其他应付款,"686,759,654.00","1,219,143,780.00","1,257,004,410.00","2,139,591,897.00","2,590,030,494.00","3,192,635,315.00","3,233,643,349.00","3,154,569,035.00","3,473,191,312.00","3,453,999,105.00","3,608,797,935.00","5,835,329,987.00","4,988,884,317.00","5,638,304,437.00","5,882,652,425.00","5,743,381,514.00","5,238,423,099.00","6,347,908,156.00","6,472,153,478.00","6,871,412,819.00","6,522,451,580.00","6,234,723,596.00","7,523,548,848.00","8,502,352,593.09","7,847,598,013.53","8,762,199,717.37","9,608,172,749.61","9,014,047,482.53","8,847,899,835.30","9,379,109,531.87","9,723,674,390.06","11,782,505,874.39","12,466,013,157.84","12,994,818,432.01","15,985,835,722.28"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,"11,509,161.00",,,,,,,"40,129.00","30,097.00","26,753.00","26,753.00","26,754.00","26,754.00","1,735,693.00","875,493.00","936,793.00","1,523,830.00","969,987.00","441,926.00","1,395,887.00","1,913,729.00","1,849,685.00","19,555,977.00","16,756,858.87","12,554,648.25","1,970,595.79","1,061,706.01","4,175,229.58","3,063,884.72",,,,,,
一年内到期的非流动负债,"50,000,000.00",,"500,000,000.00","300,000,000.00","480,000,000.00","640,000,000.00","1,420,000,000.00","1,810,099,402.00","3,685,038,000.00","3,880,137,402.00","2,205,038,000.00","1,303,501,721.00","1,428,402,300.00","1,457,610,597.00","1,458,227,246.00","1,856,422,159.00","1,829,406,800.00","2,458,362,972.00","4,507,386,972.00","3,608,045,000.00","4,060,356,000.00","4,861,610,775.00","8,682,321,695.00","7,380,992,296.97","10,830,337,281.97","9,032,245,473.94","7,312,776,522.38","6,331,007,932.13","6,928,500,771.53","9,332,132,762.45","7,595,938,717.45","5,970,100,938.48","7,026,960,660.54","8,790,998,800.00","4,343,136,480.00"
其他流动资产,"3,481,944.00","2,594,980.00","5,861,964.00","9,608,644.00","3,583,749.00","9,895,078.00","10,569,245.00","227,596,742.00","235,281,713.00","468,481,017.00","557,823,354.00","624,800,651.00","564,559,273.00","851,886,216.00","876,456,013.00","980,538,674.00","1,257,792,422.00","1,554,093,471.00","1,239,742,590.00","1,752,296,690.00","1,850,482,193.00","2,373,099,551.00","2,880,220,073.00","2,818,269,943.98","2,852,028,425.00","2,937,652,051.28","3,394,096,853.65","3,550,197,939.60","3,662,493,564.31","4,058,670,833.37","4,085,004,685.54","3,550,695,892.97","3,851,519,414.85","4,014,013,467.72","5,146,872,442.23"
