科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"168,150,613.02","374,905,455.44","513,494,754.22","643,724,490.43","172,877,238.10","348,227,867.14","500,655,188.36","636,680,159.03","65,780,430.89","208,980,117.78","300,910,723.91","404,331,675.32","120,684,998.34","257,830,811.00","370,225,528.43","506,620,095.05","156,379,058.86","355,964,620.65","497,444,356.79","630,779,172.98","162,288,364.18","335,164,738.06","469,745,945.99","563,327,169.12","92,811,568.23","313,880,873.22","456,709,570.99","686,975,147.40","153,417,708.06","344,782,328.02","538,463,473.74","692,745,566.30","166,209,353.44","268,030,444.69","378,476,258.43","478,325,403.29","59,241,033.13","125,120,524.31","196,650,712.71","254,235,000.43","93,486,804.81","365,146,069.83","425,456,297.56"
二、营业利润,"3,848,334.07","7,427,834.88","7,231,068.97","3,384,882.57","-4,233,298.85","-3,492,349.83","-6,809,318.02","-93,904,196.38","-22,162,439.92","-14,783,331.17","-15,183,316.14","-46,189,400.08","-5,200,264.09","403,718.47","-17,856,921.44","-54,493,195.30","-11,313,718.62","-1,457,087.04","-14,760,894.19","-62,481,973.88","4,375,670.95","8,829,196.90","23,908,086.67","149,846,743.78","23,122,846.20","94,691,942.76","142,244,791.87","206,626,702.96","20,161,098.48","75,520,118.69","137,748,211.53","152,511,255.73","-1,717,757.18","-2,605,666.50","-2,660,882.91","-341,873,037.71","-29,646,734.47","-70,542,201.68","-69,480,328.44","169,510,235.04","-5,625,368.16","-29,346,402.76","-51,082,124.38"
减:营业成本,"138,091,251.48","307,940,349.97","416,580,714.50","525,986,341.02","147,861,613.07","296,520,564.30","424,045,120.87","625,497,101.91","69,923,647.74","191,513,883.10","268,024,035.62","374,450,760.70","108,742,184.45","223,009,829.93","332,773,140.46","472,014,785.00","140,930,295.82","313,704,504.04","446,662,086.25","587,637,150.50","142,169,942.05","294,702,769.66","410,091,017.38","374,382,253.44","55,793,585.11","190,135,473.65","274,861,225.06","415,828,630.27","113,589,256.26","241,493,126.98","369,954,819.99","506,970,541.49","150,752,549.43","243,303,012.28","344,352,693.85","450,286,209.89","58,680,081.75","103,440,553.72","156,898,630.35","201,824,262.58","70,143,738.27","327,998,842.07","372,076,351.76"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,460,513.47","1,821,980.00","2,169,581.61","2,981,240.67","644,125.88","722,557.19","853,413.32","1,022,845.62","2,203.90","34,499.36","40,842.92","74,019.67","19,537.77","264,836.73","436,510.52","453,828.35",,"191,946.82","326,650.18","855,190.77","140,659.34","220,688.69","340,901.66","5,613,919.58","1,162,256.59","4,234,663.88","5,880,965.95","8,706,543.94","1,515,861.68","3,572,513.34","5,835,966.84","6,394,325.36","2,114,791.09","2,760,839.99","3,735,981.16","3,985,596.29","556,301.99","953,313.52","1,342,129.69","5,507,275.09","1,749,686.74","3,244,995.19","4,869,786.89"
营业外收入,"300,704.90","2,132,628.20","2,153,485.12","10,296,129.13",,"5,000.00","459,634.98","9,473,755.79",0.08,"15,032,042.08","15,532,042.08","56,514,562.58","123,895.11","162,329.11","252,329.11","1,346,794.62","1,718,370.00","2,713,064.17","8,062,969.61","11,491,085.36","52,700.00","214,763.08","3,378,586.48","689,303.33","261,842.16","377,098.61","429,647.10","736,360.94","30,753.79","315,900.09","1,742,732.86","49,481,423.40","18,242.70","35,043.55","58,392.23","759,722.46","397,136.43","397,797.41","398,167.41","641,591.90","25,001.00","25,001.00","25,021.00"
销售费用,"9,927,848.70","20,436,211.45","30,465,517.06","28,089,520.32","8,683,548.38","11,870,701.32","17,326,550.68","25,779,006.28","3,789,653.79","8,080,929.93","11,488,000.58","18,354,604.34","4,909,872.01","9,956,381.35","16,136,597.21","23,117,773.04","6,043,429.98","13,012,145.25","19,869,923.99","27,792,519.04","4,893,290.79","12,947,066.07","19,186,145.84","507,552.25","91,115.00","186,346.10","290,865.68","1,794,238.30","703,317.83","766,933.61","3,768,329.49","6,020,041.56","79,083.13","929,738.88","1,775,520.83","2,697,628.39","82,632.41","179,321.02","240,703.52","35,021.82","12,290.00","177,297.61","251,409.76"
减:营业外支出,"21,579.78","146,055.37","329,988.88","734,411.73","7,594.05","30,665.45","628,136.29","1,156,659.48","4,920.00","33,737.94","44,022.08","6,476,961.30","4,000.00","81,037.59","82,404.87","10,744,520.98","407,561.01","683,447.98","745,695.32","18,751,115.48","3,633,091.88","7,376,158.03","10,540,129.22","62,117.90",222.93,"105,256.28","166,137.54","508,210.61","80,000.00","85,128.29","175,128.39","311,334.26",,"28,205.60","34,587.02","37,904.18",551.05,"1,698.91","2,060.65","1,225,560.54","347,730.93","779,606.52","1,441,436.47"
管理费用,"6,544,998.11","21,565,209.83","28,911,218.41","27,047,677.32","7,421,508.18","16,077,307.20","22,887,929.33","24,410,198.11","5,205,253.62","12,576,170.48","18,727,496.48","24,962,214.74","6,608,293.20","12,652,814.48","19,440,468.84","30,296,536.91","11,150,215.49","18,711,280.43","26,134,866.18","38,175,383.40","7,092,934.79","12,277,505.90","19,301,233.94","51,173,239.81","11,636,185.33","26,449,311.19","40,472,447.84","66,646,061.62","14,534,716.65","25,124,174.85","40,817,422.76","50,165,526.25","11,191,505.98","22,196,788.14","32,668,488.87","49,435,849.01","29,057,499.06","63,267,458.69","90,630,776.18","131,984,284.67","29,916,072.17","64,897,243.48","98,889,355.58"
其中:非流动资产处置净损失,,"57,009.48","57,009.48","521,275.72",,,,"127,270.26",,,,,,,,"151,429.59",,"58,507.72","62,426.78","70,271.78",,"416,810.25",,"9,830.84",,,"45,081.36","196,421.45",,,"69,970.92","183,108.91",,,,"2,640.00",,,,,,,"256,157.33"
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"8,277,667.19","15,713,869.31","28,136,653.67","40,409,594.86","12,499,741.44","24,745,941.55","40,568,346.77","45,323,226.39","9,022,111.76","12,808,369.98","19,064,068.35","28,832,934.72","5,605,375.00","13,420,776.13","21,173,278.93","30,486,708.71","9,568,836.19","13,087,319.54","20,497,212.77","32,474,353.78","3,615,866.26","6,087,276.64","8,569,439.24","25,093,390.02","6,145,286.12","12,276,701.07","18,430,156.53","25,035,740.07","7,933,106.27","17,151,485.47","30,903,273.10","41,570,742.22","9,995,355.03","18,756,233.31","28,025,733.78","32,631,034.80","5,611,956.41","11,069,179.50","14,384,509.69","20,309,180.81","9,213,907.49","18,902,204.00","32,105,589.52"
