科目,2010-12-31,2011-12-31,2012-12-31,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"11,671,956.90","18,090,327.14","20,415,232.90","18,527,962.92","16,423,471.54","69,960,321.21","26,635,493.00","41,738,649.62","25,541,356.42","27,150,296.95","22,432,985.79","20,390,493.93","22,040,943.87","27,572,425.46","49,099,256.54","75,781,874.42","78,084,898.42","82,197,564.17","73,659,719.41","78,017,616.68"
应付职工薪酬,"22,499,497.86","33,389,198.82","33,751,066.72","27,555,763.69","44,083,990.75","26,720,210.23","33,383,170.51","42,450,980.68","51,266,995.53","30,401,439.40","35,440,244.14","37,888,382.58","47,941,280.85","32,577,294.20","38,309,859.47","42,857,625.89","48,801,268.88","33,456,117.91","38,813,427.49","48,006,802.10"
应收关联公司款,,,,,,,,,,,,,,,,,,,,
应交税费,"-18,947,579.63","-7,178,568.05","9,078,733.20","31,391,102.99","37,955,739.34","59,117,705.50","25,400,249.63","52,919,186.25","48,831,339.11","22,543,452.74","21,882,262.95","7,109,017.48","24,925,423.68","2,265,861.65","10,529,232.73","12,096,857.93","9,882,565.30",,"21,713,750.35","6,999,609.66"
应收利息,,,"1,173,591.36",,,,,,"4,978,926.00","9,333,786.57","3,454,013.08","5,020,797.23","4,576,500.88","3,188,030.13","3,715,001.15","1,180,018.38","4,077,920.69","1,588,315.08","4,466,725.25","4,602,279.09"
应付利息,,,,,,"3,528,479.46",,"1,105,381.89","1,824,231.09","1,695,140.45","1,761,802.94","1,186,900.53","865,493.61","1,078,123.76","772,227.48","2,243,719.16","1,183,602.84","1,543,397.34","1,559,148.24","2,288,259.96"
应收股利,,,,,,,,,,,,,,,,,,,,
应付股利,,,"52,306,284.80",,,,,,,,"292,146,000.00",,,,"182,591,250.00",,,,"116,858,400.00",
存货,"657,734,067.67","817,694,916.38","814,453,200.31","833,782,334.41","839,297,497.70","826,745,760.09","849,074,093.62","891,511,741.37","805,645,760.62","926,247,690.72","857,175,999.65","938,942,008.58","1,010,006,443.64","1,019,272,449.84","1,008,554,851.19","1,078,211,462.58","1,099,159,584.39","1,128,402,658.48","1,101,906,982.40","1,072,004,933.74"
其他应付款,"54,901,266.45","70,582,009.79","52,337,420.88","99,310,959.44","137,971,477.30","166,473,473.86","168,905,402.80","161,398,582.23","183,653,605.56","146,656,779.71","163,462,776.31","171,122,291.35","249,469,339.88","221,500,689.35","215,290,343.59","220,400,503.06","206,118,323.28","181,193,607.73","178,133,469.24","173,750,235.45"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,"2,623,687.79",,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,"11,000,000.00","10,000,000.00","10,000,000.00",,,,,
其他流动资产,,,,,,"1,522,890.25","501,690,892.64","502,355,680.12","873,442,964.47","931,841,798.10","846,018,921.98","660,870,905.33","531,252,149.14","506,546,290.75","506,208,949.94","521,580,073.25","521,803,343.26","536,729,543.00","515,841,685.57","835,527,586.43"
其他流动负债,"2,873,490.68","4,028,775.85","4,790,563.38","5,552,769.44","4,454,522.33","8,434,854.45","5,253,516.82","7,851,326.48","3,933,074.05","4,543,108.46","4,745,463.09","4,299,139.33","3,694,627.87","4,373,942.66","4,029,046.68","4,145,123.48","4,240,274.20","8,098,943.95","4,980,866.67","5,574,518.50"
流动资产合计,"1,282,423,343.45","1,811,016,329.97","2,113,267,944.23","2,009,493,922.16","2,238,887,443.22","3,140,244,490.66","2,971,629,943.93","3,382,128,566.96","3,259,482,945.01","3,330,156,724.69","3,321,316,416.78","3,091,786,698.14","2,955,542,035.69","3,063,612,230.66","3,139,829,613.27","3,024,133,691.98","3,038,431,589.17","3,040,040,472.43","3,288,287,569.70","3,356,613,234.02"
流动负债合计,"867,958,398.35","1,450,085,180.66","1,630,995,012.82","1,346,425,057.70","1,605,660,162.96","1,522,899,126.23","1,509,621,681.30","1,800,168,204.79","1,565,012,587.02","1,531,193,123.47","1,793,166,630.29","1,485,439,873.33","1,382,708,643.12","1,423,743,410.41","1,634,651,989.61","1,455,102,664.05","1,444,178,530.84","1,385,096,464.52","1,692,862,675.57","1,705,187,962.95"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,"8,463,263.59",,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,"1,845,630.00",,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,
长期股权投资,,"1,988,765.98","2,176,678.70","3,032,253.87","3,531,404.96","3,718,866.38","3,761,953.32","3,830,902.59","3,182,205.76","3,444,437.87","3,324,183.28","3,425,170.06","3,650,504.71","3,024,230.86","3,543,183.90","3,500,614.19","2,325,862.33","2,325,862.33","2,169,974.93","2,658,351.70"
专项应付款,,,,,,,,,,,,,,,,,,,,
投资性房地产,"20,512,223.72","31,983,273.53","11,546,824.77","11,176,596.70","10,806,368.85","10,600,458.76","10,404,449.18","10,326,235.27","10,065,912.93","9,877,629.78","9,695,684.97","9,564,549.22","9,325,457.00","9,263,752.34","8,993,861.19","8,831,926.50","8,585,001.08","8,399,887.10","8,214,773.12","8,029,659.14"
预计负债,,,,,,,,,,,,,,,,,,,,
固定资产,"387,795,289.55","420,694,485.25","413,471,171.77","400,642,786.17","397,136,928.35","393,652,105.69","398,410,509.35","521,320,147.91","524,767,139.20","513,717,696.33","497,965,546.46","625,361,484.79","679,043,777.51","704,060,609.94","714,343,775.37","715,661,772.33","714,605,520.97","707,496,060.89","695,137,647.31","685,223,191.84"
递延所得税负债,,"3,758,684.37","3,697,946.20","4,944,559.25","3,023,776.16","3,257,089.91","2,849,338.05","3,078,388.87","2,653,921.03","2,545,723.06","2,437,525.09","2,329,327.11","15,092,345.14","15,015,702.44","4,480,783.47","4,361,043.06","3,665,116.64","3,552,612.10","3,469,536.91","3,385,982.66"
在建工程,"3,331,667.92","25,725,067.74","43,949,371.98","63,843,326.79","97,631,326.53","118,672,097.28","147,401,900.87","51,309,372.99","73,495,417.28","126,116,346.82","158,342,918.96","108,455,562.81","86,672,697.40","71,384,123.12","55,545,084.37","48,154,947.36","59,093,271.42","53,412,491.61","51,682,638.18","53,897,256.57"
其他非流动负债,"10,635,042.48","10,511,387.69","10,272,582.99","13,522,024.52","13,359,146.77","14,209,662.14","48,246,931.05","48,955,274.12",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"10,635,042.48","14,270,072.06","13,970,529.19","18,466,583.77","16,382,922.93","25,930,015.64","51,096,269.10","52,033,662.99","59,367,312.30","58,996,006.47","44,344,001.14","64,733,238.70","89,419,685.46","88,606,759.84","74,708,439.63","74,628,539.78","72,795,949.13","68,666,386.02","70,510,002.08","69,331,470.41"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"878,593,440.83","1,464,355,252.72","1,644,965,542.01","1,364,891,641.47","1,622,043,085.89","1,548,829,141.87","1,560,717,950.40","1,852,201,867.78","1,624,379,899.32","1,590,189,129.94","1,837,510,631.43","1,550,173,112.03","1,472,128,328.58","1,512,350,170.25","1,709,360,429.24","1,529,731,203.83","1,516,974,479.97","1,453,762,850.54","1,763,372,677.65","1,774,519,433.36"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"700,000,000.00","700,000,000.00","700,000,000.00","700,000,000.00","700,000,000.00","750,000,000.00","750,000,000.00","750,000,000.00","750,000,000.00","750,000,000.00","750,000,000.00","750,000,000.00","750,000,000.00","750,000,000.00","750,000,000.00","750,000,000.00","750,000,000.00","750,000,000.00","750,000,000.00","750,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"84,368,615.20","-470,678.26","-322,827.92","-367,526.97","-410,103.97","789,172,944.50","789,149,323.91","789,216,166.74","789,195,910.63","789,195,910.63","789,195,910.63","791,926,857.10","793,108,120.46","794,376,426.28","795,383,520.60","796,436,320.23","797,489,269.59","798,539,649.75","799,588,432.35","800,648,784.02"
无形资产,"74,620,085.15","91,419,529.18","95,187,372.73","95,277,639.10","93,038,472.64","93,440,079.43","95,484,282.01","95,848,875.09","95,771,429.75","95,411,237.00","102,480,892.80","104,282,766.49","125,820,348.38",,"123,936,400.62","122,077,166.19","119,813,340.11","118,473,380.38","116,704,035.53","115,493,367.81"
盈余公积,"10,149,883.55","24,084,678.97","52,040,605.89","72,887,232.63","94,281,444.95","94,281,444.95","115,409,732.49","128,355,251.96","141,684,110.96","141,684,110.96","160,130,820.79","166,676,427.46","175,779,354.26","175,779,354.26","191,777,822.41","198,322,634.61","202,463,922.35","205,018,685.94","215,981,318.28","219,767,891.64"
开发支出,,,,,,,,,,,,,,"123,737,733.85",,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,
商誉,,"26,571,171.86","26,571,171.86","26,571,171.86","26,571,171.86","26,571,171.86","26,571,171.86","26,571,171.86","26,571,171.86","26,571,171.86","26,571,171.86","26,571,171.86","10,142,462.65","10,142,462.65","10,142,462.65","10,142,462.65",,,,
未分配利润,"93,257,676.17","185,845,530.82","290,544,774.43","480,977,752.72","472,483,491.72","607,519,084.40","440,825,810.33","576,254,441.72","726,540,229.52","852,417,879.86","642,131,266.20","730,468,000.74","707,903,221.34","774,787,594.77","644,609,286.85","691,410,440.94","713,202,226.20","762,671,155.54","681,508,334.34","731,467,772.93"
长期待摊费用,,,,,,"526,415.09",,,,,,,,,,,,,,
少数股东权益,"16,034,776.88","71,517,359.58","65,628,273.56","56,394,567.23","58,190,360.03","61,194,554.19","58,992,385.03","61,317,684.84","61,949,691.60","60,982,523.58","61,201,344.83","62,466,822.47","57,120,734.72","54,871,145.12","52,500,771.80","50,397,409.38","49,311,986.43","47,995,374.27","47,482,775.60","45,420,637.81"
递延所得税资产,"14,512,845.03","21,440,763.94","34,880,469.17","45,374,949.18","49,603,942.68","44,853,830.48","49,762,197.54","52,953,542.95","69,029,708.52","62,805,023.27","66,977,963.31","74,628,977.77","75,174,542.16","74,202,484.65","89,156,706.21","87,590,645.29","91,926,343.29","89,602,974.64","93,339,840.25","94,610,275.00"
外币报表折算价差,"1,941,062.19","-8,998,931.84","-10,586,400.83","-13,596,101.25","-15,024,327.37","-16,872,024.28","-11,411,518.14","-12,799,321.46",,,,,,,,,,,,
其他非流动资产,"1,150,000.00","5,493,824.54","1,218,961.93","5,774,920.00","14,356,892.16",,"257,275.96","257,275.96","13,583,072.07","5,603,569.72","38,114,396.14","10,875,159.92","16,228,777.25","1,045,193.15","4,913,697.51","6,531,703.90","7,415,244.21","5,952,211.53","6,021,358.41","6,162,534.83"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"501,922,111.37","625,316,882.02","629,002,022.91","651,693,643.67","692,676,508.03","693,880,654.97","732,053,740.09","762,417,524.62","816,466,057.37","843,547,112.65","903,472,757.78","963,164,842.92","1,006,058,567.06","996,860,590.56","1,010,575,171.82","1,002,491,238.41","1,003,764,583.41","985,662,868.48","973,270,267.73","966,074,636.89"
所有者权益(或股东权益)合计,"905,752,013.99","971,977,959.27","1,097,304,425.13","1,296,295,924.36","1,309,520,865.36","2,285,296,003.76","2,142,965,733.62","2,292,344,223.80","2,451,569,103.06","2,583,514,707.40","2,387,278,543.13","2,504,778,429.03","2,489,472,274.17","2,548,122,650.97","2,441,044,355.85","2,496,893,726.56","2,525,221,692.61","2,571,940,490.37","2,498,185,159.78","2,548,168,437.55"
资产总计,"1,784,345,454.82","2,436,333,211.99","2,742,269,967.14","2,661,187,565.83","2,931,563,951.25","3,834,125,145.63","3,703,683,684.02","4,144,546,091.58","4,075,949,002.38","4,173,703,837.34","4,224,789,174.56","4,054,951,541.06","3,961,600,602.75","4,060,472,821.22","4,150,404,785.09","4,026,624,930.39","4,042,196,172.58","4,025,703,340.91","4,261,557,837.43","4,322,687,870.91"
负债和所有者(或股东权益)合计,"1,784,345,454.82","2,436,333,211.99","2,742,269,967.14","2,661,187,565.83","2,931,563,951.25","3,834,125,145.63","3,703,683,684.02","4,144,546,091.58","4,075,949,002.38","4,173,703,837.34","4,224,789,174.56","4,054,951,541.06","3,961,600,602.75","4,060,472,821.22","4,150,404,785.09","4,026,624,930.39","4,042,196,172.58","4,025,703,340.91","4,261,557,837.43","4,322,687,870.91"
