科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"238,602,085.49","258,073,472.20","225,558,077.18","355,195,364.31","261,168,148.08","381,206,980.62","425,758,331.23","484,924,615.81","392,265,140.77","405,210,882.64","423,653,303.98","667,627,304.22","518,075,704.49","507,151,087.15","499,639,575.61","786,087,518.42","648,411,038.17","626,093,604.26","1,253,002,979.97","1,474,067,513.56","1,085,144,700.22","1,263,836,757.05","1,544,862,016.42","1,790,472,980.42","1,603,653,809.13","1,645,150,215.02","1,420,182,018.88","1,246,210,290.84","1,037,247,314.42","930,487,750.22","1,078,005,035.76","1,380,535,210.21","828,956,088.15","943,888,726.59","778,687,165.27","1,329,358,397.36","972,009,519.37","909,193,249.32","979,177,639.58","1,416,395,565.56","1,132,123,785.71","1,625,924,268.26","1,217,335,192.80","1,253,374,585.00","981,505,311.57","1,146,946,284.92","994,343,406.80","1,067,959,971.48","1,111,882,244.37"
短期借款,"50,000,000.00","50,000,000.00","30,000,000.00","106,820,964.22","66,970,509.31","149,329,756.42","133,795,667.13","190,111,000.00","239,000,000.00","235,217,113.30","235,217,113.30","218,642,523.49","175,000,000.00","202,000,000.00","232,000,000.00","260,000,000.00","281,438,921.66","281,438,921.66","325,500,000.00","292,500,000.00","289,500,000.00","286,500,000.00","286,500,000.00","187,000,000.00","157,000,000.00","255,000,000.00","216,739,900.00","126,739,900.00","150,000,000.00","310,000,000.00","357,959,900.00","163,551,740.00","202,899,007.03","540,000,000.00","390,000,000.00","450,000,000.00","640,000,000.00","1,399,819,590.08","1,717,529,734.02","1,766,800,000.00","1,783,800,000.00","1,181,800,000.00","1,131,800,000.00","1,260,000,000.00","1,607,830,000.00","1,187,830,000.00","1,030,000,000.00","1,340,000,000.00","1,210,000,000.00"
交易性金融资产,"868,480.00","118,720.00",,,,,,,,,,,,,,,,,,"12,600,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,"542,996.33","542,996.33","542,996.33","542,996.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"1,387,760.00","39,216,306.00","22,652,030.00","98,682,444.88","14,772,160.00","49,492,761.01","76,748,193.82","101,440,420.00","18,730,364.00","89,250,068.04","75,597,525.00","93,401,764.00","70,511,760.79","189,714,314.65","166,523,756.50","116,014,035.05","98,507,429.00","221,223,894.43","88,797,543.22","224,870,806.42","248,235,680.06","224,183,715.95","307,538,740.14","344,026,846.23","138,658,248.72","403,796,573.43","403,152,580.78","280,174,444.02","515,303,472.77","514,553,544.56","541,089,780.25","560,833,813.55","411,961,334.53","356,371,821.28","236,523,685.07","339,951,401.65","219,927,930.42","407,428,231.83","366,513,531.15","450,097,154.29","420,113,066.33","208,838,499.86","95,500,691.00","123,639,942.79","99,696,033.87","153,977,023.99","78,012,530.00","75,938,977.90","175,804,462.78"
应付票据,"208,767,146.40","227,957,666.14","265,349,939.80","264,373,264.00","232,601,594.26","360,291,700.00","421,030,811.53","401,497,570.00","329,820,878.00","284,853,980.00","416,005,360.00","536,296,736.00","493,997,325.00","505,516,056.00","525,304,807.00","448,926,045.00","572,479,340.00","656,833,214.00","701,277,969.56","694,543,140.77","665,426,084.52","659,445,982.31","865,365,900.12","1,159,762,211.70","1,020,090,645.58","940,677,989.50","1,173,995,104.80","1,401,062,950.00","1,348,322,013.65","856,425,260.48","1,063,372,986.89","1,525,938,861.21","1,324,610,621.02","1,139,767,719.32","1,035,267,657.58","1,407,436,647.39","1,536,506,231.00","1,286,441,073.07","1,637,685,465.63","1,675,135,697.54","1,904,784,792.43","2,436,696,166.43","2,066,412,351.08","1,994,781,547.92","1,767,816,031.03","1,599,562,262.23",,"1,457,441,880.05",
应收账款,"171,137,542.02","182,872,725.93","244,508,832.42","214,721,741.10","286,020,786.96","565,081,509.27","463,780,037.75","317,984,996.92","351,077,679.37","339,380,109.77","465,798,523.16","364,650,044.00","614,882,792.33","499,741,627.41","550,664,829.26","446,067,486.66","688,394,911.68","701,916,412.16","807,175,722.99","504,100,050.58","791,160,765.15","728,963,449.83","803,156,477.57","582,406,259.84","831,696,959.56","750,058,891.66","823,509,239.90","820,516,576.99","1,229,195,774.00","1,198,666,286.70","1,236,774,695.05","938,173,157.49","1,335,364,060.12","1,270,987,531.11","1,616,151,445.86","1,448,548,316.57","1,923,791,863.16","1,978,977,183.56","2,428,760,155.45","2,209,125,149.89","2,247,151,826.25","2,346,847,641.33","2,010,945,751.77","2,008,437,080.72","2,163,217,567.55","2,275,207,183.68","2,203,065,948.04","2,082,856,671.49","1,695,818,538.74"
应付账款,"259,810,293.18","338,124,321.98","287,201,830.88","389,244,358.93","352,591,287.62","632,403,651.62","576,290,180.64","464,045,405.70","434,509,573.43","500,085,467.71","493,967,912.30","494,032,692.35","701,110,647.56","654,853,067.45","616,788,045.13","719,131,770.59","709,302,542.93","823,656,021.82","891,169,912.13","857,764,989.30","904,194,638.06","954,537,435.27","918,803,632.15","869,105,013.62","1,051,752,766.16","1,353,046,831.59","1,247,614,272.32","987,570,505.36","1,410,047,217.98","1,462,248,254.03","1,518,036,903.61","1,287,521,418.09","1,462,896,703.41","1,761,665,547.75","1,676,848,418.23","1,935,049,641.21","2,108,998,193.10","2,072,069,488.48","2,285,366,767.93","2,659,806,836.15","2,522,298,742.46","2,484,334,766.51","1,937,117,285.24","2,032,283,656.81","2,055,926,762.26","2,129,264,843.21",,"2,088,850,970.47",
预付款项,"81,655,776.09","125,844,967.10","102,220,159.02","107,155,372.20","112,738,288.61","101,983,666.88","107,737,810.72","73,236,090.62","102,971,232.58","109,693,833.83","117,433,807.68","87,667,732.63","150,370,290.80","120,111,112.83","111,151,360.67","102,428,780.41","139,766,959.69","102,659,088.31","112,390,795.46","66,146,623.11","89,736,030.12","84,640,242.13","159,599,600.60","158,704,940.81","181,354,827.63","174,798,853.33","166,666,065.70","139,878,328.32","169,811,791.57","130,986,089.05","37,344,977.87","50,140,029.32","35,007,920.25","72,589,478.05","161,165,822.64","47,774,386.49","53,246,608.11","55,763,875.48","139,156,600.89","18,673,255.72","59,997,908.18","37,615,412.71","49,811,451.01","21,355,277.01","36,446,696.91","32,434,438.09","36,111,505.21","22,700,588.85","47,879,368.83"
预收款项,"50,167,749.27","35,821,666.98","56,734,787.29","60,331,006.74","61,245,850.93","57,009,272.32","57,767,416.49","58,586,773.64","50,721,383.81","62,581,347.74","64,450,826.18","70,650,070.46","63,809,635.85","66,284,726.60","87,428,678.41","53,344,845.95","62,723,771.93","79,857,377.24","84,905,026.98","83,347,072.99","73,242,713.34","60,202,380.96","102,666,640.09","55,757,253.05","49,080,536.66","61,768,365.31","81,408,592.18","68,218,400.78","63,252,831.84","122,818,274.48","107,397,722.05","67,640,984.82","59,374,672.01","77,222,717.87","125,505,590.67","73,513,045.09","75,214,433.15","72,033,162.34","65,778,401.83","121,307,825.14","52,332,194.97","66,398,993.66","65,969,668.43","54,727,207.75","57,566,298.55","54,482,848.88","41,407,824.30","88,994,675.47","80,085,668.72"
