科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"161,486,610.74","262,372,792.44","464,452,586.78","638,491,786.80","206,587,798.95","448,069,776.71","598,729,919.05","730,895,356.79","261,903,508.64","526,195,742.71","702,969,774.61","870,880,416.59","313,683,174.18","596,756,963.24","852,653,567.24","1,085,129,040.94","376,963,226.49","735,089,117.75","950,931,880.10","1,234,843,025.05","482,700,929.37","890,385,331.89","1,286,963,451.66","1,762,291,716.28","506,356,300.64","1,047,982,508.94","1,404,320,536.30","1,753,072,622.48","409,340,645.75","800,599,128.76","1,151,921,361.21","1,628,293,376.49","412,429,845.92","806,929,555.39","1,158,775,447.26","1,637,534,258.74","438,429,051.93","819,669,191.98","1,187,061,236.13","1,692,945,215.55","476,723,460.96","828,521,660.93","1,285,974,257.34","1,918,812,697.07"
二、营业利润,"31,041,544.24","55,603,351.65","95,201,052.39","131,854,712.62","43,826,174.46","110,541,058.97","128,517,652.04","148,134,764.93","52,916,385.00","115,330,926.48","151,861,661.17","171,084,581.18","71,964,500.43","137,771,357.36","176,972,279.43","222,799,528.17","84,013,413.02","168,518,223.09","208,803,340.27","282,732,738.16","106,485,868.09","183,166,987.49","275,747,225.96","283,946,570.65","112,708,987.14","257,997,911.23","345,711,934.42","397,630,512.04","138,749,340.23","232,488,004.23","360,308,663.02","376,863,291.98","112,838,151.85","202,615,439.57","315,342,334.65","402,435,729.04","133,809,105.89","208,614,879.03","328,075,196.71","397,895,278.90","155,426,226.28","221,090,835.70","340,011,603.10","487,406,232.14"
减:营业成本,"95,596,011.98","132,614,146.91","278,944,375.95","373,221,272.50","120,478,476.59","244,128,871.62","337,560,214.64","397,399,761.09","162,311,275.56","289,974,038.09","375,467,588.12","445,687,964.01","174,002,233.82","308,684,110.47","464,688,734.58","532,362,958.04","212,265,252.74","384,647,631.08","497,855,183.14","589,905,497.32","275,543,329.03","493,873,216.88","670,264,284.83","971,915,735.95","287,439,845.15","588,001,925.36","783,453,503.94","909,442,683.70","213,756,602.29","385,760,483.88","554,747,200.74","775,870,844.74","213,911,107.39","403,663,336.23","565,981,877.73","795,617,761.47","220,858,297.48","417,348,329.49","593,891,472.79","842,906,055.79","242,461,631.13","425,989,059.38","685,803,226.81","1,003,007,314.89"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"19,695,044.05","34,493,678.75","59,856,109.49","85,258,453.07","31,614,036.21","45,603,261.48","79,091,725.67","107,085,871.97","28,267,553.41","59,404,092.49","93,763,227.36","126,908,960.22","36,579,989.06","74,921,792.65","111,568,395.33","161,357,655.38","47,029,710.00","92,771,666.95","141,743,663.38","195,003,776.91","66,151,388.53","119,918,161.64","204,100,227.89","269,289,547.37","57,471,461.74","93,193,880.69","137,250,891.98","222,448,558.25","50,274,645.95","109,047,142.18","152,109,393.41","229,763,212.28","62,959,164.81","116,281,892.60","174,254,215.08","251,818,987.49","56,183,156.73","114,134,474.53","169,896,968.93","261,040,564.99","57,586,170.54","114,939,372.47","181,041,843.01","281,687,998.71"
营业外收入,"26,401.64","23,213.89","204,941.00","1,256,964.23","14,538.22","62,621.07","1,074,030.52","2,480,403.14","106,230.52","744,771.70","852,805.65","1,876,272.28","135,875.94","171,954.41","496,428.79","1,581,110.55","332,555.42","825,950.43","1,302,768.28","5,838,741.57","13,173.50","485,967.22","1,150,079.06","4,459,169.79","429,462.36","943,134.89","2,961,599.50","5,820,080.64","358,362.22","1,123,996.42","3,536,050.50","16,772,075.32","543,405.52","1,343,062.29","4,098,201.98","7,445,309.21","64,629.00","336,882.10","533,691.82","4,847,166.57","5,231,260.83","12,862,290.76","13,109,920.41","9,501,152.56"
销售费用,"8,026,344.57","13,264,666.80","24,200,523.48","39,623,947.44","11,942,099.18","22,089,243.22","29,283,609.59","37,107,570.85","15,062,824.36","23,724,785.34","32,733,881.17","61,606,033.84","22,048,777.96","52,172,620.22","63,886,295.44","81,076,116.98","19,660,041.27","54,856,625.98","56,105,001.79","81,156,273.49","16,645,486.07","60,881,252.77","76,213,543.10","133,132,728.14","19,064,384.91","64,246,953.88","76,777,168.49","86,021,809.73","17,618,584.70","72,664,291.03","74,901,624.37","96,731,923.40","12,425,413.97","62,831,505.47","70,564,210.12","64,556,638.80","11,660,216.27","60,839,932.28","71,748,951.89","48,930,599.60","15,223,173.05","53,067,869.06","54,513,475.93","71,110,374.21"
减:营业外支出,"3,287.74","92,921.75","518,235.82","808,197.20","565,618.77","1,527,561.01","1,772,223.85","2,272,435.12","38,662.47","92,466.13","111,988.58","524,212.78","174,598.00","683,367.48","684,818.97","1,072,194.75","424,688.04","475,128.51","1,303,941.72","3,024,473.18","51,277.85","106,019.23","276,867.21","527,480.00","304,751.85","504,751.85","1,072,829.30","1,518,713.91","2,128.85","110,000.33","218,490.70","432,483.41","53,597.37","232,135.88","239,025.77","1,388,777.04",200.00,"201,608.90","201,808.90","694,641.92","7,406.62","1,623,174.37","1,875,696.55","1,547,770.71"
管理费用,"3,423,053.53","11,295,950.97","18,385,284.96","17,550,453.04","4,381,287.69","26,824,189.51","37,386,592.82","46,357,032.16","4,857,616.12","31,769,718.82","40,916,665.84","58,980,120.77","6,235,046.45","19,533,788.59","29,984,251.20","88,162,296.44","9,603,026.98","28,115,168.88","34,699,394.84","70,142,461.22","10,605,157.93","23,480,239.35","34,509,497.56","80,096,436.41","11,645,020.26","26,599,223.20","43,961,622.89","63,502,793.07","7,736,156.95","19,161,036.51","29,188,041.19","68,166,544.20","7,837,463.32","18,752,861.47","28,418,558.07","73,962,507.24","8,481,626.01","19,251,200.93","29,691,898.16","40,443,879.71","9,604,856.11","20,131,087.27","31,702,480.01","72,841,160.75"
其中:非流动资产处置净损失,,,,,,,,"581,269.03",,,,"330,959.40",,,,"531,983.44",,"392,233.08",,"434,911.05",,353.85,,"231,254.54",,,,"421,724.23",,"8,000.33",,"267,281.16",,,,"521,152.04",,,,"479,857.11",,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"-110,782.35","-157,117.05","-389,212.34","-848,136.55","-751,235.27","-660,657.74","-1,822,591.64","-1,711,566.38","-12,583.26","-262,276.66","-426,263.17","2,613,475.89","1,020,847.15","2,799,582.46","5,015,112.73","8,081,034.79","2,208,959.99","4,092,017.67","6,878,888.90","12,788,387.09","1,705,051.51","5,283,902.69","20,929,675.36","10,870,396.55","8,881,021.54","11,442,776.69","18,098,027.95","10,810,048.70","-286,645.15","-791,315.85","-1,459,739.90","-2,192,391.12","-376,530.02","-804,045.70","-948,383.64","-13,811,457.52","-3,554,352.10","-3,728,413.81","-4,218,516.59","-16,153,479.60","-2,769,963.81","-3,890,377.28","-4,046,751.08","-16,484,279.34"
三、利润总额,"31,064,658.14","55,533,643.79","94,887,757.57","132,303,479.65","43,275,093.91","109,076,119.03","127,819,458.71","148,342,732.95","52,983,953.05","115,983,232.05","152,602,478.24","172,436,640.68","71,925,778.37","137,259,944.29","176,783,889.25","223,308,443.97","83,921,280.40","168,869,045.01","208,802,166.83","285,547,006.55","106,447,763.74","183,546,935.48","276,620,437.81","287,878,260.44","112,833,697.65","258,436,294.27","347,600,704.62","401,931,878.77","139,105,573.60","233,502,000.32","363,626,222.82","393,202,883.89","113,327,960.00","203,726,365.98","319,201,510.86","408,492,261.21","133,873,534.89","208,750,152.23","328,407,079.63","402,047,803.55","160,650,080.49","232,329,952.09","351,245,826.96","495,359,613.99"
