科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"107,307,596.87","233,392,322.74","373,479,359.21","515,856,375.59","112,043,348.50","239,327,529.51","384,395,801.15","459,830,435.43","71,812,468.02","177,308,675.70","278,678,908.12","405,960,137.92","65,948,797.53","138,876,103.65","219,466,997.05","310,976,054.40","42,404,331.04","144,788,122.08","309,476,646.40","477,644,103.81","104,260,517.15","230,380,717.17","380,093,673.25","571,522,222.85","92,071,235.49","211,622,264.98","368,039,165.71","521,652,037.12","79,442,212.70","221,949,168.22","382,566,140.67","534,284,164.49","92,056,123.81","206,749,901.35","369,088,289.96","778,902,768.48","205,260,671.14","558,249,634.28","1,005,665,903.64","1,332,697,877.62","258,721,706.76","441,018,596.04","693,705,368.50","1,031,053,317.00","160,632,847.64","405,006,868.06"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,075,992.75",,,,,,,,,,
收到的税费返还,,,,"11,573,855.98",,,,"5,676,878.55",,"6,368,047.12","6,368,047.12","6,384,326.48",,,"7,671,728.98","7,999,405.49",,"4,343,848.92","4,343,848.92","4,343,848.92",,,,"2,750,823.73",,"4,590,566.31","14,750,898.78","22,108,212.73",,"509,550.00","7,492,987.79","14,880,775.53",,"5,862,047.82","10,981,619.76","16,381,941.62",,,"7,839,426.92","14,083,090.08",,"2,645,004.59","3,537,623.51","21,345,427.12","1,878,993.78","6,156,463.79"
支付其他与投资活动有关的现金,,,,,,,,"33,623,702.90",,"7,143,529.96","8,785,199.59","13,295,444.76",,,,"26,614,046.92",,,,"3,383,902.54",,,,"2,616,010.32",,,,"613,217.96",,,,,,,,,,,,,,,"1,436,484.35",,,
收到其他与经营活动有关的现金,"3,395,199.95","5,084,008.45","43,003,897.69","17,611,788.00","16,825,027.16","18,021,671.96","18,908,298.01","8,234,361.04","1,373,462.38","7,145,492.29","7,325,481.30","9,388,900.83","1,042,340.81","4,818,682.00","4,861,082.00","18,401,590.78","282,228.00","711,048.00","822,388.12","25,311,076.30","1,980,778.52","3,853,413.89","8,422,077.17","35,648,894.00","1,452,000.00","3,055,000.00","8,087,335.75","38,810,901.97","4,192,494.00","5,666,563.63","8,256,988.23","42,347,860.04","4,009,563.93","9,506,354.88","25,769,747.80","38,102,098.31","7,523,835.09","28,912,320.81","44,526,844.58","100,483,381.59","13,931,193.31","80,309,774.09","105,596,689.22","190,687,838.15","6,626,067.63","24,306,594.75"
投资活动现金流出小计,"3,398,914.71","16,427,262.21","19,511,069.72","112,970,226.16","7,397,263.15","32,274,742.01","55,577,720.13","103,546,617.15","69,536,000.80","101,951,417.30","149,980,822.18","158,614,007.59","152,521,209.02","209,512,489.11","233,144,828.98","273,516,207.80","24,707,168.54","30,351,256.44","32,981,238.28","13,605,294.67","4,335,839.75","5,664,010.95","5,942,627.55","11,119,096.64","475,738.77","795,184.43","1,425,245.79","5,563,342.25","200,000.00","432,345.13","1,424,073.13","7,424,073.13",,"53,280.20","2,735,898.58","150,638,791.26","870,907.66","53,713,281.34","96,609,550.51","247,711,431.81","35,927,623.31","79,895,748.51","159,707,308.26","127,798,881.27","50,198,495.33","56,078,537.92"
经营活动现金流入小计,"110,702,796.82","238,476,331.19","416,483,256.90","545,042,019.57","128,868,375.66","257,349,201.47","403,304,099.16","473,741,675.02","73,185,930.40","190,822,215.11","292,372,436.54","421,733,365.23","66,991,138.34","143,694,785.65","231,999,808.03","337,377,050.67","42,686,559.04","149,843,019.00","314,642,883.44","507,299,029.03","106,241,295.67","234,234,131.06","388,515,750.42","609,921,940.58","93,523,235.49","219,267,831.29","390,877,400.24","582,571,151.82","83,634,706.70","228,125,281.85","398,316,116.69","591,512,800.06","96,065,687.74","222,118,304.05","405,839,657.52","833,386,808.41","212,784,506.23","587,161,955.09","1,058,032,175.14","1,447,264,349.29","272,652,900.07","523,973,374.72","802,839,681.23","1,243,086,582.27","169,137,909.05","435,469,926.60"
投资活动产生的现金流量净额,"-2,626,681.56","-14,615,029.06","-17,180,726.57","-50,174,896.89","-7,397,263.15","-25,323,481.20","-48,626,459.32","-76,118,553.50","-69,457,787.80","-92,290,780.25","-132,456,641.66","-107,112,864.76","-151,521,209.02","-206,349,866.61","-229,711,313.12","-219,598,821.77","-24,707,168.54","-28,143,256.44","-30,773,238.28","17,031,973.66","-4,326,839.75","-3,938,210.95","4,783,172.45","70,029,697.81","16,207,365.40","20,887,919.74","22,423,858.38","45,282,555.68","104,700.00","19,712,722.97","21,991,274.57","15,991,274.57","13,057,530.11","13,916,249.91","11,233,631.53","-131,282,011.15","59,247,448.50","30,612,268.66","-86,523,294.33","-28,754,738.75","-35,870,023.31","-78,499,448.51","-154,587,130.59","-59,672,730.82","-42,023,495.33","-35,898,137.92"
购买商品、接受劳务支付的现金,"87,374,918.92","165,273,306.49","256,012,030.55","340,364,134.58","91,134,333.25","180,946,370.56","303,323,949.58","297,549,173.80","48,897,196.39","118,790,199.12","173,369,688.91","261,302,712.36","42,251,120.79","80,656,865.24","164,945,119.07","282,326,543.30","50,655,854.15","138,043,182.95","250,295,085.58","401,636,613.56","77,524,971.90","156,871,914.43","266,407,708.01","377,777,487.64","84,764,010.57","170,246,433.52","286,279,080.62","403,426,321.75","101,636,565.23","192,255,408.14","298,723,712.25","411,362,403.47","89,097,662.53","170,044,714.71","275,302,840.40","519,649,511.05","154,370,034.81","349,011,585.99","423,639,523.29","593,411,244.71","148,024,110.95","251,638,182.38","443,653,066.62","588,600,227.50","166,535,182.87","353,922,979.90"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,"280,000.00",,,,,,,,,,,,"400,700,000.00",,,,,,,,"213,893.28",,
支付给职工以及为职工支付的现金,"9,810,063.16","22,789,269.43","28,416,961.51","54,899,214.55","13,108,371.77","26,001,739.40","37,398,567.80","53,749,445.92","10,895,025.96","21,497,611.61","32,382,499.81","52,779,529.25","10,236,222.52","19,043,876.94","25,006,484.56","40,856,345.67","12,211,301.01","21,341,659.64","31,882,821.62","45,197,935.58","9,540,825.76","22,347,693.88","30,034,539.80","48,894,706.36","10,800,936.62","25,553,264.67","32,389,946.10","47,215,921.57","9,983,899.78","20,279,188.70","29,415,675.18","39,166,615.58","8,917,223.59","18,714,595.18","47,135,000.14","118,802,085.58","66,856,922.20","139,274,642.32","229,843,116.16","289,000,598.73","84,921,196.60","122,053,175.05","198,525,457.58","285,866,852.66","71,298,016.41","128,525,751.91"
