科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应收关联公司款,,,,,,,,,,,,,,,
应交税费,"6,992,572.37","6,909,367.12","9,935,447.92","10,406,673.79","6,020,314.50","6,870,202.51","11,313,008.07","12,092,572.92","16,078,025.36","12,999,930.14","33,528,936.64","31,337,933.39","43,723,335.80","14,547,696.30","14,617,482.28"
应收利息,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,
存货,"97,697,455.01","123,324,272.77","115,282,894.30","94,270,171.33","97,861,638.59","123,413,736.95","214,208,171.26","188,302,234.80","106,664,265.03","119,629,782.45","152,406,186.13","133,836,647.75","118,382,588.51","115,938,340.71","137,616,382.06"
其他应付款,"6,578,202.30","6,582,953.28","5,276,540.16","4,653,858.02","7,845,402.49","5,271,778.32","6,338,364.69","6,280,754.07","5,757,401.17","6,719,643.66","5,582,854.39","5,559,184.81","5,993,901.61","5,731,429.09","5,860,968.14"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,"18,000,000.00",,"40,000,000.00","20,000,000.00",,,,,,,,,,,
其他流动资产,,,,,,"158,361,581.58","82,904,693.64","50,682,652.56","50,000,000.00","55,390,121.26","35,210,995.45","403,460.15","417,497.56","571,041.19","26,809,605.55"
其他流动负债,,,,,,,,,,,,,,,
流动资产合计,"226,288,520.84","300,417,804.52","367,608,371.69","381,071,487.41","684,298,851.40","542,521,673.23","592,630,777.29","577,949,969.59","592,896,643.34","625,202,313.34","696,862,337.93","709,908,107.51","748,469,857.04","758,119,585.01","767,505,002.38"
流动负债合计,"232,779,756.86","245,160,269.28","283,466,968.30","255,806,632.22","225,635,024.98","88,192,811.60","104,879,432.53","102,539,880.80","104,793,628.65","95,193,590.44","112,300,394.14","112,226,069.08","114,025,318.94","96,852,853.78","113,219,488.55"
可供出售金融资产,,,,,,,,,,,,,,,
长期借款,"50,000,000.00","50,000,000.00",,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,
固定资产,"539,738,988.58","564,801,194.87","540,377,391.38","543,824,012.25","533,904,184.12","563,129,735.70","560,832,534.77","565,346,671.05","560,565,706.89","557,673,158.37","547,527,434.07","548,834,858.99","539,411,411.80","539,218,771.82","541,548,907.41"
递延所得税负债,,,,,,,,,,,,,,"7,152,907.25","9,438,980.97"
在建工程,"4,502,631.32","240,189.65","11,423,726.07","14,552,201.52","20,223,630.00",,"351,058.38","425,020.65","425,020.65",,"791,480.73","1,161,537.83","1,902,535.11","5,180,867.77","7,654,978.27"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"70,871,666.72","68,411,666.72","15,951,666.72","14,721,666.72","14,106,666.72","14,408,333.39","13,743,333.39","13,078,333.38","12,413,333.37","11,748,333.36","11,083,333.35","10,418,333.34","9,753,333.33","16,241,240.57","17,862,314.28"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"303,651,423.58","313,571,936.00","299,418,635.02","270,528,298.94","239,741,691.70","102,601,144.99","118,622,765.92","115,618,214.18","117,206,962.02","106,941,923.80","123,383,727.49","122,644,402.42","123,778,652.27","113,094,094.35","131,081,802.83"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"165,000,000.00","165,000,000.00","165,000,000.00","165,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","308,000,000.00","308,000,000.00","308,000,000.00","308,000,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"164,834,876.38","164,834,876.38","164,834,876.38","164,834,876.38","411,711,068.87","411,711,068.87","411,711,068.87","411,711,068.87","411,711,068.87","411,711,068.87","411,711,068.87","323,711,068.87","323,711,068.87","323,711,068.87","323,711,068.87"
无形资产,"43,578,208.50","42,519,258.30","40,724,854.93","40,153,258.39","39,834,421.18","39,581,661.84","39,326,449.03","39,039,612.30","38,898,570.32","38,459,368.66","38,172,578.20","38,110,665.25","37,802,326.58","37,525,745.96","37,288,379.52"
盈余公积,"17,311,770.28","26,437,272.58","32,433,942.10","32,433,942.10","32,433,942.10","41,035,974.73","41,035,974.73","41,035,974.73","41,035,974.73","50,827,879.22","50,827,879.22","50,827,879.22","50,827,879.22","65,273,191.39","65,273,191.39"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,
未分配利润,"153,491,191.33","236,742,424.45","293,233,930.36","339,238,967.53","366,436,710.91","364,292,742.01","399,363,385.47","391,101,864.74","399,149,175.29","430,649,266.91","477,048,035.27","489,760,952.54","518,351,752.81","532,008,968.37","557,288,258.20"
长期待摊费用,,,,,,,,,,,,,,,
少数股东权益,,,,,,"400,000.00","357,121.22","809,440.74","912,967.92","1,049,578.24","1,353,124.99","1,547,801.66","1,773,222.38","1,777,408.22","2,125,724.59"
递延所得税资产,"3,710,355.13","5,561,711.20","3,058,910.12","2,905,264.10","3,041,224.63","2,715,575.63","3,109,497.23","3,551,948.15","3,362,980.49","5,159,333.34","6,054,746.56","5,196,504.90","6,377,229.50","6,427,071.11","6,781,404.04"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,"6,102,798.00","6,102,798.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"591,530,183.53","613,122,354.02","595,584,882.50","601,434,736.26","597,003,459.93","605,426,973.17","603,619,539.41","608,363,252.15","603,252,278.35","601,291,860.37","592,546,239.56","593,303,566.97","585,493,502.99","594,455,254.66","629,376,467.24"
所有者权益(或股东权益)合计,"514,167,280.79","599,968,222.54","663,774,619.17","711,977,924.73","1,041,560,619.63","1,045,347,501.41","1,077,627,550.78","1,070,695,007.56","1,078,941,959.67","1,119,552,249.91","1,166,024,850.00","1,180,567,272.06","1,210,184,707.76","1,239,480,745.32","1,265,799,666.79"
资产总计,"817,818,704.37","913,540,158.54","963,193,254.19","982,506,223.67","1,281,302,311.33","1,147,948,646.40","1,196,250,316.70","1,186,313,221.74","1,196,148,921.69","1,226,494,173.71","1,289,408,577.49","1,303,211,674.48","1,333,963,360.03","1,352,574,839.67","1,396,881,469.62"
负债和所有者(或股东权益)合计,"817,818,704.37","913,540,158.54","963,193,254.19","982,506,223.67","1,281,302,311.33","1,147,948,646.40","1,196,250,316.70","1,186,313,221.74","1,196,148,921.69","1,226,494,173.71","1,289,408,577.49","1,303,211,674.48","1,333,963,360.03","1,352,574,839.67","1,396,881,469.62"
