科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"169,789,703.72","173,406,946.12","266,943,968.56","57,502,350.83","127,709,460.71","196,558,562.06","271,679,262.30","58,414,884.42","127,381,732.22","201,212,836.17","287,453,554.94","64,123,303.20","146,074,321.29","229,973,201.62","328,140,326.27","82,158,870.70","183,666,869.21","266,657,231.08","374,243,597.22","82,240,333.19","227,679,685.76","523,673,390.83","803,957,712.69","324,929,546.63","645,889,218.17","999,096,707.84","1,696,411,511.74","778,787,054.95","1,421,072,700.16","2,153,044,836.04","2,947,758,482.21","704,604,244.97","1,428,359,910.08","2,354,545,171.35","3,111,617,879.96","759,978,429.60"
取得子公司及其他营业单位支付的现金净额,"10,300,505.47","1,636,650.41",,,,,,,,,,,,,"3,371,675.90",,,,,,"72,969,264.60","72,969,264.60","72,969,264.60",,,,"570,310,452.43",,,"119,042,402.46","119,042,402.46",,"293,336,978.23","293,336,978.23","124,589,666.33",
收到的税费返还,"1,525,836.71","2,800,968.43","2,427,567.72","3,296,142.26","6,921,584.95","9,990,225.55","10,978,599.11","2,035,251.05","3,686,076.15","5,907,473.06","6,573,545.19","2,336,313.87","6,407,082.33","9,977,615.25","10,930,499.19","2,602,844.36","6,712,778.60","8,923,311.52","9,394,634.08","1,304,872.86","2,102,706.53","9,361,194.23","10,490,423.14","2,120,075.27","4,691,685.51","8,466,314.49","12,266,269.18","5,957,524.82","12,439,544.46","17,656,529.63","24,141,418.79","2,663,470.71","11,205,740.43","14,130,552.60","19,336,411.00","4,622,987.81"
支付其他与投资活动有关的现金,,,"6,204,300.60",,"3,799.62","3,799.62","1,614,799.62",,,"2,470,000.00","3,300,000.00",,,,,,"900,000.00","2,500,000.00","2,500,000.00",,,"34,000,000.00","34,000,000.00",,,"875,000,000.00","87,661,880.34",,,,"2,004,831.98",,,,"219,144,444.62",
收到其他与经营活动有关的现金,"1,986,010.90","3,194,521.28","3,998,125.95","461,854.00","728,675.53","4,132,778.16","6,057,849.99","842,791.00","2,939,713.72","10,514,356.52","10,322,063.59","617,227.74","1,315,864.29","4,005,595.52","5,544,778.74","1,886,795.84","8,552,635.62","11,172,505.06","14,228,426.82","2,079,322.18","4,852,416.08","7,473,242.00","12,244,144.73","783,526.72","3,370,505.06","7,968,048.24","27,861,024.50","4,480,157.93","13,048,411.88","13,124,566.50","17,870,416.36","2,855,150.58","13,376,308.07","28,131,297.72","36,407,198.87","5,114,198.99"
投资活动现金流出小计,"20,541,121.73","9,632,498.95","37,404,504.60","9,435,385.58","22,989,849.84","29,017,626.38","42,418,556.48","13,661,220.55","15,865,017.43","32,623,137.42","52,016,879.73","21,142,580.68","29,595,325.45","38,022,806.00","40,946,113.93","14,126,200.16","21,459,027.40","32,395,615.40","43,596,070.84","5,652,613.12","101,200,963.22","159,398,158.37","192,798,877.80","48,829,680.31","83,778,949.68","981,468,530.97","807,919,402.93","36,232,908.30","212,017,074.00","278,181,344.42","347,135,748.83","101,864,485.39","458,569,194.08","518,091,460.82","630,118,923.95","28,041,330.76"
经营活动现金流入小计,"173,301,551.33","179,402,435.83","273,369,662.23","61,260,347.09","135,359,721.19","210,681,565.77","288,715,711.40","61,292,926.47","134,007,522.09","217,634,665.75","304,349,163.72","67,076,844.81","153,797,267.91","243,956,412.39","344,615,604.20","86,648,510.90","198,932,283.43","286,753,047.66","397,866,658.12","85,624,528.23","234,634,808.37","540,507,827.06","826,692,280.56","327,833,148.62","653,951,408.74","1,015,531,070.57","1,736,538,805.42","789,224,737.70","1,446,560,656.50","2,183,825,932.17","2,989,770,317.36","710,122,866.26","1,452,941,958.58","2,396,807,021.67","3,167,361,489.83","769,715,616.40"
投资活动产生的现金流量净额,"-20,355,121.73","-9,574,998.95","-36,987,735.37","-9,435,385.58","-22,989,849.84","-23,201,619.83","-36,415,166.54","-13,272,220.55","-15,000,017.43","-31,194,137.42","-45,509,879.73","-21,126,580.68","-26,879,325.45","-34,507,806.00","-37,070,131.71","-14,059,479.86","-20,442,305.30","-31,300,463.40","-40,600,798.03","-5,625,474.40","-101,123,136.64","-159,274,254.86","-186,638,335.15","-48,716,986.28","-23,539,868.01","-920,269,360.51","-757,658,248.39","-28,533,427.71","-201,666,973.21","-251,127,383.08","-303,597,410.76","-99,483,565.19","-448,209,248.23","-493,060,862.18","-558,385,882.96","-26,340,379.19"
购买商品、接受劳务支付的现金,"114,930,348.83","114,051,948.21","162,615,264.75","32,283,068.84","80,875,150.07","121,204,091.76","163,223,432.35","30,018,987.61","67,749,553.63","111,007,308.46","146,008,702.83","44,004,409.19","93,978,566.83","139,436,247.55","186,338,888.44","56,642,564.96","115,844,007.24","165,111,093.05","211,964,832.92","35,702,170.62","117,436,065.59","286,029,746.58","479,850,554.98","210,954,582.07","421,115,437.41","622,511,311.08","1,038,007,785.44","387,213,817.67","734,311,065.74","1,145,909,209.35","1,766,425,674.05","412,710,065.01","826,243,382.00","1,378,402,626.73","1,802,434,178.79","426,133,385.74"
吸收投资收到的现金,"15,925,000.00","10,717,080.00",,,"296,398,436.16","293,153,643.45","293,182,564.50",,,,,"503,176.00","503,176.00","503,176.00","503,176.00",,,,,,"3,738,480.00","3,738,480.00","35,367,963.86",,"12,000,000.00","1,383,042,689.03","1,386,355,887.63",,,,,,,,,
