科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"115,500.00","161,700.00","124,600.00","126,133.33","84,133.33","84,133.33","145,141.33","152,520.00","152,520.00","152,520.00","75,226.66",,"106,737.50","274,761.83","246,537.50","186,037.50","186,037.50","125,277.80","210,834.50","326,428.47","109,767.50","261,225.00","261,225.00","371,185.84","337,020.83","381,133.91","647,933.91","918,751.03","636,213.81"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,"13,380,000.00","1,002,650.26","682,034.60","682,034.60","682,034.60",,,,,,,,"8,679,500.00",,"4,000,000.00",,"4,387,141.35",
存货,"34,844,365.46","45,654,723.01","48,874,871.46","58,394,059.05","58,267,975.87","58,833,947.55","45,557,278.45","59,328,937.25","62,037,918.75","51,080,027.31","43,089,506.79","46,018,485.41","44,834,661.62","63,770,624.83","68,229,186.71","66,972,782.19","66,305,934.48","66,399,245.65","62,448,522.77","69,138,320.24","70,467,877.39","80,612,818.99","78,902,401.33","96,203,729.21","93,005,608.21","96,870,044.96","95,699,580.71","118,846,582.85","150,945,415.38"
其他应付款,"10,557,873.84","10,889,462.60","12,122,813.33","11,181,340.50","14,640,946.62","18,046,844.89","15,979,822.05","30,011,304.90","30,224,304.49","27,092,528.68","32,763,886.33","23,410,337.62","24,489,857.00","48,045,402.28","48,557,083.06","47,213,557.27","50,840,135.93","57,905,243.14","50,873,277.03","121,892,573.80","103,320,838.53","100,356,872.57","52,129,975.35","61,225,684.72","59,705,812.58","74,840,914.27","67,944,530.59","100,658,406.71","120,541,297.19"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,"40,000,000.00","20,000,000.00","20,000,000.00",,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00",,"20,000,000.00","20,000,000.00","35,000,000.00","25,000,000.00","40,000,000.00","30,000,000.00","55,000,000.00","15,000,000.00"
其他流动资产,,,,,,,,,,,,,,,,"25,000,000.00",,"24,123,045.72","19,734,674.72","1,174,438.06","1,215,074.45","1,929,490.96","857,765.12","3,663,526.28","3,943,282.71","5,170,921.16","3,493,294.40","5,701,386.40","3,984,444.69"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"123,174,554.00","159,383,303.76","138,934,651.34","142,505,516.51","521,167,267.67","534,336,160.10","355,003,832.19","464,940,965.12","469,711,930.61","487,126,744.65","450,473,324.99","412,995,483.32","302,842,545.38","302,389,311.64","286,994,055.72","293,136,910.50","316,083,596.41","370,042,850.16","304,310,992.64","315,527,057.43","371,128,477.80","491,009,853.14","488,965,079.24","563,588,079.84","507,515,165.42","533,968,144.32","555,328,811.28","646,266,646.39","673,728,605.06"
流动负债合计,"77,452,253.42","121,906,324.19","131,252,419.75","130,077,860.83","108,472,459.46","121,392,422.22","130,261,018.32","154,867,137.52","165,912,364.88","154,268,120.51","104,228,587.81","86,838,698.74","105,018,649.62","192,824,036.81","167,651,306.85","127,535,477.14","139,755,697.52","232,288,304.54","179,890,157.65","364,194,100.97","283,011,770.81","262,626,954.71","290,630,779.65","343,999,515.40","270,631,557.21","328,936,902.07","339,655,348.41","424,159,998.49","447,882,338.73"
可供出售金融资产,,,,,,,,,,,,,,,,,,"29,400,000.00","29,400,000.00","29,400,000.00","29,400,000.00","29,400,000.00","29,400,000.00","29,400,000.00","29,400,000.00","29,400,000.00","29,400,000.00",,
长期借款,"40,000,000.00","20,000,000.00",,,,,,,,,,,"90,000,000.00","90,000,000.00","90,000,000.00","85,000,000.00","85,000,000.00","70,000,000.00","70,000,000.00","65,000,000.00",,"130,000,000.00","130,000,000.00","115,000,000.00","115,000,000.00","100,000,000.00","111,700,000.00","90,700,000.00","125,500,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,"1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00"
长期股权投资,,,,,,,"165,000,000.00",,,,,,"207,200,000.00","31,200,000.00","31,200,000.00","31,200,000.00","31,200,000.00",,"30,000,000.00","29,573,244.85","34,344,007.49","28,934,868.47","63,664,868.47","38,303,507.40","37,990,228.31","63,976,836.90","63,646,836.90","63,436,409.62","85,476,938.99"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,"23,763,194.73","23,617,606.68","23,472,018.73","23,326,430.70","80,539,073.13","80,068,747.89","79,598,422.52","79,128,097.27","78,657,771.92","78,187,446.66","77,717,121.42","77,246,796.06","76,776,470.79","76,306,145.45","75,835,820.20","75,365,494.94"
预计负债,,,,,,,,,,"15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00",,,,
固定资产,"73,508,873.77","68,759,987.11","81,536,221.66","79,281,491.71","88,273,861.40","97,472,430.92","94,667,932.69","108,198,301.17","105,623,143.00","102,419,067.63","99,780,882.07","97,642,241.17","95,096,287.22","392,403,547.73","392,038,277.46","330,884,933.47","337,544,028.41","286,988,997.72","281,621,038.15","268,921,821.59","268,918,600.84","275,254,093.78","270,662,633.98","276,800,521.95","270,865,929.59","272,031,969.41","266,403,115.25","252,871,405.53","251,590,763.85"
递延所得税负债,,,,,,,,"7,273,671.24","6,998,482.38","6,724,423.14","6,447,254.57","6,170,533.96","5,893,672.35","23,457,958.22","23,279,838.32","21,778,243.31","21,742,593.22","25,652,016.05","25,207,234.46","27,040,917.35","26,365,144.73","25,896,376.54","25,276,355.78","38,210,167.44","37,045,869.67","35,857,678.10","35,086,366.89","33,731,080.06","33,820,725.90"
在建工程,,"193,052.63","19,021,981.98","41,991,975.46","38,211,264.81","32,520,487.80","33,393,211.37","16,365,603.91","34,538,201.36","33,626,757.22","51,725,421.54","57,182,252.26","75,850,880.50","72,458,444.43","70,694,409.93","84,623,743.11","83,369,750.18","77,051,198.43","79,433,501.36","71,225,721.94","72,134,792.13","72,535,077.93","71,409,764.13","72,569,894.70","74,528,670.27","81,804,477.50","101,166,325.40","117,632,043.12","138,961,387.70"
其他非流动负债,,,,,,,,,,,,,,"1,930,407.01","1,624,481.71","1,606,453.96","1,555,216.42","13,708,662.00","13,467,386.00",,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"40,000,000.00","20,000,000.00",,,,,,"7,273,671.24","6,998,482.38","21,724,423.14","21,447,254.57","21,170,533.96","110,893,672.35","130,388,365.23","129,904,320.03","123,384,697.27","123,297,809.64","125,886,485.59","125,171,041.61","108,508,343.88","42,804,101.83","173,307,043.38","172,659,046.08","181,491,650.23","180,159,219.22","148,802,894.43","159,568,264.29","137,019,510.20","171,715,993.14"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"117,452,253.42","141,906,324.19","131,252,419.75","130,077,860.83","108,472,459.46","121,392,422.22","130,261,018.32","162,140,808.76","172,910,847.26","175,992,543.65","125,675,842.38","108,009,232.70","215,912,321.97","323,212,402.04","297,555,626.88","250,920,174.41","263,053,507.16","358,174,790.13","305,061,199.26","472,702,444.85","325,815,872.64","435,933,998.09","463,289,825.73","525,491,165.63","450,790,776.43","477,739,796.50","499,223,612.70","561,179,508.69","619,598,331.87"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","133,800,000.00","133,800,000.00","133,800,000.00","133,800,000.00","133,800,000.00","133,800,000.00","133,800,000.00","133,800,000.00","133,800,000.00","133,800,000.00","133,800,000.00","133,800,000.00","133,800,000.00","133,800,000.00","133,800,000.00","160,560,000.00","173,590,000.00","173,590,000.00","173,590,000.00","173,590,000.00","208,308,000.00","208,308,000.00","208,308,000.00","208,308,000.00","208,308,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"2,004,212.26","2,004,212.26","15,464,427.25","15,464,427.25","377,906,712.44","377,906,712.44","377,906,712.44","377,906,712.44","377,906,712.44","377,906,712.44","377,906,712.44","377,906,712.44","377,906,712.44","377,906,712.44","377,906,712.44","377,906,712.44","377,906,712.44","377,906,712.44","377,906,712.44","295,930,235.41","476,975,331.02","476,975,331.02","476,975,331.02","476,975,331.02","442,257,331.02","443,379,112.36","443,379,112.36","443,379,112.36","443,379,112.36"
无形资产,"26,244,399.27","23,768,135.12","32,432,150.20","30,448,571.41","29,472,578.89","28,772,520.80","59,377,500.84","101,154,806.50","98,359,117.90","82,948,184.26","60,073,131.09","57,775,213.12","71,525,391.26","95,645,051.05","92,897,153.76","89,908,566.09","86,967,311.74","81,160,144.25","77,684,341.16","87,425,667.22","83,308,169.75","81,187,222.51","92,282,588.31","138,788,359.39","134,051,512.87","129,589,528.77","124,897,531.63","120,337,289.65","116,135,838.17"
盈余公积,"1,515,079.29","4,405,114.91","4,695,112.26","4,695,112.26","4,695,112.26","8,229,515.85","8,229,515.85","8,229,515.85","8,229,515.85","9,724,315.95","9,724,315.95","9,724,315.95","9,724,315.95","11,932,136.69","11,932,136.69","11,932,136.69","11,932,136.69","14,422,124.98","14,422,124.98","14,422,124.98","14,422,124.98","14,422,124.98","14,422,124.98","14,422,124.98","14,422,124.98","15,646,620.24","15,646,620.24","15,646,620.24","15,646,620.24"
开发支出,"639,950.00","6,924,950.00","8,616,800.00","8,680,800.00","8,861,100.00","8,877,100.00","8,877,100.00","9,661,626.67","10,026,748.96","10,303,691.24","10,482,491.24","10,931,697.64","11,625,753.07","7,312,688.37","7,360,499.53","7,700,225.35","8,272,304.35","8,912,694.35","8,921,494.35","10,686,492.35","10,686,492.35","11,186,492.35","11,186,492.35","11,186,492.35","11,186,492.35","15,808,437.79","15,965,815.15","15,976,764.73","16,325,917.93"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,"93,507,226.21","93,507,226.21","108,507,226.21","108,507,226.21","108,507,226.21","108,507,226.21","160,681,726.44","160,681,726.44","160,681,726.44","160,681,726.44","235,510,365.61","235,510,365.61","235,510,365.61","235,510,365.61","225,825,900.71","225,825,900.71","238,046,824.06","238,046,824.06","216,976,267.64","216,976,267.64","216,976,267.64","216,976,267.64"
未分配利润,"3,182,767.55","11,193,088.16","29,426,498.44","53,101,418.36","61,618,254.16","61,236,130.73","66,738,053.19","63,210,850.43","67,606,368.34","74,838,377.55","80,048,809.25","74,987,630.72","81,731,411.16","86,362,996.08","93,188,538.57","92,778,877.50","104,350,876.70","111,490,504.90","118,777,282.88","117,129,038.81","128,395,798.75","121,010,534.76","127,638,463.48","132,363,478.41","141,404,932.17","141,254,247.06","147,647,778.34","152,148,370.50","154,821,597.92"
长期待摊费用,,"258,221.39","158,264.72","108,286.40","83,297.24","58,308.08","33,318.92","338,582.80","298,293.08","266,333.12","234,373.16","202,413.20","170,453.24","138,493.28","106,533.32","1,005,217.47","2,334,914.88","3,212,763.15","2,849,801.82","3,495,558.87","3,460,257.32","3,050,295.83","3,642,481.59","3,631,264.82","3,522,895.96","3,375,014.26","3,789,086.93","3,195,553.26","2,769,275.52"
少数股东权益,,,,,,,,"50,193,572.58","52,934,304.86","54,897,213.13","56,005,588.45","57,906,389.75","55,044,378.29","157,156,916.94","154,639,249.28","158,622,000.22","162,374,729.14","185,543,552.76","186,774,102.11","81,348,894.73","77,936,908.08","86,498,630.58","87,021,777.78","134,076,826.69","134,060,294.92","146,195,100.79","147,962,277.83","146,528,867.22","147,010,303.36"
递延所得税资产,"586,535.48","221,089.51","138,387.80","322,177.21","423,168.31","527,773.54","582,403.79","1,314,347.68","1,323,087.63","1,961,158.39","1,884,418.17","1,317,776.06","1,300,602.93","4,378,706.52","3,432,001.02","3,346,560.10","3,637,899.02","7,211,900.06","5,633,440.34","7,196,221.36","6,290,493.39","7,868,257.50","7,610,267.55","6,564,824.26","6,511,505.46","8,401,658.69","7,914,920.01","10,107,889.00","10,819,001.76"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,"15,779,978.58",,,,,,"1,307,698.35","1,307,698.35","3,532,165.04","2,826,281.52","3,520,785.29","100,000.00","325,235.85","391,273.59","481,273.59","427,378.64","4,557,426.94","610,455.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"100,979,758.52","100,125,435.76","141,903,806.36","160,833,302.19","165,325,270.65","168,228,621.14","361,931,467.61","330,540,494.94","343,675,818.14","340,032,418.07","332,687,943.48","349,338,798.24","571,276,594.43","787,981,852.55","782,028,208.14","732,822,990.76","737,334,365.72","811,294,835.05","832,430,429.03","826,565,681.35","826,007,557.67","817,420,766.29","853,972,443.75","893,334,046.20","883,742,128.52","898,621,935.34","906,893,423.00","880,926,869.69","915,031,341.50"
所有者权益(或股东权益)合计,"106,702,059.10","117,602,415.33","149,586,037.95","173,260,957.87","578,020,078.86","581,172,359.02","586,674,281.48","633,340,651.30","640,476,901.49","651,166,619.07","657,485,426.09","654,325,048.86","658,206,817.84","767,158,762.15","771,466,636.98","775,039,726.85","790,364,454.97","823,162,895.08","831,680,222.41","669,390,293.93","871,320,162.83","872,496,621.34","879,647,697.26","931,430,960.41","940,466,517.51","954,850,283.16","962,998,621.58","966,014,007.39","969,161,614.69"
资产总计,"224,154,312.52","259,508,739.52","280,838,457.70","303,338,818.70","686,492,538.32","702,564,781.24","716,935,299.80","795,481,460.06","813,387,748.75","827,159,162.72","783,161,268.47","762,334,281.56","874,119,139.81","1,090,371,164.19","1,069,022,263.86","1,025,959,901.26","1,053,417,962.13","1,181,337,685.21","1,136,741,421.67","1,142,092,738.78","1,197,136,035.47","1,308,430,619.43","1,342,937,522.99","1,456,922,126.04","1,391,257,293.94","1,432,590,079.66","1,462,222,234.28","1,527,193,516.08","1,588,759,946.56"
负债和所有者(或股东权益)合计,"224,154,312.52","259,508,739.52","280,838,457.70","303,338,818.70","686,492,538.32","702,564,781.24","716,935,299.80","795,481,460.06","813,387,748.75","827,159,162.72","783,161,268.47","762,334,281.56","874,119,139.81","1,090,371,164.19","1,069,022,263.86","1,025,959,901.26","1,053,417,962.13","1,181,337,685.21","1,136,741,421.67","1,142,092,738.78","1,197,136,035.47","1,308,430,619.43","1,342,937,522.99","1,456,922,126.04","1,391,257,293.94","1,432,590,079.66","1,462,222,234.28","1,527,193,516.08","1,588,759,946.56"
