科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"156,226,291.02","378,322,400.83","590,317,256.14","710,511,444.10","122,325,110.86","407,070,725.42","591,253,876.31","582,514,946.23","128,032,211.19","403,370,369.52","589,903,259.36","828,261,099.70","168,435,824.61","620,169,236.35","841,256,165.26","897,599,213.22","203,875,622.18","670,983,229.57","923,511,812.44","676,257,768.44","210,382,527.57","567,760,083.65","911,640,125.48","537,518,217.74","232,996,233.62","612,132,292.39","946,757,029.24","554,133,627.36","250,173,265.33","636,877,351.76","990,414,407.98","633,750,716.36","177,647,222.77","601,628,139.32","846,089,566.81","486,124,811.93","187,488,899.99","591,037,653.09","879,084,037.91","2,293,543,182.68","1,585,690,096.03","6,449,042,496.28","10,680,524,501.10","13,374,603,858.33","1,909,204,106.01"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,420,192,860.78",,,"35,371,685.00","39,666,914.22",
收到的税费返还,,,,"14,499.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,351,669.23","580,504.16",,"1,620,402.39","6,205,911.82","2,293,194.21"
支付其他与投资活动有关的现金,"336,142.00",,,"272,822.00","90,000.00","155,000.00","173,303.00","3,133,207.61","344,999.83","344,999.83","405,600.83",,"58,098.00","126,937.74","3,008,974.38",,"1,787,398.40","5,977,905.90","1,977,905.90",,,,,,,,,,,,,,,,,,,,,"120,000,000.00",,,,,
收到其他与经营活动有关的现金,"6,037,326.68","6,055,876.33","25,016,825.05","58,342,431.16","20,364,494.86","10,836,538.82","17,306,632.28","29,203,779.52","13,258,368.15","30,932,136.68","31,256,780.98","47,709,669.27","15,308,515.09","39,360,258.19","45,253,168.36","35,371,993.56","15,908,635.96","35,576,353.99","60,756,166.16","34,987,942.45","15,988,172.80","30,965,946.28","50,448,919.46","71,418,092.10","16,012,959.67","33,393,435.78","27,481,145.74","74,596,601.05","14,474,702.10","35,983,463.04","34,427,308.40","40,063,369.26","22,334,340.72","71,684,619.60","73,466,629.91","77,315,515.16","26,230,632.28","47,721,568.26","63,577,802.82","55,395,560.03","107,491,808.54","112,169,502.39","1,401,550,443.34","52,720,540.42","105,366,716.49"
投资活动现金流出小计,"4,507,944.05","37,546,511.05","38,797,393.05","73,719,502.21","334,848.45","3,235,643.95","4,451,645.76","12,836,233.28","344,999.83","344,999.83","2,561,625.66","69,951,669.81","19,567,562.31","130,255,576.88","194,944,315.04","276,056,465.02","70,215,530.56","94,005,684.37","101,869,977.33","55,679,457.96","41,156,312.12","41,876,693.35","92,185,216.68","149,449,575.34","68,042,925.00","22,122,746.68","30,845,384.13","149,655,103.84","2,831,632.32","32,014,297.91","7,896,900.57","24,286,631.74","958,150.00","1,442,170.51","4,910,638.91","126,580,280.29","1,614,704.34","754,144.30","1,975,989,630.17","1,638,375,296.37","4,252,411.45","35,261,208.81","85,387,090.58","158,781,969.24","24,945,468.23"
经营活动现金流入小计,"162,263,617.70","384,378,277.16","615,334,081.19","768,868,374.47","142,689,605.72","417,907,264.24","608,560,508.59","611,718,725.75","141,290,579.34","434,302,506.20","621,160,040.34","875,970,768.97","183,744,339.70","659,529,494.54","886,509,333.62","932,971,206.78","219,784,258.14","706,559,583.56","984,267,978.60","711,245,710.89","226,370,700.37","598,726,029.93","962,089,044.94","608,936,309.84","249,009,193.29","645,525,728.17","974,238,174.98","628,730,228.41","264,647,967.43","672,860,814.80","1,024,841,716.38","673,814,085.62","199,981,563.49","673,312,758.92","919,556,196.72","563,440,327.09","213,719,532.27","638,759,221.35","942,661,840.73","2,350,290,411.94","1,693,762,408.73","6,561,211,998.67","12,083,695,346.83","13,433,530,310.57","2,016,864,016.71"
投资活动产生的现金流量净额,"-4,404,174.65","-37,442,741.65","-38,343,623.65","-72,304,031.70","-334,848.45","-3,235,643.95","-4,451,645.76","-10,851,136.58","-344,999.83","-344,999.83","-2,561,625.66","-56,786,554.67","-19,567,562.31","-130,253,576.88","-194,942,315.04","-251,913,050.26","-70,215,530.56","-94,005,684.37","-101,869,977.33","-55,646,518.22","-3,156,312.12","-3,876,693.35","-54,185,216.68","-111,224,255.34","-68,042,925.00","-21,076,533.78","-28,960,021.30","-98,209,870.12","-2,831,632.32","-31,858,323.56","-6,944,278.69","-23,489,984.21","-958,150.00","-1,442,170.51","-4,136,877.29","-23,662,409.08","-1,614,704.34","-754,144.30","-1,975,989,630.17","-1,638,335,604.48","-4,252,411.45","-31,358,197.55","78,733,328.29","87,627,372.30","-24,445,303.85"
购买商品、接受劳务支付的现金,"125,206,067.26","327,800,662.04","501,049,427.26","618,965,556.30","102,837,875.11","337,655,884.16","507,101,046.35","425,957,516.85","93,593,686.12","319,790,550.17","482,422,822.67","589,263,850.82","124,285,710.35","506,134,535.08","681,583,652.54","613,691,850.45","175,664,886.84","553,098,603.21","763,413,836.08","491,107,325.82","176,411,101.68","460,420,576.55","747,208,793.49","416,903,912.93","179,295,009.82","441,107,602.47","739,920,908.15","416,333,784.39","197,694,780.74","503,211,087.47","782,958,124.13","620,160,593.67","150,986,688.64","583,663,062.04","779,812,883.33","352,157,506.11","152,179,442.71","529,011,527.07","787,715,475.06","2,620,346,141.73","1,119,268,054.76","6,163,514,444.89","9,843,033,749.07","13,002,755,290.53","1,667,689,203.63"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,540,000,000.00","2,560,000,000.00",,,"1,102,018.00","4,042,800.00","9,400,000.00"
