科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"387,525.31","957,893.03","1,294,450.85","515,240.14","441,481.16","374,058.23","-3,870,310.38","-1,536,116.45","-13,420,885.97","-15,545,337.62","-20,973,675.34","-2,336,424.51","-4,840,524.53","-7,062,858.47","-10,608,953.20","-1,045,492.65","-2,311,914.25","-3,667,303.50","-4,735,793.23","-56,886.42","2,060,937.90","6,666,418.04","12,517,407.56","6,015,070.58","13,759,316.50","11,109,086.79","15,541,088.07","3,497,774.79","7,828,987.28","14,219,092.95","23,412,806.86","9,962,309.17","17,603,423.80","27,069,361.79","36,483,784.08","13,457,557.11"
三、利润总额,"16,455,914.46","31,365,532.04","53,882,632.01","11,087,254.33","25,342,397.00","38,034,457.10","56,646,227.94","12,049,541.48","32,940,988.01","47,558,304.43","79,678,101.81","12,326,635.33","16,798,047.86","25,121,142.30","31,754,245.25","13,540,175.80","26,268,643.60","46,880,725.13","113,266,229.08","14,933,725.10","55,212,494.62","92,739,264.89","148,688,175.63","25,717,449.88","56,528,677.79","78,504,690.88","100,547,628.20","31,546,800.13","78,797,136.21","128,736,766.31","170,630,690.23","54,184,908.99","128,234,206.59","184,993,372.70","283,394,942.54","80,615,393.06"
资产减值损失,"514,333.04","1,247,096.13","-239,882.76","116,059.30","2,257,042.22","2,226,893.49","6,971,997.34","848,834.21","10,699,473.98","12,124,668.78","12,101,534.25","-3,293,282.52","-2,876,180.46","249,357.60","16,445,013.42","-4,598,754.42","-2,212,169.77","-237,890.40","-4,892,554.13","3,605,317.05","16,558,932.61","21,813,338.13","22,624,070.46","1,776,583.94","349,017.52","12,579,239.39","16,351,431.38","-436,255.40","1,061,295.61","4,066,163.45","14,427,763.86","-1,677,555.26","18,518,072.79","14,543,508.49","61,198,503.19",
减:所得税,"4,229,404.38","4,871,790.31","8,739,334.91","1,610,037.16","3,716,068.93","5,639,883.36","8,910,851.27","1,994,877.84","5,002,400.16","7,414,938.74","11,677,702.93","1,987,681.62","3,022,130.45","4,927,870.95","3,270,733.80","2,517,115.46","3,044,076.90","5,796,123.38","14,532,853.76","2,778,834.49","8,129,854.70","13,980,823.01","21,589,443.36","3,932,255.43","8,684,845.22","5,108,826.18","6,563,716.07","5,978,427.39","12,384,012.10","18,648,029.36","26,463,139.82","8,215,271.38","15,209,646.84","23,605,194.69","36,388,599.84","10,438,242.53"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,"-27,921.64","-141,530.06","-86,946.51","-180,575.58","-304,643.22","-437,285.98","-112,558.80","-255,641.53","-308,711.66","-425,331.63","-143,940.94","-326,985.39","-474,794.76","-512,811.91","-285,689.54","-493,182.32","-634,277.76","-593,515.60","-181,983.08","-368,126.66","-791,039.59","-161,208.74","-2,933,066.22","-1,386,887.98","-7,793,939.85","-1,304,582.62","-329,112.72","-355,458.18","-405,295.48","1,315,394.68","4,214,346.59","8,700,048.39","9,744,166.47","8,588,143.67","150,073.17"
四、净利润,"12,226,510.08","26,493,741.73","45,143,297.10","9,477,217.17","21,626,328.07","32,394,573.74","47,735,376.67","10,054,663.64","27,938,587.85","40,143,365.69","68,000,398.88","10,338,953.71","13,775,917.41","20,193,271.35","28,483,511.45","11,023,060.34","23,224,566.70","41,084,601.75","98,733,375.32","12,154,890.61","47,082,639.92","78,758,441.88","127,098,732.27","21,785,194.45","47,843,832.57","73,395,864.70","93,983,912.13","25,568,372.74","66,413,124.11","110,088,736.95","144,167,550.41","45,969,637.61","113,024,559.75","161,388,178.01","247,006,342.70","70,177,150.53"
其中:对联营企业和合营企业的投资权益,,"-27,921.64","-141,530.06",,,"-304,643.22",,,,,"-425,331.63",,,,"-512,811.91",,,,"-593,515.60",,,,"-161,208.74",,,,"-1,456,630.54",,,,"-560,777.57",,,,"1,231,208.76",
归属于母公司所有者的净利润,"12,226,510.08","26,493,741.73","45,143,297.10","9,477,217.17","21,626,328.07","32,394,573.74","47,735,376.67","10,054,663.64","27,938,587.85","40,143,365.69","68,000,398.88","10,338,953.71","14,209,746.32","21,140,786.44","28,881,580.00","11,820,096.25","24,285,122.59","41,999,405.71","96,069,481.92","12,909,864.72","45,556,037.67","77,447,743.95","120,559,675.81","20,128,055.37","46,392,383.33","72,160,937.73","92,753,424.45","33,357,691.12","70,142,133.02","111,886,409.36","138,703,129.69","47,512,627.70","107,863,280.87","158,224,647.78","232,366,860.28","72,884,882.33"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,,,,,,,,,,,,,"-433,828.91","-947,515.09","-398,068.55","-797,035.91","-1,060,555.89","-914,803.96","2,663,893.40","-754,974.11","1,526,602.25","1,310,697.93","6,539,056.46","1,657,139.08","1,451,449.24","1,234,926.97","1,230,487.68","-7,789,318.38","-3,729,008.91","-1,797,672.41","5,464,420.72","-1,542,990.09","5,161,278.88","3,163,530.23","14,639,482.42","-2,707,731.80"
