科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"431,204,528.12","1,405,668,755.01","2,433,413,181.79","3,892,313,914.64","944,596,218.16","2,359,659,245.60","3,606,528,927.23","4,699,578,390.77","638,723,629.62","2,434,789,520.40","4,729,715,729.78","7,041,838,350.72","1,217,106,733.62","4,230,413,347.35","7,062,154,840.92","10,283,239,272.63","2,099,696,214.16","6,123,285,461.25","10,276,423,768.05","13,469,062,331.94","1,853,275,152.09","5,353,944,615.02","8,932,708,935.99","11,714,202,451.64","1,678,175,136.80","5,068,211,456.93","8,264,309,783.92","10,951,662,331.60","1,977,685,656.42","5,021,541,523.55","8,322,064,856.44","10,734,228,284.39","1,597,071,332.26","4,094,041,768.66","6,629,862,896.42","8,834,442,376.74","1,976,536,387.62","4,750,165,568.05","7,685,048,371.22","10,121,554,501.63","1,487,247,775.15","4,744,709,792.60","8,212,154,793.84","11,168,421,921.00"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,"270,201,900.17",,,,,,"7,317,558.71","156,227,558.71","156,227,558.71",,"182,777,245.40","182,166,618.21","182,166,618.21",,,,"406,136,770.69",,,,,,,,,,,,
收到的税费返还,"17,504,475.81","50,803,546.30","92,438,802.68","138,014,471.16","11,502,381.74","70,099,074.55","89,755,077.19","199,815,567.30","3,963,544.35","10,675,984.26","55,693,922.42","163,385,179.83","30,239,065.02","63,999,487.82","128,497,877.44","247,644,871.95","3,685,648.43","42,477,356.50","186,865,995.71","378,905,306.79","5,542,842.32","18,367,157.31","85,905,212.67","319,199,861.28","21,534,939.96","57,060,485.75","174,430,611.36","360,577,631.89","9,765,343.25","14,384,263.25","104,412,459.40","371,085,069.19","36,818,572.04","60,824,923.05","178,981,771.13","224,710,213.58","6,907,805.07","41,039,889.12","85,525,708.61","141,434,370.37","17,384,393.07","49,616,620.57","146,361,303.92","217,962,698.65"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,"36,890,000.00",,,,409.09,,,,"2,050,000.00","3,500,000.00","3,500,000.00","11,770,045.00",,,"3,764,338.17","7,988,676.34","7,528,676.34",,"806,142.12","906,207.58","50,000,000.00","12,080,000.00","12,080,000.00","12,117,643.76","57,268,401.32",,"60,000,000.00","60,192,525.04","60,619,246.97"
收到其他与经营活动有关的现金,"25,350,634.76","57,465,223.55","76,685,882.50","104,815,403.66","13,577,307.27","68,744,354.50","149,118,502.52","124,162,251.28","51,442,637.84","78,077,296.56","150,490,984.72","169,861,768.46","37,984,104.31","89,322,295.92","140,220,612.29","202,191,727.24","75,614,281.23","127,297,617.70","170,591,459.14","253,984,733.30","53,526,859.58","126,730,237.93","172,727,303.49","239,774,700.08","51,325,779.90","121,360,299.01","216,995,897.41","310,253,621.32","69,724,993.70","122,765,345.41","227,039,970.88","423,487,457.26","60,734,804.41","144,371,127.62","225,399,373.79","384,657,389.07","198,882,396.54","159,569,052.72","296,233,502.33","357,492,794.98","91,781,556.04","155,963,268.36","560,385,521.16","398,627,227.59"
投资活动现金流出小计,"99,932,088.64","350,414,640.03","725,908,444.89","1,702,801,590.39","454,956,270.07","1,232,471,159.75","2,212,059,471.03","3,123,852,515.82","949,167,074.07","2,345,313,408.27","3,547,137,027.10","5,516,864,457.95","1,438,167,136.53","3,638,520,649.92","5,739,113,115.75","7,182,872,464.92","1,407,738,812.34","2,691,925,263.01","4,203,483,367.84","5,503,257,689.94","853,511,908.81","1,758,281,765.00","2,484,715,503.76","3,054,653,573.94","337,858,002.48","890,581,184.82","1,212,204,161.77","2,136,717,154.42","200,204,060.81","415,140,570.36","662,317,048.59","1,393,092,502.85","181,350,083.92","814,230,776.93","954,910,177.30","1,209,236,876.09","120,449,723.57","191,639,001.38","322,604,758.31","692,201,735.47","147,992,959.31","310,934,361.62","420,986,084.48","561,321,550.41"
经营活动现金流入小计,"474,059,638.69","1,513,937,524.86","2,602,537,866.97","4,135,143,789.46","969,675,907.17","2,498,502,674.65","3,845,402,506.94","5,023,556,209.35","694,129,811.81","2,523,542,801.22","4,935,900,636.92","7,375,085,299.01","1,285,329,902.95","4,383,735,131.09","7,330,873,330.65","10,733,075,871.82","2,178,996,143.82","6,293,060,435.45","10,633,881,222.90","14,101,952,372.03","1,912,344,853.99","5,499,042,010.26","9,191,341,452.15","12,273,177,013.00","1,751,035,856.66","5,246,632,241.69","8,655,736,292.69","11,622,493,584.81","2,057,175,993.37","5,158,691,132.21","8,653,517,286.72","11,528,800,810.84","1,694,624,708.71","4,299,237,819.33","7,034,244,041.34","9,443,809,979.39","2,182,326,589.23","4,950,774,509.89","8,066,807,582.16","10,620,481,666.98","1,596,413,724.26","4,950,289,681.53","8,918,901,618.92","11,785,011,847.24"
投资活动产生的现金流量净额,"-99,091,912.50","-321,012,911.01","-694,349,250.87","-1,685,412,806.72","-454,117,901.37","-1,220,902,063.63","-1,832,728,833.91","-2,743,050,198.75","-857,765,540.15","-2,220,997,254.08","-3,299,054,040.52","-5,242,947,205.63","-1,415,363,297.89","-3,604,562,593.36","-5,515,774,510.19","-6,888,707,097.63","-1,359,932,159.46","-2,405,695,058.06","-3,884,749,441.36","-4,999,714,498.54","-848,237,460.85","-1,704,920,398.31","-2,362,433,485.07","-2,917,797,049.90","-291,008,295.41","-718,410,363.21","-957,839,662.13","-1,523,788,544.34","-151,404,975.85","-309,732,314.68","-445,411,471.35","-1,119,876,177.26","-177,948,818.32","-29,777,485.67","-110,291,340.56","-300,304,897.86","-103,088,084.16","-144,427,705.03","-204,698,473.45","-17,152,373.36","710,692,337.62","752,190,750.57","795,803,521.60","995,272,330.98"
购买商品、接受劳务支付的现金,"407,546,407.56","1,059,916,372.04","1,591,870,600.96","2,654,212,410.80","793,966,763.67","1,788,673,259.38","2,469,741,138.52","3,320,689,379.59","551,935,122.88","1,528,829,880.28","2,603,692,795.51","3,854,203,812.20","1,529,778,469.66","3,189,091,425.09","4,660,075,397.72","6,908,580,139.78","1,654,591,297.74","4,072,883,523.59","6,645,217,065.85","9,489,475,092.08","1,996,954,360.88","4,011,354,634.69","6,111,966,606.47","8,108,795,394.92","1,305,049,782.06","3,282,100,124.34","5,374,388,053.77","7,191,893,598.10","1,195,081,558.53","2,764,892,331.55","4,409,407,243.28","5,839,581,227.86","1,014,793,844.24","2,897,009,225.32","4,071,567,944.87","5,570,587,785.42","1,994,374,950.69","2,240,025,165.68","3,676,502,191.06","4,871,479,243.08","910,083,901.26","2,373,863,939.62","3,882,272,217.96","5,354,291,769.95"
吸收投资收到的现金,"1,000,000.00","23,299,300.00","637,999,300.00","646,228,310.58",,"2,941,500,000.00","2,943,000,000.00","2,943,000,000.00","588,000.00","588,000.00","588,000.00","12,986,000.00",,"1,000,000.00","1,000,000.00","3,544,516.00",,,"23,462,159.84","1,948,132,342.84","29,700,000.00","30,700,000.00","33,624,400.00","33,694,400.00","40,600,000.00","45,500,000.00","63,750,000.00","80,635,000.00",,,,"4,900,000.00",,,,"25,970,000.00","2,450,000.00","19,110,000.00","19,110,000.00","19,110,000.00",,,,
