科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"2,618,483,077.52","1,681,702,556.27","1,941,046,374.11","1,987,492,669.44","3,367,051,040.71","3,628,049,960.12","3,888,472,856.02","5,229,826,055.50","5,046,424,644.73","5,581,239,572.61","5,631,836,075.82","7,051,766,914.39","5,829,468,309.01","6,568,492,027.85","6,729,233,210.34","10,235,467,890.03","9,291,561,277.48","9,753,383,856.17","11,044,491,840.17","11,150,784,464.10","9,929,859,404.86","11,920,044,271.83","9,598,375,962.38","10,878,313,026.77","9,290,780,249.74","10,870,691,258.32","11,977,826,784.03","13,438,237,115.92","14,715,545,622.04","19,092,619,545.25","17,011,016,079.92","13,999,811,942.03","15,131,033,807.92","13,681,016,210.09","11,285,971,060.06","10,254,494,369.54","10,011,032,280.49","11,548,057,846.51","14,149,647,080.91","11,955,056,137.64","11,759,942,226.42","12,612,926,369.77","12,519,485,431.37","15,048,460,614.74","12,726,946,247.28","12,377,030,243.65"
短期借款,"2,859,830,068.81","2,236,322,053.79","3,554,590,768.33","2,822,452,634.48","3,926,624,952.60","3,687,034,096.25","4,774,570,116.31","5,224,731,360.68","5,288,598,927.01","5,173,413,643.70","4,490,715,541.12","6,136,307,180.96","6,600,805,218.16","7,359,935,159.62","8,511,108,407.95","8,925,047,328.76","8,210,979,743.06","9,043,923,941.34","9,208,548,499.01","8,866,964,853.38","9,083,449,963.22","10,720,370,069.54","8,796,664,107.93","10,382,815,249.40","10,386,504,796.71","12,336,178,603.32","14,068,629,607.23","14,648,873,322.68","15,715,303,951.50","16,988,470,382.00","15,145,316,487.74","13,388,072,362.19","14,019,074,134.22","13,259,534,777.32","11,208,654,086.68","9,760,087,003.12","9,439,906,464.14","12,341,991,624.92","12,855,079,966.88","13,896,904,905.28","15,926,781,879.67","16,211,931,337.04","15,948,414,678.72","14,067,180,630.22","13,374,328,215.34","13,673,175,818.58"
交易性金融资产,"213,991,788.57","289,485,501.99","110,260,054.48","99,674,475.47","82,324,875.55","116,409,490.04","121,108,542.70","96,648,015.22","113,975,797.84","130,610,665.63","51,153,343.75","65,257,007.40","50,880,339.86","43,399,466.59","41,164,737.01","49,835,229.31","52,448,286.55","47,797,192.86","45,722,800.78","51,800,239.70","43,564,936.05","39,138,639.20","38,595,060.00","28,120,025.60","29,988,635.30","131,757,950.92","200,142,887.40","26,037,106.89","36,031,605.64","37,551,369.11","56,000,944.18","86,304,077.30","95,739,861.33","65,332,952.29","25,225,409.23","51,666,244.34","62,802.14","59,899,407.39","109,650,752.57","241,064,733.40","164,189,780.26","64,033,257.93","50,330,529.84","121,846,178.44","141,604,310.53","192,005,790.12"
交易性金融负债,,,,,,,,,,,,,,,,"22,591,192.11","22,445,713.73","934,781.20",,"39,430,079.49","24,577,265.05","4,646,349.64","23,364,281.22","96,911,507.16","60,748,386.20","17,017,979.68","30,636,636.64","59,781,854.97","38,265,876.33","31,166,279.94","16,852,614.66","8,652,670.00","18,350,999.24","11,237,824.98","24,877,256.59","53,396,561.88","80,061,686.67","45,912,743.32","34,255,865.84","19,759,857.09","2,460,923.53","38,049,630.80","91,436,104.93","138,053,181.01","209,988,880.63","107,350,115.51"
应收票据,"1,799,175,920.80","2,140,018,607.68","3,393,611,422.79","3,920,131,212.32","3,307,449,089.47","2,486,796,802.69","2,498,134,529.24","2,060,814,504.11","2,251,059,043.92","2,948,754,830.03","4,345,061,199.69","4,757,551,173.88","4,829,729,975.97","5,393,321,607.51","5,759,767,699.65","6,368,754,828.43","7,038,060,310.42","7,312,233,121.67","7,822,429,793.90","9,076,859,127.56","8,550,167,878.76","7,375,565,126.76","8,047,023,543.97","8,645,849,691.77","8,456,832,306.47","8,069,690,346.17","8,929,670,403.92","8,321,966,241.30","7,882,076,882.76","7,523,214,971.21","8,147,179,403.39","8,872,161,928.39","9,436,218,364.50","8,823,492,735.30","6,874,761,487.75","6,317,909,535.99","6,340,175,247.90","5,100,107,673.65","5,164,662,166.28","5,590,511,029.01","5,772,900,938.88","6,025,759,710.50","7,085,714,917.57","5,372,059,735.49","6,046,655,634.26","6,093,054,009.36"
应付票据,"1,970,227,909.19","2,275,516,806.51","2,804,074,419.35","3,361,725,871.19","3,977,475,392.31","3,479,672,139.43","3,430,803,246.50","3,726,044,353.02","3,587,526,578.10","3,654,710,215.95","3,310,038,353.13","3,281,253,525.10","3,255,189,534.68","4,372,578,523.22","4,104,365,974.19","4,399,977,043.60","4,343,367,372.07","5,268,792,212.67","5,513,981,130.39","4,870,595,426.86","4,207,760,726.56","4,791,440,337.24","5,048,928,628.37","5,380,552,219.08","5,639,867,761.56","6,728,865,384.18","6,900,382,011.86","5,140,934,177.28","4,764,807,995.65","5,000,033,450.71","5,360,831,608.28","4,357,441,531.16","5,032,199,979.92","6,246,882,797.65","7,239,710,586.56","6,916,704,396.14","7,799,322,329.22","8,027,706,573.42","9,712,289,619.12","8,570,554,473.04","9,450,791,023.85","10,500,640,852.83","10,062,308,383.97","10,781,233,115.40","11,394,334,978.49","12,070,680,105.86"
应收账款,"2,500,842,033.13","2,432,411,472.52","2,457,463,131.56","2,258,778,564.53","2,456,888,087.83","2,939,599,147.08","2,582,557,035.45","2,533,366,271.49","2,948,219,996.71","3,360,847,943.36","3,463,216,994.73","2,999,176,015.38","3,760,526,803.78","3,997,676,720.18","3,650,760,734.45","4,624,368,990.36","4,385,328,405.39","4,947,393,655.55","5,939,950,292.64","5,929,945,164.96","5,998,276,654.59","5,941,440,273.76","7,255,924,872.66","6,536,867,133.05","6,956,178,553.09","7,804,065,693.61","7,622,053,322.10","8,162,357,693.32","8,708,084,410.16","8,542,680,183.15","8,036,385,101.00","8,474,051,341.98","7,780,576,045.73","8,918,466,726.88","9,173,705,359.48","8,032,777,170.63","8,453,982,544.80","9,425,258,678.69","7,960,616,627.90","7,788,563,634.55","8,725,679,518.37","9,078,134,007.20","8,643,029,780.30","8,073,181,798.46","9,159,365,583.73","9,375,541,130.07"
应付账款,"2,767,706,563.25","2,628,610,300.47","3,489,245,446.90","3,697,299,013.18","4,360,092,575.52","4,625,090,184.57","3,957,510,940.12","4,386,594,334.78","4,510,035,381.33","5,001,551,366.40","6,379,884,639.37","5,638,753,404.38","5,692,126,583.45","5,866,180,182.44","5,301,767,191.61","6,521,001,259.04","6,704,716,889.69","7,771,352,490.82","7,955,186,532.67","7,922,178,839.06","8,082,273,687.92","7,628,879,649.12","9,712,957,071.14","9,219,603,602.44","8,598,252,839.76","9,385,359,207.01","9,090,211,713.37","8,292,451,166.28","8,014,309,324.01","7,885,918,627.32","7,562,579,584.64","8,817,745,769.58","9,013,493,584.16","8,900,910,742.06","7,965,814,913.13","8,133,207,300.96","7,921,846,889.19","8,441,018,844.44","7,311,119,000.49","9,493,139,359.85","9,765,798,268.33","9,066,636,155.12","9,969,131,144.35","10,337,393,532.23","10,140,736,922.09","10,848,946,085.58"
预付款项,"374,865,466.00","488,347,960.58","599,064,174.31","414,023,944.87","670,114,942.85","644,981,993.03","620,392,742.21","625,904,495.30","600,644,361.16","654,341,273.63","701,343,603.44","565,828,513.54","646,326,085.44","1,015,520,343.56","860,433,072.81","605,013,411.82","973,597,482.16","1,110,905,291.24","1,259,524,233.82","1,077,779,960.39","1,300,581,770.26","1,416,885,773.30","1,659,269,936.73","1,279,445,066.60","1,541,510,598.70","1,123,302,901.30","804,277,201.47","767,942,943.85","856,701,410.60","994,504,629.55","930,717,009.86","1,645,895,852.83","1,377,177,677.56","1,458,462,154.05","1,544,244,004.39","1,701,902,420.16","1,392,177,588.17","1,630,415,788.41","1,705,686,526.54","1,677,234,316.08","1,687,082,709.02","1,892,390,112.21","1,966,673,912.95","1,706,515,264.29","1,829,492,649.49","1,934,799,306.13"
预收款项,"521,043,566.83","851,146,827.15","1,234,955,148.36","677,925,719.03","781,322,233.54","778,082,235.43","1,083,148,496.26","709,284,975.18","742,874,619.84","1,000,828,632.17","1,374,646,886.46","1,660,395,417.52","2,016,329,252.16","1,979,452,349.83","1,731,924,470.12","2,113,317,472.13","2,370,631,866.80","1,622,802,153.20","2,072,416,255.58","1,512,944,159.96","1,659,366,563.50","1,373,377,022.78","1,451,266,282.46","1,434,163,708.09","1,695,651,833.51","1,228,710,689.41","1,970,431,089.18","1,503,581,189.70","1,729,774,288.11","1,261,531,295.76","1,612,291,375.39","1,566,951,873.01","1,588,353,135.87","1,804,275,726.96","1,720,538,248.94","1,369,859,256.74","1,412,512,688.05","1,359,029,345.99","1,698,018,994.71","1,356,804,119.41","1,369,309,104.62","1,568,907,450.64","1,616,535,250.71","1,819,571,780.66","2,268,164,077.54","2,510,722,364.09"
