科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"1,531,714,260.94","1,567,926,663.74","1,569,973,795.98","1,500,691,541.13","1,247,376,575.89","1,576,748,473.17","1,543,673,844.99","1,489,873,539.01","1,435,064,618.60","1,162,373,168.11","1,700,110,702.96","972,322,504.49","1,228,674,680.06","1,399,633,564.66","1,305,924,701.27","1,302,937,902.91","896,874,227.87","1,111,829,273.92","988,210,570.16","1,098,818,487.21","1,091,077,307.30","1,665,138,805.75","1,498,058,156.94","1,348,894,339.19","1,264,944,913.36","1,407,850,779.35","1,357,304,954.55","1,614,652,316.89","890,760,044.74","1,266,434,978.21","1,178,286,103.02","1,220,777,362.19","1,030,208,840.46","1,542,392,977.36","1,164,107,822.69","1,630,483,191.26","744,125,013.18","1,191,491,995.18","1,688,151,321.41","1,170,872,398.35","974,563,977.86","1,397,144,840.94","1,330,211,602.13"
短期借款,"1,960,062,924.40","2,136,531,184.05","1,969,536,538.63","2,017,067,110.00","2,229,067,110.00","2,348,632,212.00","2,520,837,212.44","2,433,242,000.00","2,857,580,000.00","3,089,280,120.00","3,267,082,996.37","2,478,952,483.40","2,647,713,916.79","2,545,472,691.58","2,437,653,677.27","2,562,402,406.14","2,541,981,531.53","2,532,703,595.74","2,507,332,931.42","2,512,133,425.36","2,914,838,657.80","3,015,819,283.76","2,935,691,511.43","2,401,998,437.74","2,356,095,320.73","2,392,804,847.47","2,401,446,507.43","2,688,572,445.71","2,535,544,914.60","2,649,895,463.77","2,375,230,727.08","2,025,593,393.13","2,081,657,201.87","2,159,479,274.34","1,827,819,113.77","750,184,885.68","730,894,047.98","735,825,771.57","945,415,480.38","867,553,927.52","909,083,827.04","952,488,735.41","519,330,106.52"
交易性金融资产,,,,,,,,,,,,,,,,"2,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"36,336,838.34","117,740,438.14","185,327,713.35","310,707,708.89","132,721,616.74","79,308,174.52","78,467,115.32","204,631,488.33","82,571,835.87","73,181,442.20","109,983,812.02","271,828,714.78","65,693,605.67","204,462,289.29","192,348,002.16","310,998,995.50","173,717,664.58","160,057,205.51","183,267,237.53","452,063,636.58","250,006,302.97","197,341,896.54","232,366,462.85","322,529,598.62","152,648,659.57","166,258,326.16","206,170,150.32","423,476,879.91","193,443,190.32","255,805,091.03","286,877,426.73","328,263,059.88","155,197,298.90","146,492,820.95","89,959,115.80","189,921,658.70","139,035,128.91","95,177,153.95","117,725,676.87","245,042,425.61","126,530,259.55","105,245,248.40","134,339,442.34"
应付票据,"1,193,700,000.00","1,133,700,000.00","907,282,218.00","1,080,504,867.99","1,060,263,055.97","1,203,001,686.36","1,431,574,019.55","1,596,749,639.83","1,520,111,975.36","1,214,574,832.75","910,285,209.77","629,829,268.84","622,463,946.76","725,497,525.95","1,154,513,076.51","789,405,150.97","721,106,796.59","980,736,478.09","989,939,265.18","979,325,514.09","957,351,393.18","1,234,161,344.46","933,199,655.92","558,245,215.19","886,945,441.94","788,852,500.99","584,213,145.86","295,183,806.24","169,453,327.49","279,941,820.33","330,193,165.68","306,709,638.31","621,727,654.10","635,799,104.03","483,600,375.49","433,000,000.00","90,000,000.00","60,000,000.00","140,000,000.00","142,219,840.00",,,
应收账款,"577,086,502.05","601,756,162.05","690,028,164.17","546,545,063.79","640,327,042.82","614,019,370.95","589,303,547.84","516,137,518.98","693,270,966.27","598,541,930.14","710,563,172.00","544,027,208.46","732,061,125.22","721,109,792.30","832,218,750.05","515,923,653.41","731,422,135.82","964,758,448.23","1,109,250,180.93","889,050,462.89","1,004,995,637.89","1,311,833,303.86","1,310,967,741.16","880,265,436.94","1,075,570,469.40","1,200,943,704.34","1,328,191,449.56","796,924,206.78","1,076,010,827.04","1,207,415,203.17","1,256,707,056.12","838,294,239.88","1,035,857,534.13","1,161,398,908.90","1,091,626,459.47","505,815,116.17","567,616,925.49","747,553,308.42","738,595,166.29","656,110,517.35","721,319,861.87","830,792,756.24","841,856,630.41"
应付账款,"376,145,117.67","367,306,249.93","393,676,001.74","458,285,481.87","403,120,652.26","468,447,593.52","425,883,292.69","487,866,163.10","455,518,159.58","456,872,366.99","468,670,943.94","555,855,750.26","526,917,915.57","508,654,515.19","506,690,231.32","626,123,782.89","607,706,056.39","729,431,539.47","726,004,666.75","804,902,463.17","773,851,723.85","774,105,523.71","819,989,674.92","910,045,807.36","836,324,204.51","812,305,542.52","814,036,150.42","911,313,631.55","884,440,284.57","973,854,333.75","1,034,813,708.36","1,030,812,305.97","994,331,327.43","1,163,504,917.89","1,073,311,909.33","762,400,450.31","796,057,829.67","851,491,403.30","818,117,313.28","959,004,096.59","1,042,438,347.94","909,633,595.27","824,279,198.93"
预付款项,"256,897,358.53","324,956,022.94","382,631,047.59","475,196,184.61","501,036,542.28","480,550,104.92","489,337,220.22","334,226,226.67","398,930,167.81","226,051,570.27","294,029,079.82","262,837,189.06","367,315,789.91","214,806,408.47","269,257,909.41","280,825,634.57","305,992,168.39","316,048,469.97","355,405,423.96","314,739,586.22","374,481,724.12","339,754,782.75","325,953,124.16","274,468,222.96","309,962,597.44","258,295,866.67","255,609,847.29","213,964,309.67","309,882,182.42","291,436,617.74","323,322,270.42","187,575,108.61","206,145,077.83","189,178,004.32","180,411,046.52","99,824,446.36","75,406,121.85","90,569,377.40","101,932,395.14","91,973,699.74","78,841,369.29","77,289,710.45","103,166,395.84"
预收款项,"64,034,535.13","133,477,922.80","160,485,801.68","165,107,877.21","128,346,098.19","143,654,470.78","109,761,702.66","215,111,511.99","169,087,114.47","123,673,299.40","157,382,720.28","196,153,085.39","151,243,933.50","177,289,061.69","160,504,712.71","308,015,221.90","230,506,034.28","278,319,191.67","210,265,284.35","313,484,885.27","257,164,355.95","317,073,080.99","275,799,531.00","222,100,463.18","248,131,546.08","330,676,687.21","342,678,501.51","397,957,313.67","327,839,303.12","430,978,443.80","349,468,382.72","408,610,198.32","387,132,060.09","524,058,901.40","377,212,265.61","425,465,408.76","345,032,066.71","505,673,562.22","341,297,743.64","450,764,270.64","365,192,363.56","573,112,880.27","464,245,623.11"
