科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"178,994,455.35","356,055,303.15","620,455,070.37","958,335,785.26","192,728,865.58","398,679,970.04","643,693,187.66","1,098,632,379.66","197,318,207.38","405,714,002.56","709,705,397.90","1,224,021,537.89","307,740,163.34","592,159,885.83","994,887,917.27","1,586,363,662.61","337,822,046.53","759,746,605.02","1,112,557,899.24","1,806,206,921.90","356,655,067.13","761,464,258.20","1,177,549,823.14","1,883,013,101.69","401,762,757.31","839,171,970.10","1,336,330,354.98","2,031,613,437.82","469,215,921.94","1,014,332,807.23","1,534,381,962.34","2,368,042,840.46","524,540,741.53","1,040,323,535.37","1,699,117,274.09","2,614,879,856.61","749,428,536.68","1,482,664,356.00","2,283,280,659.72","3,665,606,591.22","839,476,771.39","1,837,780,092.85","2,767,449,168.09","4,227,745,965.28"
二、营业利润,"4,180,979.02","14,336,052.06","30,445,734.40","42,930,254.90","8,327,416.67","24,163,686.26","22,567,641.82","60,893,864.80","3,492,955.16","17,987,994.31","22,143,271.59","54,051,511.48","3,050,528.93","6,755,202.26","24,369,680.79","47,490,750.25","6,037,365.41","30,581,074.47","43,250,886.96","62,664,463.55","-4,522,651.72","26,798,697.22","40,987,140.91","82,254,512.09","12,465,267.00","43,808,847.50","61,799,845.08","131,450,021.31","15,836,582.49","56,248,892.67","87,750,168.96","192,718,194.91","36,405,508.50","91,366,935.96","157,141,199.80","292,966,061.37","37,123,105.82","38,243,681.97","103,303,734.09","311,310,473.03","-16,736,231.83","37,288,416.08","60,653,464.60","248,083,736.62"
减:营业成本,"153,626,487.28","293,433,626.76","510,508,118.96","798,292,451.00","152,018,950.74","310,959,213.42","515,487,938.18","884,936,902.09","162,249,183.96","321,503,011.67","575,452,409.47","996,967,128.78","261,143,609.16","491,085,718.58","824,283,985.31","1,320,480,210.88","280,464,972.24","619,759,817.10","910,472,002.80","1,482,676,569.61","286,970,584.81","600,446,957.46","930,361,461.59","1,524,209,692.80","326,868,995.36","671,474,349.26","1,058,228,460.26","1,612,993,417.89","380,267,183.70","797,520,718.59","1,201,239,127.05","1,855,701,913.61","409,005,412.30","779,318,676.76","1,264,806,602.67","1,955,904,088.45","572,957,838.46","1,142,809,914.18","1,769,920,683.15","2,731,441,355.92","668,452,635.89","1,426,386,323.60","2,139,291,893.40","3,122,635,455.36"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"738,015.13","2,017,590.93","3,630,289.04","4,968,260.64","1,621,020.26","3,131,983.38","4,992,238.89","8,097,482.68","1,478,237.37","2,967,726.65","5,234,282.17","9,591,509.83","1,872,755.89","4,567,664.26","7,118,753.23","11,843,736.86","2,643,529.79","7,721,231.35","11,054,538.17","15,736,019.80","2,995,403.21","8,176,983.15","12,135,891.58","13,655,347.15","1,303,581.37","3,356,449.89","4,920,402.07","8,183,235.94","1,334,734.62","2,822,194.39","4,542,904.44","18,717,097.44","3,863,269.20","7,851,887.65","10,799,442.49","20,885,859.54","3,047,299.78","5,616,848.92","8,041,073.88","13,142,278.26","2,372,532.09","5,235,340.00","8,130,263.47","13,850,885.26"
营业外收入,"42,374.42","47,729.42","56,617.42","3,248,240.24","747,146.22","3,323,363.20","4,027,275.77","8,116,811.40","80,950.88","1,502,603.89","2,043,994.91","2,698,520.86","1,258,444.88","2,847,921.16","4,875,739.25","5,083,112.97","418,089.64","1,262,254.17","2,330,598.47","6,258,648.03","665,284.71","10,552,626.65","11,351,832.61","13,588,302.88","2,495,023.80","5,670,181.14","9,332,645.13","7,475,457.49","1,154,440.07","3,167,930.21","4,278,023.80","6,172,965.90","3,721,616.31","6,977,712.95","10,716,412.95","19,323,198.73","5,185,764.55","10,964,164.17","18,375,080.64","38,593,467.07","6,800,849.41","11,517,636.29","1,807,725.12","58,988.23"
销售费用,"7,717,021.30","16,516,336.91","26,703,758.66","42,779,634.84","8,938,355.31","17,507,411.60","28,126,892.96","39,618,119.16","7,706,923.65","16,313,379.41","28,566,338.22","43,010,071.52","11,340,627.76","22,256,470.31","35,467,332.97","52,103,484.98","11,673,253.43","25,153,715.38","37,946,951.02","65,499,789.71","13,778,192.60","26,605,167.64","41,815,556.97","58,200,758.08","14,744,664.69","29,302,027.78","47,434,756.84","69,928,634.26","17,924,568.89","32,414,073.10","51,566,239.29","75,155,853.66","16,690,105.43","34,629,733.79","56,882,393.28","84,056,876.04","30,961,183.82","60,435,873.37","93,772,035.55","122,497,290.31","29,569,122.59","65,136,620.65","100,031,658.25","151,561,569.36"
减:营业外支出,"5,969.71","16,369.71","38,331.44","43,265.09","328,647.42","444,101.42","452,044.03","557,529.21",424.36,"16,268.63","50,956.73","53,756.33","14,201.02","21,619.63","57,836.28","131,994.50","53,951.88","60,935.02","163,074.43","184,643.94","2,462.44","4,272.11","166,153.52","217,385.16","1,688.34","3,858.43","12,699.12","39,776.81","224,632.64","226,494.79","250,588.78","313,410.95","13,187.20","120,448.78","138,439.66","157,784.49","4,036.73","22,361.03","70,295.09","40,938,257.18","6,356.34","10,359.83","112,813.28","15,124,974.72"
管理费用,"17,579,047.70","33,069,772.05","53,059,462.56","86,414,758.85","22,820,030.69","45,825,324.06","77,725,513.64","116,625,731.71","24,872,144.63","51,444,881.08","84,836,227.86","133,238,166.07","32,107,341.68","73,037,528.76","112,014,282.82","168,098,209.00","37,160,324.67","83,582,013.13","127,882,165.29","203,350,766.25","50,643,715.01","102,342,567.51","157,222,361.27","229,270,749.55","50,560,708.88","115,028,810.45","191,515,154.52","293,903,956.87","60,007,797.22","137,141,172.50","209,676,365.88","338,716,324.85","76,549,553.85","168,243,421.80","281,159,300.65","425,992,252.19","119,966,203.75","242,998,500.38","368,482,461.75","572,277,686.50","150,079,262.79","293,209,468.69","478,070,315.00","705,850,685.90"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,,,"53,448.68",,"87,862.83",,565.40,"8,306.68",,,,,,,,,"194,471.34","12,368.51","14,728.37",,"42,000.95","2,926.73","1,059.39","12,810.87","12,999.89","3,848.00","5,459.04","107,858.12",
