科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"33,620,049.57","33,365,422.15","24,322,346.99","31,803,252.42","21,342,276.96","20,336,977.50","18,866,258.71","16,258,707.10","10,463,046.30","8,767,316.46","1,974,943.20","13,494,380.73","13,559,363.38","12,812,491.89","14,219,859.03","20,050,407.94","16,811,020.71","12,899,929.32","22,120,935.09","20,269,917.12","23,248,811.63","23,444,069.01","19,790,725.44","18,041,446.04","16,658,479.80","17,629,333.92","19,704,359.21","12,769,096.13","14,145,157.39","4,328,082.11","9,896,693.88","9,852,628.75","12,650,602.73","8,687,764.79"
应付职工薪酬,"11,756,521.73","7,600,098.51","13,018,772.57","12,320,484.02","16,386,592.09","18,912,126.04","14,425,545.89","12,187,079.99","13,781,441.14","20,007,735.99","11,853,476.30","13,058,993.58","13,607,638.33","17,815,386.06","11,926,702.13","16,440,958.39","18,772,165.59","25,613,210.06","15,764,405.92","18,831,593.55","23,138,826.60","29,745,031.27","17,436,237.96","22,733,249.38","23,537,375.87","28,810,112.19","23,304,476.25","20,328,474.61","25,631,852.88","47,075,616.29","29,205,258.79","36,524,669.19","45,165,774.84","66,910,703.06"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,193,406.42","3,718,404.91","-3,571,539.59","9,364,839.84","-201,291.18","-4,921,255.50","5,029,909.58","-1,417,160.07","8,020,368.45","-7,613,881.60","-11,216,711.46","-10,974,738.11","-17,135,391.10","15,186,062.66","11,011,270.91","4,612,184.23","5,492,499.11","6,786,233.49","8,212,491.60","8,098,441.20","13,525,982.02","18,209,916.69","8,885,109.35","12,155,914.57","21,496,443.37","23,583,832.04","20,254,089.37","16,144,631.37","17,627,650.89","22,256,919.57","13,665,866.48","16,993,620.86","17,997,296.16","9,556,701.99"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"282,319.26","623,092.25","805,065.05","619,650.60","141,270.50","70,508.33","67,740.92","373,240.31","296,271.37","325,339.50","580,957.51","281,529.24","227,197.31","289,269.43","351,635.93","535,173.47","663,522.47","714,311.10","664,679.68","750,809.56","297,464.17","714,806.05","898,189.86","791,250.34","683,936.50","777,676.83","218,323.57","267,531.27","487,879.75","556,570.99","768,029.37","1,459,844.80","2,343,962.58","2,775,008.29"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,"890,000.00","890,000.00",,,,,,,,,,,,,
存货,"170,686,636.98","165,533,717.53","223,803,573.71","227,516,129.31","241,062,000.08","296,586,661.06","295,880,787.31","315,563,254.70","341,536,645.33","371,766,597.41","373,414,621.31","399,198,353.47","442,312,071.94","456,952,293.43","471,840,740.50","503,173,537.58","535,265,159.18","545,841,538.26","525,177,306.29","516,449,387.67","566,884,490.49","626,587,372.72","667,048,928.37","667,788,970.11","667,491,113.21","625,054,146.93","637,469,028.97","636,083,565.21","654,046,272.77","637,943,949.11","683,730,462.87","760,534,688.04","879,548,710.10","965,391,609.25"
其他应付款,"146,982,422.48","9,439,786.68","8,606,748.44","13,996,803.92","11,727,412.30","10,652,893.95","11,448,191.15","6,307,133.47","3,770,903.47","4,791,395.99","4,963,345.46","3,564,577.39","3,468,046.80","2,886,348.79","2,536,753.46","4,127,484.68","5,586,150.21","7,775,120.16","3,790,059.21","5,761,385.05","5,744,689.91","7,954,546.25","5,492,647.46","3,311,828.74","4,312,129.26","10,334,348.71","5,733,927.37","5,418,529.34","9,502,620.39","11,842,989.46","14,501,026.92","30,654,320.12","55,989,126.49","95,672,258.50"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"16,134,360.53","52,640,152.08","116,213,012.16","77,124,816.40","41,171,518.36","18,325,087.24","18,404,220.36","18,379,699.32","11,068,120.32","11,068,120.32",,"13,894,883.91","18,456,608.24","18,456,608.24","18,456,608.24","23,456,608.24","23,456,608.24","28,456,608.24","46,901,507.00","45,901,507.00","45,901,507.00","46,399,421.80","53,883,620.72","62,360,258.28","62,667,536.80","98,850,871.76","64,680,711.76","33,285,126.44","33,285,126.44","29,606,120.00","14,357,000.00","38,357,000.00","38,357,000.00","71,426,600.00"
其他流动资产,,,,,,,,,,,,,,"21,347,559.08","22,621,491.00","28,328,198.41","26,873,506.06","27,673,826.20","30,156,000.60","25,467,958.23","24,712,322.12","19,348,469.34","8,306,223.20","683,872.33","259,909.61","629,738.29","540,230,258.14","540,165,381.78","548,079,931.11","523,376,470.48","545,566,320.81","432,342,634.34","450,847,391.07","254,658,702.47"
其他流动负债,,,"130,000.00","190,000.00","190,000.00","60,000.00","60,000.00","60,000.00","60,000.00",,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"368,117,346.63","370,707,941.03","440,157,111.15","503,540,281.32","990,796,554.56","939,089,775.73","1,048,274,531.29","1,006,469,771.16","1,029,489,414.30","951,396,409.21","910,405,976.24","909,348,521.70","874,961,140.97","817,996,328.86","849,765,020.90","970,845,967.03","1,037,054,944.97","963,132,921.59","1,024,411,495.59","1,046,123,566.46","1,082,174,094.12","1,129,564,663.24","1,309,678,141.83","1,195,530,557.67","1,184,547,729.46","2,399,589,148.77","2,000,484,019.67","1,894,870,612.13","2,021,117,946.62","1,957,191,145.20","2,045,389,851.28","2,318,017,117.26","2,754,117,913.67","4,072,921,787.56"
流动负债合计,"506,754,102.78","415,272,398.26","542,399,426.34","415,090,627.77","309,735,309.73","253,829,383.80","361,529,012.29","402,714,154.13","409,949,656.84","396,019,426.56","374,513,770.53","379,032,697.19","339,514,319.79","370,278,087.85","411,211,568.24","553,807,164.10","639,340,628.52","677,265,204.34","646,707,265.77","696,854,137.63","706,712,107.61","726,518,199.86","857,902,815.35","781,462,913.03","768,352,934.64","839,548,357.85","464,659,017.41","515,616,721.22","618,292,190.43","671,026,996.16","922,107,420.39","1,569,116,480.21","2,390,458,250.56","2,687,115,442.35"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"2,000,000.00","2,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00","82,000,000.00"
长期借款,,"90,000,000.00","50,000,000.00","176,370,000.00","13,000,000.00",,,,,,,,,"5,000,000.00","16,268,000.00","20,000,000.00","23,400,000.00","18,400,000.00","21,300,000.00","28,150,000.00","47,230,000.00","53,331,400.00","62,135,600.00","49,429,658.00","52,992,110.00","31,350,814.26","21,180,614.26","20,000,000.00","130,000,000.00","130,000,000.00","130,000,000.00","106,000,000.00","166,000,000.00","471,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"748,419,713.40"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"34,173,914.95","46,888,638.98","22,100,906.79","27,655,512.39","19,631,297.23","15,543,544.52","11,408,028.58","7,251,211.83","4,738,992.94","2,246,863.89",,"36,105,116.09","32,379,181.77","28,537,661.38","24,674,736.29","20,769,001.80","16,797,979.84","12,518,614.98","40,431,940.21","32,185,123.17","23,991,536.95","20,443,602.29","48,666,310.86","40,852,361.75","35,729,364.94","24,632,409.57","16,237,087.87","12,404,200.67","8,088,948.18",,,,,
长期股权投资,,,,,,,,,,,,,,,,,,"90,033,283.75","91,607,645.05","94,278,498.03","97,284,200.32","100,968,515.38","103,803,419.61","106,590,258.89","109,345,242.94","114,021,120.14","100,198,195.31","115,128,287.47","118,186,269.78","114,017,420.31","147,397,007.25","120,234,071.31","113,315,564.77","120,010,684.62"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"326,519,694.88","356,106,158.37","451,225,841.86","457,371,361.46","494,943,423.65","502,717,971.49","522,968,629.90","601,097,510.64","606,692,127.92","700,311,150.46","735,848,042.90","737,115,651.50","747,900,985.51","774,821,497.56","766,003,274.33","818,721,727.80","827,375,254.49","924,629,713.13","929,684,875.27","926,927,831.02","947,756,097.54","986,688,932.41","969,193,250.63","965,616,698.73","962,192,820.15","966,191,131.71","974,005,761.14","1,025,638,925.03","1,022,265,835.37","1,172,429,568.89","1,323,044,878.19","1,416,352,196.03","1,607,745,243.85","1,828,575,023.75"
递延所得税负债,,,,,,,,,,"19,205.22","22,668.12",351.72,"4,233.09","29,238.84",,,"8,842.50",,,,"171,405.00","114,519.00","63,211.50","3,096.00",,"332,169.68","581,545.92","945,306.24","1,450,390.71","1,806,432.14","2,111,772.35","3,523,964.49","4,350,754.51","5,636,991.54"
在建工程,"7,354,635.85","34,931,280.11","2,736,530.02","7,247,508.18","8,336,704.15","7,131,116.20","10,760,301.04","20,418,664.35","32,138,075.72","30,774,975.91","44,480,353.51","50,899,511.55","57,965,034.30","154,647,610.91","202,436,700.61","169,271,174.83","196,366,181.07","128,607,868.36","122,614,632.14","145,844,821.14","142,936,256.13","107,553,799.45","130,617,633.50","135,878,327.55","179,205,993.31","217,841,056.80","246,049,233.32","262,697,442.70","398,476,385.96","454,946,800.84","497,471,442.76","700,284,249.98","1,021,166,877.24","1,091,689,034.74"
其他非流动负债,"668,570.97","567,452.62","84,102.85","-240,697.78","-232,208.26","-65,561.71","5,785,808.01","5,922,375.60","5,916,344.25","5,782,568.96","5,788,699.24","4,545,855.86","4,684,391.90","20,732,141.18","20,582,950.69","20,423,044.31","20,273,044.31","21,631,341.37","22,570,694.31","21,450,093.20","21,092,847.01","23,153,900.00","25,896,990.00","18,290,046.00","18,290,046.00","15,759,840.00",,,,,,,,"63,995,400.00"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"34,842,485.92","137,456,091.60","72,185,009.64","203,784,814.61","32,399,088.97","15,477,982.81","17,193,836.59","13,173,587.43","10,655,337.19","8,048,638.07","5,811,367.36","40,651,323.67","37,067,806.76","54,299,041.40","61,525,686.98","61,192,046.11","60,479,866.65","52,549,956.35","84,302,634.52","81,785,216.37","92,485,788.96","119,039,948.59","148,009,543.67","124,223,260.05","130,241,406.10","114,014,484.46","78,938,182.33","74,460,151.24","180,380,588.42","220,065,862.45","221,416,156.72","197,343,367.89","259,541,869.35","1,388,422,814.75"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"541,596,588.70","552,728,489.86","614,584,435.98","618,875,442.38","342,134,398.70","269,307,366.61","378,722,848.88","415,887,741.56","420,604,994.03","404,068,064.63","380,325,137.89","419,684,020.86","376,582,126.55","424,577,129.25","472,737,255.22","614,999,210.21","699,820,495.17","729,815,160.69","731,009,900.29","778,639,354.00","799,197,896.57","845,558,148.45","1,005,912,359.02","905,686,173.08","898,594,340.74","953,562,842.31","543,597,199.74","590,076,872.46","798,672,778.85","891,092,858.61","1,143,523,577.11","1,766,459,848.10","2,650,000,119.91","4,075,538,257.10"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"88,800,000.00","88,800,000.00","88,800,000.00","88,800,000.00","118,800,000.00","118,800,000.00","118,800,000.00","213,840,000.00","213,840,000.00","213,840,000.00","213,840,000.00","277,992,000.00","277,992,000.00","277,992,000.00","277,992,000.00","277,992,000.00","277,992,000.00","277,992,000.00","287,692,000.00","287,692,000.00","287,692,000.00","287,692,000.00","288,402,000.00","288,372,000.00","288,372,000.00","338,372,000.00","338,372,000.00","338,372,000.00","676,744,000.00","676,744,000.00","676,744,000.00","676,744,000.00","676,744,000.00","683,674,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"31,612,205.56","31,612,205.56","31,612,205.56","31,612,205.56","774,392,188.67","774,392,188.67","774,392,188.67","679,352,188.67","679,352,188.67","679,352,188.67","679,352,188.67","615,200,188.67","615,200,188.67","615,200,188.67","615,200,188.67","615,200,188.67","615,200,188.67","615,200,188.67","639,547,188.67","639,547,188.67","639,547,188.67","650,090,888.67","655,317,188.67","655,244,888.67","655,244,888.67","1,791,945,345.60","1,792,018,930.50","1,793,567,567.11","1,456,010,248.99","1,456,744,203.73","1,456,744,203.73","1,456,744,203.73","1,456,744,203.73","1,449,002,524.86"
无形资产,"38,387,553.20","41,858,243.76","41,406,367.34","40,902,591.64","41,057,724.25","42,825,579.48","61,431,595.42","61,018,846.26","61,038,711.10","60,784,733.01","60,352,288.26","59,919,843.51","59,487,398.76","60,991,218.25","60,541,341.10","60,729,760.15","60,263,516.41","59,821,645.90","59,481,635.28","59,007,785.14","58,533,934.97","58,693,088.13","58,319,435.28","58,157,649.93","57,675,315.00","69,544,486.69","68,988,925.92","159,870,002.02","158,907,527.87","157,910,124.29","156,883,524.08","167,128,419.94","193,215,756.45","213,965,450.38"
盈余公积,"7,070,315.67","12,508,092.96","19,249,812.81","19,249,812.81","19,249,812.81","31,357,721.83","31,357,721.83","31,357,721.83","31,357,721.83","45,972,562.30","45,972,562.30","45,972,562.30","45,972,562.30","56,346,378.65","56,346,378.65","56,346,378.65","56,346,378.65","62,751,020.81","62,751,020.81","62,751,020.81","62,751,020.81","74,718,896.11","74,718,896.11","74,718,896.11","74,718,896.11","87,637,109.14","87,637,109.14","87,637,109.14","87,637,109.14","103,254,231.93","103,254,231.93","103,254,231.93","103,254,231.93","119,820,777.93"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,"33,077,000.00","39,013,300.00","28,110,580.00","28,110,580.00","28,446,820.00","28,446,820.00","15,249,120.00","15,249,120.00","15,249,120.00",,"54,989,182.99","109,483,578.87","91,422,000.00"
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"73,627,031.62","120,467,835.10","183,847,089.40","253,701,294.74","284,797,253.49","302,493,156.14","344,884,916.26","352,894,077.75","390,187,831.75","410,177,768.06","441,015,078.98","408,124,955.16","434,000,107.08","447,987,813.70","469,815,383.22","469,396,853.07","485,705,653.70","492,199,337.81","517,030,113.59","513,930,464.89","550,030,230.41","573,759,486.75","600,882,911.89","600,692,333.47","638,560,504.65","662,978,080.12","696,961,722.99","705,012,466.88","756,327,381.97","792,505,401.39","838,503,572.93","852,791,180.04","919,544,937.98","964,400,454.83"
长期待摊费用,,"486,000.00","373,500.00","555,183.34","2,045,053.68","187,500.00","620,382.29","94,931.19","1,698,024.77","2,205,165.64","2,235,404.71","2,840,180.07","3,035,072.12","4,320,736.14","3,911,428.12","4,734,625.28","4,158,169.29","3,581,713.29","3,069,015.73","2,938,813.69","2,448,978.87","2,033,628.10","1,669,770.29","1,551,041.44","1,260,555.86","1,211,350.30","2,111,637.18","2,918,273.14","3,057,449.94","2,095,545.15","2,783,363.13","3,094,202.84","6,721,441.24","4,997,013.18"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,505,151.62","53,327,659.84"
递延所得税资产,"2,326,910.99","2,027,000.21","2,194,193.38","2,621,829.55","2,194,193.38","4,398,490.35","4,102,235.70","4,232,006.21","4,286,382.47","7,938,149.43","7,182,902.22","6,850,018.66","6,397,352.94","8,476,118.55","8,583,440.70","8,781,375.51","8,996,649.96","7,300,561.96","6,310,924.30","6,588,712.89","7,234,774.51","10,389,793.27","10,088,404.55","10,429,177.12","10,302,393.45","14,735,762.76","15,387,869.83","15,378,853.10","15,216,483.41","23,586,470.98","22,885,019.01","22,024,746.47","24,111,769.08","27,865,583.11"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,"850,000.00","850,000.00","850,000.00","850,000.00","850,000.00","850,000.00","850,000.00","850,000.00","850,000.00","850,000.00","850,000.00","850,000.00","914,500.00","914,500.00","914,500.00","914,500.00","914,500.00","914,500.00","31,869,276.98","914,500.00","45,159,335.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"374,588,794.92","435,408,682.45","497,936,432.60","508,698,474.17","548,577,099.11","557,260,657.52","599,883,144.35","686,861,958.65","705,853,321.98","802,014,174.45","850,098,991.60","857,625,205.29","874,785,843.63","1,004,107,181.41","1,042,326,184.86","1,063,088,663.57","1,098,009,771.22","1,214,824,786.39","1,213,618,727.77","1,236,436,461.91","1,257,044,242.34","1,269,177,756.74","1,276,541,913.86","1,301,073,153.66","1,342,832,320.71","1,406,459,408.40","1,429,656,122.70","1,604,546,283.46","1,739,024,452.33","1,947,900,430.46","2,173,379,734.42","2,482,987,163.55","2,989,191,152.63","3,414,262,124.78"
所有者权益(或股东权益)合计,"201,109,552.85","253,388,133.62","323,509,107.77","393,363,313.11","1,197,239,254.97","1,227,043,066.64","1,269,434,826.76","1,277,443,988.25","1,314,737,742.25","1,349,342,519.03","1,380,179,829.95","1,347,289,706.13","1,373,164,858.05","1,397,526,381.02","1,419,353,950.54","1,418,935,420.39","1,435,244,221.02","1,448,142,547.29","1,507,020,323.07","1,503,920,674.37","1,540,020,439.89","1,553,184,271.53","1,580,307,696.67","1,590,917,538.25","1,628,785,709.43","2,852,485,714.86","2,886,542,942.63","2,909,340,023.13","2,961,469,620.10","3,013,998,717.05","3,075,246,008.59","3,034,544,432.71","3,093,308,946.39","3,411,645,655.24"
资产总计,"742,706,141.55","806,116,623.48","938,093,543.75","1,012,238,755.49","1,539,373,653.67","1,496,350,433.25","1,648,157,675.64","1,693,331,729.81","1,735,342,736.28","1,753,410,583.66","1,760,504,967.84","1,766,973,726.99","1,749,746,984.60","1,822,103,510.27","1,892,091,205.76","2,033,934,630.60","2,135,064,716.19","2,177,957,707.98","2,238,030,223.36","2,282,560,028.37","2,339,218,336.46","2,398,742,419.98","2,586,220,055.69","2,496,603,711.33","2,527,380,050.17","3,806,048,557.17","3,430,140,142.37","3,499,416,895.59","3,760,142,398.95","3,905,091,575.66","4,218,769,585.70","4,801,004,280.81","5,743,309,066.30","7,487,183,912.34"
负债和所有者(或股东权益)合计,"742,706,141.55","806,116,623.48","938,093,543.75","1,012,238,755.49","1,539,373,653.67","1,496,350,433.25","1,648,157,675.64","1,693,331,729.81","1,735,342,736.28","1,753,410,583.66","1,760,504,967.84","1,766,973,726.99","1,749,746,984.60","1,822,103,510.27","1,892,091,205.76","2,033,934,630.60","2,135,064,716.19","2,177,957,707.98","2,238,030,223.36","2,282,560,028.37","2,339,218,336.46","2,398,742,419.98","2,586,220,055.69","2,496,603,711.33","2,527,380,050.17","3,806,048,557.17","3,430,140,142.37","3,499,416,895.59","3,760,142,398.95","3,905,091,575.66","4,218,769,585.70","4,801,004,280.81","5,743,309,066.30","7,487,183,912.34"
