科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
存货,"36,179,372.99","15,997,162.68","23,015,557.50","31,231,938.89","25,241,840.37","37,549,669.96","34,357,979.21","39,031,278.69","46,411,587.38","43,422,108.66","44,157,296.50","45,883,194.62","57,546,085.13","47,889,849.69","37,980,400.91","40,655,486.75","48,362,463.55","53,391,111.70","52,631,238.96","57,203,768.72","61,591,907.54","71,632,427.44","66,096,445.75","79,974,675.60","94,906,052.71","1,222,270,312.54","1,237,990,947.38","1,747,267,978.97","1,822,658,122.70","2,141,229,402.29","2,341,792,348.37","3,143,206,803.09","3,753,381,101.11","3,706,218,846.66","3,740,478,955.16","4,654,116,287.68","4,481,546,118.00","4,598,717,543.36","4,514,598,404.66"
其他应付款,"866,555.22","3,686,650.64","4,253,147.96","5,155,553.06","2,840,179.68","8,212,023.56","6,478,639.56","8,678,419.29","9,455,765.54","7,481,836.33","7,132,894.06","10,111,356.87","13,407,786.48","9,409,922.13","10,640,990.72","10,425,089.12","16,675,347.18","8,609,997.64","7,810,397.12","14,318,375.55","37,699,175.31","7,977,428.65","8,309,053.65","12,314,995.57","15,936,713.76","60,803,148.03","35,567,789.15","72,869,317.78","146,201,580.45","9,635,305.69","8,567,639.33","42,314,484.72","43,532,383.88","11,631,712.56","12,522,957.01","15,858,350.84","140,446,071.99","176,262,792.13","122,330,395.59"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,"800,000.00","800,000.00","941,000.00","941,000.00","940,999.94","740,999.93","517,499.92","282,249.91","47,000.00","11,750.00","1,392,001.76","552,302.01",,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,"22,809,632.92","20,120,755.47","17,391,164.77","14,622,492.35",,,,,,,,,,
其他流动资产,,,,,,,,,,,,,"165,785.58",,,,"35,644.00","1,435,019.65","1,296,078.36","785,711.94","50,570,465.64","80,356,013.56","80,000,000.00","52,414,859.60","10,000,000.00","21,108,402.52","35,914,551.89","742,990.90","5,032,614.07","570,330,356.51","211,853,072.66","204,518,963.44","159,373,091.45","94,684,810.58","62,169,489.75","5,151,473.70","3,925,966.10","34,932,910.98","27,903,582.03"
其他流动负债,,,,,,,,,,,,"9,600.00",,,,,,,,,,,,,,,"1,007,883.06",,,"111,894,534.58","125,304,268.42","201,778,303.83","278,410,276.95","239,194,279.75","244,062,971.15","274,562,715.76","278,378,117.82","237,766,210.77","227,883,786.57"
流动资产合计,"108,464,264.93","118,676,075.14","158,710,537.10","172,034,138.98","211,380,743.47","694,349,397.30","700,576,293.60","651,226,674.87","679,758,671.04","679,110,866.09","692,038,665.06","696,967,016.96","529,038,723.67","546,830,945.11","540,218,086.47","559,842,001.99","588,661,557.90","522,765,096.88","560,735,322.22","1,134,318,154.11","1,134,864,852.95","1,144,127,309.46","1,144,335,696.18","1,145,740,846.73","1,044,021,554.05","2,650,826,861.80","2,614,921,433.86","3,023,132,150.73","3,462,189,865.12","4,795,528,428.28","4,836,064,604.45","5,349,139,896.08","5,569,470,528.52","5,975,738,645.14","5,911,698,801.48","6,784,649,231.41","6,936,655,373.92","6,753,532,087.06","6,656,598,859.99"
流动负债合计,"74,402,309.59","71,894,274.46","63,908,061.82","70,215,159.27","98,447,950.89","93,909,513.76","94,307,101.91","51,418,578.86","67,238,929.03","55,494,999.25","54,142,735.51","67,641,896.74","68,837,996.45","79,930,094.28","71,179,128.47","85,769,004.91","98,790,577.75","86,675,087.14","102,607,251.80","231,994,771.41","315,705,584.22","308,158,188.01","296,874,922.38","315,503,821.74","221,873,973.19","973,564,419.63","900,120,107.21","1,300,528,676.89","1,658,045,600.95","1,694,065,623.50","1,716,590,376.23","2,089,566,325.52","2,226,339,667.45","2,415,086,336.60","2,299,612,912.24","3,031,845,676.03","3,161,443,457.73","3,082,812,770.56","2,987,227,059.50"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000.00","1,960,000.00","1,960,000.00","31,960,000.00","31,960,000.00","31,960,000.00","31,960,000.00","31,960,000.00","31,960,000.00"
长期借款,,,"15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00",,,,,,,,,,,,,,,,,,,"12,226,962.98","12,226,962.98","12,226,962.98","12,226,962.98",,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,192,288,211.56","1,192,649,121.55","1,193,000,143.60","1,193,361,053.59","1,193,745,307.06","1,194,124,820.35","1,194,504,333.64","1,194,883,846.93","1,195,277,509.28","1,195,676,584.28"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,"16,308,837.89","16,308,837.89","15,934,837.89","15,934,837.89","15,934,837.89","15,934,837.89","10,268,837.89","10,268,837.89","10,268,837.89","10,268,837.89","7,077,801.03","7,077,801.03","9,196,211.49","9,196,211.49"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,000,000.00","48,000,000.00","48,000,000.00","48,000,000.00","48,000,000.00","48,000,000.00"
长期股权投资,,,,,,,,,,,,,"43,095,853.53","43,939,497.49","44,916,111.75","45,444,147.14","46,484,867.57","48,590,133.58","50,267,703.65","53,321,008.64","144,147,867.32","150,030,695.19","153,941,571.44","157,786,150.40","160,446,794.24","165,183,324.23","168,537,781.74","167,206,885.23","168,364,546.96","173,677,057.66","194,039,669.40","197,779,873.40","198,690,994.44","189,825,966.43","190,647,401.39","195,136,999.67","196,765,299.31","203,351,825.20","204,879,285.56"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,614,563.49","36,802,056.94","38,307,839.47","38,430,609.48","37,318,806.16","36,875,080.96"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,"3,989,189.45","2,793,569.16",,,,,,,,,,,,
固定资产,"41,706,220.38","41,527,892.50","41,931,100.31","41,215,501.39","40,554,503.95","39,850,056.66","47,542,576.77","48,382,786.10","51,885,369.73","69,793,583.69","72,458,296.92","72,980,148.36","263,675,356.03","81,536,863.58","82,949,218.15","103,008,250.59","180,624,102.47","241,288,383.38","242,786,539.76","274,987,297.71","274,656,260.94","283,205,055.94","283,557,643.34","281,049,449.92","280,105,636.63","549,084,221.49","548,253,334.51","541,273,116.07","553,764,229.22","717,729,308.12","709,394,834.98","715,228,989.47","784,344,255.11","867,638,131.67","859,495,397.64","843,839,772.79","832,296,249.59","859,866,421.76","837,371,674.92"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,"6,342,997.26","6,342,997.26","6,342,997.26","6,342,997.26","5,619,699.48","5,484,922.75","5,306,245.22","5,195,149.10","4,857,024.18","4,542,564.06","4,342,270.82","4,228,080.50","3,704,789.34","3,969,680.45"
在建工程,,"90,562.50","90,562.50","7,410,562.50","9,410,562.50","13,479,562.50","13,524,562.50","13,561,472.10","14,138,739.79","4,042,735.23","4,895,043.14","7,909,671.59","26,605,614.70","164,589,470.67","184,630,759.97","168,368,084.46","93,676,307.20","72,004,254.10","72,220,024.44","94,075,377.48","105,718,769.53","127,526,648.91","146,980,146.13","164,216,712.66","192,591,285.99","176,928,089.28","194,900,783.69","237,975,087.99","250,277,541.64","126,221,083.00","139,545,228.66","143,745,249.82","153,364,222.52","64,258,299.12","77,163,442.41","88,317,452.98","91,364,955.16","69,338,911.71","68,726,473.42"
其他非流动负债,,,,,,,,,,,,,,"2,004,000.00","2,004,000.00","2,004,000.00","2,508,000.00","2,999,500.00","2,999,500.00","2,936,800.00","3,745,450.00",,,,,,"5,551,274.12",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,"199,068.40","199,068.40","199,068.40","199,068.40",,,,,,"4,821,068.67",,,,
非流动负债合计,,,"15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00",,,,,,,"2,004,000.00","2,004,000.00","2,004,000.00","2,508,000.00","2,999,500.00","2,999,500.00","2,936,800.00","3,745,450.00","4,537,455.84","4,491,766.56","4,446,077.28","4,400,388.00","28,167,304.65","26,914,803.52","24,064,353.52","24,007,472.68","1,205,355,209.31","1,205,464,461.73","1,205,639,925.41","1,205,832,858.44","1,253,722,106.15","1,253,749,238.76","1,253,852,617.69","1,254,061,058.82","1,253,774,550.17","1,254,381,635.44"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,"62,866.65","62,866.65","62,866.65",,,,,,380.00,,,,
负债合计,"74,402,309.59","71,894,274.46","78,908,061.82","85,215,159.27","113,447,950.89","108,909,513.76","109,307,101.91","51,418,578.86","67,238,929.03","55,494,999.25","54,142,735.51","67,641,896.74","68,837,996.45","81,934,094.28","73,183,128.47","87,773,004.91","101,298,577.75","89,674,587.14","105,606,751.80","234,931,571.41","319,451,034.22","312,695,643.85","301,366,688.94","319,949,899.02","226,274,361.19","1,001,731,724.28","927,034,910.73","1,324,593,030.41","1,682,053,073.63","2,899,420,832.81","2,922,054,837.96","3,295,206,250.93","3,432,172,525.89","3,668,808,442.75","3,553,362,151.00","4,285,698,293.72","4,415,504,516.55","4,336,587,320.73","4,241,608,694.94"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"70,000,000.00","70,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","456,441,189.00","456,441,189.00","456,441,189.00","456,441,189.00","456,441,189.00","456,441,189.00","708,094,516.00","708,094,516.00","1,557,807,935.20","1,557,807,935.20","1,557,807,935.20","1,557,807,935.20","2,492,492,696.20","2,492,492,696.00","2,492,492,696.00","2,492,492,696.00","2,492,492,696.00","2,492,492,696.00","2,492,492,696.00","2,492,492,696.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"3,467,090.47","3,467,090.47","13,467,090.47","13,467,090.47","13,467,090.47","464,517,090.47","464,517,090.47","464,517,090.47","464,517,090.47","464,517,090.47","464,517,090.47","364,517,090.47","364,517,090.47","364,517,090.47","364,517,090.47","164,517,090.47","164,517,090.47","164,517,090.47","164,517,090.47","598,075,896.13","598,075,896.13","598,075,896.13","598,075,896.13","598,075,896.13","598,075,896.13","2,865,220,915.80","2,865,220,915.80","2,157,126,399.80","2,157,126,399.80","2,159,378,812.54","2,159,378,812.54","1,224,694,051.54","1,224,694,051.74","1,224,694,051.74","1,224,694,051.74","1,224,694,051.74","1,224,694,051.74","1,224,694,051.74","1,224,694,051.74"
无形资产,"7,158,412.22","7,036,264.92","6,856,588.05","6,813,531.05","6,767,002.55","6,720,474.05","6,673,945.55","6,627,417.05","6,580,888.55","6,534,360.05","6,487,831.55","6,441,303.05","6,394,774.55","65,670,371.97","65,312,528.49","64,981,955.84","65,053,211.17","96,738,566.29","96,184,952.14","95,631,337.99","95,102,233.84","102,074,744.43","101,330,755.02","102,126,361.43","101,528,447.73","196,965,753.96","189,466,908.81","182,204,875.68","178,141,811.86","184,751,362.25","182,678,136.66","180,577,261.73","196,658,705.76","189,314,048.66","186,411,349.72","185,397,064.43","182,510,468.82","180,534,896.95","178,225,792.36"
盈余公积,"984,218.15","3,158,487.45","6,391,236.18","6,391,236.18","6,391,236.18","10,478,315.74","10,478,315.74","10,478,315.74","10,478,315.74","16,186,773.66","16,186,773.66","16,186,773.66","16,186,773.66","22,942,165.85","22,942,165.85","22,942,165.85","22,942,165.85","32,005,984.66","32,005,984.66","32,005,984.66","32,005,984.66","43,875,808.20","43,875,808.20","43,875,808.20","43,875,808.20","53,990,267.42","53,990,267.42","53,990,267.42","53,990,267.42","58,794,843.89","58,794,843.89","58,794,843.89","58,794,843.89","58,794,843.89","58,794,843.89","58,794,843.89","58,794,843.89","58,794,843.89","58,794,843.89"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,"4,153,513.66",,,,,"1,297,282,013.45","1,297,282,013.45","1,297,282,013.45","1,297,282,013.45","1,297,282,013.45","1,297,282,013.45","1,297,282,013.45","1,322,504,887.83","1,322,504,887.83","1,322,504,887.83","1,322,504,887.83","1,322,504,887.83","710,803,448.48","710,803,448.48"
未分配利润,"8,857,963.35","19,643,075.90","34,779,475.46","48,745,090.22","60,936,244.83","72,013,102.59","85,533,402.35","95,634,894.61","112,716,585.90","125,333,406.08","143,412,617.61","138,748,331.42","224,394,310.88","235,761,094.02","260,375,421.06","269,365,171.07","289,318,209.07","307,769,244.58","338,610,513.18","344,421,151.06","368,910,662.59","396,145,405.13","431,053,245.51","435,238,783.54","465,427,283.26","463,885,627.15","528,487,905.56","443,153,654.96","547,604,461.81","703,128,278.47","757,138,454.47","897,479,979.25","1,069,667,885.10","1,264,293,420.66","1,318,453,839.00","1,471,311,625.15","1,486,370,246.89","746,995,156.68","722,607,917.04"
长期待摊费用,,,,,,,,,,,,,"1,799,999.99","799,999.98","599,999.97","517,499.96","282,249.95","47,000.00","11,750.00",,,,,"450,751.00","1,341,309.93","2,930,599.01","9,196,813.63","9,231,401.80","8,705,117.56","9,262,884.48","8,789,893.05","7,775,588.98","7,010,128.14","6,002,611.22","5,105,709.90","4,612,237.89","4,182,251.43","1,259,886.62","1,111,223.33"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,"7,525,828.54","7,469,001.46","7,416,977.56","7,362,977.41","7,227,285.88","-6,619.22","-28,394.85","-28,394.85","3,104.97","3,104.97","-5,758.93","37,881,859.02","46,987,246.27","47,896,302.30","44,728,262.91","45,681,049.72","51,294,612.12","52,428,890.30"
递延所得税资产,"382,684.03","832,133.22","957,075.97","1,344,842.22","1,129,709.90","1,518,532.05","1,518,532.05","2,250,529.56","2,587,252.03","2,050,724.40","2,379,380.58","2,795,952.33","3,325,848.99","3,268,405.13","3,872,210.36","4,765,741.48","6,048,567.74","5,464,687.72","7,112,717.57","8,233,181.48","11,308,680.56","9,464,989.00","10,118,135.60","11,907,936.17","13,796,589.37","21,472,424.51","21,430,982.41","25,861,291.47","30,387,896.02","36,221,582.50","39,492,648.25","46,462,626.81","45,886,643.02","46,353,614.22","48,020,496.43","51,929,654.42","56,412,933.77","58,556,484.48","61,288,830.13"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"10,190,877.46","15,030,615.77","9,402,933.17","9,513,499.00","3,349,700.00","3,698,777.00","4,061,027.00","10,558,706.10","30,732,588.85","30,678,347.85","45,162,923.85","42,750,285.88","31,672,094.15","41,258,873.87","28,992,514.12","36,571,673.79","27,042,115.97","22,838,228.15","36,220,308.44","36,239,468.62","20,190,741.97","20,952,942.79"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"49,247,316.63","49,486,853.14","49,835,326.83","56,784,437.16","57,861,778.90","61,568,625.26","69,259,616.87","70,822,204.81","75,192,250.10","82,421,403.37","86,220,552.19","90,127,075.33","344,897,447.79","359,804,608.82","382,280,828.69","387,085,679.47","392,169,306.10","474,323,902.53","483,614,303.33","535,651,136.47","644,600,824.85","675,651,833.47","699,627,028.53","721,598,388.58","760,368,769.99","2,457,086,921.07","2,476,317,739.03","2,522,394,368.48","2,545,870,215.53","2,592,752,223.50","2,629,416,136.21","2,630,072,955.67","2,757,260,348.50","2,791,783,076.50","2,796,039,256.97","2,805,304,018.95","2,799,744,925.04","2,182,377,634.82","2,161,390,963.44"
所有者权益(或股东权益)合计,"83,309,271.97","96,268,653.82","129,637,802.11","143,603,416.87","155,794,571.48","647,008,508.80","660,528,808.56","670,630,300.82","687,711,992.11","706,037,270.21","724,116,481.74","719,452,195.55","805,098,175.01","824,701,459.65","849,315,786.69","859,154,676.55","879,532,286.25","907,414,412.27","938,742,873.75","1,435,037,719.17","1,460,014,643.58","1,507,083,499.08","1,542,596,035.77","1,547,389,336.29","1,578,115,962.85","4,106,182,058.59","4,164,204,262.16","4,220,933,488.80","4,326,007,007.02","4,488,859,818.97","4,543,425,902.70","4,684,006,600.82","4,894,558,351.13","5,098,713,278.89","5,154,375,907.45","5,304,254,956.64","5,320,895,782.41","4,599,322,401.15","4,576,381,128.49"
资产总计,"157,711,581.56","168,162,928.28","208,545,863.93","228,818,576.14","269,242,522.37","755,918,022.56","769,835,910.47","722,048,879.68","754,950,921.14","761,532,269.46","778,259,217.25","787,094,092.29","873,936,171.46","906,635,553.93","922,498,915.16","946,927,681.46","980,830,864.00","997,088,999.41","1,044,349,625.55","1,669,969,290.58","1,779,465,677.80","1,819,779,142.93","1,843,962,724.71","1,867,339,235.31","1,804,390,324.04","5,107,913,782.87","5,091,239,172.89","5,545,526,519.21","6,008,060,080.65","7,388,280,651.78","7,465,480,740.66","7,979,212,851.75","8,326,730,877.02","8,767,521,721.64","8,707,738,058.45","9,589,953,250.36","9,736,400,298.96","8,935,909,721.88","8,817,989,823.43"
负债和所有者(或股东权益)合计,"157,711,581.56","168,162,928.28","208,545,863.93","228,818,576.14","269,242,522.37","755,918,022.56","769,835,910.47","722,048,879.68","754,950,921.14","761,532,269.46","778,259,217.25","787,094,092.29","873,936,171.46","906,635,553.93","922,498,915.16","946,927,681.46","980,830,864.00","997,088,999.41","1,044,349,625.55","1,669,969,290.58","1,779,465,677.80","1,819,779,142.93","1,843,962,724.71","1,867,339,235.31","1,804,390,324.04","5,107,913,782.87","5,091,239,172.89","5,545,526,519.21","6,008,060,080.65","7,388,280,651.78","7,465,480,740.66","7,979,212,851.75","8,326,730,877.02","8,767,521,721.64","8,707,738,058.45","9,589,953,250.36","9,736,400,298.96","8,935,909,721.88","8,817,989,823.43"
