科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"1,026,025.63","3,847,496.65","16,584,441.13","14,219,468.33","13,593,453.30","18,172,227.73","16,433,869.48","14,040,512.55","21,481,585.91","24,953,592.42","18,746,203.77","22,917,768.49","19,751,272.34","18,064,691.82","19,864,441.78","18,970,395.06","22,736,416.63","17,445,201.28","25,382,997.17","33,350,189.07","32,592,347.84","36,341,105.32","48,844,343.78","32,890,942.15","44,389,518.24","35,783,421.40","45,171,311.70","59,454,169.37","89,068,083.66","72,180,123.82","115,653,246.36","138,434,764.34"
应付职工薪酬,"1,213,153.85","3,072,913.49","4,742,158.33","2,510,278.34","3,200,796.43","4,393,130.37","9,249,156.09","5,002,250.83","5,877,738.67","6,561,968.68","12,529,353.17","5,701,647.37","7,867,371.73","7,897,566.55","12,657,597.18","6,239,444.22","8,384,680.50","10,447,604.78","19,177,079.69","10,910,767.84","12,815,832.78","11,766,609.63","20,838,584.88","11,764,923.81","14,029,651.15","16,401,362.03","32,960,699.43","32,752,231.63","28,237,352.17","30,542,898.03","67,902,832.33","47,989,181.10"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"943,713.98","478,985.58","1,505,806.69","58,064.80","1,858,177.50","-2,800,580.10","-4,993,286.88","-7,168,369.16","-9,686,006.79","-14,247,770.52","4,082,516.89","-5,531,205.10","3,086,105.17","8,152,413.06","14,007,365.46","5,023,800.72","20,257,066.12","25,524,303.31","20,455,967.18","12,806,461.72","30,656,149.49","32,617,021.85","43,578,292.04","30,129,591.60","34,650,864.23","31,468,329.28","20,161,813.53","33,695,219.20","42,379,616.16","44,632,476.17","70,538,858.59","54,547,505.21"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"302,168.63","1,044,701.69","892,586.54"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,"6,000,000.00",,,,,,,,,,,,,
存货,"33,023,308.74","58,511,991.46","98,733,230.10","111,387,961.91","136,655,415.11","155,627,321.46","178,702,781.78","204,476,533.88","231,131,051.13","273,896,456.59","308,309,530.53","304,358,477.97","320,422,272.56","312,771,714.99","315,667,631.38","340,764,107.95","339,147,528.04","307,215,161.51","393,122,086.05","518,700,907.70","455,274,485.52","412,927,816.21","338,245,310.42","391,465,753.68","523,765,857.72","584,242,679.04","596,974,675.14","693,244,734.98","815,156,912.23","878,784,436.23","860,208,416.65","932,549,174.70"
其他应付款,"2,493,352.32","715,021.00","347,859.87","1,083,067.97","6,676,707.45","711,602.35","2,435,277.07","3,490,333.88","7,585,686.39","6,526,653.59","6,419,578.17","6,261,292.27","5,784,241.42","5,285,602.00","3,206,475.17","3,731,988.99","2,802,933.46","3,098,677.22","45,311,626.02","54,989,318.62","45,685,536.59","45,830,456.78","3,488,540.77","5,400,668.54","9,901,942.12","331,629,956.17","10,334,632.87","8,475,843.63","13,354,230.57","35,084,912.74","725,934,478.08","471,146,384.78"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,"1,663,172.28",,"687,955.55",,"2,067,200.00","2,067,200.00","2,067,200.00","2,067,200.00","2,438,720.00","2,438,720.00","2,438,720.00","2,438,720.00","211,814.64",,"28,064,760.36","28,064,760.36",,
其他流动资产,,,,,"7,267.17","7,267.17",,,,,"14,223,354.54",,"8,352,686.92","2,144,620.68","10,826,604.72","12,196,365.04","11,459,851.98","10,028,187.45","10,427,926.67","9,748,101.53","15,806,724.75","4,786,479.81","7,182,994.61","5,930,598.86","23,632,999.99","22,006,987.53","7,929,486.13","12,661,905.31","26,489,196.38","31,311,675.63","28,166,753.19","31,351,269.91"
其他流动负债,,,"1,500,000.00","1,500,000.00","1,500,000.00","1,500,000.00","1,375,000.00","8,306,805.54","7,775,277.83","7,102,083.39","3,250,661.44","6,734,748.76","2,515,776.85","3,869,812.49","610,000.00","3,833,216.11","840,308.59","2,176,884.44",,,,,,"160,000.00",,,,,,,,
流动资产合计,"96,014,518.76","135,920,346.43","190,095,750.48","199,103,905.76","572,185,832.41","604,749,583.27","624,259,314.66","587,596,827.26","604,247,048.75","582,111,802.00","664,196,746.68","665,760,256.81","652,223,665.73","680,084,643.11","662,415,398.96","674,150,233.33","786,981,086.66","682,083,088.44","846,033,265.15","919,939,181.05","980,676,827.22","987,238,981.71","1,086,565,922.50","1,124,090,546.29","1,275,058,067.98","1,830,970,054.93","1,837,524,484.57","1,999,894,836.93","2,094,291,147.45","2,161,229,467.99","2,816,156,326.67","2,927,826,152.34"
流动负债合计,"75,086,417.90","85,325,318.15","113,819,814.73","117,191,905.41","143,337,683.62","175,865,042.43","197,376,608.85","208,251,749.97","225,910,452.70","241,285,037.52","356,172,230.99","336,213,200.04","331,135,996.48","376,560,701.90","397,079,981.81","397,693,603.32","528,961,313.68","412,318,866.97","639,109,473.48","711,039,776.12","712,966,415.59","671,513,825.62","579,775,897.15","598,191,781.61","756,988,358.28","1,269,037,691.49","1,000,192,068.38","1,091,942,158.06","1,293,074,772.58","1,562,961,027.47","2,766,311,019.61","2,623,076,573.77"
可供出售金融资产,,,,,,,,,,,,,,,,,,"1,980,000.00","4,980,000.00","4,980,000.00","4,980,000.00","8,281,884.70","8,263,883.41","8,263,883.41","9,763,883.41","9,940,283.41","10,940,283.41","10,940,283.41","21,040,283.41","21,040,283.41","17,534,178.00","19,034,178.00"
长期借款,,,,,,,,,,,,,,,,,,,"1,525,667.83","35,289,943.28","47,065,802.53","60,463,703.78","62,112,369.98","67,153,776.70","67,458,012.39","65,618,938.98","53,614,383.74","42,901,920.76","33,096,160.44","20,958,908.57","7,659,220.74","189,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,"9,630,574.36","9,630,574.36","19,317,193.72","17,878,050.57","29,525,379.49","26,656,290.36","23,798,356.80","22,252,073.37","53,964,813.66","48,203,700.88","45,523,887.46","41,325,358.46","48,130,426.52","45,713,012.76","35,925,716.09","48,695,410.08","127,693,918.20","119,062,424.17"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"455,456.04","439,127.35"
长期股权投资,,,,,,"3,500,000.00","3,075,176.66","11,055,176.66","4,590,297.77","4,460,565.79","4,504,516.02","4,939,949.91","4,108,928.22","8,767,074.43","8,998,330.49","8,187,141.18","8,348,436.35","9,729,705.34","11,037,185.42","12,100,512.49","11,957,113.31","14,805,663.45","14,160,792.09","16,765,356.05","10,593,583.80","14,866,564.64","24,570,963.08","130,114,289.99","229,438,768.67","233,421,890.87","231,778,474.86","232,887,287.82"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,559,267.70","271,273,735.20","270,014,665.77"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"5,181,900.30","16,243,954.57","40,019,508.31","42,299,946.13","41,901,261.28","44,976,272.49","52,791,015.90","51,587,292.14","54,339,846.93","65,187,345.09","68,194,602.62","67,827,386.56","183,721,874.99","198,367,931.51","202,769,426.74","199,180,005.79","236,238,303.20","236,782,302.39","267,067,400.52","262,757,134.70","272,047,914.82","281,358,330.44","275,707,016.39","291,999,595.49","291,808,344.58","287,278,429.67","363,428,855.36","438,726,265.64","457,853,148.11","592,397,910.00","758,575,729.83","752,489,669.41"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,826,286.49","42,460,566.00"
在建工程,,,"464,606.64","1,038,043.00","1,111,543.00","1,679,476.84","6,105,442.11","23,379,544.15","38,097,045.15","66,731,802.05","115,594,148.32","94,680,047.59","271,955.50","715,659.34","36,157,829.70","35,866,621.55","32,009,878.13","41,776,492.58","31,090,591.23","86,681,353.13","93,644,170.09","100,892,229.73","119,595,276.65","119,235,406.14","171,041,451.04","192,034,082.16","163,019,663.57","104,865,628.32","117,516,723.78","132,323,573.32","107,713,749.22","109,648,357.66"
其他非流动负债,,,"1,125,000.00","750,000.00","375,000.00",,"1,350,000.00","1,350,000.00",,,"13,835,416.67",,"13,605,605.98","12,060,903.57","14,539,027.70","11,995,613.47","13,407,920.30","16,702,512.53","2,438,720.00","2,438,720.00","2,438,720.00","2,438,720.00",,,,,,,"112,259,041.44","112,259,041.44",,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,"1,125,000.00","750,000.00","375,000.00",,"1,350,000.00","1,350,000.00",,,"13,835,416.67",,"13,605,605.98","12,060,903.57","14,539,027.70","11,995,613.47","13,407,920.30","16,702,512.53","22,116,621.33","56,334,159.67","67,332,870.25","84,579,875.16","84,833,619.83","92,912,931.89","97,284,780.21","94,267,215.61","82,260,743.61","70,362,648.17","174,421,077.18","160,710,958.08","78,778,172.61","258,756,225.00"
固定资产清理,,,,,,,,"10,160.40","10,160.40","10,160.40",,,,,,,,,,,,,,,,,,,,,,
负债合计,"75,086,417.90","85,325,318.15","114,944,814.73","117,941,905.41","143,712,683.62","175,865,042.43","198,726,608.85","209,601,749.97","225,910,452.70","241,285,037.52","370,007,647.66","336,213,200.04","344,741,602.46","388,621,605.47","411,619,009.51","409,689,216.79","542,369,233.98","429,021,379.50","661,226,094.81","767,373,935.79","780,299,285.84","756,093,700.78","664,609,516.98","691,104,713.50","854,273,138.49","1,363,304,907.10","1,082,452,811.99","1,162,304,806.23","1,467,495,849.76","1,723,671,985.55","2,845,089,192.22","2,881,832,798.77"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"10,000,000.00","50,000,000.00","57,720,058.00","57,720,058.00","77,720,058.00","77,720,058.00","77,720,058.00","77,720,058.00","101,036,075.00","101,036,075.00","101,036,075.00","101,036,075.00","101,036,075.00","101,036,075.00","101,396,075.00","101,396,075.00","101,396,075.00","101,342,075.00","203,038,143.00","203,038,143.00","203,038,143.00","203,038,143.00","229,834,654.00","229,834,654.00","575,351,275.00","575,647,888.00","606,922,916.00","629,285,645.00","630,324,972.00","630,986,892.00","634,721,805.00","634,721,805.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"10,584,847.14","47,864,789.14","47,864,789.14","360,971,439.11","360,971,439.11","360,971,439.11","360,971,439.11","337,655,422.11","337,655,422.11","337,655,422.11","337,655,422.11","337,655,422.11","327,775,095.34","330,502,200.11","330,502,200.11","332,599,262.65","333,332,950.74","235,471,458.28","237,042,287.67","238,613,117.06","240,183,946.45","482,929,731.73","483,821,343.24","141,104,519.55","142,252,879.25","433,249,387.02","565,116,163.70","568,330,159.11","572,902,524.06","598,965,387.61","618,974,600.45"
无形资产,,,"49,172,386.23","48,924,040.83","48,675,695.43","49,218,818.67","49,507,578.47","75,076,066.45","75,613,185.26","75,220,496.91","74,988,715.68","74,579,422.38","74,239,635.09","73,834,083.40","76,600,930.49","76,085,612.68","76,208,936.97","75,804,520.87","79,521,433.21","78,869,321.01","78,356,012.48","77,703,932.55","77,108,452.84","76,508,127.85","76,367,544.82","77,373,273.82","76,882,130.00","76,635,754.23","75,907,016.15","102,167,348.29","112,855,037.32","112,299,473.22"
盈余公积,"1,814,251.04","3,010,903.12","8,433,845.20","8,433,845.20","8,433,845.20","8,433,845.20","12,882,151.14","12,882,151.14","12,882,151.14","12,882,151.14","15,007,813.20","15,187,836.36","15,007,813.20","15,007,813.20","18,505,430.97","18,505,430.97","18,505,430.97","18,505,430.97","22,723,079.43","22,723,079.43","22,723,079.43","22,723,079.43","32,701,351.54","32,701,351.54","32,701,351.54","32,701,351.54","48,071,541.38","48,071,541.38","48,071,541.38","48,071,541.38","66,869,941.31","66,869,941.31"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,"4,505,920.00","4,505,920.00","4,505,920.00","4,505,920.00","2,438,720.00","2,438,720.00","2,438,720.00","2,438,720.00",,,"140,323,801.80","140,323,801.80","165,234,110.80","165,234,110.80"
商誉,,,,,,,,,"11,049,291.90","11,049,291.90","10,458,029.94","10,458,029.94","10,458,029.94","10,458,029.94","10,458,029.94","10,458,029.94","10,458,029.94","10,458,029.94","47,349,622.22","47,349,622.22","47,349,622.22","47,349,622.22","47,349,622.22","47,349,622.22","51,587,610.75","51,587,610.75","51,547,760.05","51,587,610.75","51,547,760.05","112,982,497.41","394,457,463.01","403,769,682.24"
未分配利润,"16,328,259.38","4,655,791.35","55,248,348.65","63,987,512.41","77,294,525.68","90,395,570.96","96,500,932.71","98,208,131.79","105,071,500.80","107,058,312.40","109,301,612.29","118,524,356.66","119,468,355.38","135,457,349.25","138,775,631.28","143,812,420.13","156,523,337.78","174,470,634.73","189,333,133.79","197,090,604.33","240,310,746.42","278,779,492.66","286,831,847.38","306,996,376.68","338,557,146.28","401,542,862.95","424,111,693.00","473,918,762.40","528,945,997.21","607,441,669.28","658,111,786.33","710,723,855.09"
长期待摊费用,"1,860,246.60","1,182,379.89","3,041,551.51","3,164,121.89","2,912,747.61","7,864,729.18","10,018,755.93","9,564,885.53","8,445,149.35","9,933,982.02","9,719,528.90","8,552,303.28","7,254,532.89","6,491,515.91","5,942,193.93","5,725,355.22","5,178,924.04","4,063,525.36","3,570,867.98","2,835,838.58","2,438,744.97","2,720,529.24","3,470,284.90","3,822,727.64","3,191,429.17","3,161,906.04","4,352,889.93","5,498,621.34","5,606,539.29","6,312,553.23","6,898,405.85","7,752,472.26"
少数股东权益,,,,,,,,,"14,972,650.01","16,175,730.56","17,979,502.26","20,315,354.16","17,976,601.99","14,855,828.31","16,938,274.18","20,348,835.22","28,417,043.57","28,415,935.24","30,716,766.34","37,231,814.03","53,677,704.46","61,823,895.09","9,314,485.84","19,707,271.66","8,758,230.08","9,014,894.31","11,096,319.37","8,543,853.42","10,320,713.51","34,548,046.43","252,628,641.57","243,003,316.53"
递延所得税资产,"172,262.66","230,178.87","1,418,052.55","1,418,052.55","1,345,471.88","1,397,075.25","1,043,906.08","1,113,577.42","1,136,226.25","1,389,452.34","3,328,404.82","2,129,808.53","3,593,189.56","4,017,701.09","4,741,669.23","4,953,886.28","5,052,947.05","4,516,012.80","6,806,982.94","6,806,982.94","7,886,826.88","8,937,289.53","10,191,667.83","10,885,960.69","12,933,095.44","13,541,092.19","25,244,121.34","23,016,677.51","24,168,176.43","25,035,358.80","46,422,553.12","36,657,997.24"
外币报表折算价差,,,,,,,,,,"2,169.77","-3,379.54","-5,039.33","-14,058.22","-17,127.84","-22,237.21","-16,717.89","-16,647.89","-16,677.89",,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,"11,000,000.00","11,000,000.00","11,000,000.00","6,600,000.00","7,433,011.62","14,624,622.39","477,585.62",,"30,000.00","30,000.00",,"2,614.50","217,001.30","217,001.30"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"7,214,409.56","17,656,513.33","94,116,105.24","96,844,204.40","95,946,719.20","108,636,372.43","122,541,875.15","171,786,702.75","193,281,203.01","233,983,096.50","286,787,946.30","263,166,948.19","283,648,146.19","302,651,995.62","355,298,984.88","350,087,227.00","392,812,649.40","402,988,639.85","491,949,463.01","540,037,055.43","553,458,761.57","570,901,555.23","617,244,821.61","637,659,002.76","673,288,416.09","691,108,601.14","768,147,093.26","887,128,143.95","1,019,004,131.98","1,315,938,707.61","2,075,420,245.91","2,063,833,209.09"
所有者权益(或股东权益)合计,"28,142,510.42","68,251,541.61","169,267,040.99","178,006,204.75","524,419,867.99","537,520,913.27","548,074,580.96","549,781,780.04","571,617,799.06","574,809,860.98","580,977,045.32","592,714,004.96","591,130,209.46","594,115,033.26","606,095,374.33","614,548,243.54","637,424,502.08","656,050,348.79","676,756,633.35","692,602,300.69","753,836,302.95","802,046,836.16","1,039,201,227.13","1,070,644,835.55","1,094,073,345.58","1,158,773,748.97","1,523,218,765.84","1,724,718,174.65","1,645,799,429.67","1,753,496,190.05","2,046,487,380.36","2,109,826,562.66"
资产总计,"103,228,928.32","153,576,859.76","284,211,855.72","295,948,110.16","668,132,551.61","713,385,955.70","746,801,189.81","759,383,530.01","797,528,251.76","816,094,898.50","950,984,692.98","928,927,205.00","935,871,811.92","982,736,638.73","1,017,714,383.84","1,024,237,460.33","1,179,793,736.06","1,085,071,728.29","1,337,982,728.16","1,459,976,236.48","1,534,135,588.79","1,558,140,536.94","1,703,810,744.11","1,761,749,549.05","1,948,346,484.07","2,522,078,656.07","2,605,671,577.83","2,887,022,980.88","3,113,295,279.43","3,477,168,175.60","4,891,576,572.58","4,991,659,361.43"
负债和所有者(或股东权益)合计,"103,228,928.32","153,576,859.76","284,211,855.72","295,948,110.16","668,132,551.61","713,385,955.70","746,801,189.81","759,383,530.01","797,528,251.76","816,094,898.50","950,984,692.98","928,927,205.00","935,871,811.92","982,736,638.73","1,017,714,383.84","1,024,237,460.33","1,179,793,736.06","1,085,071,728.29","1,337,982,728.16","1,459,976,236.48","1,534,135,588.79","1,558,140,536.94","1,703,810,744.11","1,761,749,549.05","1,948,346,484.07","2,522,078,656.07","2,605,671,577.83","2,887,022,980.88","3,113,295,279.43","3,477,168,175.60","4,891,576,572.58","4,991,659,361.43"
