科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
经营活动现金流出小计,"774,545,065.54","732,276,381.21","921,582,598.56",,"412,965,455.57",,"656,764,639.92","141,706,012.01","236,539,460.22","400,964,292.44","541,369,313.33","158,403,535.33","370,094,124.37","602,086,856.20","781,687,340.21","212,815,199.23","482,843,246.50","767,650,258.05","1,063,025,974.84","356,826,556.64"
偿还债务支付的现金,"238,012,089.00","136,659,095.00","219,642,664.00",,"142,463,325.00",,"422,327,705.00","40,000,000.00","90,000,000.00","110,000,000.00","146,678,400.00","30,000,000.00","30,000,000.00","53,000,000.00","193,000,000.00","78,000,000.00","140,000,000.00","199,000,000.00","373,044,385.80","58,000,000.00"
经营活动产生的现金流量净额,"65,871,794.06","70,656,419.86","128,268,348.07","35,588,100.00","13,470,968.34","24,658,400.00","59,858,274.58","-41,216,918.57","-15,535,868.52","9,035,904.67","-50,589,989.55","-17,011,239.09","-37,954,589.31","-75,793,198.15","-62,148,296.62","-6,579,127.10","16,956,301.71","46,858,587.07","86,516,413.82","-37,267,062.30"
分配股利、利润或偿还利息支付的现金,"18,912,287.31","24,177,106.36","19,937,578.29",,"30,085,356.40",,"53,365,046.01","962,869.91","21,265,481.35","23,354,836.60","24,138,876.21","1,238,650.84","2,952,695.84","4,793,132.51","6,790,295.30","2,576,112.99","25,646,148.65","28,174,462.68","31,753,023.62","2,784,796.02"
收回投资收到的现金,,"16,100,000.00","25,953,939.62",,"25,953,939.62",,,,,,"416,150,000.00","197,207,653.47","442,207,653.47","707,897,653.47","1,261,626,563.75","101,000,000.00","411,918,000.00","513,918,000.00","553,700,000.00","66,000,000.00"
支付其他与筹资活动有关的现金,,,,,,,"10,018,000.00","860,000.00","4,010,000.00","5,360,000.00","5,624,781.87",,,,,,,,,
取得投资收益收到的现金,"1,951,810.75","11,060,064.94","125,977.42",,"106,332.99",,"-101,365.59","-565,646.44","640,474.39","1,367,148.72","5,853,865.08","5,520,686.99","6,515,385.47","10,929,040.98","16,020,037.53","1,460,008.13","7,445,250.80","9,792,160.83","10,222,476.64","1,547,402.16"
筹资活动现金流出小计,"256,924,376.31","160,836,201.36","239,580,242.29",,"172,548,681.40",,"485,710,751.01","41,822,869.91","115,275,481.35","138,714,836.60","176,442,058.08","31,238,650.84","32,952,695.84","57,793,132.51","199,790,295.30","80,576,112.99","165,646,148.65","227,174,462.68","404,797,409.42","60,784,796.02"
处置固定资产、无形资产和其他长期资产收回的现金净额,"3,422,456.82","897,909.98","1,141,472.63",,"243,424.64",,"706,963.94",,"272,600.00","332,893.00","1,883,562.76","180,000.00","327,500.00","327,500.00","3,293,059.12","136,600.00","237,110.00","385,110.00","7,972,282.53","16,400.00"
筹资活动产生的现金流量净额,"38,585,750.69","-49,218,701.36","-72,237,499.29",,"40,900,138.60","61,111,400.00","485,196,268.99","-41,822,869.91","-88,686,581.35","-108,714,836.60","-46,853,158.08","36,761,349.16","85,047,304.16","109,206,867.49","87,486,139.00","65,423,887.01","40,353,851.35","36,288,337.32","-71,334,609.42","211,064,658.98"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-281,706.43","-645,905.20","-74,183.99",,"-256,599.37","3,514,300.00","3,780,679.37","308,923.86","438,631.50","4,517,894.68","4,719,996.46","126,563.94",,"5,743,975.18","-4,586,144.29","-2,561,507.66","2,236,189.93","-1,881,457.73","11,964,132.85","-4,115,658.15"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"5,374,267.57","28,057,974.92","27,221,389.67",,"349,757.63",,"605,598.35","-565,646.44","913,074.39","1,700,041.72","423,887,427.84","202,908,340.46","449,050,538.94","719,154,194.45","1,280,939,660.40","102,596,608.13","419,600,360.80","524,095,270.83","571,894,759.17","67,563,802.16"
五、现金及现金等价物净增加额,"38,973,289.83","-38,162,599.95","-30,997,364.26",,"26,786,414.73","35,020,700.00","508,731,699.13","-352,732,268.85","-365,550,035.98","-384,933,220.43","-498,983,342.01","22,927,335.99","68,988,678.98","35,304,134.75","147,431,332.30","-109,110,894.69","42,624,582.27","-87,908,075.02","-77,394,950.40","214,661,181.32"
购建固定资产、无形资产和其他长期资产支付的现金,"62,589,733.06","58,707,682.31","102,175,418.72",,"27,127,051.47",,"39,436,740.16","8,238,007.79","16,140,646.28","23,745,949.18","55,476,441.01","2,410,025.01","14,152,596.51","20,375,725.92","41,468,391.19","20,352,155.07","27,851,921.52","27,898,612.51","72,035,646.82","22,584,559.37"
期初现金及现金等价物余额,"118,227,173.51","157,200,463.34","119,037,863.39",,"88,040,499.13",,"88,040,499.13","596,772,198.26","596,772,198.26","596,772,198.26","596,772,198.26","97,788,856.25","97,788,856.25","97,788,856.25","97,788,856.25","245,220,188.55","245,220,188.55","245,220,188.55","245,220,188.55","167,825,238.15"
投资支付的现金,"4,500,000.00","25,547,700.43","12,000,000.00",,"550,799.00",,"1,272,382.00","261,197,750.00","246,538,645.72","267,726,275.72","774,671,177.67","197,447,653.47","413,001,978.30","702,631,978.30","1,112,791,635.00","247,638,600.00","408,670,200.00","665,370,200.00","604,400,000.00",
期末现金及现金等价物余额,"157,200,463.34","119,037,863.39","88,040,499.13",,"114,826,913.86",,"596,772,198.26","244,039,929.41","231,222,162.28","211,838,977.83","97,788,856.25","120,716,192.24","166,777,535.23","133,092,991.00","245,220,188.55","136,109,293.86","287,844,770.82","157,312,113.53","167,825,238.15","382,486,419.47"
