科目,2007-06-30,2007-12-31,2008-03-31,2008-06-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-12-31,2015-06-30,2015-12-31
一年内到期的非流动负债,"620,000.00","620,000.00","620,000.00","620,000.00","620,000.00","620,000.00","620,000.00","620,000.00","620,000.00","620,000.00","620,000.00","620,000.00","620,000.00","620,000.00","620,000.00","620,000.00","620,000.00","620,000.00","620,000.00","620,000.00","620,000.00","620,000.00","620,000.00","620,000.00","620,000.00","620,000.00","620,000.00","620,000.00","620,000.00","620,000.00"
其他流动资产,,,,,,,,,,,,,,,,,,,,,"1,788,529.39","1,788,529.39","1,788,529.39","1,788,529.39","1,015,842.93","1,015,842.93","1,797,528.30","998,707.00","1,191,883.03","968,204.64"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"40,295,861.01","43,249,425.99","41,800,419.56","41,795,173.29","31,015,764.11","30,678,188.11","34,327,173.46","30,604,187.64","28,197,314.48","28,256,326.00","28,627,235.68","26,566,994.28","26,813,631.29","25,102,212.90","24,807,165.80","24,988,242.52","23,329,705.02","23,568,784.84","27,295,208.42","27,683,671.62","26,247,497.90","26,933,900.40","26,773,747.65","28,941,540.20","28,356,300.00","69,302,920.86","40,135,211.78","43,285,134.52","41,964,213.02","39,210,512.00"
流动负债合计,"106,294,005.44","111,412,039.87","112,408,282.21","110,425,742.14","102,285,422.80","102,194,338.10","106,596,278.33","102,671,560.15","100,585,138.94","101,048,174.22","101,196,972.69","99,449,048.30","96,484,995.11","95,170,417.81","95,871,231.23","95,786,133.79","92,983,697.87","93,332,665.09","97,691,473.11","97,752,430.10","93,373,227.98","94,219,995.10","94,123,624.51","96,501,651.24","94,414,185.21","135,522,475.61","96,260,892.08","99,621,821.42","98,752,132.37","95,158,416.02"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,624.00","24,624.00","24,624.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"297,515.25","24,624.00","24,624.00","24,624.00","24,624.00","24,624.00","24,624.00","24,624.00","24,624.00","24,624.00","24,624.00","24,624.00","24,624.00","24,624.00","24,624.00","24,624.00","24,624.00","24,624.00","24,624.00","24,624.00","24,624.00","24,624.00","24,624.00","24,624.00","24,624.00","24,624.00","24,624.00",,,
专项应付款,,"5,197,690.00","5,197,690.00","5,197,690.00","4,897,690.00","4,897,690.00","4,897,690.00","4,897,690.00","4,897,690.00","4,897,690.00","4,897,690.00","4,897,690.00","4,897,690.00","4,897,690.00","4,897,690.00","4,897,690.00","4,897,690.00","4,897,690.00","4,897,690.00","4,897,690.00","4,897,690.00","4,897,690.00","4,897,690.00","4,897,690.00","4,897,690.00","4,897,690.00","4,897,690.00","4,897,690.00","4,897,690.00",
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,"3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00","3,050,000.00"
固定资产,"725,100.57","758,208.94","745,489.87","734,292.92","708,025.42","695,306.35","918,268.22","1,098,209.48","1,030,770.17","991,992.86","894,608.27","855,830.96","754,025.42","715,248.11","676,470.80","637,693.49","599,537.06","560,759.75","636,476.21","594,579.11","552,682.01","510,784.91","468,936.63","441,158.97","401,753.03","386,319.35","370,885.67","340,018.31","309,150.95","278,283.59"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"3,050,000.00","8,247,690.00","8,247,690.00","8,247,690.00","7,947,690.00","7,947,690.00","7,947,690.00","7,947,690.00","7,947,690.00","7,947,690.00","7,947,690.00","7,947,690.00","7,947,690.00","7,947,690.00","7,947,690.00","7,947,690.00","7,947,690.00","7,947,690.00","7,947,690.00","7,947,690.00","7,947,690.00","7,947,690.00","7,947,690.00","7,947,690.00","7,947,690.00","7,947,690.00","7,947,690.00","7,947,690.00","7,947,690.00","3,050,000.00"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"109,344,005.44","119,659,729.87","120,655,972.21","118,673,432.14","110,233,112.80","110,142,028.10","114,543,968.33","110,619,250.15","108,532,828.94","108,995,864.22","109,144,662.69","107,396,738.30","104,432,685.11","103,118,107.81","103,818,921.23","103,733,823.79","100,931,387.87","101,280,355.09","105,639,163.11","105,700,120.10","101,320,917.98","102,167,685.10","102,071,314.51","104,449,341.24","102,361,875.21","143,470,165.61","104,208,582.08","107,569,511.42","106,699,822.37","98,208,416.02"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00","236,401,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"292,308,362.37","292,308,362.37","292,308,362.37","292,308,362.37","292,308,362.37","292,308,362.37","292,308,362.37","292,308,362.37","292,308,362.37","292,308,362.37","292,308,362.37","292,308,362.37","292,308,362.37","292,308,362.37","292,308,362.37","292,308,362.37","292,308,362.37","292,308,362.37","292,308,362.37","292,308,362.37","295,679,476.54","295,679,476.54","295,679,476.54","295,679,476.54","295,679,476.54","295,679,476.54","295,679,476.54","295,679,476.54","295,679,476.54","295,679,476.54"
无形资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈余公积,"36,716,073.34","36,618,563.50","36,618,563.50","36,618,563.50","36,618,563.50","36,618,563.50","36,618,563.50","36,618,563.50","36,618,563.50","36,618,563.50","36,618,563.50","36,618,563.50","36,618,563.50","36,618,563.50","36,618,563.50","36,618,563.50","36,618,563.50","36,618,563.50","36,618,563.50","36,618,563.50","36,618,563.50","36,618,563.50","36,618,563.50","36,618,563.50","36,618,563.50","36,618,563.50","36,618,563.50","36,618,563.50","36,618,563.50","36,618,563.50"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"-634,135,864.75","-641,691,678.88","-644,110,230.29","-642,162,204.93","-644,520,011.45","-644,777,905.00","-645,308,767.01","-644,926,870.12","-645,288,667.92","-645,695,372.14","-645,580,853.89","-645,894,672.34","-642,724,167.29","-643,153,281.93","-644,183,532.10","-643,946,097.19","-642,626,662.88","-642,768,909.55","-643,329,427.82","-643,016,777.63","-643,520,851.43","-643,709,895.91","-643,799,121.33","-644,036,543.70","-642,599,893.13","-642,770,158.08","-632,687,844.72","-632,952,629.54","-633,405,253.09","-628,171,731.18"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东权益,"684,900.43","736,282.07","696,865.64","714,937.13","707,386.31","706,069.49","706,938.49","706,715.22","680,621.76","644,524.91","654,733.28","617,457.41","555,837.02","549,333.26","544,945.60","534,907.54","321,215.22","314,797.18","318,647.47","291,606.39","325,697.32","312,480.08","296,075.06","295,485.59","321,654.91","314,816.64","310,944.05","333,854.91","304,378.65","777,694.71"
递延所得税资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"1,022,615.82","782,832.94","770,113.87","758,916.92","732,649.42","719,930.35","942,892.22","1,122,833.48","1,055,394.17","1,016,616.86","919,232.27","880,454.96","778,649.42","739,872.11","701,094.80","662,317.49","624,161.06","585,383.75","661,100.21","619,203.11","577,306.01","535,408.91","493,560.63","465,782.97","426,377.03","410,943.35","395,509.67","364,642.31","333,774.95","302,907.59"
所有者权益(或股东权益)合计,"-68,025,528.61","-75,627,470.94","-78,085,438.78","-76,119,341.93","-78,484,699.27","-78,743,909.64","-79,273,902.65","-78,892,229.03","-79,280,120.29","-79,722,921.36","-79,598,194.74","-79,949,289.06","-76,840,404.40","-77,276,022.80","-78,310,660.63","-78,083,263.78","-76,977,521.79","-77,126,186.50","-77,682,854.48","-77,397,245.37","-74,496,114.07","-74,698,375.79","-74,804,006.23","-75,042,018.07","-73,579,198.18","-73,756,301.40","-63,677,860.63","-63,919,734.59","-64,401,834.40","-58,694,996.43"
资产总计,"41,318,476.83","44,032,258.93","42,570,533.43","42,554,090.21","31,748,413.53","31,398,118.46","35,270,065.68","31,727,021.12","29,252,708.65","29,272,942.86","29,546,467.95","27,447,449.24","27,592,280.71","25,842,085.01","25,508,260.60","25,650,560.01","23,953,866.08","24,154,168.59","27,956,308.63","28,302,874.73","26,824,803.91","27,469,309.31","27,267,308.28","29,407,323.17","28,782,677.03","69,713,864.21","40,530,721.45","43,649,776.83","42,297,987.97","39,513,419.59"
负债和所有者(或股东权益)合计,"41,318,476.83","44,032,258.93","42,570,533.43","42,554,090.21","31,748,413.53","31,398,118.46","35,270,065.68","31,727,021.12","29,252,708.65","29,272,942.86","29,546,467.95","27,447,449.24","27,592,280.71","25,842,085.01","25,508,260.60","25,650,560.01","23,953,866.08","24,154,168.59","27,956,308.63","28,302,874.73","26,824,803.91","27,469,309.31","27,267,308.28","29,407,323.17","28,782,677.03","69,713,864.21","40,530,721.45","43,649,776.83","42,297,987.97","39,513,419.59"
