科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
在建工程,"184,240,065.55","141,193,404.10","61,351,054.92","109,791,799.54","95,900,888.73","105,679,476.54","109,459,624.64","148,719,202.13","169,226,519.80","255,095,980.94","306,665,671.75","307,253,633.62","465,080,458.09","670,571,906.62","980,090,587.31"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"610,000,000.00","361,001,330.38","13,096,330.38","128,831,330.38","7,135,705.38","5,753,830.38","6,104,455.38","5,836,330.38","4,103,830.53","73,567,580.38","3,794,455.38","680,080.38","350,080.38","5,507,306.44","5,961,056.44"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"2,311,293,673.04","2,167,300,235.75","2,009,690,834.89","1,629,783,400.65","1,594,350,031.03","1,183,039,338.54","1,341,284,959.91","1,266,616,990.62","1,338,156,161.92","1,412,176,315.54","1,492,043,734.02","1,556,951,239.56","1,665,338,569.94","1,758,875,719.24","2,031,792,370.39"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"552,000,000.00","552,000,000.00","552,000,000.00","552,000,000.00","726,919,085.00","726,919,085.00","726,919,085.00","726,919,085.00","726,919,085.00","726,919,085.00","726,919,085.00","726,919,085.00","726,919,085.00","726,919,085.00","872,290,090.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"107,513,275.41","107,513,275.41","107,513,275.41","107,513,275.41","742,288,148.99","742,288,148.99","742,288,148.99","742,288,148.99","742,288,148.99","742,288,148.99","742,288,148.99","742,288,148.99","742,288,148.99","742,288,148.99","1,520,275,601.90"
无形资产,"230,796,060.50","234,872,069.36","229,739,794.56","227,183,328.36","225,782,322.72","224,381,317.08","223,046,883.76","221,788,066.58","222,612,039.10","231,062,875.11","229,589,850.28","228,095,705.29","226,600,762.54","225,106,988.15","228,669,540.07"
盈余公积,"67,500,279.39","87,379,418.59","103,282,773.91","103,282,773.91","103,282,773.91","120,289,327.30","120,289,327.30","120,289,327.30","120,289,327.30","135,125,837.49","135,125,837.49","135,125,837.49","135,125,837.49","150,316,093.01","150,316,093.01"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,
未分配利润,"486,431,195.20","613,997,070.47","758,069,316.11","841,460,405.24","890,472,389.10","911,379,668.98","940,658,375.02","903,071,168.55","946,171,752.65","971,350,581.26","1,003,709,266.76","981,584,689.22","1,030,228,471.75","1,046,178,116.38","1,078,927,405.70"
长期待摊费用,"51,852,885.40","59,243,877.25","43,973,657.42","37,503,116.32","35,524,342.07","37,235,540.88","36,319,216.27","41,905,379.26","64,193,423.41","70,986,329.67","73,862,257.35","73,438,581.56","72,553,646.95","70,139,226.39","64,315,848.69"
少数股东权益,,,,,,,,,,,,,,,
递延所得税资产,"1,421,174.70","2,196,117.62","2,241,179.03","1,984,376.85","2,201,452.25","2,994,567.04","3,338,305.01","3,444,553.69","3,161,096.88","2,636,100.88","3,157,154.66","3,385,158.23","3,759,420.50","4,050,463.60","4,247,679.27"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"1,963,069,527.58","2,023,304,291.07","1,956,487,176.16","1,906,183,226.34","1,870,549,662.15","1,842,020,845.50","1,819,865,152.83","1,818,449,768.36","1,815,565,793.37","1,903,024,063.57","1,935,733,469.82","1,939,243,162.32","2,061,332,592.87","2,255,984,092.06","2,534,884,021.20"
所有者权益(或股东权益)合计,"1,213,435,377.12","1,394,886,135.40","1,595,096,685.99","1,640,163,625.32","2,503,431,350.87","2,533,534,820.29","2,564,797,456.46","2,525,681,195.97","2,558,953,598.35","2,595,905,793.86","2,629,508,785.93","2,589,894,909.64","2,636,915,971.66","2,667,604,951.22","3,623,974,337.15"
资产总计,"3,524,729,050.16","3,562,186,371.15","3,604,787,520.88","3,269,947,025.97","4,097,781,381.90","3,716,574,158.83","3,906,082,416.37","3,792,298,186.59","3,897,109,760.27","4,008,082,109.40","4,121,552,519.95","4,146,846,149.20","4,302,254,541.60","4,426,480,670.46","5,655,766,707.54"
负债和所有者(或股东权益)合计,"3,524,729,050.16","3,562,186,371.15","3,604,787,520.88","3,269,947,025.97","4,097,781,381.90","3,716,574,158.83","3,906,082,416.37","3,792,298,186.59","3,897,109,760.27","4,008,082,109.40","4,121,552,519.95","4,146,846,149.20","4,302,254,541.60","4,426,480,670.46","5,655,766,707.54"
