科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"333,632,491.93","368,264,107.62","430,362,844.74","175,196,311.71","309,355,992.91","518,654,015.98","98,659,801.19","227,927,637.78","384,218,937.41","648,956,921.81","104,286,064.21","241,907,524.12","378,345,531.99","605,859,969.61","77,218,922.17","201,959,631.15","301,947,906.52","480,292,047.68","50,154,376.55","99,823,395.05","139,266,432.36","244,821,925.90","21,763,545.26","58,572,520.13","101,555,972.99","314,821,743.19","514,776,294.95","1,443,150,218.33","2,443,789,450.94","3,313,840,120.32","536,617,264.07","1,666,133,499.22","2,529,417,803.83","2,546,615,546.41","22,500,159.86"
二、营业利润,"40,616,145.73","42,430,445.74","67,153,878.75","16,901,707.73","44,186,490.75","86,475,409.20","6,102,062.65","21,201,536.77","53,715,630.62","94,553,878.95","5,833,950.64","20,712,907.60","30,727,608.97","40,533,752.06","-16,897,316.78","-13,193,994.56","-20,859,484.14","6,445,066.70","-19,650,726.10","-44,410,685.39","-74,814,197.19","-103,108,018.66","-24,613,185.16","-37,452,385.40","-45,295,085.62","-25,133,378.35","-14,840,727.92","-10,602,366.54","-7,382,152.83","2,796,905.73","-14,168,487.34","-8,978,228.63","-24,017,218.09","-453,633,579.94","-5,319,294.81"
减:营业成本,"246,432,281.86","261,733,571.28","303,479,888.84","130,983,046.43","217,296,696.69","350,155,710.69","76,290,007.67","171,655,995.66","276,278,037.60","467,087,277.65","80,634,077.86","182,730,954.76","282,763,549.92","462,144,270.11","73,364,277.85","171,540,722.97","259,451,315.55","367,315,859.63","53,675,077.10","106,226,166.85","159,739,090.81","226,002,125.79","22,053,738.84","50,610,309.84","88,332,703.54","287,596,785.66","511,380,515.02","1,416,049,778.35","2,394,286,214.08","3,223,313,902.36","533,467,354.72","1,638,870,476.17","2,498,146,310.42","2,533,565,835.20","19,344,134.68"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"3,963,942.33","5,101,839.23","4,431,350.00","2,041,329.95","3,940,741.14","6,526,862.16","1,087,574.24","2,302,317.46","4,125,905.31","7,760,481.53","1,154,435.37","3,180,716.09","4,593,639.91","7,449,636.55","809,528.35","2,238,856.69","3,214,371.96","5,410,232.39","258,308.38","648,013.58","972,988.77","2,278,816.11","235,075.50","389,122.17","532,977.10","2,200,553.40","404,372.27","1,290,412.94","2,176,478.46","3,548,646.83","564,835.07","1,947,438.86","2,624,897.56","3,852,106.75","67,665.63"
营业外收入,"2,635,261.95","369,329.00","2,015,098.18","100,367.88","537,195.14","1,160,259.02","41,484.39","82,645.79","1,118,711.75","4,733,399.96","25,121.08","617,821.08","930,757.58","1,558,027.56","211,140.85","733,465.04","1,535,405.81","2,732,491.75","338,249.67","464,273.29","1,750,504.92","3,387,116.82","1,592,957.72","2,038,757.43","3,129,508.72","49,039,055.07","15,893.01","338,715.08","623,216.15","186,349.66","81,701.85","154,305.64","252,198.03","293,892.96","88,753.38"
销售费用,"18,899,770.03","28,440,297.41","25,582,227.40","12,164,754.79","19,704,475.19","26,497,469.32","4,431,997.60","8,198,116.20","13,547,915.30","23,731,124.04","3,857,381.94","6,939,872.32","12,923,065.47","21,029,922.06","4,573,971.55","10,444,212.52","15,430,200.98","18,965,977.36","2,536,077.17","5,363,813.20","9,240,231.98","17,481,407.26","3,044,225.73","6,512,777.70","8,831,268.82","15,977,197.33","4,035,690.43","6,782,033.49","9,852,915.34","12,709,786.44","1,439,119.62","3,695,411.18","6,451,206.93","10,956,758.33","1,532,461.82"
减:营业外支出,"2,426,777.42","1,135,944.33","153,343.81",,"3,116.00","47,059.15","423,455.86","502,248.91","525,568.50","763,861.41","17,494.30","384,598.55","450,609.88","1,303,031.35","2,195.66","73,464.51","90,037.48","801,973.64","470,846.65","1,822,229.95","1,959,323.04","3,167,553.42","9,403.87","18,640.46","165,441.21","410,889.70","74,890.47","220,882.13","507,311.79","384,650.56","219,500.97","826,560.42","1,448,917.78","168,634,873.37","53,108.93"
管理费用,"24,730,742.65","27,302,336.33","31,091,522.95","12,634,808.07","22,794,362.28","45,011,957.56","11,012,671.17","25,835,761.59","40,292,834.11","57,519,439.27","12,775,245.88","29,191,871.66","47,964,987.74","66,690,233.15","14,417,285.54","27,629,224.85","40,204,411.94","65,624,268.68","13,530,332.08","29,260,037.23","40,390,967.56","79,792,193.83","20,321,082.02","31,936,985.23","42,211,096.84","62,258,187.32","15,786,282.54","31,528,287.74","51,797,735.49","73,962,839.99","16,412,403.68","32,659,947.35","48,895,732.28","72,442,104.73","8,984,441.05"
其中:非流动资产处置净损失,"2,304,632.14","871,099.98","7,052.62",,,"32,971.26",,,,"212,856.88",,,,"176,089.55",,"52,035.73","50,608.70","53,190.27","20,297.78","20,297.78","146,082.59","768,757.81","9,193.27","17,778.02","153,328.77","153,781.18",116.47,"53,230.40","320,309.67",,,,,,
