科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"563,519,615.02","1,094,107,538.40","1,676,501,617.06","2,304,019,018.19","457,909,753.45","881,023,798.86","1,390,433,694.43","1,794,688,254.73","257,604,741.69","540,450,358.66","1,087,848,366.03","2,196,908,951.60","96,186,019.72","205,265,445.57","317,533,386.70","446,790,152.77","134,843,280.91","292,619,625.45","472,614,797.27","683,337,184.56","211,249,284.89","463,792,754.61","733,704,033.07","1,558,965,273.31","255,715,709.67","573,027,161.15","959,430,177.19","2,075,835,124.13","490,729,893.55","1,832,239,699.59","2,320,188,804.55","2,668,292,318.03","273,788,705.02","589,102,634.36","890,790,307.57","2,033,650,651.04","1,025,868,601.64","2,255,168,338.08","3,822,394,330.77","5,544,599,007.28","1,256,660,168.34","3,098,273,962.76","5,494,384,544.05","8,297,880,908.29","2,131,478,393.12","4,897,173,821.10"
二、营业利润,"-9,604,109.84","16,366,978.25","99,550,344.64","63,588,268.84","-24,588,754.40","-43,548,926.31","4,998,331.87","38,892,813.01","-35,635,268.11","-32,762,904.44","-2,507,664.95","232,883,327.33","29,599,805.55","55,275,031.25","145,722,754.94","197,770,370.33","23,266,017.09","45,720,421.94","63,880,717.36","80,042,184.53","12,952,289.86","55,524,441.99","116,758,332.05","391,113,240.44","4,299,023.61","87,720,526.10","136,825,135.28","510,207,379.02","173,444,071.96","444,042,885.95","548,681,412.01","630,444,028.47","71,423,842.46","206,739,449.16","282,136,110.11","479,746,498.14","88,827,180.08","192,087,376.24","360,129,196.71","549,462,967.53","109,590,950.01","282,546,696.19","475,882,416.77","592,010,903.29","195,460,513.28","506,563,023.13"
减:营业成本,"494,207,744.89","949,912,958.93","1,437,312,270.43","1,983,739,395.57","384,707,485.64","754,465,377.01","1,207,414,708.38","1,571,446,133.31","237,211,445.77","492,335,115.17","983,838,503.24","1,737,387,256.31","24,914,070.61","55,449,436.04","92,314,479.64","125,654,642.11","40,982,275.47","98,484,951.76","170,233,015.38","257,059,857.06","90,324,928.44","208,431,438.44","349,867,379.97","738,713,527.62","122,751,475.64","291,083,377.88","506,586,861.62","930,161,103.43","182,185,161.64","1,019,089,917.14","1,274,761,895.44","1,519,067,329.00","140,330,657.44","307,293,781.77","472,032,940.79","1,344,672,764.89","809,236,201.50","1,803,646,884.16","3,093,758,564.06","4,482,324,690.96","1,009,696,179.66","2,538,050,567.15","4,558,439,425.22","6,953,367,953.18","1,784,143,040.14","4,072,206,125.75"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,234,511.64","2,443,272.97","3,873,821.13","5,836,676.66","1,408,741.18","3,152,419.47","4,775,578.96","6,370,134.01","1,601,074.39","3,250,276.41","4,906,635.76","59,213,821.25","5,727,408.43","12,091,914.64","18,417,316.54","37,886,836.21","7,356,564.70","15,339,645.61","24,653,893.54","35,392,841.11","10,375,259.72","21,333,134.60","32,310,850.17","116,277,195.57","14,620,653.94","37,228,997.10","66,959,655.64","217,599,709.62","50,676,861.05","219,988,125.42","267,874,289.89","271,678,452.40","18,297,644.07","40,774,232.66","58,516,210.57","91,279,881.63","15,782,788.71","32,285,658.98","42,827,636.63","60,840,139.82","15,102,379.27","30,382,462.65","41,404,383.88","54,897,919.03","8,351,366.45","35,320,131.62"
营业外收入,"22,343.19","60,981.28","295,815.04","692,234.16","11,086.57","15,204.84","15,722.03","6,764,561.04","5,398.92","388,411.51","850,103.49","5,145,150.58","2,050,740.00","2,296,258.81","2,503,758.23","3,510,285.60","678,867.75","1,295,736.13","4,466,063.18","8,702,610.31","666,522.47","1,359,096.57","3,763,783.80","6,176,930.35","1,677,844.09","2,959,008.48","3,826,794.61","5,727,489.45","679,913.01","1,558,167.04","1,926,093.14","4,499,616.59","1,191,266.33","7,097,325.20","10,263,516.48","12,505,731.97","1,563,775.44","3,108,561.09","10,836,755.12","20,280,368.51","3,893,515.73","3,736,322.52","4,810,215.64","5,254,627.77","601,821.78","1,612,200.06"
销售费用,"49,972,014.33","95,910,036.39","161,151,795.33","230,386,985.57","50,375,207.17","76,775,225.02","95,153,184.94","110,211,132.92","16,236,013.44","30,322,139.38","46,040,579.30","81,195,620.05","12,281,339.75","23,803,508.50","40,710,224.71","50,639,199.55","17,475,076.58","36,515,140.20","61,892,917.23","90,761,450.43","27,788,029.60","60,480,225.65","92,726,995.20","135,525,718.87","31,770,899.85","66,908,272.44","107,649,428.78","153,995,388.08","38,033,075.94","69,382,576.66","107,718,390.45","162,839,419.37","31,257,761.32","64,429,492.18","101,465,690.41","159,290,473.01","53,460,987.28","103,482,931.36","169,322,247.31","292,543,499.81","54,791,372.70","135,454,238.76","228,650,815.19","308,099,881.86","67,968,865.82","149,199,797.16"
减:营业外支出,"60,851.54","80,250.48","241,472.38","612,062.07",,"613,938.20","617,199.98","617,241.09","55,273.05","195,116.58","230,024.80","519,865.75",,"1,984,264.30","1,989,882.98","2,032,314.02","3,937.36","104,413.47","116,992.67","159,497.81","42,015.58","135,825.24","193,164.92","1,071,147.41","110,992.04","336,037.02","360,815.88","7,639,903.46","403,618.26","455,233.52","696,720.50","1,359,229.60","950,246.54","1,141,116.81","1,342,786.28","2,253,931.78","240,312.36","368,330.22","798,133.47","4,692,695.32","862,214.35","2,565,749.49","3,501,597.51","3,060,998.73","74,217.97","797,634.91"
管理费用,"35,661,094.44","73,136,207.88","110,299,140.89","147,942,239.15","26,365,607.69","47,964,898.75","80,576,237.50","99,604,692.03","20,386,178.50","37,163,861.15","63,383,358.89","104,247,294.35","12,426,019.37","23,392,103.14","41,679,529.62","66,452,170.35","25,090,788.19","51,343,098.05","80,619,941.06","114,632,002.13","43,820,728.05","81,829,379.33","116,943,518.68","152,562,427.00","45,338,213.53","75,352,798.12","105,105,421.17","148,703,393.75","35,579,200.45","64,147,295.52","94,081,903.61","141,499,599.27","29,841,834.37","58,966,342.94","90,215,822.07","151,807,689.30","42,924,693.96","94,248,847.95","155,783,697.14","192,805,645.41","48,171,194.07","95,125,997.17","150,785,288.43","260,367,792.62","63,386,122.08","143,565,557.46"
其中:非流动资产处置净损失,,,,,,,"3,594.47",,,,"8,569.30","117,167.31",,"-16,197.62","-14,599.67","14,371.66",,,,"38,895.52",,"11,970.57","11,970.57","112,026.67",295.00,"2,063.95","4,372.53","200,340.81",,"62,559.64","77,820.07","108,600.96","747,580.34","822,806.74","874,019.93","173,476.01","56,721.99","84,607.48","151,339.14","160,305.40","5,276.04","1,184,000.56","1,299,893.85",,,
