科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
在建工程,,,"2,480,028.00","438,314.10",,"171,542,282.00","174,659,238.09","175,082,998.09","326,815,565.50","344,256,794.50","353,424,917.50","343,461,868.50","8,396,610.00","4,644,449.50","6,341,134.40","9,563,226.20","67,801,657.66","68,713,073.16","66,626,479.66","817,545.16","389,795.16","389,795.16","389,795.16","762,444.71","139,795.16","1,237,867.90","2,095,096.49","4,913,418.73","1,735,353.34","3,017,404.62","3,598,865.73","2,532,649.57","370,772.13","521,141.06","166,538.46"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"52,128.75","3,546.00",,,"137,971.49","136,572.21","295,181.86","132,210.59","2,109,348.52","1,120,382.31","1,121,128.16","1,121,549.73","6,518,622.05","5,344,378.78","6,750,917.13","7,352,184.60","13,811,558.93","19,025,151.76","21,961,276.98","18,171,339.22","11,921,531.22","10,956,137.51","10,360,716.92","10,000,956.69","9,017,614.90","8,498,094.95","7,724,805.36","7,331,494.53","196,731,827.92","196,112,953.18","195,414,262.78","192,634,663.48","218,818,863.91","218,517,992.94","257,422,031.76"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"59,103,893.03","50,903,476.31","142,115,553.29","196,928,354.01","178,148,917.99","158,315,893.50","153,735,054.05","137,173,079.63","161,164,133.09","130,586,291.09","119,923,943.57","123,295,776.90","176,456,290.46","176,804,720.18","233,522,521.25","290,866,696.39","599,751,712.72","382,655,871.80","569,171,383.23","424,493,902.22","248,644,842.09","235,631,353.55","187,506,521.80","200,250,208.57","290,248,647.37","321,203,644.15","235,908,672.79","323,099,515.34","702,813,778.60","641,388,086.65","617,663,280.51","598,676,969.49","638,761,274.87","510,014,329.13","555,953,511.78"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"22,000,000.00","22,000,000.00","450,000,000.00","585,000,000.00","585,000,000.00","695,000,000.00","695,000,000.00","695,000,000.00","695,000,000.00","695,000,000.00","1,390,000,000.00","1,390,000,000.00","1,390,000,000.00","1,390,000,000.00","1,807,000,000.00","1,807,000,000.00","1,807,000,000.00","1,807,000,000.00","1,987,700,000.00","1,987,700,000.00","1,987,700,000.00","1,987,700,000.00","1,987,700,000.00","1,987,700,000.00","1,987,700,000.00","1,987,700,000.00","1,987,700,000.00","1,987,700,000.00","1,987,700,000.00","1,987,700,000.00","1,987,700,000.00","1,987,700,000.00","1,987,700,000.00","1,987,700,000.00","1,987,700,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"6,337,382.38",,"67,225,150.75",,"88,411.61","2,313,847,840.58","2,313,775,402.44","2,313,578,847.42","2,314,149,832.97","2,314,149,832.97","1,619,149,832.97","1,619,149,832.97","1,620,596,698.35","1,620,596,698.35","1,203,596,698.35","1,203,596,698.35","1,203,542,418.00","1,203,542,418.00","1,022,795,777.05","1,022,795,777.05","1,022,990,135.70","1,022,445,015.90","1,022,445,015.90","1,022,445,015.90","1,040,518,235.90","1,076,228,445.90","1,110,381,615.90","1,125,295,355.90","1,141,827,255.90","1,141,827,255.90","1,141,827,255.90","1,144,065,612.06","1,189,052,480.74","1,189,605,467.04","1,189,605,467.04"
无形资产,"1,936,466.67","1,656,266.67","1,376,066.67","1,235,966.67","1,294,167.40","1,173,732.32","1,041,697.96","1,311,555.37","1,341,686.57","2,491,915.74","2,347,149.39","4,547,321.74","29,516,022.43","31,392,995.93","39,376,306.99","90,992,657.38","152,867,841.60","160,006,989.16","157,886,192.45","147,225,188.70","197,093,211.92","176,837,677.49","158,882,207.21","142,030,509.81","79,068,017.24","73,211,190.51","66,454,501.61","61,700,044.10","50,983,220.64","44,739,393.87","38,229,216.55","19,682,220.22","20,242,730.98","17,517,286.09","16,911,987.35"
盈余公积,"548,902.20","596,166.01","1,659,587.59","1,659,587.59","24,073,390.38","24,073,390.38","24,073,390.38","24,073,390.38","35,200,638.21","35,200,638.21","35,200,638.21","35,200,638.21","35,061,708.21","35,061,708.21","35,061,708.21","35,061,708.21","35,061,708.21","35,061,708.21","35,061,708.21","35,061,708.21","35,061,708.21","35,061,708.21","35,061,708.21","35,061,708.21","35,061,708.21","35,061,708.21","35,061,708.21","35,061,708.21","35,061,708.21","35,061,708.21","35,061,708.21","35,061,708.21","35,061,708.21","35,061,708.21","35,061,708.21"
开发支出,,,,,,,,"2,483,860.48","9,279,434.48","15,051,189.58","21,736,056.63","25,949,747.53","33,071,117.23","37,798,319.96","60,174,536.88","26,517,828.95","46,415,784.30","59,446,220.98","73,332,655.76","81,786,504.77",,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"147,793.66","1,260,953.56","147,793.66","147,793.66","156,813,713.67","156,813,713.67","156,813,713.67","251,029,632.80","254,128,407.84","254,128,407.84","278,201,278.53","278,201,278.53","297,754,430.79","297,754,430.79","331,121,366.24","331,925,938.92","434,629,176.82","508,568,641.56","564,033,981.90","563,363,617.78","449,567,580.02","419,336,559.22","418,927,149.99","422,693,714.86","400,577,928.81","400,577,928.81","372,923,694.57","380,665,106.74","361,779,911.51","360,888,126.62","358,668,400.62","301,637,094.11","293,441,472.72","291,807,636.17","293,780,891.53"
未分配利润,"39,820,970.56","104,163,614.29","143,532,242.26","151,881,361.53","214,048,508.99","231,312,079.14","166,550,315.33","196,211,662.58","204,667,831.60","188,117,353.70","79,989,439.37","9,826,237.17","-139,287,429.60","-224,979,917.99","-278,859,504.51","-328,254,054.64","-257,220,670.82","-114,813,423.90","-104,299,371.23","-34,316,951.99","-47,962,101.54","19,724,232.56","-11,429,330.09","-148,499,910.10","-470,512,440.84","-638,495,439.69","-699,533,441.14","-1,217,866,331.99","-2,255,439,096.26","-2,331,963,093.69","-2,358,087,267.71","-1,809,658,042.99","-1,872,514,446.42","-1,871,177,469.80","-1,901,016,363.59"
长期待摊费用,,,,"3,867,534.67","5,744,449.10","5,375,446.34","5,019,517.97","5,850,006.71","5,312,133.96","5,615,742.88","5,285,659.75","19,353,526.43","20,676,057.97","28,342,148.73","26,753,789.41","25,235,598.19","28,883,765.39","27,576,250.38","28,418,026.19","26,147,183.52","17,777,109.67","15,204,646.96","13,957,730.41","12,771,374.23","11,333,736.15","10,201,331.79","8,972,749.62","7,936,126.14","8,394,686.27","7,006,238.97","6,261,196.24","5,871,606.33","8,728,365.82","7,952,886.01","7,768,132.10"
少数股东权益,,,,,,,,,,,"1,284,476.63","1,058,306.31","4,185,972.61","3,045,448.18","1,715,565.53","1,332,105.86","52,598,987.77","70,900,820.93","38,690,396.12","35,892,745.36","15,637,332.84","7,413,587.33","7,071,479.37","6,819,379.97","1,802,514.92","1,760,585.76","1,800,509.40","1,840,271.33","1,717,389.19","1,682,767.27","1,658,123.15","1,607,375.62","1,622,913.94","1,622,599.47","1,623,598.88"
递延所得税资产,"812,916.25","4,185,522.25","139,698.44","212,700.94","2,420,372.29","2,416,242.00","5,069,469.18","3,415,235.67","6,365,535.15","6,371,633.57","6,426,388.89","6,429,473.62","368,032.24","368,032.24","431,119.65","431,119.65","5,582,164.30","5,613,242.37","2,625,316.94","1,301,205.72","1,559,987.56","1,868,163.74","1,770,557.84","1,735,740.86","1,256,416.43","979,564.23","720,108.12","469,213.76","426,657.33","157,593.52","434,632.08","384,818.22","512,501.45","392,125.59","576,487.44"
外币报表折算价差,,,,,"-1,263,439.55","-1,750,301.24","-2,424,351.21","-3,523,659.63","-3,979,423.64","-3,987,627.10","-3,599,871.15","-3,350,552.61","-3,756,323.98","-3,679,229.81","-4,426,989.94","-5,152,418.48","-6,794,647.32","-5,482,800.72","-2,454,080.00","-6,117,013.44",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,282,051.28",,,,"968,247.89","968,247.89","1,093,247.89"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"28,784,998.52","32,997,619.12","30,808,438.80","37,081,961.90","213,870,293.75","392,713,321.34","403,900,754.97","546,724,398.88","674,725,733.28","708,351,554.96","772,542,003.96","801,319,528.09","866,245,103.20","884,437,653.61","951,054,588.34","975,990,024.05","1,238,701,395.89","1,336,567,745.10","1,382,194,442.69","1,168,860,653.38","1,177,179,139.75","1,267,608,692.08","1,232,078,927.61","1,206,148,152.80","969,479,750.07","953,230,596.16","922,268,722.00","921,083,730.07","861,518,630.87","844,817,026.38","828,651,593.98","1,105,940,622.27","1,101,166,581.13","1,095,135,569.05","1,099,941,598.27"
所有者权益(或股东权益)合计,"68,707,255.14","126,759,780.30","662,416,980.60","738,540,949.12","821,946,871.43","3,262,483,008.86","3,196,974,756.94","3,225,340,240.75","3,245,038,879.14","3,228,480,197.78","3,122,024,516.03","3,051,884,462.05","2,906,800,625.59","2,820,044,706.94","2,764,087,477.64","2,713,584,039.30","2,834,187,795.84","2,996,208,722.52","2,977,494,430.15","3,041,016,265.19","3,009,598,482.04","3,065,816,123.09","3,034,546,770.41","2,906,678,445.33","2,604,896,607.60","2,473,946,598.40","2,458,110,886.46","1,957,417,079.04","945,921,333.10","868,128,397.58","834,081,992.38","1,377,713,550.70","1,362,428,451.16","1,354,756,862.87","1,337,614,120.59"
资产总计,"127,811,148.17","177,663,256.61","804,532,533.89","935,469,303.13","1,000,095,789.42","3,420,798,902.36","3,350,709,810.99","3,362,513,320.38","3,406,203,012.23","3,359,066,488.87","3,241,948,459.60","3,175,180,238.95","3,083,256,916.05","2,996,849,427.12","2,997,609,998.89","3,004,450,735.69","3,433,939,508.56","3,378,864,594.32","3,546,665,813.38","3,465,510,167.41","3,258,243,324.13","3,301,447,476.64","3,222,053,292.21","3,106,928,653.90","2,895,145,254.97","2,795,150,242.55","2,694,019,559.25","2,280,516,594.38","1,648,735,111.70","1,509,516,484.23","1,451,745,272.89","1,976,390,520.19","2,001,189,726.03","1,864,771,192.00","1,893,567,632.37"
负债和所有者(或股东权益)合计,"127,811,148.17","177,663,256.61","804,532,533.89","935,469,303.13","1,000,095,789.42","3,420,798,902.36","3,350,709,810.99","3,362,513,320.38","3,406,203,012.23","3,359,066,488.87","3,241,948,459.60","3,175,180,238.95","3,083,256,916.05","2,996,849,427.12","2,997,609,998.89","3,004,450,735.69","3,433,939,508.56","3,378,864,594.32","3,546,665,813.38","3,465,510,167.41","3,258,243,324.13","3,301,447,476.64","3,222,053,292.21","3,106,928,653.90","2,895,145,254.97","2,795,150,242.55","2,694,019,559.25","2,280,516,594.38","1,648,735,111.70","1,509,516,484.23","1,451,745,272.89","1,976,390,520.19","2,001,189,726.03","1,864,771,192.00","1,893,567,632.37"
